# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_012
# Fit of Tap:
#	Ic = 141 +/- 0.27 A
#	n = 9.29 +/- 0.058 
#	Vc = 1.5 uV
#	Vfloor = 1.67 +/- 0.03 uV
#	R = 0.0451 +/- 0.00041 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.270000,0.000000,-9.000000,0.033586,7.690000,-3.780749
1.600000,0.270000,0.083333,-9.000000,0.043402,9.610000,-4.324421
1.500000,0.270000,0.166667,-9.000000,0.059863,9.670000,-4.433155
1.600000,0.370000,0.250000,-9.800000,0.075641,9.930000,-4.729055
1.600000,0.450000,0.333333,-9.400000,0.091682,9.990000,-4.937611
1.500000,0.570000,0.416667,-9.800000,0.107688,10.070000,-5.124777
1.400000,0.610000,0.500000,-9.800000,0.123661,9.970000,-5.299465
1.700000,0.750000,0.583333,-9.800000,0.139647,9.870000,-5.360071
1.500000,0.770000,0.666667,-9.800000,0.155598,9.670000,-5.356506
1.900000,0.870000,0.750000,-9.800000,0.171557,9.390000,-5.290553
1.600000,0.950000,0.833333,-9.600000,0.187496,9.070000,-5.162210
1.700000,1.070000,0.916667,-9.600000,0.203478,8.770000,-4.964349
1.400000,1.130000,1.000000,-8.800000,0.233019,7.650000,-3.607843
1.500000,1.110000,1.083333,-8.600000,0.253674,8.870000,-5.021390
1.500000,1.270000,1.166667,-8.800000,0.270463,8.910000,-5.055258
1.600000,1.390000,1.250000,-8.600000,0.286674,8.970000,-4.930481
1.500000,1.370000,1.333333,-9.000000,0.301731,8.130000,-4.315508
1.500000,1.450000,1.416667,-8.800000,0.317778,7.950000,-4.065954
1.600000,1.530000,1.500000,-8.600000,0.333756,7.710000,-3.837790
1.500000,1.690000,1.583333,-9.000000,0.349599,7.730000,-3.588235
1.400000,1.790000,1.666667,-9.000000,0.366096,7.650000,-3.534759
1.800000,1.590000,1.750000,-9.200000,0.381504,7.750000,-3.290553
1.600000,1.970000,1.833333,-8.600000,0.397916,8.110000,-3.301248
1.700000,2.010000,1.916667,-8.800000,0.414432,7.870000,-3.279857
1.400000,2.110000,2.000000,-8.800000,0.429825,8.270000,-3.363636
1.300000,2.250000,2.083333,-8.800000,0.448719,7.650000,-3.340463
1.400000,2.350000,2.166667,-9.000000,0.462278,8.610000,-3.534759
1.500000,2.390000,2.250000,-9.200000,0.477716,9.170000,-3.935829
1.600000,2.490000,2.333333,-9.200000,0.494235,9.210000,-3.976827
1.800000,2.610000,2.416667,-8.800000,0.520841,9.090000,-5.142602
1.500000,2.690000,2.500000,-8.600000,0.530925,8.130000,-3.301248
1.700000,2.710000,2.583333,-8.600000,0.542437,9.890000,-4.675579
1.600000,3.150000,2.666667,-11.800000,0.557884,9.950000,-5.074866
2.000000,2.990000,2.750000,-8.800000,0.574535,9.990000,-5.076649
1.500000,3.050000,2.833333,-8.800000,0.590160,9.950000,-5.311943
1.300000,3.110000,2.916667,-8.800000,0.605625,9.690000,-5.331551
1.500000,3.170000,3.000000,-8.800000,0.622136,9.610000,-5.322638
1.700000,3.270000,3.083333,-8.600000,0.637561,9.190000,-5.151515
1.700000,3.350000,3.166667,-9.000000,0.656517,9.890000,-5.333333
1.400000,3.410000,3.250000,-8.400000,0.669982,8.770000,-4.896613
1.700000,3.550000,3.333333,-8.800000,0.686350,8.590000,-4.791444
1.700000,3.690000,3.416667,-9.000000,0.701771,8.110000,-4.313725
1.900000,3.690000,3.500000,-8.800000,0.718301,8.110000,-4.228164
1.400000,3.810000,3.583333,-9.400000,0.733694,7.670000,-3.796791
1.500000,3.850000,3.666667,-9.200000,0.750125,7.690000,-3.720143
1.600000,3.970000,3.750000,-9.000000,0.765528,7.690000,-3.365419
1.500000,4.010000,3.833333,-8.800000,0.781903,7.750000,-3.306595
1.600000,4.170000,3.916667,-9.000000,0.798365,7.690000,-3.279857
1.400000,4.310000,4.000000,-8.600000,0.822754,9.850000,-5.326203
1.100000,4.350000,4.083333,-8.800000,0.832859,7.650000,-3.536542
1.500000,4.370000,4.166667,-8.800000,0.846312,8.330000,-3.368984
1.500000,4.450000,4.250000,-9.000000,0.865461,7.670000,-3.335116
1.800000,4.610000,4.333333,-9.000000,0.877946,9.050000,-3.841355
1.500000,4.690000,4.416667,-9.000000,0.894430,9.170000,-3.909091
1.800000,4.730000,4.500000,-9.000000,0.909905,9.570000,-4.381462
1.600000,4.810000,4.583333,-8.800000,0.926316,9.690000,-4.486631
1.600000,4.930000,4.666667,-8.800000,0.941707,9.990000,-4.921569
1.700000,4.950000,4.750000,-8.600000,0.958165,10.050000,-4.996435
1.600000,5.090000,4.833333,-8.800000,0.973573,9.910000,-5.299465
1.600000,5.150000,4.916667,-8.800000,0.989964,9.910000,-5.315508
1.500000,5.290000,5.000000,-9.200000,1.006303,9.830000,-5.327986
1.700000,5.350000,5.083333,-8.800000,1.021785,9.470000,-5.278075
1.800000,5.370000,5.166667,-9.000000,1.038224,9.370000,-5.244207
1.600000,5.510000,5.250000,-8.800000,1.053596,8.850000,-4.980392
