# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 153-392 (1) W> 1/3 SOX 865R
# Fit of Tap:
#	Ic = 11.8 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 11.6 uV
#	R = 9.11 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.300000,0.250000,0.000000,-8.800000,0.043444,8.870000,-4.272727
1.500000,0.230000,0.083333,-8.600000,0.058770,8.990000,-4.251337
1.600000,0.310000,0.166667,-9.000000,0.069658,8.810000,-4.319073
1.600000,0.230000,0.250000,-8.600000,0.079880,8.930000,-4.370766
1.500000,0.410000,0.333333,-8.800000,0.092476,8.810000,-4.251337
1.600000,0.510000,0.416667,-9.800000,0.109197,8.890000,-4.254902
1.700000,0.570000,0.500000,-9.200000,0.124958,8.830000,-4.231729
1.500000,0.710000,0.583333,-8.600000,0.140599,8.830000,-4.228164
1.400000,0.750000,0.666667,-8.800000,0.156360,8.770000,-4.226381
1.700000,0.870000,0.750000,-9.400000,0.173074,8.790000,-4.228164
1.400000,0.970000,0.833333,-9.000000,0.188692,8.770000,-4.244207
1.500000,1.090000,0.916667,-8.800000,0.204351,8.790000,-4.270945
1.400000,1.130000,1.000000,-9.800000,0.221026,8.830000,-4.272727
1.800000,1.190000,1.083333,-8.600000,0.242097,8.870000,-4.229947
1.800000,1.270000,1.166667,-8.600000,0.252452,8.770000,-4.308378
1.600000,1.390000,1.250000,-9.800000,0.269275,8.870000,-4.304813
1.600000,1.450000,1.333333,-9.400000,0.285590,8.790000,-4.335116
1.500000,1.550000,1.416667,-8.800000,0.300407,8.810000,-4.365419
1.500000,1.710000,1.500000,-9.400000,0.317953,8.890000,-4.358289
1.500000,1.670000,1.583333,-8.800000,0.344369,8.930000,-4.286988
1.600000,1.810000,1.666667,-8.800000,0.355550,8.850000,-4.235294
1.600000,1.850000,1.750000,-9.600000,0.365752,8.850000,-4.372549
1.700000,1.950000,1.833333,-8.800000,0.380454,8.830000,-4.360071
1.700000,2.030000,1.916667,-9.400000,0.397187,8.850000,-4.354724
1.700000,2.090000,2.000000,-9.000000,0.412932,8.830000,-4.336898
1.300000,2.210000,2.083333,-9.200000,0.433182,8.830000,-4.363636
1.500000,2.370000,2.166667,-9.000000,0.444881,8.790000,-4.286988
1.400000,2.410000,2.250000,-9.000000,0.460519,8.850000,-4.269162
1.600000,2.490000,2.333333,-9.000000,0.476650,8.850000,-4.260250
1.600000,2.570000,2.416667,-8.800000,0.492801,8.870000,-4.251337
1.700000,2.690000,2.500000,-8.600000,0.508880,8.890000,-4.242424
1.600000,2.730000,2.583333,-8.600000,0.525021,8.830000,-4.228164
1.600000,2.830000,2.666667,-9.200000,0.540453,8.830000,-4.219251
1.500000,2.910000,2.750000,-9.000000,0.556614,8.850000,-4.213904
1.700000,3.010000,2.833333,-8.800000,0.572738,8.810000,-4.219251
1.600000,3.070000,2.916667,-9.200000,0.588802,8.790000,-4.229947
1.500000,3.210000,3.000000,-8.800000,0.604893,8.770000,-4.249554
1.400000,3.290000,3.083333,-9.200000,0.620951,8.830000,-4.260250
1.600000,3.330000,3.166667,-8.800000,0.656641,8.830000,-4.196078
1.400000,3.390000,3.250000,-8.800000,0.672926,8.850000,-4.199643
1.500000,3.490000,3.333333,-9.000000,0.689229,8.870000,-4.204991
1.500000,3.670000,3.416667,-8.800000,0.705322,8.770000,-4.219251
1.600000,3.730000,3.500000,-8.800000,0.721346,8.810000,-4.238859
1.400000,3.790000,3.583333,-9.200000,0.737442,8.830000,-4.253119
1.700000,3.890000,3.666667,-8.800000,0.752486,8.890000,-4.311943
1.700000,3.990000,3.750000,-8.600000,0.768532,8.830000,-4.327986
1.500000,4.030000,3.833333,-8.600000,0.784610,8.870000,-4.326203
1.300000,4.130000,3.916667,-9.200000,0.800846,8.850000,-4.336898
1.500000,4.250000,4.000000,-9.200000,0.817028,8.850000,-4.344029
1.500000,4.350000,4.083333,-9.000000,0.836986,8.850000,-4.263815
1.900000,4.390000,4.166667,-8.600000,0.849200,8.830000,-4.351159
1.400000,4.490000,4.250000,-8.800000,0.865239,8.890000,-4.351159
1.500000,4.570000,4.333333,-8.800000,0.881288,8.910000,-4.356506
1.700000,4.670000,4.416667,-9.000000,0.897415,8.950000,-4.354724
1.600000,4.690000,4.500000,-8.800000,0.912483,8.930000,-4.313725
1.600000,4.870000,4.583333,-9.200000,0.937413,8.850000,-4.258467
1.700000,4.890000,4.666667,-8.800000,0.948264,8.890000,-4.361854
1.300000,4.950000,4.750000,-8.800000,0.961281,8.890000,-4.269162
1.500000,5.070000,4.833333,-9.000000,0.977428,8.870000,-4.258467
1.600000,5.110000,4.916667,-9.000000,0.992541,8.830000,-4.224599
1.700000,5.230000,5.000000,-8.600000,1.008570,8.910000,-4.222816
1.500000,5.370000,5.083333,-9.200000,1.031787,8.910000,-4.363636
1.200000,5.390000,5.166667,-8.600000,1.042436,8.910000,-4.235294
1.600000,5.510000,5.250000,-9.000000,1.056577,8.930000,-4.206774
1.700000,5.650000,5.333333,-8.800000,1.072622,8.890000,-4.215686
1.400000,5.710000,5.416667,-8.800000,1.088666,8.870000,-4.237077
