# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_240_5
# Fit of Tap:
#	Ic = 15.3 A
#	n = 86.8 
#	Vc = 1.5 uV
#	Vfloor = 1.1 uV
#	R = 0.0881 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.230000,0.000000,-9.000000,0.041117,9.090000,-4.566845
1.400000,0.190000,0.083333,-8.800000,0.055815,8.750000,-4.406417
1.400000,0.330000,0.166667,-8.800000,0.066592,8.490000,-3.957219
1.400000,0.350000,0.250000,-8.800000,0.076145,9.250000,-4.590018
1.300000,0.430000,0.333333,-9.200000,0.091597,9.210000,-4.586453
1.300000,0.530000,0.416667,-9.200000,0.108106,9.110000,-4.582888
1.500000,0.610000,0.500000,-8.600000,0.123523,8.990000,-4.520499
1.500000,0.790000,0.583333,-8.600000,0.140001,8.930000,-4.499109
1.300000,0.830000,0.666667,-8.600000,0.155419,8.750000,-4.376114
1.300000,0.910000,0.750000,-9.000000,0.171799,8.630000,-4.345811
1.300000,0.970000,0.833333,-8.800000,0.188270,8.650000,-4.310160
1.400000,1.070000,0.916667,-8.800000,0.212143,9.150000,-4.393939
1.500000,1.170000,1.000000,-8.600000,0.221563,8.650000,-4.319073
1.300000,1.230000,1.083333,-8.800000,0.235964,8.350000,-4.081996
1.400000,1.270000,1.166667,-9.000000,0.251404,8.350000,-3.989305
1.300000,1.410000,1.250000,-9.000000,0.275464,9.230000,-4.609626
1.300000,1.450000,1.333333,-8.800000,0.285728,8.350000,-4.069519
1.300000,1.570000,1.416667,-8.800000,0.300300,8.430000,-3.980392
1.100000,1.670000,1.500000,-9.000000,0.316284,8.570000,-3.996435
1.100000,1.710000,1.583333,-11.600000,0.329889,8.870000,-4.217469
1.600000,1.790000,1.666667,-11.800000,0.346243,8.850000,-4.253119
1.500000,1.910000,1.750000,-11.000000,0.361562,9.110000,-4.413547
1.200000,2.010000,1.833333,-11.400000,0.377882,9.190000,-4.445633
1.500000,2.050000,1.916667,-11.000000,0.394385,9.250000,-4.467023
1.500000,2.170000,2.000000,-11.000000,0.409751,9.310000,-4.568627
1.400000,2.230000,2.083333,-11.200000,0.426066,9.350000,-4.597148
1.600000,2.390000,2.166667,-11.200000,0.442347,9.310000,-4.609626
1.300000,2.430000,2.250000,-11.400000,0.457624,9.210000,-4.590018
1.200000,2.510000,2.333333,-11.400000,0.473903,9.130000,-4.568627
1.500000,2.610000,2.416667,-11.000000,0.490220,9.050000,-4.545455
1.700000,2.610000,2.500000,-11.200000,0.505501,8.850000,-4.427807
1.300000,2.730000,2.583333,-11.200000,0.521808,8.770000,-4.385027
1.300000,2.850000,2.666667,-11.400000,0.538094,8.730000,-4.352941
1.300000,2.910000,2.750000,-11.400000,0.554427,8.670000,-4.297683
1.500000,3.050000,2.833333,-11.200000,0.572427,8.910000,-4.461676
1.400000,3.090000,2.916667,-11.600000,0.586333,8.470000,-4.139037
1.600000,3.170000,3.000000,-11.000000,0.602006,8.430000,-4.058824
1.200000,3.310000,3.083333,-11.200000,0.617681,8.370000,-3.989305
1.300000,3.370000,3.166667,-8.600000,0.636437,8.350000,-4.133690
1.200000,3.470000,3.250000,-9.000000,0.651607,8.390000,-4.017825
1.400000,3.530000,3.333333,-8.600000,0.671403,8.530000,-4.304813
1.500000,3.650000,3.416667,-8.600000,0.686663,8.350000,-4.149733
1.300000,3.710000,3.500000,-8.800000,0.701755,8.310000,-4.021390
1.700000,3.750000,3.583333,-8.800000,0.716577,8.450000,-3.991087
1.300000,3.850000,3.666667,-8.800000,0.732365,8.550000,-4.024955
1.400000,4.010000,3.750000,-9.200000,0.748192,8.710000,-4.092692
1.600000,4.030000,3.833333,-8.800000,0.763710,8.850000,-4.199643
1.500000,4.190000,3.916667,-8.800000,0.783087,8.470000,-3.978610
1.300000,4.250000,4.000000,-8.600000,0.795567,9.170000,-4.385027
1.400000,4.310000,4.083333,-8.600000,0.812046,9.150000,-4.392157
1.400000,4.410000,4.166667,-8.800000,0.827632,9.310000,-4.493761
1.500000,4.510000,4.250000,-8.800000,0.844290,9.290000,-4.499109
1.500000,4.590000,4.333333,-8.600000,0.871660,8.610000,-4.329768
1.300000,4.690000,4.416667,-9.200000,0.881737,8.690000,-4.060606
1.500000,4.750000,4.500000,-9.000000,0.892243,9.270000,-4.606061
1.600000,4.830000,4.583333,-8.400000,0.907651,9.110000,-4.570410
1.600000,4.910000,4.666667,-8.800000,0.924127,9.050000,-4.561497
1.400000,4.990000,4.750000,-8.800000,0.939486,8.830000,-4.465241
1.400000,5.110000,4.833333,-8.800000,0.955984,8.810000,-4.452763
1.100000,5.190000,4.916667,-9.000000,0.975331,9.250000,-4.609626
1.400000,5.250000,5.000000,-9.000000,0.987808,8.510000,-4.269162
1.400000,5.290000,5.083333,-8.800000,1.004365,8.590000,-4.254902
1.300000,5.450000,5.166667,-8.800000,1.019762,8.390000,-4.121212
1.600000,5.490000,5.250000,-8.800000,1.036130,8.410000,-4.094474
1.300000,5.630000,5.333333,-9.000000,1.051617,8.330000,-4.005348
1.500000,5.690000,5.416667,-8.800000,1.068584,8.370000,-4.026738
1.500000,5.730000,5.500000,-9.000000,1.084160,8.390000,-3.976827
1.300000,5.870000,5.583333,-8.800000,1.099635,8.530000,-4.000000
1.500000,6.010000,5.666667,-9.000000,1.116013,8.570000,-4.014260
1.500000,6.050000,5.750000,-9.000000,1.131406,8.770000,-4.094474
1.300000,6.170000,5.833333,-8.800000,1.147873,8.790000,-4.119430
1.100000,6.250000,5.916667,-8.600000,1.182321,8.670000,-4.023173
1.200000,6.310000,6.000000,-8.600000,1.199091,8.590000,-4.016043
1.200000,6.390000,6.083333,-8.800000,1.214498,8.810000,-4.108734
1.400000,6.470000,6.166667,-9.200000,1.230950,8.850000,-4.133690
1.300000,6.550000,6.250000,-8.800000,1.246322,9.050000,-4.279857
1.600000,6.610000,6.333333,-8.800000,1.262711,9.070000,-4.308378
1.500000,6.730000,6.416667,-8.400000,1.278169,9.270000,-4.463458
1.500000,6.830000,6.500000,-8.800000,1.294571,9.310000,-4.474153
1.400000,6.990000,6.583333,-8.800000,1.310098,9.330000,-4.559715
1.500000,7.010000,6.666667,-9.200000,1.326710,9.370000,-4.572193
1.300000,7.130000,6.750000,-9.000000,1.342597,9.290000,-4.600713
1.400000,7.190000,6.833333,-8.800000,1.366243,8.490000,-3.978610
1.400000,7.270000,6.916667,-9.000000,1.375665,9.210000,-4.595365
1.500000,7.370000,7.000000,-8.800000,1.390144,8.910000,-4.497326
1.400000,7.470000,7.083333,-8.800000,1.406585,8.930000,-4.483066
1.300000,7.530000,7.166667,-9.000000,1.422053,8.730000,-4.361854
1.500000,7.630000,7.250000,-8.800000,1.438443,8.670000,-4.327986
1.500000,7.670000,7.333333,-8.800000,1.454859,8.590000,-4.294118
1.400000,7.810000,7.416667,-8.800000,1.480855,8.830000,-4.131907
1.100000,7.830000,7.500000,-9.000000,1.491505,9.150000,-4.584670
1.200000,7.970000,7.583333,-8.800000,1.502053,8.350000,-4.021390
1.100000,8.030000,7.666667,-8.800000,1.518444,8.350000,-3.996435
1.500000,8.150000,7.750000,-9.000000,1.534936,8.310000,-3.976827
