# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_006
# Fit of Tap:
#	Ic = 139 +/- 0.1 A
#	n = 13.5 +/- 0.077 
#	Vc = 1.5 uV
#	Vfloor = 1.48 +/- 0.0087 uV
#	R = 0.00722 +/- 0.00013 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.230000,0.000000,-8.800000,0.035740,8.810000,-4.545455
1.800000,0.210000,0.083333,-8.600000,0.046718,8.370000,-3.916221
1.500000,0.230000,0.166667,-8.800000,0.060559,8.890000,-4.105169
1.700000,0.370000,0.250000,-9.000000,0.077360,8.850000,-4.096257
1.400000,0.390000,0.333333,-9.000000,0.093182,9.130000,-4.237077
1.400000,0.530000,0.416667,-8.600000,0.109015,9.190000,-4.352941
1.400000,0.570000,0.500000,-8.800000,0.124882,9.330000,-4.490196
1.600000,0.630000,0.583333,-9.000000,0.140831,9.390000,-4.565062
1.700000,0.710000,0.666667,-8.600000,0.156704,9.390000,-4.639929
1.500000,0.790000,0.750000,-8.800000,0.173102,9.430000,-4.679144
1.400000,0.910000,0.833333,-8.800000,0.188970,9.390000,-4.739750
1.700000,1.030000,0.916667,-8.800000,0.204801,9.230000,-4.729055
1.600000,1.130000,1.000000,-8.600000,0.231679,8.310000,-4.030303
1.600000,1.170000,1.083333,-8.800000,0.253294,9.030000,-4.654189
1.500000,1.270000,1.166667,-9.000000,0.270156,9.030000,-4.670232
1.800000,1.390000,1.250000,-8.800000,0.286080,8.910000,-4.595365
1.700000,1.450000,1.333333,-8.800000,0.302115,8.710000,-4.509804
1.500000,1.530000,1.416667,-8.600000,0.317995,8.650000,-4.415330
1.600000,1.650000,1.500000,-8.800000,0.333630,8.450000,-4.249554
1.500000,1.730000,1.583333,-8.600000,0.349770,8.370000,-4.172906
1.700000,1.790000,1.666667,-8.800000,0.365909,8.350000,-4.101604
1.600000,1.950000,1.750000,-9.000000,0.382110,8.350000,-4.046346
1.300000,2.010000,1.833333,-8.600000,0.397245,8.310000,-3.932264
1.600000,2.070000,1.916667,-8.600000,0.413536,8.390000,-3.934046
1.600000,2.150000,2.000000,-8.600000,0.430115,8.410000,-3.926916
1.300000,2.230000,2.083333,-8.800000,0.449998,8.410000,-4.204991
1.400000,2.350000,2.166667,-8.800000,0.461241,8.770000,-4.048128
1.300000,2.410000,2.250000,-8.800000,0.477434,8.850000,-4.108734
1.600000,2.490000,2.333333,-9.000000,0.493652,8.870000,-4.169340
1.600000,2.570000,2.416667,-8.800000,0.509867,9.050000,-4.221034
1.700000,2.670000,2.500000,-8.600000,0.535857,8.890000,-4.582888
1.800000,2.750000,2.583333,-8.800000,0.546663,8.410000,-3.941176
1.700000,2.790000,2.666667,-8.600000,0.557812,9.390000,-4.524064
1.500000,2.970000,2.750000,-9.200000,0.574434,9.370000,-4.527629
1.600000,2.970000,2.833333,-8.600000,0.591419,9.350000,-4.490196
1.800000,3.090000,2.916667,-8.800000,0.606985,9.410000,-4.622103
1.500000,3.190000,3.000000,-9.000000,0.621357,9.270000,-4.734403
1.600000,3.290000,3.083333,-9.000000,0.637611,9.190000,-4.716578
1.700000,3.350000,3.166667,-9.000000,0.657647,9.390000,-4.540107
1.500000,3.450000,3.250000,-8.800000,0.669777,9.030000,-4.632799
1.500000,3.530000,3.333333,-8.600000,0.685852,8.930000,-4.572193
1.400000,3.630000,3.416667,-8.400000,0.702003,8.790000,-4.497326
1.600000,3.690000,3.500000,-8.800000,0.717462,8.450000,-4.331551
1.600000,3.850000,3.583333,-8.800000,0.733682,8.470000,-4.262032
1.700000,3.930000,3.666667,-8.600000,0.749997,8.430000,-4.206774
1.600000,3.990000,3.750000,-8.800000,0.765332,8.350000,-4.053476
1.400000,4.050000,3.833333,-8.800000,0.781501,8.330000,-4.016043
1.700000,4.170000,3.916667,-8.600000,0.797591,8.350000,-3.957219
1.600000,4.250000,4.000000,-8.800000,0.827577,8.830000,-4.057041
1.300000,4.330000,4.083333,-8.800000,0.838478,9.330000,-4.711230
1.600000,4.390000,4.166667,-9.200000,0.848578,8.330000,-4.032086
1.600000,4.530000,4.250000,-8.800000,0.868813,8.830000,-4.527629
1.400000,4.570000,4.333333,-9.000000,0.878902,8.610000,-3.969697
1.400000,4.730000,4.416667,-8.800000,0.894031,8.890000,-4.105169
1.500000,4.770000,4.500000,-8.800000,0.909225,9.130000,-4.301248
1.600000,4.870000,4.583333,-8.800000,0.925359,9.210000,-4.402852
1.500000,4.910000,4.666667,-8.600000,0.941602,9.290000,-4.470588
1.600000,4.970000,4.750000,-8.800000,0.957715,9.410000,-4.529412
1.500000,4.990000,4.833333,-8.600000,0.973805,9.390000,-4.597148
1.600000,5.150000,4.916667,-8.800000,0.989905,9.390000,-4.632799
1.500000,5.270000,5.000000,-8.800000,1.006272,9.390000,-4.670232
1.300000,5.330000,5.083333,-9.200000,1.021471,9.310000,-4.723708
1.600000,5.470000,5.166667,-8.800000,1.037586,9.230000,-4.714795
1.500000,5.490000,5.250000,-8.800000,1.053685,9.150000,-4.684492
1.700000,5.630000,5.333333,-8.600000,1.074170,9.410000,-4.550802
1.500000,5.650000,5.416667,-8.800000,1.085356,8.790000,-4.518717
1.700000,5.830000,5.500000,-8.800000,1.101708,8.710000,-4.481283
1.500000,5.890000,5.583333,-9.000000,1.127629,8.810000,-4.080214
1.300000,5.930000,5.666667,-9.000000,1.138743,9.410000,-4.729055
1.600000,6.050000,5.750000,-10.800000,1.155273,9.410000,-4.729055
1.700000,6.130000,5.833333,-11.200000,1.166191,8.550000,-4.210339
1.600000,6.290000,5.916667,-13.600000,1.179812,8.250000,-3.932264
1.500000,6.270000,6.000000,-11.600000,1.195765,8.430000,-3.942959
1.800000,6.390000,6.083333,-11.400000,1.211409,8.610000,-3.992870
1.600000,6.430000,6.166667,-11.400000,1.227265,8.730000,-4.064171
1.300000,6.590000,6.250000,-11.000000,1.243988,8.670000,-4.053476
1.300000,6.670000,6.333333,-8.800000,1.262199,8.570000,-3.957219
1.400000,6.750000,6.416667,-8.600000,1.288638,9.370000,-4.729055
1.700000,6.850000,6.500000,-8.800000,1.304561,9.290000,-4.725490
1.400000,6.970000,6.583333,-8.800000,1.314642,8.350000,-4.001783
1.400000,7.010000,6.666667,-8.600000,1.325778,9.170000,-4.313725
1.500000,7.090000,6.750000,-9.000000,1.341890,9.230000,-4.418895
1.600000,7.170000,6.833333,-8.600000,1.357979,9.330000,-4.495544
1.500000,7.290000,6.916667,-8.600000,1.373152,9.410000,-4.648841
1.600000,7.390000,7.000000,-8.800000,1.389312,9.390000,-4.698752
1.500000,7.430000,7.083333,-9.000000,1.405473,9.390000,-4.732620
1.300000,7.530000,7.166667,-8.800000,1.431557,8.350000,-4.023173
1.600000,7.650000,7.250000,-8.800000,1.442360,9.190000,-4.336898
1.700000,7.670000,7.333333,-8.800000,1.453521,9.130000,-4.677362
1.700000,7.770000,7.416667,-8.800000,1.469678,9.010000,-4.627451
1.600000,7.910000,7.500000,-8.600000,1.492307,9.250000,-4.347594
1.500000,7.930000,7.583333,-9.000000,1.502564,8.930000,-4.577540
1.700000,8.070000,7.666667,-8.600000,1.517777,8.650000,-4.388592
1.400000,8.150000,7.750000,-9.000000,1.533995,8.550000,-4.326203
1.500000,8.270000,7.833333,-8.800000,1.549139,8.370000,-4.115865
1.500000,8.310000,7.916667,-9.200000,1.565266,8.350000,-4.065954
1.600000,8.450000,8.000000,-9.000000,1.581479,8.330000,-4.012478
1.500000,8.450000,8.083333,-8.800000,1.597658,8.350000,-3.973262
1.700000,8.550000,8.166667,-9.000000,1.613839,8.370000,-3.937611
1.800000,8.650000,8.250000,-8.800000,1.629958,8.390000,-3.941176
1.500000,8.710000,8.333333,-9.200000,1.645145,8.610000,-3.992870
1.200000,8.810000,8.416667,-8.800000,1.661291,8.710000,-4.032086
1.300000,8.910000,8.500000,-8.800000,1.677454,8.830000,-4.089127
1.400000,8.970000,8.583333,-8.800000,1.702273,8.850000,-4.554367
1.200000,9.050000,8.666667,-8.400000,1.712388,8.530000,-3.950089
1.900000,9.150000,8.750000,-8.600000,1.737264,9.210000,-4.696970
1.300000,9.310000,8.833333,-8.600000,1.748343,8.330000,-4.021390
1.400000,9.290000,8.916667,-8.800000,1.758874,9.230000,-4.342246
1.500000,9.450000,9.000000,-8.200000,1.774138,9.410000,-4.543672
1.400000,9.490000,9.083333,-8.800000,1.789315,9.430000,-4.689840
1.400000,9.610000,9.166667,-8.800000,1.805424,9.410000,-4.718360
1.400000,9.690000,9.250000,-9.200000,1.821651,9.310000,-4.723708
1.400000,9.770000,9.333333,-8.800000,1.837806,9.270000,-4.720143
1.900000,9.790000,9.416667,-8.800000,1.853985,9.190000,-4.684492
1.600000,9.890000,9.500000,-8.600000,1.869120,8.930000,-4.565062
1.500000,10.050000,9.583333,-8.600000,1.885306,8.770000,-4.504456
1.700000,10.110000,9.666667,-8.800000,1.901434,8.670000,-4.434938
1.500000,10.230000,9.750000,-8.600000,1.922243,9.390000,-4.720143
1.400000,10.270000,9.833333,-8.800000,1.933414,8.430000,-4.222816
1.600000,10.430000,9.916667,-8.800000,1.949579,8.370000,-4.163993
1.500000,10.470000,10.000000,-8.800000,1.965711,8.330000,-4.101604
1.500000,10.590000,10.083333,-8.800000,1.981851,8.310000,-4.044563
1.500000,10.630000,10.166667,-10.200000,1.998041,8.310000,-4.007130
1.600000,10.730000,10.250000,-8.800000,2.030387,8.390000,-3.941176
1.600000,10.790000,10.333333,-8.800000,2.046396,8.450000,-3.942959
1.400000,10.970000,10.416667,-8.600000,2.062547,8.490000,-3.950089
