# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: W 2/3 SOX 853-L
# Fit of Tap:
#	Ic = 152 +/- 0.19 A
#	n = 12.2 +/- 0.063 
#	Vc = 0.75 uV
#	Vfloor = 1.41 +/- 0.014 uV
#	R = 0.00837 +/- 0.00017 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.210000,0.000000,-8.600000,0.038745,8.790000,-4.240642
1.400000,0.290000,0.166667,-9.000000,0.048158,8.830000,-4.336898
1.600000,0.370000,0.333333,-11.000000,0.058763,8.890000,-4.331551
1.400000,0.570000,0.500000,-11.000000,0.074357,8.870000,-4.292335
1.600000,0.730000,0.666667,-11.200000,0.090932,8.890000,-4.295900
1.600000,0.890000,0.833333,-11.000000,0.106519,8.830000,-4.267380
1.400000,1.090000,1.000000,-11.200000,0.122149,8.790000,-4.265597
1.300000,1.250000,1.166667,-11.200000,0.138823,8.810000,-4.249554
1.300000,1.350000,1.333333,-11.400000,0.154521,8.810000,-4.235294
1.400000,1.550000,1.500000,-11.000000,0.170138,8.850000,-4.233512
1.200000,1.730000,1.666667,-11.000000,0.186694,8.790000,-4.226381
1.600000,1.930000,1.833333,-8.600000,0.210588,8.850000,-4.363636
1.700000,2.030000,2.000000,-8.800000,0.229064,8.870000,-4.372549
1.500000,2.130000,2.166667,-8.600000,0.239039,8.850000,-4.245989
1.700000,2.290000,2.333333,-8.800000,0.253087,8.790000,-4.221034
1.400000,2.530000,2.500000,-8.800000,0.269074,8.790000,-4.224599
1.500000,2.730000,2.666667,-9.000000,0.285134,8.790000,-4.235294
1.400000,2.870000,2.833333,-9.000000,0.301149,8.790000,-4.258467
1.500000,3.110000,3.000000,-8.800000,0.317871,8.770000,-4.253119
1.500000,3.150000,3.166667,-8.800000,0.332798,8.830000,-4.303030
1.500000,3.350000,3.333333,-8.800000,0.349842,8.770000,-4.294118
1.500000,3.490000,3.500000,-8.600000,0.365384,8.790000,-4.320856
1.300000,3.610000,3.666667,-9.000000,0.380768,8.830000,-4.349376
1.200000,3.870000,3.833333,-8.600000,0.398061,8.810000,-4.336898
1.500000,4.050000,4.000000,-8.800000,0.418432,8.790000,-4.242424
1.500000,4.090000,4.166667,-8.800000,0.428368,8.850000,-4.372549
1.700000,4.330000,4.333333,-9.000000,0.445312,8.850000,-4.374332
1.500000,4.430000,4.500000,-8.800000,0.460452,8.850000,-4.363636
1.300000,4.630000,4.666667,-8.600000,0.476605,8.850000,-4.352941
1.300000,4.810000,4.833333,-8.800000,0.492966,8.870000,-4.347594
1.500000,5.010000,5.000000,-8.800000,0.519028,8.870000,-4.244207
1.400000,5.110000,5.166667,-8.600000,0.529747,8.850000,-4.376114
1.400000,5.210000,5.333333,-8.800000,0.540958,8.830000,-4.299465
1.200000,5.490000,5.500000,-9.200000,0.556141,8.850000,-4.267380
1.800000,5.650000,5.666667,-8.600000,0.572371,8.830000,-4.256684
1.700000,5.750000,5.833333,-8.600000,0.588771,8.890000,-4.244207
1.600000,6.050000,6.000000,-8.800000,0.611717,8.890000,-4.377897
1.600000,6.130000,6.166667,-8.600000,0.621967,8.830000,-4.244207
1.600000,6.390000,6.333333,-8.400000,0.636150,8.770000,-4.240642
1.500000,6.490000,6.500000,-8.800000,0.652319,8.750000,-4.247772
1.400000,6.610000,6.666667,-8.800000,0.668463,8.830000,-4.262032
1.400000,6.850000,6.833333,-9.200000,0.684492,8.870000,-4.267380
1.500000,7.010000,7.000000,-8.600000,0.702319,8.790000,-4.244207
1.400000,7.110000,7.166667,-8.800000,0.717254,8.850000,-4.281640
1.600000,7.370000,7.333333,-8.800000,0.732195,8.790000,-4.319073
1.600000,7.510000,7.500000,-8.800000,0.749309,8.790000,-4.299465
1.500000,7.650000,7.666667,-9.000000,0.764101,8.830000,-4.345811
1.500000,7.850000,7.833333,-8.800000,0.780804,8.870000,-4.352941
1.300000,8.050000,8.000000,-8.600000,0.796308,8.810000,-4.376114
1.200000,8.210000,8.166667,-8.800000,0.830050,8.870000,-4.361854
1.300000,8.350000,8.333333,-8.800000,0.846959,8.830000,-4.356506
1.300000,8.490000,8.500000,-9.200000,0.862787,8.870000,-4.363636
1.600000,8.690000,8.666667,-9.000000,0.878313,8.870000,-4.374332
1.800000,8.830000,8.833333,-9.000000,0.895125,8.810000,-4.370766
1.600000,9.010000,9.000000,-8.800000,0.910831,8.890000,-4.376114
1.300000,9.110000,9.166667,-9.000000,0.926377,8.870000,-4.345811
1.600000,9.290000,9.333333,-8.200000,0.941930,8.890000,-4.315508
1.600000,9.430000,9.500000,-8.800000,0.958440,8.850000,-4.320856
1.600000,9.650000,9.666667,-8.800000,0.974046,8.930000,-4.295900
1.500000,9.790000,9.833333,-8.800000,0.990692,8.850000,-4.292335
1.400000,10.050000,10.000000,-8.800000,1.011749,8.830000,-4.379679
1.600000,10.110000,10.166667,-8.800000,1.022312,8.830000,-4.258467
1.700000,10.350000,10.333333,-8.800000,1.038894,8.890000,-4.247772
1.600000,10.510000,10.500000,-8.600000,1.054439,8.830000,-4.237077
1.400000,10.710000,10.666667,-8.600000,1.069937,8.810000,-4.228164
1.600000,10.850000,10.833333,-8.800000,1.086447,8.790000,-4.231729
1.500000,11.070000,11.000000,-8.800000,1.113663,8.850000,-4.354724
1.500000,11.110000,11.166667,-8.400000,1.123968,8.890000,-4.290553
1.400000,11.270000,11.333333,-9.000000,1.134612,8.850000,-4.258467
1.500000,11.470000,11.500000,-8.800000,1.150820,8.850000,-4.270945
1.400000,11.630000,11.666667,-8.800000,1.166636,8.810000,-4.283422
1.700000,11.890000,11.833333,-8.800000,1.182187,8.750000,-4.317291
1.800000,12.050000,12.000000,-8.600000,1.207971,8.850000,-4.295900
1.500000,12.150000,12.166667,-8.800000,1.217562,8.770000,-4.263815
1.400000,12.310000,12.333333,-8.800000,1.230068,8.830000,-4.365419
1.400000,12.470000,12.500000,-8.600000,1.246681,8.830000,-4.360071
1.400000,12.710000,12.666667,-9.200000,1.262180,8.790000,-4.361854
1.500000,12.810000,12.833333,-9.200000,1.278799,8.770000,-4.360071
1.600000,12.930000,13.000000,-8.600000,1.294317,8.830000,-4.356506
1.300000,13.150000,13.166667,-8.800000,1.310243,8.890000,-4.352941
1.600000,13.290000,13.333333,-8.600000,1.325923,8.830000,-4.338681
1.700000,13.470000,13.500000,-8.600000,1.342483,8.850000,-4.335116
1.700000,13.650000,13.666667,-8.800000,1.357988,8.830000,-4.304813
1.200000,13.810000,13.833333,-8.800000,1.374614,8.830000,-4.303030
1.300000,13.990000,14.000000,-9.000000,1.390105,8.870000,-4.274510
1.700000,14.190000,14.166667,-8.800000,1.424842,8.890000,-4.295900
1.500000,14.330000,14.333333,-8.600000,1.440678,8.830000,-4.278075
1.200000,14.510000,14.500000,-9.000000,1.457226,8.810000,-4.270945
1.200000,14.650000,14.666667,-8.600000,1.472852,8.830000,-4.249554
1.400000,14.850000,14.833333,-9.000000,1.489622,8.770000,-4.240642
1.600000,14.970000,15.000000,-8.600000,1.504943,8.830000,-4.222816
1.600000,15.110000,15.166667,-8.600000,1.520582,8.830000,-4.222816
1.400000,15.310000,15.333333,-8.800000,1.537094,8.830000,-4.222816
1.300000,15.490000,15.500000,-9.000000,1.552680,8.830000,-4.228164
1.500000,15.670000,15.666667,-9.000000,1.569227,8.870000,-4.222816
1.500000,15.850000,15.833333,-8.800000,1.584801,8.770000,-4.242424
1.600000,16.010000,16.000000,-8.800000,1.608877,8.790000,-4.324421
1.600000,16.050000,16.166667,-9.200000,1.618372,8.790000,-4.238859
1.600000,16.290000,16.333333,-8.800000,1.632934,8.790000,-4.286988
1.600000,16.430000,16.500000,-9.000000,1.649795,8.830000,-4.279857
1.400000,16.630000,16.666667,-8.600000,1.665427,8.810000,-4.319073
1.400000,16.810000,16.833333,-8.800000,1.680940,8.830000,-4.340463
1.800000,16.970000,17.000000,-8.400000,1.697450,8.810000,-4.338681
1.600000,17.150000,17.166667,-8.600000,1.721477,8.810000,-4.229947
1.500000,17.210000,17.333333,-8.600000,1.731856,8.810000,-4.320856
1.400000,17.470000,17.500000,-8.800000,1.745434,8.750000,-4.358289
1.700000,17.670000,17.666667,-8.800000,1.760955,8.810000,-4.347594
1.600000,17.810000,17.833333,-8.600000,1.776454,8.830000,-4.344029
1.500000,17.970000,18.000000,-8.800000,1.792934,8.830000,-4.344029
1.400000,18.210000,18.166667,-8.800000,1.812994,8.850000,-4.363636
1.600000,18.270000,18.333333,-8.800000,1.824687,8.830000,-4.297683
1.500000,18.490000,18.500000,-8.600000,1.841192,8.850000,-4.292335
