# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_004
# Fit of Tap:
#	Ic = 134 +/- 0.23 A
#	n = 10.4 +/- 0.068 
#	Vc = 1.5 uV
#	Vfloor = 1.58 +/- 0.029 uV
#	R = 0.000215 +/- 0.00041 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.250000,0.000000,-9.000000,0.029090,9.150000,-4.534759
1.800000,0.250000,0.083333,-8.800000,0.045311,9.150000,-4.516934
1.800000,0.270000,0.166667,-9.000000,0.060341,8.970000,-4.468806
2.000000,0.390000,0.250000,-8.400000,0.076418,8.910000,-4.438503
1.700000,0.410000,0.333333,-9.200000,0.102018,8.690000,-4.156863
1.800000,0.550000,0.416667,-8.800000,0.112785,9.170000,-4.527629
2.000000,0.630000,0.500000,-8.800000,0.124790,8.730000,-4.320856
1.800000,0.750000,0.583333,-9.200000,0.140930,8.670000,-4.270945
1.700000,0.810000,0.666667,-8.800000,0.157136,8.610000,-4.226381
1.800000,0.890000,0.750000,-9.000000,0.173145,8.590000,-4.190731
1.800000,0.990000,0.833333,-9.000000,0.189179,8.530000,-4.158645
1.700000,1.070000,0.916667,-8.800000,0.205267,8.550000,-4.135472
2.000000,1.050000,1.000000,-8.800000,0.220339,8.530000,-4.103387
1.500000,1.210000,1.083333,-9.000000,0.240496,8.630000,-4.235294
1.600000,1.310000,1.166667,-9.000000,0.252628,8.670000,-4.135472
2.000000,1.390000,1.250000,-9.000000,0.268704,8.770000,-4.158645
1.500000,1.450000,1.333333,-9.000000,0.284712,8.790000,-4.201426
1.800000,1.550000,1.416667,-8.800000,0.300701,8.890000,-4.249554
2.000000,1.690000,1.500000,-9.000000,0.316693,9.030000,-4.297683
2.000000,1.670000,1.583333,-9.000000,0.332722,9.070000,-4.349376
2.100000,1.810000,1.666667,-8.600000,0.348687,9.110000,-4.406417
1.800000,1.910000,1.750000,-8.800000,0.364677,9.210000,-4.454545
2.000000,1.990000,1.833333,-8.600000,0.381257,9.210000,-4.450980
1.800000,2.050000,1.916667,-9.200000,0.406240,8.550000,-4.181818
1.900000,2.130000,2.000000,-8.800000,0.416904,8.970000,-4.279857
1.700000,2.250000,2.083333,-9.000000,0.428944,9.170000,-4.536542
1.900000,2.310000,2.166667,-9.400000,0.448639,9.170000,-4.422460
2.300000,2.390000,2.250000,-8.600000,0.460843,9.050000,-4.488414
1.900000,2.510000,2.333333,-8.800000,0.476870,9.010000,-4.463458
1.900000,2.610000,2.416667,-9.200000,0.492873,8.910000,-4.418895
2.000000,2.710000,2.500000,-8.600000,0.508868,8.790000,-4.363636
2.000000,2.770000,2.583333,-8.800000,0.525012,8.810000,-4.313725
1.900000,2.870000,2.666667,-9.000000,0.540460,8.690000,-4.222816
1.800000,2.950000,2.750000,-9.200000,0.556561,8.690000,-4.194296
1.900000,3.070000,2.833333,-9.000000,0.572547,8.650000,-4.158645
1.800000,3.170000,2.916667,-9.000000,0.591650,8.730000,-4.331551
1.800000,3.310000,3.000000,-9.400000,0.606986,8.610000,-4.221034
1.900000,3.310000,3.083333,-10.200000,0.622111,8.530000,-4.142602
1.900000,3.330000,3.166667,-10.000000,0.638163,8.530000,-4.121212
2.000000,3.430000,3.250000,-8.800000,0.663123,9.250000,-4.520499
1.900000,3.590000,3.333333,-9.200000,0.678682,9.190000,-4.536542
1.900000,3.710000,3.416667,-8.800000,0.703043,8.650000,-4.130125
1.800000,3.730000,3.500000,-9.000000,0.717409,8.910000,-4.253119
1.800000,3.810000,3.583333,-9.200000,0.733688,8.950000,-4.267380
1.800000,3.930000,3.666667,-9.000000,0.750293,8.950000,-4.267380
1.700000,3.990000,3.750000,-8.800000,0.765686,9.090000,-4.376114
1.700000,4.070000,3.833333,-8.600000,0.782125,9.090000,-4.397504
1.900000,4.130000,3.916667,-8.800000,0.797527,9.270000,-4.477718
1.900000,4.230000,4.000000,-8.600000,0.813987,9.210000,-4.491979
1.800000,4.410000,4.083333,-9.000000,0.829394,9.190000,-4.538324
1.800000,4.430000,4.166667,-9.200000,0.845793,9.190000,-4.541889
1.900000,4.510000,4.250000,-8.600000,0.865206,9.170000,-4.431373
1.900000,4.570000,4.333333,-9.200000,0.877645,9.110000,-4.502674
1.900000,4.670000,4.416667,-9.400000,0.894234,9.030000,-4.493761
1.800000,4.710000,4.500000,-8.800000,0.909684,8.990000,-4.431373
1.900000,4.850000,4.583333,-8.800000,0.926117,8.890000,-4.417112
2.100000,4.890000,4.666667,-8.600000,0.941497,8.810000,-4.320856
1.800000,5.010000,4.750000,-8.800000,0.957974,8.770000,-4.306595
1.900000,5.070000,4.833333,-8.800000,0.973422,8.610000,-4.212121
1.800000,5.170000,4.916667,-8.800000,0.998733,9.070000,-4.402852
2.100000,5.210000,5.000000,-8.800000,1.008930,8.790000,-4.372549
1.900000,5.290000,5.083333,-9.000000,1.021376,8.570000,-4.110517
2.000000,5.390000,5.166667,-9.000000,1.037762,8.510000,-4.096257
1.900000,5.510000,5.250000,-9.000000,1.053108,8.630000,-4.105169
1.800000,5.630000,5.333333,-9.200000,1.072316,8.550000,-4.140820
1.600000,5.650000,5.416667,-9.000000,1.085786,8.710000,-4.121212
1.800000,5.750000,5.500000,-9.200000,1.101182,8.790000,-4.187166
1.800000,5.870000,5.583333,-9.000000,1.117581,8.870000,-4.217469
1.700000,5.970000,5.666667,-9.600000,1.134094,8.830000,-4.238859
2.000000,6.050000,5.750000,-9.000000,1.149587,9.050000,-4.322638
1.700000,6.170000,5.833333,-8.600000,1.166082,9.030000,-4.335116
2.000000,6.250000,5.916667,-8.600000,1.181539,9.190000,-4.434938
2.100000,6.330000,6.000000,-8.600000,1.198038,9.210000,-4.449198
2.000000,6.390000,6.083333,-8.800000,1.213495,9.190000,-4.518717
1.900000,6.490000,6.166667,-8.800000,1.229963,9.230000,-4.522282
1.700000,6.610000,6.250000,-8.800000,1.245341,9.190000,-4.529412
1.900000,6.610000,6.333333,-9.000000,1.261737,9.170000,-4.518717
1.900000,6.710000,6.416667,-8.600000,1.281172,9.230000,-4.465241
1.800000,6.850000,6.500000,-8.800000,1.305522,8.510000,-4.147950
1.800000,6.930000,6.583333,-8.600000,1.315621,9.150000,-4.388592
2.100000,6.970000,6.666667,-8.800000,1.326164,8.930000,-4.413547
1.700000,7.070000,6.750000,-9.200000,1.341557,8.790000,-4.310160
1.800000,7.170000,6.833333,-8.800000,1.357999,8.750000,-4.290553
1.800000,7.270000,6.916667,-8.800000,1.373380,8.550000,-4.180036
1.900000,7.330000,7.000000,-8.800000,1.390035,8.570000,-4.188948
1.800000,7.450000,7.083333,-9.000000,1.405608,8.570000,-4.142602
1.600000,7.550000,7.166667,-9.000000,1.422131,8.550000,-4.139037
1.900000,7.630000,7.250000,-8.800000,1.437540,8.610000,-4.106952
1.900000,7.690000,7.333333,-8.800000,1.454034,8.630000,-4.108734
1.900000,7.810000,7.416667,-8.800000,1.469443,8.710000,-4.130125
1.800000,7.890000,7.500000,-8.600000,1.491759,8.810000,-4.349376
1.800000,7.970000,7.583333,-8.800000,1.501218,8.870000,-4.217469
1.600000,8.030000,7.666667,-9.200000,1.517598,8.870000,-4.244207
2.000000,8.130000,7.750000,-8.800000,1.534043,8.930000,-4.270945
1.900000,8.210000,7.833333,-8.600000,1.549425,9.070000,-4.363636
2.000000,8.290000,7.916667,-8.600000,1.565794,9.090000,-4.385027
2.000000,8.370000,8.000000,-8.800000,1.581187,9.190000,-4.467023
1.800000,8.510000,8.083333,-8.800000,1.605644,8.510000,-4.147950
2.000000,8.570000,8.166667,-9.000000,1.615968,9.110000,-4.356506
1.900000,8.630000,8.250000,-8.800000,1.629386,9.190000,-4.529412
2.000000,8.710000,8.333333,-9.000000,1.645992,9.150000,-4.540107
1.800000,8.830000,8.416667,-9.000000,1.661463,9.150000,-4.529412
1.800000,8.970000,8.500000,-8.800000,1.677930,9.090000,-4.520499
1.800000,8.970000,8.583333,-8.600000,1.697336,9.190000,-4.500891
1.800000,9.030000,8.666667,-8.800000,1.709970,8.950000,-4.461676
1.900000,9.150000,8.750000,-8.800000,1.725406,8.850000,-4.370766
2.000000,9.230000,8.833333,-9.000000,1.741933,8.870000,-4.356506
1.800000,9.310000,8.916667,-9.000000,1.757349,8.670000,-4.263815
1.900000,9.450000,9.000000,-9.000000,1.773743,8.670000,-4.238859
1.900000,9.550000,9.083333,-9.000000,1.789242,8.550000,-4.163993
1.700000,9.570000,9.166667,-9.200000,1.805680,8.530000,-4.163993
1.900000,9.650000,9.250000,-8.800000,1.822178,8.550000,-4.155080
2.000000,9.770000,9.333333,-8.800000,1.837594,8.550000,-4.117647
2.100000,9.850000,9.416667,-8.800000,1.854121,8.570000,-4.117647
1.900000,9.930000,9.500000,-9.200000,1.869532,8.650000,-4.130125
1.800000,10.010000,9.583333,-8.800000,1.909404,8.870000,-4.415330
1.800000,10.130000,9.666667,-8.600000,1.926075,8.870000,-4.413547
1.900000,10.230000,9.750000,-8.800000,1.941513,8.750000,-4.310160
1.800000,10.290000,9.833333,-8.600000,1.958270,8.770000,-4.315508
1.900000,10.370000,9.916667,-9.000000,1.973766,8.590000,-4.215686
1.800000,10.510000,10.000000,-9.200000,1.989182,8.530000,-4.158645
1.900000,10.590000,10.083333,-9.200000,2.005587,8.490000,-4.144385
1.900000,10.670000,10.166667,-9.000000,2.022024,8.530000,-4.137255
1.900000,10.730000,10.250000,-8.600000,2.037428,8.550000,-4.099822
2.000000,10.810000,10.333333,-8.800000,2.053809,8.570000,-4.094474
1.900000,10.970000,10.416667,-8.800000,2.069279,8.670000,-4.135472
2.200000,10.970000,10.500000,-8.800000,2.094133,9.010000,-4.484848
1.800000,11.030000,10.583333,-8.600000,2.103500,8.590000,-4.110517
2.000000,11.190000,10.666667,-9.200000,2.117950,8.850000,-4.217469
1.900000,11.230000,10.750000,-8.800000,2.134003,8.990000,-4.262032
1.700000,11.330000,10.833333,-8.800000,2.149504,9.090000,-4.358289
1.900000,11.490000,10.916667,-8.600000,2.165948,9.110000,-4.370766
2.100000,11.530000,11.000000,-8.800000,2.181329,9.230000,-4.467023
1.700000,11.610000,11.083333,-8.800000,2.205681,8.530000,-4.153298
1.900000,11.690000,11.166667,-8.800000,2.215773,9.110000,-4.385027
