# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_009
# Fit of Tap:
#	Ic = 106 +/- 1.1 A
#	n = 50 +/- 0.85 
#	Vc = 1.5 uV
#	Vfloor = 76.9 +/- 2.5e+123 uV
#	R = 9.13 +/- 1.4e+119 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.190000,0.000000,-8.600000,0.066557,8.830000,-4.299465
1.700000,0.210000,0.083333,-8.600000,0.112305,8.870000,-4.263815
1.600000,0.250000,0.166667,-8.800000,0.128588,8.850000,-4.274510
1.700000,0.370000,0.250000,-8.600000,0.144478,8.830000,-4.281640
1.600000,0.430000,0.333333,-8.800000,0.160588,8.790000,-4.299465
1.800000,0.530000,0.416667,-9.000000,0.176815,8.830000,-4.313725
1.700000,0.590000,0.500000,-8.200000,0.192554,8.830000,-4.345811
1.700000,0.650000,0.583333,-8.400000,0.208562,8.810000,-4.365419
1.800000,0.750000,0.666667,-8.800000,0.232837,8.830000,-4.295900
1.600000,0.810000,0.750000,-8.800000,0.242964,8.830000,-4.331551
1.500000,0.930000,0.833333,-8.800000,0.256781,8.830000,-4.399287
1.700000,1.010000,0.916667,-9.400000,0.272628,8.810000,-4.408200
1.600000,1.050000,1.000000,-9.200000,0.288601,8.770000,-4.413547
1.500000,1.130000,1.083333,-9.200000,0.304577,8.850000,-4.422460
1.700000,1.230000,1.166667,-9.200000,0.320618,8.790000,-4.406417
1.400000,1.370000,1.250000,-9.000000,0.336906,8.870000,-4.404635
1.800000,1.390000,1.333333,-8.800000,0.352568,8.810000,-4.379679
1.700000,1.450000,1.416667,-8.600000,0.379207,8.830000,-4.276292
1.700000,1.530000,1.500000,-8.800000,0.389954,8.850000,-4.415330
1.600000,1.670000,1.583333,-8.800000,0.399898,8.850000,-4.306595
1.700000,1.730000,1.666667,-9.000000,0.416751,8.850000,-4.310160
1.500000,1.810000,1.750000,-8.800000,0.441955,8.830000,-4.356506
1.600000,1.850000,1.833333,-8.600000,0.451909,8.870000,-4.347594
1.700000,1.910000,1.916667,-8.400000,0.469788,8.850000,-4.397504
1.700000,2.030000,2.000000,-8.600000,0.485120,8.890000,-4.345811
1.300000,2.150000,2.083333,-8.800000,0.500612,8.890000,-4.295900
1.700000,2.230000,2.166667,-9.000000,0.515936,8.810000,-4.270945
1.800000,2.290000,2.250000,-8.600000,0.532659,8.850000,-4.270945
1.800000,2.390000,2.333333,-8.600000,0.548787,8.870000,-4.272727
1.700000,2.450000,2.416667,-8.800000,0.565105,8.830000,-4.270945
2.000000,2.490000,2.500000,-8.800000,0.580934,8.850000,-4.258467
1.900000,2.610000,2.583333,-8.800000,0.596935,8.890000,-4.267380
1.900000,2.690000,2.666667,-8.800000,0.612923,8.830000,-4.269162
