# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: W 2/3 SOX 853-L
# Fit of Tap:
#	Ic = 162 +/- 0.43 A
#	n = 15.8 +/- 0.24 
#	Vc = 0.75 uV
#	Vfloor = 8.25 +/- 0.034 uV
#	R = 0.0172 +/- 0.00039 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.270000,0.000000,-8.800000,0.047032,8.830000,-4.267380
1.400000,0.330000,0.166667,-8.800000,0.061607,8.790000,-4.324421
1.700000,0.430000,0.333333,-8.800000,0.077805,8.770000,-4.333333
1.700000,0.570000,0.500000,-8.600000,0.094019,8.830000,-4.352941
1.600000,0.750000,0.666667,-8.400000,0.110188,8.870000,-4.356506
1.300000,0.910000,0.833333,-8.800000,0.125637,8.850000,-4.381462
1.600000,1.030000,1.000000,-8.800000,0.141884,8.810000,-4.386809
1.600000,1.230000,1.166667,-9.000000,0.158074,8.770000,-4.385027
1.600000,1.370000,1.333333,-9.000000,0.174295,8.770000,-4.392157
1.400000,1.530000,1.500000,-9.200000,0.189464,8.850000,-4.383244
1.300000,1.710000,1.666667,-8.800000,0.213369,8.890000,-4.281640
1.500000,1.810000,1.833333,-8.800000,0.223485,8.850000,-4.390374
1.600000,2.010000,2.000000,-8.800000,0.237660,8.890000,-4.347594
1.400000,2.250000,2.166667,-8.400000,0.266029,8.830000,-4.249554
1.500000,2.330000,2.333333,-8.800000,0.276754,8.830000,-4.361854
1.500000,2.430000,2.500000,-8.600000,0.286787,8.850000,-4.306595
1.600000,2.650000,2.666667,-8.600000,0.301877,8.790000,-4.270945
1.500000,2.870000,2.833333,-8.600000,0.318061,8.850000,-4.263815
1.500000,3.030000,3.000000,-8.800000,0.334222,8.810000,-4.258467
1.600000,3.190000,3.166667,-8.400000,0.349382,8.890000,-4.244207
1.600000,3.350000,3.333333,-8.800000,0.365514,8.830000,-4.249554
1.600000,3.530000,3.500000,-8.800000,0.382311,8.810000,-4.244207
1.300000,3.710000,3.666667,-8.800000,0.402546,8.790000,-4.272727
1.400000,3.790000,3.833333,-8.800000,0.413734,8.790000,-4.267380
1.600000,4.070000,4.000000,-8.600000,0.429821,8.770000,-4.272727
1.600000,4.190000,4.166667,-8.800000,0.445986,8.790000,-4.281640
1.700000,4.410000,4.333333,-8.800000,0.462210,8.790000,-4.304813
1.700000,4.430000,4.500000,-9.000000,0.478283,8.790000,-4.326203
1.200000,4.750000,4.666667,-8.800000,0.493553,8.790000,-4.352941
1.200000,4.810000,4.833333,-8.800000,0.509727,8.810000,-4.367201
1.600000,5.030000,5.000000,-8.800000,0.525872,8.790000,-4.372549
1.500000,5.150000,5.166667,-9.000000,0.542037,8.810000,-4.385027
1.400000,5.350000,5.333333,-8.600000,0.567614,8.850000,-4.262032
1.500000,5.470000,5.500000,-8.800000,0.578474,8.770000,-4.317291
1.300000,5.710000,5.666667,-8.400000,0.598998,8.810000,-4.251337
1.700000,5.830000,5.833333,-9.200000,0.609082,8.870000,-4.377897
1.600000,6.030000,6.000000,-8.400000,0.622277,8.830000,-4.372549
1.500000,6.190000,6.166667,-8.800000,0.637745,8.890000,-4.345811
1.700000,6.250000,6.333333,-8.400000,0.653978,8.850000,-4.329768
1.500000,6.470000,6.500000,-9.000000,0.670141,8.910000,-4.311943
1.500000,6.670000,6.666667,-8.800000,0.686338,8.910000,-4.301248
1.700000,6.810000,6.833333,-8.600000,0.701017,8.870000,-4.258467
1.500000,7.010000,7.000000,-9.000000,0.717824,8.850000,-4.260250
1.700000,7.170000,7.166667,-8.600000,0.733353,8.870000,-4.242424
