# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_360_5
# Fit of Tap:
#	Ic = 14.4 A
#	n = 76.4 
#	Vc = 1.5 uV
#	Vfloor = 1.6 uV
#	R = 0.0833 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
2.000000,0.270000,0.000000,-8.600000,0.100972,9.050000,-4.531194
1.700000,0.250000,0.083333,-8.800000,0.136521,9.310000,-4.598930
1.600000,0.270000,0.166667,-8.800000,0.152874,9.270000,-4.595365
1.800000,0.410000,0.250000,-8.800000,0.169181,9.290000,-4.575758
1.700000,0.430000,0.333333,-8.600000,0.186803,9.210000,-4.568627
2.000000,0.590000,0.416667,-9.200000,0.202129,9.130000,-4.582888
2.100000,0.630000,0.500000,-8.800000,0.217538,9.050000,-4.529412
1.600000,0.770000,0.583333,-8.800000,0.243109,8.630000,-4.058824
1.700000,0.830000,0.666667,-8.800000,0.258605,8.790000,-4.139037
1.900000,0.910000,0.750000,-9.200000,0.275575,8.710000,-4.110517
1.700000,0.990000,0.833333,-8.800000,0.311622,8.490000,-4.032086
1.700000,1.170000,0.916667,-8.800000,0.332847,8.770000,-4.427807
1.800000,1.190000,1.000000,-8.600000,0.348677,8.730000,-4.352941
1.900000,1.230000,1.083333,-8.800000,0.364652,8.610000,-4.274510
1.700000,1.330000,1.166667,-8.800000,0.380763,8.530000,-4.199643
1.700000,1.510000,1.250000,-9.200000,0.396412,8.390000,-4.133690
1.600000,1.510000,1.333333,-9.200000,0.412313,8.450000,-4.080214
1.900000,1.590000,1.416667,-9.000000,0.427962,8.490000,-4.033868
1.800000,1.670000,1.500000,-8.800000,0.453177,9.250000,-4.597148
1.800000,1.730000,1.583333,-8.800000,0.469347,9.250000,-4.600713
1.900000,1.790000,1.666667,-9.000000,0.485309,9.170000,-4.600713
1.900000,1.850000,1.750000,-8.800000,0.501451,9.070000,-4.573975
2.000000,1.990000,1.833333,-9.000000,0.517395,9.010000,-4.531194
2.000000,2.070000,1.916667,-8.800000,0.533445,8.950000,-4.475936
2.000000,2.150000,2.000000,-8.800000,0.549321,8.830000,-4.408200
2.100000,2.290000,2.083333,-9.000000,0.565377,8.710000,-4.340463
1.800000,2.330000,2.166667,-8.800000,0.581332,8.570000,-4.267380
2.100000,2.450000,2.250000,-9.200000,0.611555,8.510000,-4.040998
1.900000,2.490000,2.333333,-8.800000,0.628396,8.470000,-4.037433
1.900000,2.570000,2.416667,-8.600000,0.651265,9.030000,-4.557932
2.000000,2.670000,2.500000,-9.000000,0.661311,8.510000,-4.039216
1.800000,2.750000,2.583333,-8.800000,0.676260,8.650000,-4.081996
1.800000,2.870000,2.666667,-8.800000,0.692256,8.750000,-4.119430
