# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_008
# Fit of Tap:
#	Ic = 53 +/- 0.77 A
#	n = 50 +/- 1.2 
#	Vc = 1.5 uV
#	Vfloor = 2.11 +/- 1.8e+58 uV
#	R = 0.0864 +/- 1.9e+55 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.290000,0.000000,-8.800000,0.027605,8.930000,-4.543672
1.600000,0.230000,0.083333,-9.400000,0.043777,8.830000,-4.491979
1.400000,0.370000,0.166667,-8.600000,0.059996,8.810000,-4.447415
1.500000,0.410000,0.250000,-9.200000,0.075096,8.550000,-4.251337
1.600000,0.430000,0.333333,-9.000000,0.091121,8.410000,-4.178253
1.700000,0.550000,0.416667,-9.200000,0.107145,8.430000,-4.114082
1.600000,0.610000,0.500000,-8.800000,0.123315,8.410000,-4.065954
1.600000,0.710000,0.583333,-8.800000,0.139320,8.410000,-4.026738
1.600000,0.790000,0.666667,-9.000000,0.155421,8.430000,-3.994652
1.400000,0.830000,0.750000,-8.800000,0.180933,9.310000,-4.627451
1.600000,0.970000,0.833333,-8.800000,0.191737,8.550000,-4.238859
1.700000,1.110000,0.916667,-8.800000,0.211891,9.090000,-4.614973
1.700000,1.090000,1.000000,-8.600000,0.221831,8.470000,-3.989305
1.700000,1.170000,1.083333,-9.200000,0.234868,8.950000,-4.213904
1.700000,1.310000,1.166667,-8.800000,0.251850,8.930000,-4.180036
1.700000,1.410000,1.250000,-8.800000,0.266877,9.170000,-4.395722
1.400000,1.490000,1.333333,-8.800000,0.283902,9.130000,-4.342246
1.700000,1.530000,1.416667,-8.800000,0.299202,9.310000,-4.504456
1.800000,1.650000,1.500000,-8.600000,0.315265,9.310000,-4.563280
1.600000,1.710000,1.583333,-9.000000,0.331246,9.290000,-4.606061
1.500000,1.810000,1.666667,-8.800000,0.347585,9.330000,-4.623886
1.300000,1.930000,1.750000,-8.600000,0.363451,9.250000,-4.648841
1.800000,1.990000,1.833333,-9.000000,0.379403,9.190000,-4.631016
1.500000,2.050000,1.916667,-9.200000,0.401310,8.970000,-4.235294
1.600000,2.110000,2.000000,-8.800000,0.411820,9.030000,-4.595365
1.600000,2.190000,2.083333,-8.800000,0.427358,8.890000,-4.508021
1.400000,2.330000,2.166667,-8.600000,0.443489,8.750000,-4.447415
1.700000,2.450000,2.250000,-8.600000,0.459570,8.670000,-4.374332
1.800000,2.470000,2.333333,-9.400000,0.485082,8.970000,-4.199643
1.900000,2.590000,2.416667,-9.000000,0.495839,9.130000,-4.632799
1.400000,2.670000,2.500000,-9.200000,0.506869,8.350000,-4.073084
1.500000,2.750000,2.583333,-9.000000,0.523854,8.430000,-4.105169
1.800000,2.870000,2.666667,-9.200000,0.540512,8.370000,-4.055258
1.700000,2.910000,2.750000,-8.800000,0.555735,8.370000,-3.985740
1.700000,3.070000,2.833333,-8.600000,0.571787,8.430000,-3.980392
1.500000,3.090000,2.916667,-9.000000,0.591312,8.430000,-4.171123
1.700000,3.170000,3.000000,-8.800000,0.603405,8.670000,-4.044563
1.400000,3.290000,3.083333,-9.200000,0.619418,8.750000,-4.094474
1.500000,3.330000,3.166667,-8.800000,0.635481,8.850000,-4.153298
1.500000,3.450000,3.250000,-9.000000,0.651473,8.990000,-4.231729
1.600000,3.550000,3.333333,-9.200000,0.667515,9.070000,-4.301248
1.500000,3.590000,3.416667,-8.600000,0.683559,9.150000,-4.406417
1.800000,3.690000,3.500000,-8.800000,0.699607,9.270000,-4.474153
1.600000,3.790000,3.583333,-8.600000,0.715706,9.310000,-4.536542
1.500000,3.890000,3.666667,-9.200000,0.731749,9.310000,-4.588235
1.400000,3.950000,3.750000,-8.600000,0.747796,9.370000,-4.618538
1.700000,4.110000,3.833333,-8.800000,0.777267,8.810000,-4.495544
1.500000,4.170000,3.916667,-9.000000,0.798122,9.290000,-4.604278
1.600000,4.250000,4.000000,-8.800000,0.814295,9.310000,-4.648841
1.600000,4.350000,4.083333,-8.800000,0.830293,9.250000,-4.655971
1.800000,4.390000,4.166667,-8.800000,0.846287,9.230000,-4.654189
1.800000,4.450000,4.250000,-9.000000,0.862331,9.150000,-4.629234
1.800000,4.590000,4.333333,-8.800000,0.878348,9.010000,-4.584670
1.900000,4.670000,4.416667,-8.800000,0.894406,8.890000,-4.538324
1.900000,4.730000,4.500000,-8.800000,0.909399,8.610000,-4.352941
1.800000,4.870000,4.583333,-9.200000,0.925483,8.510000,-4.276292
1.600000,4.910000,4.666667,-8.800000,0.941481,8.410000,-4.199643
1.700000,4.970000,4.750000,-9.400000,0.957525,8.370000,-4.140820
1.700000,5.070000,4.833333,-9.200000,0.977255,8.810000,-4.500891
1.700000,5.130000,4.916667,-8.800000,0.990318,8.430000,-4.087344
1.900000,5.250000,5.000000,-8.800000,1.006430,8.410000,-4.057041
2.200000,5.330000,5.083333,-8.800000,1.021455,8.470000,-3.996435
1.500000,5.430000,5.166667,-8.800000,1.037503,8.470000,-4.012478
1.700000,5.510000,5.250000,-8.800000,1.053731,8.610000,-4.042781
1.900000,5.630000,5.333333,-9.000000,1.079052,9.070000,-4.641711
1.900000,5.650000,5.416667,-8.800000,1.089837,8.390000,-4.058824
1.900000,5.770000,5.500000,-9.400000,1.101868,8.930000,-4.219251
1.800000,5.890000,5.583333,-9.000000,1.118239,8.990000,-4.260250
1.800000,5.970000,5.666667,-8.800000,1.134405,9.110000,-4.322638
1.900000,6.050000,5.750000,-8.600000,1.149428,9.290000,-4.508021
2.100000,6.130000,5.833333,-8.600000,1.171656,8.450000,-3.991087
1.600000,6.210000,5.916667,-9.200000,1.191003,8.410000,-4.140820
1.800000,6.290000,6.000000,-9.000000,1.201010,9.050000,-4.315508
1.800000,6.350000,6.083333,-9.200000,1.214035,9.290000,-4.655971
1.700000,6.510000,6.166667,-8.800000,1.230027,9.150000,-4.659537
2.000000,6.570000,6.250000,-8.800000,1.246041,9.110000,-4.641711
1.900000,6.650000,6.333333,-9.000000,1.262060,9.030000,-4.614973
1.800000,6.690000,6.416667,-8.800000,1.278139,8.990000,-4.561497
1.900000,6.810000,6.500000,-8.800000,1.294440,8.910000,-4.522282
1.700000,6.930000,6.583333,-8.800000,1.309649,8.650000,-4.358289
1.900000,7.010000,6.666667,-9.000000,1.325736,8.550000,-4.292335
1.700000,7.090000,6.750000,-8.800000,1.341750,8.450000,-4.208556
1.700000,7.190000,6.833333,-9.200000,1.357827,8.410000,-4.146168
1.600000,7.250000,6.916667,-8.800000,1.393633,8.750000,-4.409982
1.900000,7.350000,7.000000,-8.800000,1.409940,8.590000,-4.395722
1.900000,7.410000,7.083333,-8.600000,1.425981,8.530000,-4.324421
1.600000,7.550000,7.166667,-9.000000,1.441976,8.450000,-4.228164
1.800000,7.670000,7.250000,-9.000000,1.457944,8.390000,-4.158645
1.600000,7.730000,7.333333,-9.200000,1.473999,8.390000,-4.098039
1.700000,7.810000,7.416667,-8.800000,1.490000,8.330000,-4.037433
2.000000,7.870000,7.500000,-8.800000,1.505995,8.370000,-4.001783
