# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: DCC_Ni_005
# Fit of Tap:
#	Ic = 97.4 +/- 0.88 A
#	n = 37.1 +/- 4.3 
#	Vc = 1.5 uV
#	Vfloor = 4.53 +/- 0.48 uV
#	R = 0.128 +/- 0.0086 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.230000,0.000000,-8.800000,0.045260,8.870000,-4.269162
1.600000,0.270000,0.166667,-8.800000,0.059416,8.890000,-4.265597
1.600000,0.430000,0.333333,-11.600000,0.068768,8.910000,-4.406417
1.700000,0.450000,0.500000,-11.400000,0.076250,8.890000,-4.258467
1.900000,0.650000,0.666667,-11.400000,0.090103,8.850000,-4.297683
1.500000,0.950000,0.833333,-11.200000,0.105879,8.910000,-4.327986
1.600000,1.010000,1.000000,-8.800000,0.122884,8.850000,-4.326203
1.700000,1.230000,1.166667,-8.800000,0.140058,8.850000,-4.319073
1.700000,1.350000,1.333333,-9.000000,0.156170,8.870000,-4.327986
1.800000,1.550000,1.500000,-8.800000,0.172300,8.990000,-4.338681
2.000000,1.670000,1.666667,-9.000000,0.188314,8.990000,-4.349376
1.600000,1.890000,1.833333,-9.000000,0.204435,8.970000,-4.360071
1.600000,2.050000,2.000000,-8.800000,0.220436,8.930000,-4.363636
1.800000,2.150000,2.166667,-8.800000,0.240785,8.890000,-4.274510
1.700000,2.290000,2.333333,-9.000000,0.251847,8.870000,-4.385027
1.900000,2.530000,2.500000,-8.800000,0.268444,8.950000,-4.390374
1.500000,2.710000,2.666667,-9.000000,0.283653,8.930000,-4.363636
1.900000,2.830000,2.833333,-8.800000,0.299705,8.910000,-4.352941
1.700000,3.130000,3.000000,-9.200000,0.324676,8.890000,-4.256684
1.800000,3.170000,3.166667,-9.600000,0.335153,8.870000,-4.372549
1.900000,3.330000,3.333333,-8.600000,0.348146,8.970000,-4.317291
1.600000,3.470000,3.500000,-8.800000,0.364219,8.970000,-4.295900
1.600000,3.710000,3.666667,-8.800000,0.380301,8.950000,-4.285205
1.600000,3.870000,3.833333,-9.000000,0.396410,8.990000,-4.272727
1.800000,3.990000,4.000000,-9.000000,0.412387,8.950000,-4.262032
1.900000,4.130000,4.166667,-8.800000,0.428454,8.990000,-4.249554
2.000000,4.470000,4.333333,-8.600000,0.447936,8.950000,-4.303030
1.800000,4.470000,4.500000,-8.800000,0.460049,8.870000,-4.235294
2.000000,4.710000,4.666667,-8.800000,0.476139,8.930000,-4.237077
1.700000,4.890000,4.833333,-9.200000,0.492259,8.910000,-4.238859
1.600000,5.010000,5.000000,-8.600000,0.508733,8.930000,-4.244207
1.800000,5.190000,5.166667,-9.000000,0.524516,8.950000,-4.265597
1.700000,5.390000,5.333333,-9.000000,0.540425,8.890000,-4.286988
1.600000,5.530000,5.500000,-8.800000,0.556184,8.850000,-4.303030
1.800000,5.630000,5.666667,-8.800000,0.571816,8.850000,-4.336898
1.700000,5.890000,5.833333,-8.800000,0.588582,8.930000,-4.317291
1.700000,6.010000,6.000000,-8.800000,0.604417,8.970000,-4.349376
1.700000,6.210000,6.166667,-9.000000,0.634227,8.910000,-4.358289
1.800000,6.310000,6.333333,-8.600000,0.649570,8.950000,-4.345811
1.800000,6.550000,6.500000,-8.600000,0.673646,8.870000,-4.281640
1.800000,6.650000,6.666667,-8.600000,0.693140,8.910000,-4.221034
1.600000,6.870000,6.833333,-9.000000,0.707620,8.910000,-4.256684
1.600000,7.050000,7.000000,-8.800000,0.722528,8.830000,-4.308378
1.900000,7.150000,7.166667,-8.600000,0.738435,8.890000,-4.326203
