# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_011
# Fit of Tap:
#	Ic = 29.3 +/- 0.59 A
#	n = 50 +/- 1.7 
#	Vc = 1.5 uV
#	Vfloor = 8.62 +/- 4.7e+67 uV
#	R = 0.683 +/- 1.1e+65 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.290000,0.000000,-9.000000,0.032144,8.470000,-3.992870
1.700000,0.230000,0.083333,-8.800000,0.044149,9.230000,-4.447415
1.500000,0.210000,0.166667,-8.600000,0.059740,9.230000,-4.541889
1.700000,0.410000,0.250000,-8.800000,0.076893,9.210000,-4.495544
1.800000,0.430000,0.333333,-8.600000,0.092737,9.230000,-4.573975
1.600000,0.530000,0.416667,-8.600000,0.108541,9.230000,-4.622103
1.600000,0.630000,0.500000,-9.000000,0.137696,8.650000,-4.356506
1.700000,0.750000,0.583333,-8.600000,0.156052,8.870000,-4.561497
1.600000,0.730000,0.666667,-8.600000,0.171542,8.670000,-4.465241
1.600000,0.850000,0.750000,-9.200000,0.186712,8.530000,-4.294118
1.600000,1.010000,0.833333,-9.000000,0.201702,8.350000,-4.085561
1.800000,1.050000,0.916667,-9.000000,0.216699,8.390000,-3.985740
1.500000,1.170000,1.000000,-8.800000,0.231545,8.510000,-4.021390
1.400000,1.190000,1.083333,-9.000000,0.256842,9.110000,-4.623886
1.900000,1.270000,1.166667,-8.600000,0.272921,9.070000,-4.602496
1.700000,1.390000,1.250000,-8.600000,0.288481,8.910000,-4.513369
1.600000,1.430000,1.333333,-8.800000,0.305149,8.830000,-4.518717
1.800000,1.510000,1.416667,-8.600000,0.320656,8.710000,-4.388592
1.600000,1.630000,1.500000,-8.800000,0.337175,8.690000,-4.361854
1.600000,1.730000,1.583333,-8.800000,0.352660,8.510000,-4.213904
1.400000,1.810000,1.666667,-9.200000,0.369268,8.490000,-4.204991
1.500000,1.870000,1.750000,-9.000000,0.384758,8.390000,-4.105169
1.400000,2.030000,1.833333,-8.800000,0.400368,8.310000,-4.030303
1.500000,2.070000,1.916667,-9.200000,0.417096,8.390000,-4.024955
1.600000,2.130000,2.000000,-8.800000,0.451839,8.430000,-4.122995
1.500000,2.230000,2.083333,-8.800000,0.468681,8.370000,-4.139037
1.800000,2.370000,2.166667,-8.800000,0.484350,8.370000,-4.055258
1.900000,2.410000,2.250000,-8.800000,0.499888,8.350000,-3.987522
2.100000,2.470000,2.333333,-8.800000,0.516358,8.410000,-3.966132
2.100000,2.570000,2.416667,-9.000000,0.531812,8.510000,-3.973262
2.000000,2.670000,2.500000,-8.800000,0.548344,8.490000,-3.987522
1.600000,2.790000,2.583333,-8.600000,0.563811,8.690000,-4.058824
2.000000,2.830000,2.666667,-8.800000,0.580344,8.690000,-4.071301
1.800000,2.930000,2.750000,-9.200000,0.595802,8.910000,-4.197861
1.900000,3.070000,2.833333,-9.000000,0.612344,8.950000,-4.221034
2.100000,3.070000,2.916667,-8.800000,0.631881,8.430000,-3.991087
1.800000,3.210000,3.000000,-8.800000,0.644585,9.070000,-4.360071
2.000000,3.230000,3.083333,-8.600000,0.660281,9.190000,-4.463458
1.900000,3.290000,3.166667,-8.800000,0.675797,9.250000,-4.563280
1.900000,3.450000,3.250000,-8.600000,0.692344,9.310000,-4.572193
2.000000,3.510000,3.333333,-8.400000,0.707805,9.270000,-4.631016
2.000000,3.590000,3.416667,-8.800000,0.736661,8.610000,-4.317291
2.000000,3.710000,3.500000,-8.800000,0.746893,8.690000,-4.083779
2.200000,3.730000,3.583333,-8.800000,0.756395,9.110000,-4.602496
2.100000,3.870000,3.666667,-8.800000,0.771900,8.950000,-4.524064
1.900000,4.010000,3.750000,-8.800000,0.788495,8.910000,-4.531194
2.100000,4.050000,3.833333,-8.800000,0.804081,8.730000,-4.417112
2.200000,4.150000,3.916667,-8.400000,0.820579,8.690000,-4.393939
2.100000,4.250000,4.000000,-8.800000,0.840151,9.170000,-4.629234
2.300000,4.350000,4.083333,-9.000000,0.852404,8.370000,-4.204991
2.500000,4.370000,4.166667,-8.800000,0.868117,8.350000,-4.117647
2.300000,4.510000,4.250000,-8.800000,0.883645,8.370000,-4.028520
2.500000,4.590000,4.333333,-9.000000,0.900214,8.370000,-4.021390
2.500000,4.690000,4.416667,-9.000000,0.915888,8.390000,-3.982175
2.500000,4.770000,4.500000,-8.800000,0.932393,8.430000,-3.978610
2.700000,4.830000,4.583333,-9.000000,0.947888,8.530000,-4.007130
2.400000,4.910000,4.666667,-8.800000,0.964373,8.570000,-4.017825
2.700000,4.970000,4.750000,-9.000000,0.979839,8.710000,-4.108734
2.600000,5.050000,4.833333,-9.200000,0.996853,8.710000,-4.080214
2.800000,5.130000,4.916667,-8.800000,1.012506,8.830000,-4.181818
2.800000,5.290000,5.000000,-9.000000,1.049782,8.390000,-4.003565
2.800000,5.290000,5.083333,-8.600000,1.065503,8.410000,-3.980392
3.000000,5.390000,5.166667,-9.000000,1.082004,8.470000,-3.982175
2.700000,5.550000,5.250000,-8.800000,1.097606,8.570000,-4.024955
2.800000,5.610000,5.333333,-8.800000,1.114130,8.650000,-4.035651
3.100000,5.690000,5.416667,-9.000000,1.129667,8.790000,-4.117647
2.400000,5.810000,5.500000,-9.200000,1.146196,8.830000,-4.135472
3.000000,5.930000,5.583333,-9.000000,1.161903,8.950000,-4.238859
2.700000,6.010000,5.666667,-9.000000,1.177595,9.150000,-4.360071
3.200000,6.030000,5.750000,-9.000000,1.194151,9.130000,-4.379679
3.300000,6.110000,5.833333,-8.800000,1.209671,9.290000,-4.500891
3.400000,6.190000,5.916667,-8.800000,1.231411,8.510000,-3.987522
3.400000,6.310000,6.000000,-9.000000,1.241990,9.290000,-4.577540
3.400000,6.410000,6.083333,-8.600000,1.257614,9.250000,-4.634581
3.300000,6.470000,6.166667,-8.600000,1.274156,9.250000,-4.639929
3.600000,6.570000,6.250000,-8.800000,1.289669,9.030000,-4.606061
3.700000,6.630000,6.333333,-8.800000,1.306199,9.090000,-4.602496
3.800000,6.770000,6.416667,-8.600000,1.331261,8.470000,-3.991087
3.600000,6.830000,6.500000,-9.000000,1.345828,8.810000,-4.158645
4.000000,6.890000,6.583333,-9.000000,1.356123,9.130000,-4.604278
3.800000,6.990000,6.666667,-8.600000,1.369823,8.630000,-4.326203
3.800000,7.090000,6.750000,-8.600000,1.386363,8.590000,-4.311943
3.800000,7.110000,6.833333,-9.000000,1.401961,8.550000,-4.183601
3.600000,7.310000,6.916667,-9.400000,1.417713,8.370000,-4.099822
3.900000,7.390000,7.000000,-8.800000,1.437450,8.770000,-4.452763
3.800000,7.430000,7.083333,-9.200000,1.450232,8.370000,-4.037433
3.800000,7.470000,7.166667,-9.200000,1.466142,8.450000,-3.991087
4.000000,7.650000,7.250000,-8.800000,1.481676,8.450000,-3.982175
4.100000,7.750000,7.333333,-8.600000,1.498392,8.510000,-3.971480
3.800000,7.770000,7.416667,-9.000000,1.513923,8.590000,-4.012478
3.700000,7.850000,7.500000,-9.200000,1.530517,8.570000,-4.024955
3.800000,8.010000,7.583333,-9.000000,1.546112,8.730000,-4.114082
