# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_019
# Fit of Tap:
#	Ic = 8.99 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 1.23 uV
#	R = 8.86 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.290000,0.000000,-8.800000,0.033437,8.890000,-4.263815
1.700000,0.250000,0.166667,-8.600000,0.043356,8.830000,-4.304813
1.400000,0.410000,0.333333,-9.200000,0.059245,9.010000,-4.319073
1.500000,0.670000,0.500000,-11.400000,0.073697,8.910000,-4.363636
1.400000,0.790000,0.666667,-11.200000,0.090414,8.830000,-4.349376
1.200000,0.990000,0.833333,-11.400000,0.105822,8.970000,-4.356506
1.400000,1.170000,1.000000,-11.600000,0.122183,8.690000,-4.367201
1.500000,1.290000,1.166667,-9.200000,0.140194,8.810000,-4.358289
1.400000,1.430000,1.333333,-9.400000,0.156469,8.790000,-4.352941
1.700000,1.650000,1.500000,-10.200000,0.173028,8.790000,-4.356506
1.400000,1.810000,1.666667,-8.800000,0.188204,8.810000,-4.351159
1.700000,1.930000,1.833333,-8.800000,0.216297,8.890000,-4.240642
1.400000,2.130000,2.000000,-8.800000,0.234136,8.870000,-4.276292
1.500000,2.310000,2.166667,-9.000000,0.243866,8.810000,-4.299465
1.500000,2.470000,2.333333,-8.800000,0.253976,8.870000,-4.370766
1.500000,2.710000,2.500000,-8.800000,0.268167,8.810000,-4.290553
1.400000,2.810000,2.666667,-8.800000,0.284169,8.810000,-4.269162
1.600000,3.030000,2.833333,-8.800000,0.299723,8.870000,-4.240642
1.800000,3.190000,3.000000,-8.800000,0.316218,8.910000,-4.240642
1.500000,3.310000,3.166667,-8.600000,0.332078,8.870000,-4.228164
1.500000,3.570000,3.333333,-9.000000,0.348201,8.870000,-4.229947
1.600000,3.730000,3.500000,-9.000000,0.364248,8.870000,-4.233512
1.700000,3.870000,3.666667,-9.200000,0.380286,8.890000,-4.237077
1.300000,4.030000,3.833333,-8.800000,0.401804,8.910000,-4.297683
1.600000,4.150000,4.000000,-8.800000,0.411951,8.790000,-4.254902
1.400000,4.430000,4.166667,-9.400000,0.428203,8.830000,-4.263815
1.300000,4.530000,4.333333,-9.200000,0.444256,8.850000,-4.286988
