# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 8PP
# Fit of Tap:
#	Ic = 132 +/- 0.37 A
#	n = 8.68 +/- 0.079 
#	Vc = 1.5 uV
#	Vfloor = 1.83 +/- 0.034 uV
#	R = 0.00383 +/- 0.00051 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.230000,0.000000,-8.600000,0.038676,8.830000,-4.372549
1.500000,0.210000,0.083333,-8.600000,0.049202,8.930000,-4.344029
1.900000,0.290000,0.166667,-8.600000,0.060408,8.910000,-4.240642
1.900000,0.390000,0.250000,-8.800000,0.076588,8.870000,-4.251337
1.500000,0.450000,0.333333,-8.800000,0.092795,8.890000,-4.260250
1.600000,0.510000,0.416667,-8.600000,0.108016,8.910000,-4.301248
1.800000,0.690000,0.500000,-9.200000,0.124186,8.850000,-4.319073
1.800000,0.730000,0.583333,-9.000000,0.140429,8.870000,-4.329768
1.900000,0.790000,0.666667,-8.400000,0.166682,8.970000,-4.390374
1.700000,0.850000,0.750000,-8.800000,0.177476,8.870000,-4.258467
1.700000,0.950000,0.833333,-8.600000,0.188634,8.930000,-4.379679
1.700000,1.050000,0.916667,-9.000000,0.204866,8.910000,-4.395722
1.300000,1.170000,1.000000,-9.000000,0.220013,8.870000,-4.418895
1.700000,1.230000,1.083333,-9.400000,0.240678,8.890000,-4.320856
1.500000,1.290000,1.166667,-8.800000,0.252830,8.910000,-4.404635
1.700000,1.370000,1.250000,-8.800000,0.268488,8.830000,-4.401070
1.600000,1.450000,1.333333,-8.600000,0.284868,8.870000,-4.402852
1.700000,1.510000,1.416667,-8.600000,0.300024,8.850000,-4.388592
2.000000,1.610000,1.500000,-8.600000,0.316293,8.870000,-4.374332
1.700000,1.690000,1.583333,-8.600000,0.332531,8.890000,-4.365419
1.400000,1.790000,1.666667,-8.600000,0.348709,8.930000,-4.351159
1.400000,1.950000,1.750000,-9.200000,0.364877,8.810000,-4.320856
