# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 14
# Fit of Tap:
#	Ic = 12.9 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 5.06 uV
#	R = 0.823 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.250000,0.000000,-8.800000,0.030090,8.830000,-4.404635
1.600000,0.390000,0.166667,-8.400000,0.043951,8.890000,-4.344029
1.600000,0.430000,0.333333,-9.000000,0.059352,8.830000,-4.317291
1.600000,0.710000,0.500000,-8.600000,0.075741,8.850000,-4.297683
1.700000,0.810000,0.666667,-8.800000,0.100274,8.830000,-4.365419
1.600000,0.970000,0.833333,-8.800000,0.110331,8.890000,-4.345811
1.700000,1.190000,1.000000,-9.000000,0.124042,8.890000,-4.265597
1.600000,1.350000,1.166667,-9.200000,0.139514,8.850000,-4.251337
1.500000,1.530000,1.333333,-9.000000,0.156027,8.870000,-4.247772
1.600000,1.750000,1.500000,-8.800000,0.171432,8.850000,-4.242424
1.600000,1.890000,1.666667,-8.800000,0.187904,8.850000,-4.249554
1.600000,2.070000,1.833333,-8.600000,0.211481,8.910000,-4.358289
1.400000,2.250000,2.000000,-9.000000,0.220942,8.870000,-4.262032
1.500000,2.490000,2.166667,-9.200000,0.235674,8.850000,-4.303030
1.600000,2.630000,2.333333,-8.600000,0.251232,8.830000,-4.344029
1.400000,2.850000,2.500000,-8.800000,0.268281,8.850000,-4.327986
1.600000,3.010000,2.666667,-8.800000,0.283261,8.850000,-4.358289
1.600000,3.150000,2.833333,-8.800000,0.300275,8.870000,-4.358289
1.300000,3.350000,3.000000,-8.800000,0.315657,8.810000,-4.386809
1.400000,3.470000,3.166667,-9.000000,0.331594,8.830000,-4.395722
1.300000,3.710000,3.333333,-9.000000,0.348164,8.850000,-4.395722
1.600000,3.890000,3.500000,-9.000000,0.365293,8.890000,-4.390374
1.500000,4.130000,3.666667,-8.800000,0.379776,8.830000,-4.404635
1.600000,4.270000,3.833333,-9.000000,0.412189,8.890000,-4.370766
1.600000,4.470000,4.000000,-8.800000,0.438351,8.790000,-4.231729
1.700000,4.630000,4.166667,-9.000000,0.457394,8.830000,-4.254902
1.800000,4.830000,4.333333,-8.800000,0.472593,8.830000,-4.238859
1.700000,4.950000,4.500000,-8.600000,0.488694,8.850000,-4.247772
1.500000,5.190000,4.666667,-8.800000,0.504730,8.810000,-4.237077
1.400000,5.350000,4.833333,-9.000000,0.520630,8.810000,-4.262032
1.400000,5.530000,5.000000,-8.800000,0.536729,8.770000,-4.270945
1.600000,5.750000,5.166667,-8.800000,0.552636,8.790000,-4.295900
1.300000,5.910000,5.333333,-8.800000,0.568687,8.810000,-4.319073
1.600000,6.070000,5.500000,-8.800000,0.584699,8.810000,-4.345811
1.600000,6.250000,5.666667,-8.400000,0.603809,8.830000,-4.272727
1.500000,6.470000,5.833333,-9.000000,0.618638,8.730000,-4.322638
1.500000,6.630000,6.000000,-8.600000,0.632963,8.830000,-4.377897
1.700000,6.830000,6.166667,-9.000000,0.646454,8.830000,-4.397504
1.700000,6.990000,6.333333,-8.800000,0.662945,8.870000,-4.399287
1.800000,7.150000,6.500000,-8.800000,0.680607,8.850000,-4.401070
1.500000,7.330000,6.666667,-8.600000,0.705612,8.790000,-4.256684
1.400000,7.510000,6.833333,-8.600000,0.720677,8.810000,-4.276292
1.600000,7.730000,7.000000,-9.400000,0.735333,8.770000,-4.326203
1.600000,7.890000,7.166667,-8.800000,0.749711,8.790000,-4.368984
1.800000,8.110000,7.333333,-9.200000,0.764195,8.850000,-4.404635
1.500000,8.270000,7.500000,-8.800000,0.778700,8.830000,-4.372549
1.200000,8.450000,7.666667,-8.600000,0.796103,8.850000,-4.402852
1.600000,8.550000,7.833333,-9.000000,0.817261,8.830000,-4.381462
1.500000,8.810000,8.000000,-9.400000,0.831586,8.830000,-4.413547
1.600000,8.970000,8.166667,-9.000000,0.846232,8.730000,-4.397504
1.500000,9.110000,8.333333,-9.000000,0.860555,8.910000,-4.352941
1.300000,9.310000,8.500000,-9.000000,0.876189,8.850000,-4.311943
1.600000,9.510000,8.666667,-8.800000,0.890558,8.830000,-4.253119
1.700000,9.690000,8.833333,-8.600000,0.905269,8.830000,-4.249554
1.400000,9.830000,9.000000,-9.000000,0.919720,8.790000,-4.295900
1.500000,10.030000,9.166667,-8.800000,0.934455,8.810000,-4.351159
1.500000,10.270000,9.333333,-8.800000,0.953351,8.770000,-4.288770
1.400000,10.410000,9.500000,-8.800000,0.968687,8.810000,-4.319073
1.600000,10.650000,9.666667,-9.000000,0.984761,8.770000,-4.345811
1.400000,10.810000,9.833333,-8.800000,1.020457,8.870000,-4.283422
1.500000,10.990000,10.000000,-9.400000,1.039210,8.810000,-4.242424
1.500000,11.190000,10.166667,-8.800000,1.053606,8.710000,-4.278075
1.600000,11.350000,10.333333,-8.800000,1.072392,8.830000,-4.253119
1.200000,11.570000,10.500000,-9.600000,1.087137,8.830000,-4.279857
1.600000,11.710000,10.666667,-8.600000,1.101581,8.770000,-4.345811
1.800000,11.850000,10.833333,-8.800000,1.118068,8.810000,-4.336898
1.400000,12.090000,11.000000,-8.800000,1.132569,8.950000,-4.386809
1.300000,12.270000,11.166667,-9.400000,1.149294,8.790000,-4.386809
1.500000,12.450000,11.333333,-9.000000,1.164847,8.890000,-4.397504
1.500000,12.630000,11.500000,-9.000000,1.180508,8.910000,-4.395722
1.700000,12.830000,11.666667,-8.800000,1.204813,8.850000,-4.256684
1.500000,12.970000,11.833333,-9.200000,1.219278,8.790000,-4.306595
1.700000,13.030000,12.000000,-8.800000,1.229017,8.910000,-4.379679
1.700000,13.290000,12.166667,-8.600000,1.244815,8.950000,-4.361854
1.600000,13.470000,12.333333,-8.800000,1.261011,8.890000,-4.342246
1.600000,13.750000,12.500000,-8.800000,1.277088,8.970000,-4.324421
1.600000,13.990000,12.666667,-11.400000,1.294660,8.830000,-4.356506
1.500000,14.070000,12.833333,-11.200000,1.306806,8.790000,-4.244207
1.700000,14.190000,13.000000,-10.800000,1.322494,8.830000,-4.237077
1.700000,14.430000,13.166667,-11.000000,1.338783,8.890000,-4.238859
1.600000,14.670000,13.333333,-11.200000,1.354496,8.810000,-4.238859
1.600000,14.770000,13.500000,-11.200000,1.371413,8.790000,-4.265597
1.700000,15.010000,13.666667,-9.000000,1.391585,8.830000,-4.270945
1.400000,15.190000,13.833333,-9.000000,1.404561,8.810000,-4.269162
1.400000,15.310000,14.000000,-9.000000,1.420740,8.850000,-4.272727
1.500000,15.570000,14.166667,-8.800000,1.436787,8.870000,-4.283422
1.400000,15.690000,14.333333,-9.200000,1.452739,8.910000,-4.295900
1.400000,15.910000,14.500000,-8.800000,1.468690,8.890000,-4.326203
1.600000,16.070000,14.666667,-9.000000,1.484845,8.910000,-4.340463
1.700000,16.290000,14.833333,-8.800000,1.501133,8.870000,-4.351159
1.400000,16.390000,15.000000,-8.800000,1.516652,8.950000,-4.379679
1.600000,16.570000,15.166667,-9.000000,1.532706,8.930000,-4.392157
1.500000,16.810000,15.333333,-9.000000,1.548689,8.890000,-4.402852
1.500000,16.950000,15.500000,-9.000000,1.564635,8.950000,-4.402852
1.600000,17.170000,15.666667,-8.800000,1.580603,8.950000,-4.395722
1.500000,17.370000,15.833333,-9.400000,1.615805,8.810000,-4.402852
1.600000,17.610000,16.000000,-8.800000,1.632157,8.830000,-4.408200
1.600000,17.750000,16.166667,-9.000000,1.648217,8.830000,-4.402852
1.700000,17.930000,16.333333,-8.800000,1.664180,8.890000,-4.402852
1.900000,18.170000,16.500000,-9.000000,1.680307,8.890000,-4.404635
1.500000,18.350000,16.666667,-9.600000,1.695299,8.890000,-4.370766
1.600000,18.430000,16.833333,-9.200000,1.711268,8.850000,-4.344029
1.500000,18.630000,17.000000,-9.400000,1.727392,8.930000,-4.320856
1.600000,18.850000,17.166667,-9.000000,1.743869,8.890000,-4.322638
1.400000,19.090000,17.333333,-8.600000,1.760203,8.830000,-4.310160
1.400000,19.210000,17.500000,-8.800000,1.776406,8.850000,-4.295900
1.700000,19.430000,17.666667,-8.800000,1.797041,8.810000,-4.390374
1.300000,19.610000,17.833333,-8.600000,1.808197,8.870000,-4.260250
1.700000,19.730000,18.000000,-8.600000,1.824408,8.830000,-4.260250
1.600000,19.950000,18.166667,-8.800000,1.839521,8.810000,-4.260250
1.500000,20.010000,18.333333,-8.600000,1.855430,8.830000,-4.258467
1.500000,20.190000,18.500000,-8.600000,1.872308,8.850000,-4.254902
1.400000,20.430000,18.666667,-8.600000,1.899972,8.790000,-4.388592
1.700000,20.570000,18.833333,-9.200000,1.910206,8.830000,-4.304813
1.500000,20.730000,19.000000,-9.200000,1.919565,8.830000,-4.308378
1.500000,21.010000,19.166667,-8.800000,1.936097,8.810000,-4.319073
1.600000,21.170000,19.333333,-8.800000,1.951639,8.810000,-4.358289
1.700000,21.390000,19.500000,-9.200000,1.967588,8.830000,-4.367201
1.300000,21.570000,19.666667,-9.000000,1.983607,8.790000,-4.393939
1.600000,21.730000,19.833333,-8.800000,2.004162,8.770000,-4.286988
1.500000,21.890000,20.000000,-9.200000,2.016294,8.810000,-4.401070
1.500000,22.130000,20.166667,-9.200000,2.031440,8.790000,-4.402852
1.500000,22.310000,20.333333,-8.800000,2.047439,8.850000,-4.404635
1.500000,22.470000,20.500000,-8.800000,2.063430,8.850000,-4.399287
1.600000,22.550000,20.666667,-8.600000,2.079335,8.870000,-4.383244
1.700000,22.790000,20.833333,-8.800000,2.095772,8.870000,-4.379679
1.700000,22.990000,21.000000,-8.800000,2.111220,8.910000,-4.344029
1.600000,23.130000,21.166667,-8.600000,2.127763,8.910000,-4.342246
