# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_400_5
# Fit of Tap:
#	Ic = 17.2 +/- 0.014 A
#	n = 198 +/- 13 
#	Vc = 1.5 uV
#	Vfloor = 1.2 +/- 0.077 uV
#	R = 0.0678 +/- 0.0078 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.230000,0.000000,-14.000000,0.047546,9.230000,-4.527629
1.400000,0.270000,0.083333,-11.200000,0.066640,8.950000,-4.253119
1.400000,0.330000,0.166667,-8.400000,0.080975,9.290000,-4.547237
1.600000,0.370000,0.250000,-9.400000,0.097392,9.250000,-4.572193
1.400000,0.430000,0.333333,-8.800000,0.112886,9.250000,-4.638146
1.500000,0.530000,0.416667,-8.800000,0.129282,9.210000,-4.641711
1.400000,0.650000,0.500000,-9.000000,0.144723,9.110000,-4.629234
1.500000,0.690000,0.583333,-9.200000,0.161124,9.130000,-4.620321
1.500000,0.750000,0.666667,-9.200000,0.186913,8.450000,-4.024955
1.600000,0.830000,0.750000,-9.800000,0.197207,9.250000,-4.600713
1.300000,0.950000,0.833333,-8.600000,0.208839,8.710000,-4.420677
1.700000,1.070000,0.916667,-9.000000,0.231320,9.250000,-4.538324
1.400000,1.130000,1.000000,-8.800000,0.240919,8.570000,-4.251337
1.400000,1.230000,1.083333,-8.800000,0.257422,8.510000,-4.229947
1.500000,1.350000,1.166667,-9.000000,0.273368,8.450000,-4.171123
1.400000,1.390000,1.250000,-9.000000,0.289246,8.370000,-4.108734
1.400000,1.470000,1.333333,-8.800000,0.304747,8.390000,-4.026738
1.700000,1.510000,1.416667,-8.800000,0.321144,8.410000,-4.005348
1.500000,1.690000,1.500000,-8.600000,0.336600,8.530000,-4.023173
1.600000,1.670000,1.583333,-8.600000,0.352987,8.550000,-4.037433
1.400000,1.810000,1.666667,-8.800000,0.369391,8.630000,-4.049911
1.500000,1.910000,1.750000,-9.000000,0.384794,8.810000,-4.133690
1.600000,1.970000,1.833333,-9.000000,0.401182,8.810000,-4.155080
1.600000,2.130000,1.916667,-9.000000,0.416698,9.050000,-4.288770
1.300000,2.150000,2.000000,-8.600000,0.440089,8.430000,-4.169340
1.600000,2.190000,2.083333,-8.800000,0.449570,9.110000,-4.345811
1.600000,2.370000,2.166667,-8.600000,0.464964,9.230000,-4.491979
1.400000,2.350000,2.250000,-8.600000,0.489027,8.370000,-4.081996
1.300000,2.390000,2.333333,-8.600000,0.499246,9.130000,-4.393939
1.600000,2.590000,2.416667,-8.800000,0.512774,9.290000,-4.641711
1.300000,2.670000,2.500000,-9.200000,0.529172,9.230000,-4.641711
1.500000,2.790000,2.583333,-8.800000,0.544639,9.090000,-4.620321
1.700000,2.850000,2.666667,-8.800000,0.561063,9.130000,-4.613191
1.600000,2.890000,2.750000,-8.600000,0.576443,8.910000,-4.524064
1.500000,2.990000,2.833333,-8.800000,0.592907,8.890000,-4.488414
1.600000,3.050000,2.916667,-8.600000,0.609338,8.830000,-4.472371
1.400000,3.210000,3.000000,-8.400000,0.625169,8.690000,-4.376114
1.600000,3.290000,3.083333,-8.800000,0.649387,9.150000,-4.363636
1.300000,3.330000,3.166667,-9.200000,0.658862,8.750000,-4.417112
1.400000,3.430000,3.250000,-9.000000,0.673272,8.430000,-4.156863
1.400000,3.570000,3.333333,-9.200000,0.688737,8.430000,-4.064171
1.500000,3.610000,3.416667,-8.800000,0.705206,8.410000,-4.048128
1.300000,3.670000,3.500000,-8.600000,0.720665,8.410000,-3.989305
1.500000,3.830000,3.583333,-9.000000,0.737134,8.450000,-3.987522
1.300000,3.950000,3.666667,-8.800000,0.752725,8.570000,-4.032086
1.600000,3.990000,3.750000,-9.000000,0.769186,8.630000,-4.048128
1.700000,4.030000,3.833333,-9.000000,0.792920,8.830000,-4.483066
1.600000,4.150000,3.916667,-8.800000,0.803067,8.550000,-4.014260
1.500000,4.250000,4.000000,-8.800000,0.816594,9.070000,-4.285205
1.300000,4.390000,4.083333,-9.000000,0.833018,9.070000,-4.315508
1.500000,4.430000,4.166667,-8.800000,0.849393,9.110000,-4.351159
1.400000,4.490000,4.250000,-8.800000,0.868737,8.650000,-4.069519
1.700000,4.610000,4.333333,-8.600000,0.881195,9.290000,-4.516934
1.500000,4.710000,4.416667,-8.800000,0.896637,9.290000,-4.607843
1.500000,4.830000,4.500000,-9.600000,0.913235,9.370000,-4.609626
1.500000,4.850000,4.583333,-9.200000,0.928869,9.290000,-4.629234
1.600000,4.990000,4.666667,-9.200000,0.945296,9.250000,-4.622103
1.800000,4.970000,4.750000,-8.600000,0.960789,9.130000,-4.586453
1.500000,5.070000,4.833333,-8.800000,0.977242,9.050000,-4.573975
1.600000,5.150000,4.916667,-8.800000,0.992897,8.890000,-4.484848
1.600000,5.190000,5.000000,-8.800000,1.009393,8.870000,-4.483066
1.300000,5.310000,5.083333,-9.000000,1.024849,8.650000,-4.345811
1.400000,5.390000,5.166667,-9.200000,1.041251,8.610000,-4.308378
1.500000,5.530000,5.250000,-9.200000,1.056703,8.410000,-4.172906
1.300000,5.610000,5.333333,-9.400000,1.085371,8.710000,-4.080214
1.400000,5.690000,5.416667,-9.000000,1.100234,9.030000,-4.247772
1.700000,5.710000,5.500000,-9.000000,1.110324,9.030000,-4.566845
1.500000,5.830000,5.583333,-8.800000,1.120841,8.430000,-4.000000
1.600000,5.910000,5.666667,-9.200000,1.137258,8.410000,-4.005348
1.600000,6.010000,5.750000,-8.800000,1.152744,8.670000,-4.040998
1.200000,6.110000,5.833333,-8.600000,1.169261,8.630000,-4.042781
1.400000,6.230000,5.916667,-9.000000,1.184972,8.750000,-4.110517
1.400000,6.290000,6.000000,-9.200000,1.200574,8.970000,-4.221034
1.400000,6.390000,6.083333,-9.200000,1.216995,8.970000,-4.242424
1.300000,6.490000,6.166667,-8.800000,1.233424,9.030000,-4.269162
1.500000,6.550000,6.250000,-8.600000,1.248978,9.170000,-4.406417
1.600000,6.650000,6.333333,-8.800000,1.265393,9.230000,-4.422460
1.500000,6.710000,6.416667,-9.000000,1.284995,8.770000,-4.101604
1.500000,6.810000,6.500000,-8.600000,1.296464,9.290000,-4.618538
1.300000,6.970000,6.583333,-8.600000,1.312921,9.350000,-4.645276
1.400000,7.010000,6.666667,-9.000000,1.329318,9.290000,-4.641711
1.600000,7.070000,6.750000,-8.800000,1.344730,9.190000,-4.625668
1.400000,7.190000,6.833333,-8.800000,1.361119,9.150000,-4.616756
1.600000,7.310000,6.916667,-8.800000,1.386654,8.450000,-4.016043
1.600000,7.350000,7.000000,-8.800000,1.396866,9.310000,-4.591800
1.600000,7.350000,7.083333,-8.400000,1.409317,8.830000,-4.490196
1.400000,7.590000,7.166667,-9.000000,1.424869,8.610000,-4.363636
1.500000,7.630000,7.250000,-8.600000,1.441284,8.610000,-4.329768
1.600000,7.730000,7.333333,-9.000000,1.456797,8.450000,-4.203209
1.600000,7.790000,7.416667,-8.800000,1.482458,9.110000,-4.388592
1.800000,7.850000,7.500000,-8.800000,1.492143,8.790000,-4.438503
1.300000,7.910000,7.583333,-9.200000,1.504680,8.410000,-4.023173
1.500000,7.970000,7.666667,-8.800000,1.521081,8.430000,-4.010695
1.700000,8.170000,7.750000,-8.600000,1.536487,8.490000,-4.014260
1.600000,8.210000,7.833333,-8.800000,1.552955,8.530000,-4.019608
1.800000,8.290000,7.916667,-8.600000,1.569332,8.570000,-4.019608
1.400000,8.410000,8.000000,-8.800000,1.584794,8.790000,-4.103387
1.700000,8.470000,8.083333,-9.000000,1.601161,8.830000,-4.142602
1.600000,8.610000,8.166667,-8.800000,1.616615,9.030000,-4.272727
1.400000,8.630000,8.250000,-9.200000,1.633006,9.010000,-4.304813
1.600000,8.690000,8.333333,-8.800000,1.649386,9.090000,-4.344029
1.500000,8.770000,8.416667,-8.800000,1.664796,9.250000,-4.490196
1.700000,8.910000,8.500000,-8.600000,1.699347,9.110000,-4.354724
1.400000,9.030000,8.583333,-9.000000,1.715974,9.110000,-4.356506
1.800000,9.090000,8.666667,-8.800000,1.731375,9.330000,-4.506239
1.700000,9.170000,8.750000,-8.600000,1.747956,9.330000,-4.509804
1.600000,9.230000,8.833333,-8.600000,1.763475,9.350000,-4.600713
1.700000,9.330000,8.916667,-8.600000,1.779900,9.290000,-4.613191
1.400000,9.450000,9.000000,-8.800000,1.795283,9.250000,-4.654189
1.500000,9.530000,9.083333,-9.000000,1.811704,9.210000,-4.645276
1.600000,9.590000,9.166667,-8.800000,1.828079,9.170000,-4.641711
1.700000,9.710000,9.250000,-8.600000,1.843440,9.010000,-4.566845
1.900000,9.770000,9.333333,-9.000000,1.859874,8.970000,-4.550802
1.800000,9.890000,9.416667,-8.800000,1.882873,9.090000,-4.338681
