# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 7
# Fit of Tap:
#	Ic = 177 A
#	n = 20.5 
#	Vc = 1.5 uV
#	Vfloor = 1.52 uV
#	R = 0.0001 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.210000,0.000000,-10.400000,0.057938,9.050000,-4.570410
1.400000,0.270000,0.083333,-8.800000,0.075158,9.170000,-4.565062
1.600000,0.310000,0.166667,-8.800000,0.088787,8.850000,-4.420677
1.400000,0.410000,0.250000,-9.200000,0.104903,8.770000,-4.376114
1.500000,0.450000,0.333333,-9.400000,0.121100,8.650000,-4.333333
1.600000,0.510000,0.416667,-8.600000,0.139196,8.890000,-4.468806
1.400000,0.670000,0.500000,-8.800000,0.152950,8.490000,-4.206774
1.400000,0.770000,0.583333,-9.000000,0.168774,8.470000,-4.162210
1.400000,0.810000,0.666667,-8.800000,0.186480,8.570000,-4.237077
1.600000,0.990000,0.750000,-9.400000,0.211224,9.170000,-4.461676
1.400000,0.990000,0.833333,-8.600000,0.239712,9.010000,-4.520499
1.500000,1.050000,0.916667,-8.600000,0.255877,8.910000,-4.475936
1.200000,1.130000,1.000000,-8.600000,0.271911,8.850000,-4.422460
1.500000,1.270000,1.083333,-9.000000,0.287959,8.730000,-4.363636
1.600000,1.270000,1.166667,-9.000000,0.303960,8.650000,-4.288770
1.700000,1.390000,1.250000,-8.600000,0.319988,8.570000,-4.222816
1.500000,1.470000,1.333333,-8.800000,0.336265,8.490000,-4.204991
1.500000,1.550000,1.416667,-9.200000,0.351912,8.470000,-4.146168
1.700000,1.690000,1.500000,-9.000000,0.367945,8.470000,-4.112299
1.600000,1.690000,1.583333,-9.000000,0.384208,8.530000,-4.085561
1.500000,1.830000,1.666667,-9.400000,0.403205,8.590000,-4.224599
1.600000,1.850000,1.750000,-8.800000,0.420209,8.570000,-4.251337
1.400000,1.990000,1.833333,-10.000000,0.434681,8.470000,-4.114082
1.700000,2.070000,1.916667,-8.800000,0.449301,8.550000,-4.089127
1.500000,2.130000,2.000000,-9.200000,0.463896,8.870000,-4.219251
1.600000,2.170000,2.083333,-8.800000,0.479634,8.970000,-4.301248
1.400000,2.350000,2.166667,-9.000000,0.504122,8.630000,-4.322638
1.500000,2.410000,2.250000,-9.200000,0.514224,8.750000,-4.188948
1.600000,2.510000,2.333333,-8.800000,0.527760,9.190000,-4.467023
1.500000,2.590000,2.416667,-8.800000,0.544172,9.190000,-4.472371
1.400000,2.710000,2.500000,-8.800000,0.559550,9.270000,-4.554367
1.600000,2.750000,2.583333,-9.000000,0.575974,9.170000,-4.570410
1.400000,2.850000,2.666667,-8.800000,0.598038,8.690000,-4.153298
1.600000,2.810000,2.750000,-8.800000,0.607429,9.110000,-4.563280
1.700000,3.070000,2.833333,-9.200000,0.623865,9.110000,-4.566845
1.600000,3.070000,2.916667,-9.000000,0.639298,8.950000,-4.483066
1.300000,3.170000,3.000000,-8.600000,0.655742,8.910000,-4.463458
1.800000,3.270000,3.083333,-8.800000,0.672129,8.830000,-4.447415
1.500000,3.290000,3.166667,-9.000000,0.687499,8.670000,-4.324421
1.400000,3.410000,3.250000,-9.000000,0.703960,8.630000,-4.290553
1.400000,3.530000,3.333333,-9.200000,0.719372,8.470000,-4.194296
1.600000,3.610000,3.416667,-9.000000,0.736017,8.450000,-4.192513
1.600000,3.690000,3.500000,-8.800000,0.751494,8.430000,-4.128342
1.400000,3.810000,3.583333,-8.800000,0.767917,8.430000,-4.121212
1.600000,3.910000,3.666667,-8.800000,0.783310,8.550000,-4.089127
1.600000,3.990000,3.750000,-8.800000,0.816538,8.510000,-4.078431
1.700000,4.050000,3.833333,-9.000000,0.833374,8.530000,-4.083779
1.400000,4.130000,3.916667,-8.600000,0.848949,8.610000,-4.117647
1.300000,4.190000,4.000000,-8.800000,0.864386,8.790000,-4.187166
1.400000,4.410000,4.083333,-9.200000,0.880858,8.750000,-4.204991
1.400000,4.470000,4.166667,-8.800000,0.897268,8.830000,-4.217469
1.600000,4.470000,4.250000,-8.800000,0.912660,9.050000,-4.327986
1.500000,4.650000,4.333333,-9.000000,0.929116,9.070000,-4.360071
1.700000,4.670000,4.416667,-8.800000,0.944492,9.210000,-4.468806
1.500000,4.770000,4.500000,-8.800000,0.960946,9.250000,-4.481283
1.300000,4.810000,4.583333,-8.800000,0.976410,9.290000,-4.557932
1.700000,4.910000,4.666667,-8.600000,0.997675,8.810000,-4.181818
1.500000,4.950000,4.750000,-8.800000,1.009194,9.210000,-4.582888
