# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 1-PP
# Fit of Tap:
#	Ic = 21.8 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 9.62 uV
#	R = 9.97 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.300000,0.270000,0.000000,-8.800000,0.031966,8.930000,-4.333333
1.500000,0.270000,0.166667,-9.000000,0.044336,8.890000,-4.440285
1.500000,0.450000,0.333333,-9.000000,0.060414,8.910000,-4.442068
1.700000,0.570000,0.500000,-8.600000,0.076405,8.950000,-4.456328
1.600000,0.730000,0.666667,-8.800000,0.092449,8.930000,-4.452763
1.300000,0.930000,0.833333,-8.800000,0.108508,8.950000,-4.433155
1.600000,1.030000,1.000000,-8.800000,0.124551,8.930000,-4.431373
1.500000,1.210000,1.166667,-8.600000,0.140602,8.950000,-4.415330
1.500000,1.330000,1.333333,-8.600000,0.156669,8.910000,-4.392157
1.600000,1.590000,1.500000,-8.600000,0.182839,8.910000,-4.313725
1.500000,1.710000,1.666667,-8.800000,0.193703,8.910000,-4.438503
1.500000,1.850000,1.833333,-9.000000,0.204747,8.930000,-4.349376
1.400000,2.050000,2.000000,-8.800000,0.220730,8.950000,-4.338681
1.600000,2.230000,2.166667,-8.800000,0.240854,8.990000,-4.431373
1.600000,2.350000,2.333333,-8.800000,0.252904,8.950000,-4.319073
1.600000,2.550000,2.500000,-8.600000,0.268872,8.910000,-4.292335
1.700000,2.690000,2.666667,-8.600000,0.284904,8.950000,-4.299465
1.600000,2.910000,2.833333,-8.600000,0.300974,8.950000,-4.297683
1.600000,3.030000,3.000000,-9.000000,0.315963,8.950000,-4.313725
1.600000,3.210000,3.166667,-9.000000,0.332960,8.870000,-4.308378
1.500000,3.350000,3.333333,-8.800000,0.349036,8.910000,-4.319073
1.500000,3.490000,3.500000,-9.200000,0.364086,8.990000,-4.376114
1.300000,3.670000,3.666667,-8.800000,0.380640,8.890000,-4.374332
1.800000,3.870000,3.833333,-8.600000,0.396857,8.970000,-4.385027
1.600000,4.010000,4.000000,-8.800000,0.412475,9.050000,-4.399287
1.300000,4.190000,4.166667,-8.800000,0.429613,8.930000,-4.393939
1.400000,4.450000,4.333333,-9.000000,0.449712,8.970000,-4.306595
1.600000,4.550000,4.500000,-9.000000,0.470449,8.970000,-4.311943
1.600000,4.650000,4.666667,-9.200000,0.487122,8.950000,-4.317291
1.400000,4.690000,4.666667,-9.000000,0.498112,8.910000,-4.344029
1.500000,4.810000,4.833333,-8.800000,0.508740,9.010000,-4.433155
1.600000,4.990000,5.000000,-8.600000,0.524385,9.030000,-4.424242
1.700000,5.150000,5.166667,-8.600000,0.541098,8.930000,-4.417112
1.400000,5.330000,5.333333,-8.400000,0.557079,9.010000,-4.402852
1.600000,5.470000,5.500000,-9.000000,0.572741,8.970000,-4.370766
1.400000,5.670000,5.666667,-8.800000,0.587678,8.990000,-4.331551
1.300000,5.870000,5.833333,-8.800000,0.604282,8.970000,-4.335116
1.600000,5.950000,6.000000,-9.200000,0.619804,8.970000,-4.313725
1.700000,6.170000,6.166667,-8.600000,0.636364,8.950000,-4.310160
1.600000,6.250000,6.333333,-8.800000,0.655545,8.970000,-4.360071
1.700000,6.450000,6.500000,-8.400000,0.668005,9.010000,-4.283422
1.600000,6.690000,6.666667,-8.800000,0.683625,8.970000,-4.292335
1.600000,6.870000,6.833333,-9.000000,0.700369,8.930000,-4.286988
1.600000,7.010000,7.000000,-9.200000,0.715875,8.910000,-4.304813
1.300000,7.190000,7.166667,-9.200000,0.732495,8.950000,-4.306595
1.400000,7.350000,7.333333,-9.200000,0.748025,8.950000,-4.333333
1.700000,7.510000,7.500000,-8.600000,0.772636,8.930000,-4.368984
1.400000,7.650000,7.666667,-9.000000,0.782732,8.930000,-4.297683
1.500000,7.830000,7.833333,-9.200000,0.796380,8.890000,-4.383244
1.600000,8.030000,8.000000,-8.800000,0.811911,8.910000,-4.409982
1.500000,8.170000,8.166667,-8.800000,0.827413,8.950000,-4.420677
1.400000,8.390000,8.333333,-8.800000,0.843910,8.930000,-4.426025
1.500000,8.430000,8.500000,-8.800000,0.863265,8.970000,-4.374332
1.800000,8.630000,8.666667,-8.800000,0.875734,8.910000,-4.418895
1.400000,8.870000,8.833333,-8.800000,0.892289,8.930000,-4.420677
1.600000,8.990000,9.000000,-8.800000,0.907918,8.890000,-4.418895
1.600000,9.090000,9.166667,-8.800000,0.923491,8.970000,-4.390374
1.600000,9.330000,9.333333,-8.800000,0.940276,8.950000,-4.392157
1.700000,9.450000,9.500000,-8.800000,0.955854,8.970000,-4.358289
1.600000,9.670000,9.666667,-8.800000,0.971481,8.930000,-4.333333
1.400000,9.850000,9.833333,-9.200000,0.987995,8.930000,-4.336898
1.600000,9.970000,10.000000,-8.800000,1.003503,8.970000,-4.306595
1.700000,10.190000,10.166667,-8.800000,1.019989,8.950000,-4.304813
1.400000,10.330000,10.333333,-8.800000,1.035850,9.010000,-4.295900
1.600000,10.490000,10.500000,-8.800000,1.052048,8.990000,-4.294118
1.500000,10.630000,10.666667,-9.200000,1.086810,8.930000,-4.306595
1.600000,10.810000,10.833333,-8.800000,1.103062,8.970000,-4.297683
1.600000,10.990000,11.000000,-9.200000,1.118839,8.930000,-4.285205
1.500000,11.150000,11.166667,-8.600000,1.134928,8.990000,-4.288770
1.700000,11.330000,11.333333,-8.600000,1.150978,8.930000,-4.288770
1.700000,11.450000,11.500000,-8.800000,1.166650,8.930000,-4.281640
1.700000,11.530000,11.666667,-11.800000,1.180776,8.890000,-4.331551
1.500000,11.810000,11.833333,-11.600000,1.196732,8.870000,-4.374332
1.500000,11.950000,12.000000,-11.000000,1.212566,8.810000,-4.388592
1.600000,12.050000,12.166667,-11.000000,1.228324,8.770000,-4.413547
1.500000,12.270000,12.333333,-12.600000,1.245028,8.990000,-4.406417
1.700000,12.410000,12.500000,-12.200000,1.260950,8.950000,-4.424242
1.600000,12.670000,12.666667,-9.200000,1.278785,8.910000,-4.415330
1.300000,12.750000,12.833333,-8.600000,1.294812,8.950000,-4.422460
1.500000,12.950000,13.000000,-9.000000,1.310881,8.910000,-4.429590
1.600000,13.150000,13.166667,-9.200000,1.326880,8.930000,-4.431373
1.600000,13.290000,13.333333,-9.000000,1.343014,8.950000,-4.427807
1.300000,13.390000,13.500000,-9.000000,1.373582,8.990000,-4.402852
1.600000,13.530000,13.666667,-8.800000,1.383848,8.930000,-4.295900
