# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_008
# Fit of Tap:
#	Ic = 11.9 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 1.43 uV
#	R = 0.63 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.300000,0.170000,0.000000,-8.800000,0.037276,8.670000,-4.033868
1.600000,0.250000,0.083333,-8.800000,0.047261,9.230000,-4.641711
1.500000,0.190000,0.166667,-8.600000,0.060191,8.670000,-4.365419
1.600000,0.570000,0.250000,-11.400000,0.074843,8.490000,-4.169340
1.600000,0.310000,0.333333,-11.200000,0.089578,8.410000,-4.007130
1.200000,0.570000,0.416667,-11.600000,0.106743,8.370000,-4.057041
1.500000,0.450000,0.500000,-11.400000,0.121796,8.430000,-4.016043
1.500000,0.730000,0.583333,-9.200000,0.140004,8.370000,-4.023173
1.500000,0.790000,0.666667,-8.800000,0.160592,8.730000,-4.431373
1.600000,0.990000,0.750000,-9.000000,0.186257,8.830000,-4.122995
1.300000,0.950000,0.833333,-8.600000,0.196719,9.170000,-4.645276
1.500000,0.990000,0.916667,-9.000000,0.206280,8.370000,-3.994652
1.500000,1.110000,1.000000,-8.800000,0.219813,8.730000,-4.106952
1.700000,1.190000,1.083333,-8.800000,0.239223,8.430000,-3.983957
1.800000,1.290000,1.166667,-9.000000,0.251838,8.990000,-4.245989
1.500000,1.430000,1.250000,-8.600000,0.267334,9.190000,-4.408200
1.600000,1.470000,1.333333,-8.600000,0.283954,9.210000,-4.433155
1.700000,1.510000,1.416667,-8.800000,0.299526,9.350000,-4.524064
1.400000,1.610000,1.500000,-8.600000,0.315586,9.250000,-4.579323
1.500000,1.690000,1.583333,-9.800000,0.332281,9.290000,-4.593583
1.400000,1.790000,1.666667,-8.600000,0.348060,9.230000,-4.639929
1.100000,1.870000,1.750000,-8.600000,0.364441,9.250000,-4.648841
1.200000,2.030000,1.833333,-8.800000,0.380659,9.230000,-4.657754
1.600000,2.030000,1.916667,-9.200000,0.396736,9.170000,-4.647059
1.300000,2.110000,2.000000,-9.000000,0.412820,9.050000,-4.620321
1.600000,2.230000,2.083333,-8.800000,0.427981,8.810000,-4.504456
1.400000,2.330000,2.166667,-8.800000,0.448200,9.250000,-4.645276
1.500000,2.370000,2.250000,-9.000000,0.460371,8.670000,-4.409982
1.500000,2.530000,2.333333,-9.200000,0.485755,8.890000,-4.196078
1.600000,2.550000,2.416667,-8.800000,0.496487,9.090000,-4.641711
1.700000,2.670000,2.500000,-8.800000,0.508560,8.450000,-4.169340
1.400000,2.770000,2.583333,-8.800000,0.524601,8.370000,-4.110517
1.300000,2.810000,2.666667,-8.800000,0.540662,8.350000,-4.067736
1.600000,2.910000,2.750000,-8.800000,0.556745,8.350000,-4.019608
1.600000,2.990000,2.833333,-8.800000,0.572795,8.350000,-3.978610
1.600000,3.110000,2.916667,-8.800000,0.587939,8.490000,-3.991087
1.500000,3.210000,3.000000,-8.800000,0.604642,8.650000,-3.989305
1.400000,3.290000,3.083333,-9.000000,0.620824,8.570000,-4.007130
1.600000,3.350000,3.166667,-9.000000,0.635895,8.850000,-4.155080
1.400000,3.430000,3.250000,-8.600000,0.656252,8.370000,-3.989305
1.500000,3.570000,3.333333,-8.600000,0.668420,9.050000,-4.260250
1.300000,3.610000,3.416667,-8.600000,0.684474,9.130000,-4.336898
1.800000,3.770000,3.500000,-8.800000,0.700600,9.170000,-4.413547
1.300000,3.790000,3.583333,-8.600000,0.716677,9.270000,-4.479501
1.500000,3.850000,3.666667,-8.800000,0.732750,9.250000,-4.527629
