# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_004
# Fit of Tap:
#	Ic = 136 +/- 0.19 A
#	n = 11.4 +/- 0.064 
#	Vc = 1.5 uV
#	Vfloor = 1.56 +/- 0.026 uV
#	R = 0.000124 +/- 0.00036 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.210000,0.000000,-8.800000,0.042090,9.090000,-4.345811
1.600000,0.250000,0.083333,-8.800000,0.056205,9.190000,-4.491979
1.800000,0.290000,0.166667,-8.800000,0.066454,8.590000,-4.194296
1.800000,0.330000,0.250000,-8.800000,0.076059,8.990000,-4.292335
1.700000,0.450000,0.333333,-8.800000,0.091667,9.130000,-4.395722
1.700000,0.570000,0.416667,-9.000000,0.108759,9.070000,-4.363636
1.700000,0.610000,0.500000,-8.800000,0.124395,9.170000,-4.434938
1.900000,0.710000,0.583333,-8.600000,0.139754,9.210000,-4.497326
1.700000,0.750000,0.666667,-8.800000,0.156404,9.150000,-4.499109
1.600000,0.910000,0.750000,-8.800000,0.171588,9.150000,-4.525847
1.600000,0.910000,0.833333,-9.000000,0.188349,9.170000,-4.525847
1.800000,1.090000,0.916667,-8.800000,0.203820,9.030000,-4.483066
1.900000,1.030000,1.000000,-8.800000,0.220368,9.050000,-4.481283
1.800000,1.230000,1.083333,-8.600000,0.241200,9.150000,-4.429590
1.800000,1.250000,1.166667,-8.800000,0.252338,8.890000,-4.401070
1.500000,1.410000,1.250000,-8.800000,0.278224,8.770000,-4.176471
1.800000,1.450000,1.333333,-8.600000,0.288859,9.170000,-4.536542
1.900000,1.470000,1.416667,-8.800000,0.299762,8.650000,-4.204991
1.600000,1.610000,1.500000,-8.800000,0.316216,8.570000,-4.199643
1.500000,1.710000,1.583333,-8.800000,0.332202,8.530000,-4.162210
1.600000,1.770000,1.666667,-9.200000,0.347828,8.530000,-4.121212
1.800000,1.890000,1.750000,-8.800000,0.363375,8.630000,-4.114082
1.700000,2.010000,1.833333,-8.800000,0.379866,8.610000,-4.106952
1.600000,2.030000,1.916667,-9.200000,0.395367,8.650000,-4.140820
1.400000,2.170000,2.000000,-8.800000,0.411889,8.710000,-4.142602
1.600000,2.190000,2.083333,-8.800000,0.427381,8.810000,-4.208556
1.900000,2.330000,2.166667,-8.600000,0.446762,8.530000,-4.090909
1.600000,2.390000,2.250000,-9.000000,0.459349,8.990000,-4.313725
1.700000,2.530000,2.333333,-9.200000,0.476388,8.970000,-4.286988
1.500000,2.590000,2.416667,-8.800000,0.492250,9.050000,-4.354724
1.600000,2.570000,2.500000,-9.000000,0.508264,9.110000,-4.426025
1.900000,2.750000,2.583333,-8.800000,0.524391,9.130000,-4.461676
1.800000,2.830000,2.666667,-8.600000,0.539539,9.210000,-4.522282
1.800000,2.850000,2.750000,-9.000000,0.555687,9.170000,-4.529412
1.700000,3.030000,2.833333,-9.000000,0.581347,8.510000,-4.117647
1.700000,3.110000,2.916667,-9.000000,0.591817,9.110000,-4.401070
1.800000,3.230000,3.000000,-8.800000,0.603383,9.010000,-4.470588
1.900000,3.250000,3.083333,-8.800000,0.620210,8.990000,-4.488414
1.700000,3.310000,3.166667,-8.800000,0.635844,8.850000,-4.426025
1.600000,3.450000,3.250000,-9.000000,0.655391,9.150000,-4.540107
1.600000,3.550000,3.333333,-8.600000,0.668056,8.730000,-4.338681
1.700000,3.670000,3.416667,-9.000000,0.683597,8.650000,-4.242424
1.700000,3.690000,3.500000,-8.800000,0.700146,8.650000,-4.229947
1.700000,3.810000,3.583333,-8.800000,0.715725,8.530000,-4.171123
1.600000,3.870000,3.666667,-9.000000,0.731418,8.530000,-4.126560
1.600000,4.010000,3.750000,-9.000000,0.748069,8.510000,-4.115865
1.800000,4.030000,3.833333,-8.400000,0.763713,8.550000,-4.078431
1.800000,4.130000,3.916667,-8.800000,0.779378,8.630000,-4.105169
1.900000,4.270000,4.000000,-8.800000,0.796082,8.670000,-4.106952
1.800000,4.350000,4.083333,-8.800000,0.811704,8.750000,-4.153298
1.600000,4.430000,4.166667,-8.800000,0.827263,8.890000,-4.219251
1.700000,4.550000,4.250000,-9.200000,0.843781,8.930000,-4.229947
2.200000,4.570000,4.333333,-8.600000,0.863536,8.630000,-4.099822
1.900000,4.750000,4.416667,-8.800000,0.887459,9.070000,-4.499109
1.800000,4.790000,4.500000,-8.800000,0.897707,8.510000,-4.110517
1.900000,4.790000,4.583333,-8.800000,0.907240,9.170000,-4.477718
1.800000,4.870000,4.666667,-8.400000,0.923836,9.230000,-4.477718
1.800000,4.970000,4.750000,-8.800000,0.939327,9.250000,-4.520499
1.700000,5.010000,4.833333,-8.800000,0.955878,9.210000,-4.527629
1.600000,5.230000,4.916667,-8.800000,0.971375,9.070000,-4.508021
1.600000,5.250000,5.000000,-8.800000,0.987864,9.090000,-4.509804
1.800000,5.310000,5.083333,-8.800000,1.003382,8.990000,-4.459893
1.600000,5.390000,5.166667,-8.800000,1.019885,8.970000,-4.447415
1.800000,5.490000,5.250000,-8.800000,1.035659,8.870000,-4.383244
1.700000,5.650000,5.333333,-8.800000,1.051322,8.730000,-4.301248
1.800000,5.690000,5.416667,-8.800000,1.071951,9.190000,-4.522282
1.800000,5.790000,5.500000,-8.600000,1.083582,8.650000,-4.221034
1.700000,5.890000,5.583333,-8.800000,1.100189,8.670000,-4.215686
1.700000,5.950000,5.666667,-8.800000,1.115727,8.570000,-4.156863
1.700000,6.070000,5.750000,-9.000000,1.131350,8.530000,-4.119430
1.800000,6.190000,5.833333,-8.600000,1.147884,8.550000,-4.114082
1.800000,6.250000,5.916667,-9.000000,1.177588,8.870000,-4.213904
1.400000,6.270000,6.000000,-9.200000,1.187911,9.050000,-4.508021
1.800000,6.310000,6.083333,-8.600000,1.197365,8.530000,-4.090909
1.700000,6.490000,6.166667,-8.800000,1.211885,8.690000,-4.144385
1.700000,6.590000,6.250000,-8.800000,1.227352,8.910000,-4.221034
1.600000,6.670000,6.333333,-8.800000,1.243866,8.930000,-4.245989
1.600000,6.790000,6.416667,-9.200000,1.259360,9.010000,-4.331551
2.000000,6.850000,6.500000,-9.200000,1.279153,8.690000,-4.130125
1.900000,6.970000,6.583333,-8.800000,1.291842,9.130000,-4.404635
1.700000,6.950000,6.666667,-8.600000,1.307364,9.230000,-4.475936
1.700000,7.050000,6.750000,-8.600000,1.324046,9.210000,-4.474153
1.800000,7.230000,6.833333,-8.800000,1.339587,9.190000,-4.518717
1.700000,7.310000,6.916667,-9.000000,1.356140,9.190000,-4.522282
1.600000,7.350000,7.000000,-8.800000,1.371724,9.110000,-4.515152
1.900000,7.470000,7.083333,-8.600000,1.387265,9.030000,-4.484848
1.900000,7.510000,7.166667,-8.800000,1.403830,9.030000,-4.484848
1.800000,7.610000,7.250000,-9.000000,1.419334,8.910000,-4.409982
1.800000,7.710000,7.333333,-8.600000,1.435903,8.870000,-4.402852
1.900000,7.790000,7.416667,-8.600000,1.451490,8.750000,-4.324421
1.500000,7.910000,7.500000,-8.800000,1.488697,9.150000,-4.524064
1.600000,7.970000,7.583333,-9.200000,1.505292,9.130000,-4.529412
1.800000,8.050000,7.666667,-8.800000,1.520866,9.090000,-4.497326
