# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 
# Fit of Tap:
#	Ic = 159 +/- 1.3 A
#	n = 48.9 +/- 4.2 
#	Vc = 1.5 uV
#	Vfloor = 8.83 +/- 1.2e+37 uV
#	R = 9.36 +/- 3.7e+32 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.270000,0.000000,-11.400000,0.037471,8.830000,-4.354724
1.700000,0.270000,0.083333,-11.200000,0.047469,8.790000,-4.169340
1.400000,0.270000,0.166667,-11.200000,0.058625,9.310000,-4.602496
1.600000,0.390000,0.250000,-11.200000,0.074224,9.230000,-4.593583
1.500000,0.490000,0.333333,-11.400000,0.089807,9.130000,-4.550802
1.600000,0.570000,0.416667,-11.400000,0.106403,9.110000,-4.541889
1.600000,0.670000,0.500000,-10.000000,0.124265,9.170000,-4.586453
1.800000,0.710000,0.583333,-8.800000,0.140329,9.110000,-4.557932
1.600000,0.750000,0.666667,-9.400000,0.156587,9.010000,-4.525847
1.800000,0.890000,0.750000,-8.800000,0.172835,8.990000,-4.509804
1.500000,1.030000,0.833333,-8.800000,0.187891,8.710000,-4.361854
1.600000,1.070000,0.916667,-9.200000,0.212453,9.110000,-4.358289
1.800000,1.090000,1.000000,-8.600000,0.222477,8.830000,-4.472371
1.600000,1.350000,1.083333,-8.600000,0.236605,8.550000,-4.221034
1.700000,1.310000,1.166667,-8.800000,0.252738,8.530000,-4.204991
1.500000,1.390000,1.250000,-8.800000,0.268856,8.470000,-4.155080
1.800000,1.450000,1.333333,-8.800000,0.294492,9.290000,-4.506239
1.500000,1.550000,1.416667,-8.600000,0.305456,8.890000,-4.436720
1.700000,1.630000,1.500000,-9.000000,0.316725,8.550000,-4.074866
1.700000,1.690000,1.583333,-8.800000,0.332838,8.610000,-4.089127
1.700000,1.810000,1.666667,-9.200000,0.347897,8.830000,-4.167558
1.600000,1.890000,1.750000,-9.200000,0.364101,8.810000,-4.208556
1.700000,1.990000,1.833333,-8.800000,0.380768,8.930000,-4.197861
1.600000,2.110000,1.916667,-8.800000,0.402306,8.490000,-4.119430
1.500000,2.150000,2.000000,-10.200000,0.413146,9.010000,-4.285205
1.600000,2.270000,2.083333,-9.600000,0.429143,9.130000,-4.351159
1.500000,2.310000,2.166667,-9.800000,0.445238,9.170000,-4.413547
1.700000,2.370000,2.250000,-9.600000,0.461160,9.230000,-4.481283
1.700000,2.510000,2.333333,-9.400000,0.476948,9.290000,-4.541889
1.600000,2.610000,2.416667,-9.200000,0.493275,9.250000,-4.549020
1.500000,2.690000,2.500000,-8.600000,0.508862,9.250000,-4.591800
1.900000,2.750000,2.583333,-9.000000,0.524054,9.090000,-4.568627
1.500000,2.870000,2.666667,-9.400000,0.540222,9.010000,-4.543672
1.900000,2.890000,2.750000,-8.600000,0.556822,9.030000,-4.534759
1.900000,3.050000,2.833333,-8.800000,0.572003,8.810000,-4.420677
1.800000,3.110000,2.916667,-8.800000,0.607922,9.130000,-4.579323
1.600000,3.130000,3.000000,-9.400000,0.624210,9.090000,-4.565062
1.900000,3.270000,3.083333,-8.800000,0.640331,9.050000,-4.531194
1.700000,3.330000,3.166667,-8.800000,0.656598,8.870000,-4.515152
