# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: DCC_Ni_020
# Fit of Tap:
#	Ic = 140 +/- 0.46 A
#	n = 9.29 +/- 0.093 
#	Vc = 0.75 uV
#	Vfloor = 1.62 +/- 0.029 uV
#	R = 0.00132 +/- 0.00038 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.230000,0.000000,-9.800000,0.089242,8.750000,-4.361854
1.600000,0.350000,0.166667,-8.800000,0.119972,8.810000,-4.385027
1.600000,0.370000,0.333333,-8.800000,0.143876,8.810000,-4.256684
1.600000,0.630000,0.500000,-8.800000,0.160059,8.870000,-4.260250
1.300000,0.730000,0.666667,-8.800000,0.176005,8.890000,-4.269162
1.500000,0.890000,0.833333,-9.000000,0.192012,8.830000,-4.281640
1.500000,1.010000,1.000000,-8.800000,0.212758,8.830000,-4.233512
1.600000,1.150000,1.166667,-8.800000,0.223643,8.810000,-4.322638
1.500000,1.330000,1.333333,-8.600000,0.240082,8.810000,-4.322638
1.500000,1.530000,1.500000,-8.800000,0.256645,8.810000,-4.329768
1.500000,1.710000,1.666667,-8.800000,0.272093,8.890000,-4.356506
1.400000,1.890000,1.833333,-8.800000,0.288492,8.850000,-4.354724
1.400000,2.010000,2.000000,-9.400000,0.303902,8.830000,-4.372549
1.400000,2.230000,2.166667,-8.800000,0.320361,8.890000,-4.372549
1.700000,2.350000,2.333333,-8.800000,0.335758,8.890000,-4.367201
1.300000,2.490000,2.500000,-9.000000,0.352179,8.890000,-4.365419
1.500000,2.730000,2.666667,-8.800000,0.368150,8.850000,-4.372549
1.700000,2.850000,2.833333,-9.200000,0.384070,8.890000,-4.361854
1.300000,3.070000,3.000000,-9.600000,0.403453,8.870000,-4.377897
1.600000,3.170000,3.166667,-8.600000,0.416467,8.930000,-4.333333
1.300000,3.390000,3.333333,-8.800000,0.440737,8.830000,-4.311943
1.500000,3.490000,3.500000,-9.400000,0.451070,8.870000,-4.360071
1.500000,3.630000,3.666667,-9.000000,0.464142,8.830000,-4.265597
1.500000,3.830000,3.833333,-8.600000,0.480053,8.850000,-4.244207
1.700000,4.050000,4.000000,-9.200000,0.497400,8.850000,-4.253119
1.400000,4.210000,4.166667,-9.000000,0.512508,8.930000,-4.235294
1.400000,4.350000,4.333333,-8.600000,0.528470,8.930000,-4.222816
1.400000,4.530000,4.500000,-8.800000,0.544498,8.950000,-4.235294
1.500000,4.730000,4.666667,-8.800000,0.560514,8.850000,-4.244207
1.700000,4.830000,4.833333,-9.200000,0.576511,8.890000,-4.258467
1.500000,5.050000,5.000000,-9.200000,0.595876,8.870000,-4.244207
1.600000,5.110000,5.166667,-9.200000,0.607801,8.830000,-4.290553
1.500000,5.370000,5.333333,-8.800000,0.624304,8.870000,-4.290553
1.800000,5.490000,5.500000,-8.800000,0.639701,8.850000,-4.329768
1.400000,5.670000,5.666667,-8.800000,0.656160,8.950000,-4.344029
1.600000,5.890000,5.833333,-8.800000,0.672123,8.890000,-4.374332
1.200000,6.030000,6.000000,-8.800000,0.688077,8.830000,-4.377897
1.300000,6.170000,6.166667,-8.600000,0.704026,8.850000,-4.385027
1.600000,6.390000,6.333333,-8.400000,0.732674,8.850000,-4.322638
1.600000,6.490000,6.500000,-8.800000,0.750769,8.930000,-4.367201
1.500000,6.670000,6.666667,-9.000000,0.765129,8.950000,-4.303030
1.600000,6.830000,6.833333,-8.800000,0.779718,8.870000,-4.265597
1.500000,7.090000,7.000000,-8.600000,0.803460,8.870000,-4.397504
1.600000,7.190000,7.166667,-8.800000,0.819689,8.870000,-4.392157
1.500000,7.350000,7.333333,-9.000000,0.836149,8.850000,-4.390374
1.500000,7.530000,7.500000,-9.200000,0.851628,8.870000,-4.372549
1.600000,7.690000,7.666667,-8.600000,0.868048,8.850000,-4.363636
1.500000,7.870000,7.833333,-8.400000,0.883480,8.890000,-4.333333
1.800000,7.990000,8.000000,-8.600000,0.899879,8.890000,-4.326203
1.500000,8.190000,8.166667,-8.600000,0.915317,8.910000,-4.295900
1.800000,8.370000,8.333333,-8.600000,0.931672,8.870000,-4.283422
1.600000,8.570000,8.500000,-8.800000,0.948044,8.910000,-4.276292
1.700000,8.670000,8.666667,-8.800000,0.970377,8.830000,-4.385027
1.600000,8.730000,8.833333,-9.000000,0.979762,8.830000,-4.244207
1.700000,8.990000,9.000000,-8.400000,0.996255,8.810000,-4.244207
1.600000,9.110000,9.166667,-9.000000,1.011780,8.890000,-4.228164
1.600000,9.330000,9.333333,-8.800000,1.035365,8.870000,-4.374332
1.300000,9.410000,9.500000,-8.800000,1.045590,8.870000,-4.238859
1.500000,9.670000,9.666667,-8.800000,1.060079,8.870000,-4.235294
1.500000,9.830000,9.833333,-8.600000,1.075578,8.830000,-4.253119
1.600000,10.030000,10.000000,-8.800000,1.091976,8.850000,-4.265597
1.300000,10.110000,10.166667,-9.000000,1.107474,8.790000,-4.290553
1.700000,10.350000,10.333333,-9.200000,1.123884,8.810000,-4.304813
1.300000,10.510000,10.500000,-8.800000,1.139264,8.830000,-4.340463
1.700000,10.710000,10.666667,-8.600000,1.160812,8.870000,-4.233512
1.400000,10.790000,10.833333,-8.800000,1.171366,8.830000,-4.365419
1.400000,11.010000,11.000000,-8.600000,1.187738,8.830000,-4.365419
1.500000,11.130000,11.166667,-9.000000,1.204120,8.890000,-4.377897
1.400000,11.310000,11.333333,-8.800000,1.219994,8.870000,-4.383244
1.600000,11.570000,11.500000,-8.600000,1.235533,8.890000,-4.383244
1.600000,11.710000,11.666667,-8.800000,1.252640,8.850000,-4.392157
1.600000,11.850000,11.833333,-8.600000,1.268115,8.870000,-4.395722
1.600000,11.990000,12.000000,-8.600000,1.283601,8.850000,-4.372549
1.600000,12.130000,12.166667,-8.800000,1.300050,8.890000,-4.360071
1.600000,12.250000,12.333333,-8.800000,1.315688,8.890000,-4.340463
1.500000,12.490000,12.500000,-8.800000,1.340135,8.850000,-4.329768
1.600000,12.610000,12.666667,-8.800000,1.353148,8.790000,-4.397504
1.600000,12.810000,12.833333,-8.800000,1.369865,8.850000,-4.395722
1.700000,12.850000,13.000000,-8.600000,1.379254,8.830000,-4.260250
1.700000,13.150000,13.166667,-8.600000,1.395774,8.870000,-4.262032
1.600000,13.310000,13.333333,-8.600000,1.412148,8.850000,-4.247772
1.700000,13.490000,13.500000,-9.000000,1.427642,8.850000,-4.251337
1.500000,13.650000,13.666667,-8.600000,1.444103,8.870000,-4.249554
1.600000,13.830000,13.833333,-8.800000,1.459596,8.750000,-4.253119
1.600000,13.950000,14.000000,-8.800000,1.475982,8.850000,-4.253119
1.700000,14.190000,14.166667,-8.800000,1.491427,8.810000,-4.285205
1.300000,14.370000,14.333333,-8.800000,1.508054,8.810000,-4.285205
1.500000,14.530000,14.500000,-8.800000,1.524412,8.830000,-4.290553
1.600000,14.670000,14.666667,-9.200000,1.544291,8.850000,-4.233512
1.500000,14.790000,14.833333,-8.800000,1.555835,8.890000,-4.333333
1.400000,15.010000,15.000000,-8.800000,1.571316,8.870000,-4.367201
1.300000,15.150000,15.166667,-8.800000,1.587722,8.830000,-4.376114
1.500000,15.350000,15.333333,-9.000000,1.604133,8.870000,-4.386809
1.700000,15.530000,15.500000,-8.600000,1.633540,8.910000,-4.363636
1.400000,15.610000,15.666667,-8.800000,1.643668,8.870000,-4.244207
1.500000,15.790000,15.833333,-8.800000,1.653026,8.850000,-4.379679
1.300000,15.970000,16.000000,-8.800000,1.667483,8.870000,-4.363636
1.500000,16.150000,16.166667,-8.800000,1.683865,8.870000,-4.356506
1.500000,16.310000,16.333333,-8.400000,1.699222,8.890000,-4.317291
1.500000,16.410000,16.500000,-8.800000,1.715693,8.850000,-4.319073
1.500000,16.650000,16.666667,-9.200000,1.735340,8.810000,-4.370766
1.700000,16.810000,16.833333,-8.800000,1.747910,8.790000,-4.283422
1.300000,17.050000,17.000000,-8.600000,1.763521,8.930000,-4.262032
1.300000,17.130000,17.166667,-8.800000,1.779907,8.850000,-4.256684
1.700000,17.310000,17.333333,-8.800000,1.795375,8.850000,-4.237077
1.500000,17.490000,17.500000,-8.600000,1.811771,8.890000,-4.240642
1.600000,17.650000,17.666667,-9.000000,1.828323,8.890000,-4.229947
1.600000,17.810000,17.833333,-8.800000,1.843701,8.830000,-4.240642
1.500000,17.950000,18.000000,-8.800000,1.860085,8.830000,-4.233512
