# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_011
# Fit of Tap:
#	Ic = 30.3 +/- 0.58 A
#	n = 50 +/- 1.7 
#	Vc = 1.5 uV
#	Vfloor = 26.6 +/- 1.6e+67 uV
#	R = 0.754 +/- 1.5e+67 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.250000,0.000000,-11.200000,0.030222,9.190000,-4.477718
1.600000,0.250000,0.083333,-11.400000,0.041852,8.970000,-4.500891
1.600000,0.310000,0.166667,-11.400000,0.058149,8.930000,-4.470588
1.700000,0.350000,0.250000,-11.000000,0.073435,8.670000,-4.306595
1.600000,0.450000,0.333333,-11.200000,0.090339,8.770000,-4.335116
1.800000,0.550000,0.416667,-8.600000,0.108173,8.810000,-4.445633
1.700000,0.610000,0.500000,-9.200000,0.123698,8.630000,-4.304813
1.700000,0.790000,0.583333,-8.600000,0.140106,8.550000,-4.270945
1.700000,0.810000,0.666667,-9.000000,0.155579,8.410000,-4.133690
1.600000,0.910000,0.750000,-8.800000,0.171987,8.370000,-4.103387
1.500000,0.950000,0.833333,-8.800000,0.187500,8.390000,-4.023173
1.600000,1.090000,0.916667,-9.000000,0.211743,9.250000,-4.632799
1.300000,1.110000,1.000000,-9.200000,0.221156,8.390000,-4.035651
1.700000,1.170000,1.083333,-8.600000,0.235642,8.450000,-3.971480
1.900000,1.310000,1.166667,-8.800000,0.252072,8.550000,-3.982175
1.700000,1.430000,1.250000,-8.800000,0.267554,8.650000,-4.060606
1.500000,1.510000,1.333333,-9.000000,0.283982,8.790000,-4.078431
1.500000,1.570000,1.416667,-10.000000,0.299507,8.910000,-4.204991
1.600000,1.650000,1.500000,-10.000000,0.315615,9.030000,-4.262032
1.800000,1.770000,1.583333,-9.200000,0.332155,9.070000,-4.283422
1.700000,1.870000,1.666667,-8.800000,0.348154,9.110000,-4.372549
1.600000,1.970000,1.750000,-8.600000,0.364136,9.230000,-4.450980
1.800000,2.090000,1.833333,-9.000000,0.380117,9.350000,-4.516934
1.500000,2.090000,1.916667,-8.600000,0.407628,8.750000,-4.385027
