# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_1_4
# Fit of Tap:
#	Ic = 35.5 +/- 0.063 A
#	n = 30.7 +/- 0.93 
#	Vc = 1.5 uV
#	Vfloor = 2.52 +/- 0.043 uV
#	R = 0.0001 +/- 0.0037 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
2.600000,0.210000,0.000000,-8.800000,0.041555,9.290000,-4.463458
2.500000,0.250000,0.083333,-8.800000,0.056038,9.350000,-4.593583
2.400000,0.230000,0.166667,-9.200000,0.066180,8.450000,-4.124777
2.800000,0.350000,0.250000,-9.000000,0.075572,9.210000,-4.401070
2.500000,0.490000,0.333333,-11.400000,0.090117,9.350000,-4.536542
2.600000,0.530000,0.416667,-11.200000,0.105443,9.330000,-4.590018
2.700000,0.690000,0.500000,-11.400000,0.121734,9.270000,-4.579323
2.500000,0.730000,0.583333,-11.200000,0.138044,9.250000,-4.582888
2.400000,0.790000,0.666667,-11.200000,0.153343,9.150000,-4.525847
2.600000,0.910000,0.750000,-13.400000,0.169916,9.090000,-4.509804
2.600000,0.950000,0.833333,-11.200000,0.185404,8.930000,-4.415330
2.700000,1.090000,0.916667,-8.800000,0.211997,8.670000,-4.090909
2.400000,1.150000,1.000000,-9.000000,0.221429,9.190000,-4.573975
2.700000,1.170000,1.083333,-8.800000,0.235896,8.850000,-4.433155
2.600000,1.310000,1.166667,-8.600000,0.251332,8.670000,-4.297683
2.400000,1.390000,1.250000,-8.800000,0.267796,8.630000,-4.272727
2.500000,1.430000,1.333333,-9.400000,0.294414,8.830000,-4.131907
2.400000,1.510000,1.416667,-9.200000,0.304583,9.170000,-4.559715
2.400000,1.610000,1.500000,-8.800000,0.316083,8.410000,-4.124777
2.600000,1.670000,1.583333,-9.000000,0.331526,8.410000,-4.039216
2.600000,1.830000,1.666667,-9.000000,0.348037,8.390000,-4.046346
2.600000,1.830000,1.750000,-8.800000,0.363467,8.450000,-4.019608
2.600000,1.970000,1.833333,-8.800000,0.379945,8.490000,-4.017825
2.600000,2.070000,1.916667,-9.200000,0.401151,8.670000,-4.292335
2.600000,2.130000,2.000000,-9.000000,0.411628,8.730000,-4.092692
2.500000,2.210000,2.083333,-9.000000,0.428181,8.710000,-4.099822
2.600000,2.330000,2.166667,-9.000000,0.443601,8.970000,-4.208556
2.700000,2.430000,2.250000,-9.000000,0.460083,8.970000,-4.237077
2.700000,2.450000,2.333333,-8.600000,0.475477,9.150000,-4.370766
2.700000,2.550000,2.416667,-8.600000,0.491982,9.150000,-4.393939
2.600000,2.630000,2.500000,-8.400000,0.507464,9.310000,-4.490196
2.600000,2.730000,2.583333,-8.800000,0.523966,9.290000,-4.490196
2.600000,2.850000,2.666667,-8.800000,0.539527,9.370000,-4.565062
2.500000,2.910000,2.750000,-8.800000,0.556031,9.330000,-4.565062
2.400000,3.050000,2.833333,-8.800000,0.571467,9.230000,-4.582888
2.400000,3.110000,2.916667,-9.000000,0.605671,9.270000,-4.584670
2.700000,3.210000,3.000000,-9.000000,0.622306,9.290000,-4.584670
2.400000,3.270000,3.083333,-8.800000,0.637798,9.190000,-4.568627
2.500000,3.330000,3.166667,-9.200000,0.654223,9.170000,-4.568627
2.600000,3.430000,3.250000,-8.800000,0.669619,8.910000,-4.495544
2.500000,3.470000,3.333333,-8.600000,0.686105,8.970000,-4.486631
2.500000,3.650000,3.416667,-8.800000,0.701506,8.750000,-4.367201
2.500000,3.730000,3.500000,-9.200000,0.718010,8.710000,-4.352941
2.600000,3.810000,3.583333,-8.600000,0.733414,8.490000,-4.213904
2.600000,3.930000,3.666667,-9.000000,0.749904,8.510000,-4.187166
2.600000,4.030000,3.750000,-8.800000,0.766311,8.450000,-4.178253
2.600000,4.050000,3.833333,-8.600000,0.789929,9.330000,-4.554367
2.700000,4.090000,3.916667,-8.800000,0.799378,8.450000,-4.176471
2.500000,4.210000,4.000000,-8.800000,0.813967,8.450000,-4.033868
2.700000,4.350000,4.083333,-9.000000,0.830433,8.390000,-4.030303
2.800000,4.450000,4.166667,-8.600000,0.845930,8.530000,-4.048128
2.600000,4.530000,4.250000,-9.200000,0.862346,8.530000,-4.053476
2.600000,4.570000,4.333333,-8.800000,0.877812,8.710000,-4.117647
2.700000,4.690000,4.416667,-8.800000,0.902350,8.870000,-4.465241
2.600000,4.810000,4.500000,-8.800000,0.912452,8.530000,-4.035651
2.500000,4.830000,4.583333,-8.800000,0.926010,9.030000,-4.274510
2.500000,4.890000,4.666667,-8.800000,0.941427,9.230000,-4.426025
2.700000,4.950000,4.750000,-8.400000,0.957979,9.230000,-4.440285
2.700000,5.050000,4.833333,-8.800000,0.974448,9.230000,-4.442068
2.700000,5.150000,4.916667,-8.800000,0.993898,8.850000,-4.151515
2.400000,5.250000,5.000000,-8.800000,1.006387,9.290000,-4.538324
2.600000,5.290000,5.083333,-8.800000,1.021923,9.210000,-4.584670
2.500000,5.430000,5.166667,-8.800000,1.037778,9.210000,-4.573975
2.600000,5.510000,5.250000,-9.200000,1.054281,9.210000,-4.575758
2.600000,5.590000,5.333333,-9.000000,1.069829,9.010000,-4.527629
2.600000,5.630000,5.416667,-8.800000,1.086271,9.030000,-4.516934
2.500000,5.810000,5.500000,-8.400000,1.101797,8.770000,-4.424242
2.800000,5.830000,5.583333,-8.800000,1.118212,8.810000,-4.397504
2.700000,6.010000,5.666667,-9.000000,1.133790,8.610000,-4.283422
2.600000,6.030000,5.750000,-8.800000,1.150254,8.590000,-4.254902
2.500000,6.150000,5.833333,-8.800000,1.165791,8.430000,-4.147950
2.600000,6.250000,5.916667,-9.200000,1.204758,9.310000,-4.590018
2.400000,6.290000,6.000000,-8.800000,1.221413,9.270000,-4.590018
2.500000,6.370000,6.083333,-8.800000,1.236903,9.130000,-4.549020
2.800000,6.450000,6.166667,-9.000000,1.253311,9.150000,-4.538324
2.700000,6.530000,6.250000,-8.600000,1.268719,8.890000,-4.458111
2.500000,6.650000,6.333333,-8.400000,1.285278,8.890000,-4.436720
