# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: W 2/3 SOX 853-L
# Fit of Tap:
#	Ic = 125 +/- 0.38 A
#	n = 8.05 +/- 0.058 
#	Vc = 0.75 uV
#	Vfloor = 1.71 +/- 0.028 uV
#	R = 0.0258 +/- 0.00041 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.250000,0.000000,-11.400000,0.026229,8.870000,-4.281640
1.500000,0.290000,0.166667,-11.400000,0.041601,8.830000,-4.283422
1.300000,0.370000,0.333333,-11.000000,0.057931,8.850000,-4.292335
1.500000,0.590000,0.500000,-11.200000,0.074220,8.870000,-4.301248
1.600000,0.670000,0.666667,-11.400000,0.089550,8.850000,-4.327986
1.500000,0.910000,0.833333,-11.400000,0.105837,8.830000,-4.333333
1.500000,1.070000,1.000000,-9.000000,0.124134,8.770000,-4.286988
1.600000,1.250000,1.166667,-9.200000,0.139531,8.810000,-4.324421
1.600000,1.410000,1.333333,-8.600000,0.164588,8.910000,-4.361854
1.600000,1.470000,1.500000,-8.800000,0.174732,8.830000,-4.286988
1.700000,1.650000,1.666667,-8.800000,0.188190,8.810000,-4.372549
1.500000,1.830000,1.833333,-9.000000,0.203589,8.850000,-4.402852
1.400000,2.030000,2.000000,-8.600000,0.220083,8.890000,-4.409982
1.600000,2.210000,2.166667,-8.800000,0.242271,8.810000,-4.292335
1.600000,2.350000,2.333333,-8.800000,0.251672,8.850000,-4.413547
1.600000,2.490000,2.500000,-8.800000,0.268157,8.870000,-4.415330
1.600000,2.690000,2.666667,-8.800000,0.283627,8.930000,-4.409982
1.600000,2.850000,2.833333,-8.600000,0.300061,8.890000,-4.397504
1.600000,3.030000,3.000000,-8.600000,0.315462,8.870000,-4.377897
1.600000,3.210000,3.166667,-8.600000,0.331937,8.950000,-4.379679
1.400000,3.350000,3.333333,-8.600000,0.348335,8.870000,-4.388592
1.500000,3.530000,3.500000,-8.800000,0.363769,8.950000,-4.345811
1.200000,3.730000,3.666667,-8.800000,0.380175,8.930000,-4.338681
1.500000,3.830000,3.833333,-8.800000,0.395569,8.870000,-4.306595
1.500000,4.070000,4.000000,-8.600000,0.412044,8.890000,-4.301248
1.600000,4.150000,4.166667,-8.600000,0.427466,8.890000,-4.281640
1.500000,4.370000,4.333333,-8.200000,0.449308,8.870000,-4.401070
1.700000,4.650000,4.500000,-8.800000,0.473554,8.890000,-4.326203
1.500000,4.650000,4.666667,-8.600000,0.483783,8.890000,-4.413547
1.600000,4.770000,4.833333,-8.800000,0.493224,8.870000,-4.279857
1.600000,5.010000,5.000000,-9.000000,0.507645,8.770000,-4.308378
1.400000,5.150000,5.166667,-9.000000,0.524162,8.810000,-4.310160
1.600000,5.330000,5.333333,-9.000000,0.539553,8.810000,-4.347594
1.200000,5.510000,5.500000,-9.200000,0.556034,8.810000,-4.356506
1.400000,5.650000,5.666667,-8.800000,0.571431,8.810000,-4.385027
1.500000,5.810000,5.833333,-8.600000,0.587914,8.810000,-4.393939
1.700000,5.990000,6.000000,-8.600000,0.604310,8.830000,-4.395722
1.300000,6.170000,6.166667,-9.200000,0.619711,8.830000,-4.417112
1.500000,6.330000,6.333333,-9.200000,0.636154,8.870000,-4.415330
1.700000,6.550000,6.500000,-8.600000,0.658902,8.830000,-4.286988
1.700000,6.610000,6.666667,-8.600000,0.668295,8.830000,-4.418895
1.500000,6.830000,6.833333,-8.800000,0.683720,8.930000,-4.422460
1.400000,7.010000,7.000000,-8.800000,0.700129,8.870000,-4.415330
1.600000,7.190000,7.166667,-8.800000,0.715533,8.870000,-4.395722
