# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_360_5
# Fit of Tap:
#	Ic = 13.9 +/- 0.012 A
#	n = 100 +/- 3 
#	Vc = 1.5 uV
#	Vfloor = 2.08 +/- 0.065 uV
#	R = 0.0001 +/- 0.0085 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.230000,0.000000,-10.200000,0.088540,8.470000,-4.042781
2.200000,0.230000,0.083333,-8.800000,0.128350,9.010000,-4.534759
2.000000,0.310000,0.166667,-8.600000,0.142730,8.690000,-4.324421
2.000000,0.310000,0.250000,-8.800000,0.159183,8.650000,-4.303030
2.000000,0.430000,0.333333,-9.000000,0.174681,8.530000,-4.183601
1.700000,0.570000,0.416667,-8.800000,0.191156,8.490000,-4.160428
2.100000,0.610000,0.500000,-9.000000,0.206598,8.450000,-4.087344
2.200000,0.770000,0.583333,-8.800000,0.232415,9.250000,-4.527629
2.100000,0.810000,0.666667,-8.800000,0.241913,8.590000,-4.231729
2.300000,0.890000,0.750000,-9.800000,0.254831,8.550000,-4.064171
2.000000,1.050000,0.833333,-9.600000,0.270809,8.650000,-4.078431
2.100000,1.110000,0.916667,-9.400000,0.286795,8.710000,-4.117647
2.100000,1.170000,1.000000,-9.400000,0.302780,8.850000,-4.174688
2.300000,1.230000,1.083333,-9.600000,0.318762,8.890000,-4.237077
2.100000,1.310000,1.166667,-9.400000,0.334721,9.050000,-4.301248
2.200000,1.430000,1.250000,-9.600000,0.350812,9.110000,-4.367201
2.200000,1.530000,1.333333,-8.800000,0.367570,9.130000,-4.360071
2.000000,1.630000,1.416667,-8.400000,0.383589,9.210000,-4.434938
2.000000,1.690000,1.500000,-8.800000,0.413486,9.130000,-4.606061
2.000000,1.770000,1.583333,-8.800000,0.431206,9.310000,-4.606061
2.100000,1.790000,1.666667,-9.000000,0.459325,8.670000,-4.317291
2.300000,1.870000,1.750000,-8.800000,0.474067,8.490000,-4.137255
2.100000,1.990000,1.833333,-9.200000,0.488500,8.550000,-4.048128
2.100000,2.050000,1.916667,-9.000000,0.502834,8.850000,-4.158645
2.000000,2.090000,2.000000,-8.600000,0.512319,9.110000,-4.561497
2.100000,2.190000,2.083333,-8.800000,0.527760,8.970000,-4.475936
2.100000,2.330000,2.166667,-8.600000,0.543253,8.750000,-4.361854
2.200000,2.350000,2.250000,-8.600000,0.559679,8.750000,-4.347594
2.100000,2.490000,2.333333,-9.200000,0.575196,8.530000,-4.228164
2.000000,2.570000,2.416667,-8.800000,0.591622,8.530000,-4.206774
1.900000,2.690000,2.500000,-9.200000,0.607301,8.450000,-4.133690
2.000000,2.730000,2.583333,-9.200000,0.623726,8.450000,-4.128342
2.100000,2.850000,2.666667,-9.000000,0.639146,8.470000,-4.062389
2.100000,2.950000,2.750000,-8.800000,0.658371,8.550000,-4.213904
2.200000,3.030000,2.833333,-9.000000,0.671870,8.510000,-4.057041
2.100000,3.130000,2.916667,-9.000000,0.687359,8.630000,-4.092692
2.100000,3.190000,3.000000,-9.000000,0.711709,8.970000,-4.538324
2.200000,3.250000,3.083333,-8.800000,0.721828,8.530000,-4.065954
1.800000,3.330000,3.166667,-8.800000,0.735360,8.890000,-4.247772
2.100000,3.490000,3.250000,-9.000000,0.751791,8.970000,-4.263815
2.100000,3.510000,3.333333,-8.800000,0.767296,9.190000,-4.388592
1.900000,3.650000,3.416667,-8.600000,0.783713,9.110000,-4.418895
2.000000,3.730000,3.500000,-8.600000,0.799126,9.230000,-4.527629
2.100000,3.750000,3.583333,-8.800000,0.815514,9.270000,-4.545455
2.100000,3.930000,3.666667,-8.600000,0.830918,9.210000,-4.604278
2.100000,4.110000,3.750000,-8.800000,0.847344,9.290000,-4.602496
2.100000,4.030000,3.833333,-8.800000,0.866710,9.230000,-4.449198
2.000000,4.090000,3.916667,-8.600000,0.879212,9.170000,-4.581105
2.300000,4.310000,4.000000,-8.800000,0.895615,9.090000,-4.568627
2.100000,4.330000,4.083333,-8.800000,0.911082,8.890000,-4.477718
2.100000,4.390000,4.166667,-8.600000,0.927493,8.870000,-4.454545
2.200000,4.490000,4.250000,-9.000000,0.942883,8.610000,-4.317291
2.100000,4.590000,4.333333,-9.000000,0.959272,8.670000,-4.286988
2.000000,4.710000,4.416667,-9.000000,0.975654,8.630000,-4.254902
2.200000,4.750000,4.500000,-8.800000,1.004681,8.550000,-4.055258
2.200000,4.810000,4.583333,-9.000000,1.014790,9.330000,-4.581105
1.900000,4.890000,4.666667,-9.200000,1.024276,8.410000,-4.144385
2.100000,4.950000,4.750000,-9.200000,1.039714,8.470000,-4.071301
2.200000,5.050000,4.833333,-8.600000,1.055329,8.490000,-4.044563
2.200000,5.170000,4.916667,-9.000000,1.074665,8.490000,-4.169340
1.900000,5.190000,5.000000,-8.800000,1.087223,8.670000,-4.081996
1.900000,5.310000,5.083333,-8.800000,1.103773,8.650000,-4.099822
2.100000,5.430000,5.166667,-8.800000,1.119260,8.890000,-4.190731
2.100000,5.550000,5.250000,-9.000000,1.135680,8.930000,-4.212121
2.300000,5.650000,5.333333,-8.600000,1.151164,9.090000,-4.336898
2.100000,5.710000,5.416667,-9.000000,1.167575,9.110000,-4.363636
2.000000,5.770000,5.500000,-9.000000,1.183064,9.290000,-4.475936
2.300000,5.930000,5.583333,-8.800000,1.199262,9.330000,-4.509804
2.100000,5.970000,5.666667,-9.000000,1.215757,9.270000,-4.534759
1.900000,6.030000,5.750000,-8.800000,1.231262,9.270000,-4.607843
2.100000,6.130000,5.833333,-8.800000,1.247697,9.290000,-4.613191
2.000000,6.250000,5.916667,-9.000000,1.263192,9.230000,-4.611408
2.100000,6.310000,6.000000,-8.800000,1.282731,9.330000,-4.516934
1.900000,6.410000,6.083333,-9.000000,1.307266,8.490000,-4.139037
2.000000,6.470000,6.166667,-9.000000,1.317258,9.190000,-4.376114
2.200000,6.570000,6.250000,-11.400000,1.325646,8.710000,-4.311943
2.100000,6.630000,6.333333,-11.000000,1.341947,8.670000,-4.272727
2.200000,6.750000,6.416667,-11.400000,1.357357,8.570000,-4.165775
2.100000,6.830000,6.500000,-11.400000,1.373698,8.570000,-4.142602
2.000000,6.970000,6.583333,-11.200000,1.389003,8.530000,-4.057041
2.100000,7.030000,6.666667,-11.000000,1.405304,8.550000,-4.058824
2.100000,7.070000,6.750000,-11.200000,1.422580,8.490000,-4.064171
2.100000,7.170000,6.833333,-8.800000,1.439008,8.530000,-4.060606
2.300000,7.290000,6.916667,-8.400000,1.455475,8.570000,-4.060606
2.000000,7.350000,7.000000,-8.600000,1.471893,8.590000,-4.064171
2.100000,7.430000,7.083333,-8.800000,1.491491,8.570000,-4.197861
2.100000,7.510000,7.166667,-8.800000,1.503207,8.790000,-4.153298
2.000000,7.610000,7.250000,-8.800000,1.519623,8.850000,-4.163993
2.100000,7.730000,7.333333,-9.400000,1.535134,8.990000,-4.267380
2.200000,7.770000,7.416667,-9.000000,1.551565,9.010000,-4.295900
2.200000,7.850000,7.500000,-8.600000,1.567020,9.170000,-4.440285
2.200000,7.950000,7.583333,-8.800000,1.583451,9.210000,-4.454545
2.000000,8.070000,7.666667,-8.800000,1.607683,8.450000,-4.167558
2.000000,8.110000,7.750000,-9.000000,1.617811,9.090000,-4.356506
2.200000,8.190000,7.833333,-8.600000,1.631384,9.350000,-4.613191
2.200000,8.270000,7.916667,-8.800000,1.647793,9.230000,-4.622103
1.800000,8.410000,8.000000,-9.000000,1.663271,9.170000,-4.629234
1.800000,8.530000,8.083333,-8.800000,1.679679,9.130000,-4.614973
2.100000,8.570000,8.166667,-8.800000,1.699433,9.270000,-4.525847
2.200000,8.590000,8.250000,-8.600000,1.710911,8.910000,-4.490196
2.100000,8.690000,8.333333,-8.800000,1.727341,8.870000,-4.463458
2.200000,8.850000,8.416667,-8.800000,1.743748,8.830000,-4.431373
2.200000,8.910000,8.500000,-9.000000,1.759123,8.670000,-4.294118
2.100000,8.970000,8.583333,-9.000000,1.775524,8.670000,-4.256684
2.100000,9.090000,8.666667,-8.600000,1.790916,8.470000,-4.153298
2.400000,9.170000,8.750000,-9.200000,1.807293,8.510000,-4.133690
2.200000,9.250000,8.833333,-8.800000,1.823854,8.470000,-4.124777
2.100000,9.310000,8.916667,-8.800000,1.839261,8.470000,-4.062389
2.200000,9.410000,9.000000,-9.000000,1.855773,8.530000,-4.058824
2.300000,9.510000,9.083333,-8.800000,1.871323,8.590000,-4.071301
2.100000,9.530000,9.166667,-8.800000,1.887731,8.570000,-4.064171
2.200000,9.710000,9.250000,-8.800000,1.922638,8.510000,-4.053476
2.100000,9.710000,9.333333,-9.000000,1.939264,8.510000,-4.042781
2.200000,9.830000,9.416667,-9.000000,1.954702,8.570000,-4.051693
2.100000,9.950000,9.500000,-8.600000,1.971280,8.590000,-4.058824
2.000000,10.010000,9.583333,-9.000000,1.986684,8.790000,-4.112299
2.100000,10.130000,9.666667,-8.600000,2.003169,8.790000,-4.131907
2.000000,10.250000,9.750000,-8.800000,2.018584,8.990000,-4.249554
