# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_001
# Fit of Tap:
#	Ic = 101 +/- 1.1 A
#	n = 50 +/- 0.89 
#	Vc = 1.5 uV
#	Vfloor = 19.8 +/- 4.3e+65 uV
#	R = 4.35 +/- 1e+60 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.290000,0.000000,-8.600000,0.036543,9.410000,-4.680927
1.500000,0.230000,0.083333,-8.800000,0.046446,8.350000,-4.122995
1.900000,0.290000,0.166667,-8.800000,0.059962,8.490000,-3.953654
1.800000,0.350000,0.250000,-8.600000,0.075433,8.670000,-4.014260
1.500000,0.450000,0.333333,-9.200000,0.091869,8.730000,-4.024955
1.700000,0.550000,0.416667,-9.200000,0.107484,8.930000,-4.139037
1.800000,0.650000,0.500000,-9.000000,0.124090,8.970000,-4.158645
1.700000,0.750000,0.583333,-8.800000,0.139545,9.190000,-4.319073
1.300000,0.810000,0.666667,-8.800000,0.156111,9.250000,-4.336898
1.900000,0.890000,0.750000,-8.600000,0.171585,9.410000,-4.509804
1.800000,0.970000,0.833333,-8.800000,0.188143,9.370000,-4.511586
1.800000,1.090000,0.916667,-9.000000,0.203636,9.410000,-4.625668
1.800000,1.090000,1.000000,-8.800000,0.220089,9.410000,-4.641711
1.700000,1.150000,1.083333,-9.000000,0.253903,9.350000,-4.622103
1.800000,1.310000,1.166667,-8.800000,0.270210,9.410000,-4.634581
1.700000,1.430000,1.250000,-9.200000,0.285707,9.370000,-4.704100
1.400000,1.450000,1.333333,-8.800000,0.302163,9.330000,-4.709447
1.800000,1.530000,1.416667,-9.000000,0.317605,9.170000,-4.668449
1.700000,1.630000,1.500000,-8.800000,0.334117,9.090000,-4.636364
1.700000,1.670000,1.583333,-8.800000,0.349870,8.950000,-4.575758
1.700000,1.790000,1.666667,-8.800000,0.366460,8.930000,-4.566845
1.700000,1.910000,1.750000,-8.600000,0.381912,8.810000,-4.404635
1.700000,2.050000,1.833333,-8.800000,0.398380,8.670000,-4.381462
1.700000,2.050000,1.916667,-8.800000,0.413931,8.470000,-4.203209
2.000000,2.130000,2.000000,-8.600000,0.433176,8.970000,-4.563280
1.600000,2.210000,2.083333,-8.800000,0.445821,8.370000,-4.049911
1.700000,2.370000,2.166667,-9.000000,0.462294,8.350000,-4.026738
1.600000,2.370000,2.250000,-9.000000,0.477833,8.350000,-3.935829
1.600000,2.510000,2.333333,-9.000000,0.494268,8.350000,-3.934046
1.700000,2.610000,2.416667,-8.800000,0.509976,8.510000,-3.941176
1.600000,2.710000,2.500000,-8.800000,0.537489,9.390000,-4.586453
1.500000,2.730000,2.583333,-8.800000,0.547679,8.610000,-4.286988
1.600000,2.790000,2.666667,-9.200000,0.558151,8.730000,-4.064171
1.800000,2.910000,2.750000,-8.800000,0.573606,8.970000,-4.208556
1.700000,3.070000,2.833333,-9.000000,0.590088,9.050000,-4.229947
1.600000,3.110000,2.916667,-8.600000,0.606177,9.110000,-4.308378
1.900000,3.170000,3.000000,-8.800000,0.621767,9.310000,-4.470588
