# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 8PP
# Fit of Tap:
#	Ic = 134 +/- 0.64 A
#	n = 10.1 +/- 0.17 
#	Vc = 1.5 uV
#	Vfloor = 2.74 +/- 0.082 uV
#	R = 0.23 +/- 0.0012 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.290000,0.000000,-11.000000,0.026241,8.850000,-4.272727
1.900000,0.210000,0.083333,-9.000000,0.050366,8.910000,-4.409982
1.800000,0.270000,0.166667,-8.600000,0.061366,8.910000,-4.272727
1.700000,0.350000,0.250000,-9.600000,0.075565,8.850000,-4.285205
1.600000,0.410000,0.333333,-9.000000,0.090589,8.830000,-4.345811
1.700000,0.510000,0.416667,-8.800000,0.107258,8.830000,-4.351159
1.600000,0.590000,0.500000,-9.200000,0.123350,8.850000,-4.363636
1.800000,0.730000,0.583333,-9.200000,0.139465,8.910000,-4.374332
1.600000,0.770000,0.666667,-8.800000,0.154537,8.830000,-4.417112
1.500000,0.910000,0.750000,-9.000000,0.171251,8.890000,-4.408200
1.500000,0.990000,0.833333,-8.800000,0.187309,8.870000,-4.404635
1.800000,1.030000,0.916667,-8.800000,0.210558,8.890000,-4.256684
1.600000,1.130000,1.000000,-8.600000,0.220415,8.870000,-4.427807
1.700000,1.170000,1.083333,-9.000000,0.235502,8.870000,-4.409982
1.600000,1.250000,1.166667,-8.400000,0.250510,8.870000,-4.401070
1.700000,1.350000,1.250000,-8.600000,0.267257,8.910000,-4.397504
1.900000,1.450000,1.333333,-8.600000,0.283338,8.910000,-4.385027
1.800000,1.550000,1.416667,-8.800000,0.299429,8.890000,-4.368984
1.700000,1.590000,1.500000,-9.000000,0.315508,8.890000,-4.344029
1.700000,1.670000,1.583333,-9.000000,0.344364,8.890000,-4.267380
1.400000,1.730000,1.666667,-9.000000,0.355149,8.870000,-4.406417
1.700000,1.790000,1.750000,-8.800000,0.365201,8.910000,-4.351159
1.900000,1.970000,1.833333,-8.600000,0.379393,8.870000,-4.270945
1.700000,2.090000,1.916667,-9.200000,0.400273,8.870000,-4.404635
1.800000,2.110000,2.000000,-8.800000,0.411301,8.870000,-4.256684
1.600000,2.250000,2.083333,-9.400000,0.431542,8.870000,-4.319073
1.700000,2.330000,2.166667,-9.200000,0.442509,8.910000,-4.278075
1.800000,2.390000,2.250000,-9.000000,0.459207,8.850000,-4.278075
1.500000,2.490000,2.333333,-9.000000,0.475263,8.850000,-4.281640
1.700000,2.610000,2.416667,-9.000000,0.491355,8.870000,-4.308378
1.400000,2.690000,2.500000,-8.800000,0.507361,8.870000,-4.320856
1.700000,2.730000,2.583333,-9.000000,0.522913,8.850000,-4.358289
1.700000,2.830000,2.666667,-8.600000,0.539342,8.810000,-4.361854
1.700000,2.990000,2.750000,-8.800000,0.555185,8.870000,-4.399287
1.500000,2.990000,2.833333,-8.800000,0.571236,8.870000,-4.399287
1.700000,3.090000,2.916667,-9.000000,0.591259,8.870000,-4.308378
1.600000,3.150000,3.000000,-9.200000,0.603278,8.890000,-4.408200
1.800000,3.270000,3.083333,-9.200000,0.619309,8.890000,-4.406417
1.800000,3.330000,3.166667,-9.000000,0.643078,8.890000,-4.263815
1.800000,3.450000,3.250000,-9.200000,0.653281,8.930000,-4.411765
1.800000,3.530000,3.333333,-8.600000,0.667313,8.930000,-4.392157
1.700000,3.610000,3.416667,-8.600000,0.683329,8.930000,-4.379679
1.700000,3.690000,3.500000,-9.200000,0.698882,8.850000,-4.338681
1.700000,3.790000,3.583333,-8.600000,0.715487,8.870000,-4.331551
1.700000,3.930000,3.666667,-8.800000,0.730498,8.890000,-4.292335
2.000000,4.030000,3.750000,-9.000000,0.746929,8.890000,-4.290553
1.700000,4.030000,3.833333,-8.800000,0.762450,8.850000,-4.262032
1.800000,4.170000,3.916667,-9.000000,0.782383,8.890000,-4.347594
1.700000,4.190000,4.000000,-8.800000,0.795352,8.890000,-4.260250
1.600000,4.330000,4.083333,-8.800000,0.810921,8.850000,-4.254902
1.800000,4.450000,4.166667,-8.800000,0.827956,8.890000,-4.254902
1.800000,4.530000,4.250000,-9.000000,0.842533,8.790000,-4.278075
1.600000,4.590000,4.333333,-9.000000,0.859096,8.830000,-4.281640
1.500000,4.690000,4.416667,-8.800000,0.874578,8.870000,-4.315508
1.600000,4.730000,4.500000,-9.200000,0.891170,8.850000,-4.320856
1.800000,4.810000,4.583333,-8.800000,0.906709,8.850000,-4.347594
1.700000,4.910000,4.666667,-9.200000,0.923593,8.830000,-4.347594
1.800000,4.970000,4.750000,-8.800000,0.948309,8.850000,-4.301248
1.500000,5.030000,4.833333,-9.000000,0.958628,8.810000,-4.292335
1.600000,5.150000,4.916667,-9.000000,0.977922,8.870000,-4.251337
1.500000,5.170000,5.000000,-9.200000,0.987356,8.830000,-4.408200
1.500000,5.310000,5.083333,-9.000000,1.002858,8.870000,-4.401070
1.900000,5.390000,5.166667,-8.600000,1.019327,8.890000,-4.399287
1.700000,5.510000,5.250000,-9.000000,1.034818,8.910000,-4.388592
1.700000,5.650000,5.333333,-8.800000,1.051357,8.870000,-4.386809
1.600000,5.690000,5.416667,-8.400000,1.067454,8.890000,-4.368984
1.700000,5.750000,5.500000,-9.200000,1.083416,8.890000,-4.368984
1.900000,5.830000,5.583333,-8.800000,1.099042,8.850000,-4.331551
1.700000,5.950000,5.666667,-8.600000,1.115128,8.890000,-4.306595
1.600000,6.030000,5.750000,-8.800000,1.131207,8.910000,-4.285205
1.700000,6.150000,5.833333,-9.000000,1.147251,8.930000,-4.276292
1.600000,6.250000,5.916667,-9.000000,1.167103,8.830000,-4.368984
1.800000,6.270000,6.000000,-8.600000,1.179179,8.830000,-4.245989
1.700000,6.350000,6.083333,-8.800000,1.195210,8.890000,-4.244207
1.700000,6.530000,6.166667,-8.800000,1.210780,8.790000,-4.253119
1.500000,6.550000,6.250000,-8.800000,1.226957,8.830000,-4.260250
1.700000,6.630000,6.333333,-9.000000,1.251504,8.910000,-4.404635
1.900000,6.690000,6.416667,-8.800000,1.261703,8.970000,-4.267380
1.700000,6.830000,6.500000,-9.200000,1.274490,8.850000,-4.331551
1.600000,6.910000,6.583333,-8.800000,1.290918,8.830000,-4.331551
1.600000,6.950000,6.666667,-9.200000,1.307104,8.870000,-4.345811
1.500000,7.110000,6.750000,-8.600000,1.322593,8.830000,-4.370766
1.600000,7.190000,6.833333,-9.000000,1.339569,8.870000,-4.368984
1.800000,7.310000,6.916667,-9.600000,1.359409,8.850000,-4.283422
1.500000,7.350000,7.000000,-8.600000,1.371437,8.870000,-4.409982
1.600000,7.450000,7.083333,-9.000000,1.387451,8.870000,-4.406417
1.800000,7.530000,7.166667,-8.800000,1.403462,8.850000,-4.413547
1.700000,7.650000,7.250000,-9.000000,1.419502,8.910000,-4.402852
1.800000,7.690000,7.333333,-8.600000,1.434556,8.890000,-4.392157
1.700000,7.770000,7.416667,-8.800000,1.450929,8.870000,-4.388592
1.800000,7.910000,7.500000,-8.800000,1.467246,8.890000,-4.381462
1.600000,7.910000,7.583333,-8.600000,1.483326,8.930000,-4.360071
1.900000,8.030000,7.666667,-8.600000,1.499361,8.950000,-4.331551
1.800000,8.170000,7.750000,-8.800000,1.515665,8.910000,-4.317291
1.300000,8.270000,7.833333,-9.000000,1.548109,8.870000,-4.295900
1.600000,8.370000,7.916667,-9.000000,1.569056,8.890000,-4.408200
1.700000,8.390000,8.000000,-8.800000,1.585125,8.870000,-4.409982
1.500000,8.390000,8.083333,-9.000000,1.601883,8.930000,-4.417112
1.600000,8.550000,8.166667,-8.600000,1.616945,8.870000,-4.368984
1.600000,8.630000,8.250000,-8.600000,1.633445,8.930000,-4.368984
1.400000,8.710000,8.333333,-8.800000,1.648982,8.890000,-4.324421
1.500000,8.790000,8.416667,-8.600000,1.665483,8.910000,-4.322638
1.400000,8.890000,8.500000,-9.200000,1.681023,8.890000,-4.294118
1.600000,8.930000,8.583333,-8.800000,1.697548,8.950000,-4.286988
1.700000,9.030000,8.666667,-9.000000,1.713092,8.890000,-4.263815
1.600000,9.210000,8.750000,-8.800000,1.738687,8.850000,-4.393939
1.600000,9.230000,8.833333,-8.800000,1.748323,8.850000,-4.299465
1.500000,9.330000,8.916667,-8.800000,1.760900,8.850000,-4.263815
1.800000,9.430000,9.000000,-8.800000,1.777352,8.890000,-4.267380
1.700000,9.510000,9.083333,-9.000000,1.792875,8.850000,-4.283422
1.800000,9.570000,9.166667,-8.800000,1.809317,8.890000,-4.297683
1.500000,9.650000,9.250000,-9.200000,1.825288,8.850000,-4.338681
1.800000,9.750000,9.333333,-8.600000,1.850008,8.930000,-4.363636
1.700000,9.850000,9.416667,-9.200000,1.860203,8.870000,-4.285205
1.900000,9.910000,9.500000,-8.800000,1.873789,8.930000,-4.377897
1.700000,10.010000,9.583333,-8.600000,1.889254,8.930000,-4.401070
1.600000,10.130000,9.666667,-8.600000,1.905757,8.910000,-4.409982
1.500000,10.190000,9.750000,-8.800000,1.921199,8.910000,-4.427807
1.600000,10.230000,9.833333,-9.200000,1.940843,8.810000,-4.374332
1.800000,10.390000,9.916667,-8.800000,1.953365,8.910000,-4.426025
1.700000,10.450000,10.000000,-8.800000,1.968851,8.930000,-4.413547
1.700000,10.570000,10.083333,-8.800000,1.985314,8.910000,-4.409982
1.600000,10.630000,10.166667,-8.800000,2.000816,8.930000,-4.386809
1.700000,10.730000,10.250000,-8.800000,2.017255,8.950000,-4.383244
1.700000,10.830000,10.333333,-9.000000,2.033745,8.930000,-4.374332
1.600000,10.910000,10.416667,-8.800000,2.049181,8.950000,-4.327986
1.600000,10.990000,10.500000,-8.600000,2.065753,8.870000,-4.329768
1.500000,11.110000,10.583333,-8.800000,2.081887,8.910000,-4.326203
1.700000,11.210000,10.666667,-8.800000,2.097465,8.870000,-4.299465
1.700000,11.210000,10.750000,-8.600000,2.113010,8.890000,-4.270945
1.300000,11.370000,10.833333,-9.000000,2.154051,8.930000,-4.434938
1.700000,11.450000,10.916667,-9.200000,2.170797,8.910000,-4.433155
1.900000,11.510000,11.000000,-8.800000,2.186267,8.910000,-4.418895
1.800000,11.570000,11.083333,-8.800000,2.201815,8.910000,-4.411765
1.700000,11.710000,11.166667,-8.600000,2.218269,8.890000,-4.404635
1.500000,11.770000,11.250000,-8.600000,2.234749,8.910000,-4.399287
1.900000,11.890000,11.333333,-8.800000,2.250185,8.930000,-4.370766
1.700000,12.010000,11.416667,-9.000000,2.266689,8.870000,-4.361854
1.500000,12.030000,11.500000,-8.800000,2.282119,8.890000,-4.322638
1.700000,12.150000,11.583333,-8.800000,2.298571,8.910000,-4.319073
1.800000,12.290000,11.666667,-8.800000,2.314076,8.830000,-4.279857
1.700000,12.330000,11.750000,-8.800000,2.339649,8.890000,-4.388592
1.500000,12.330000,11.833333,-8.800000,2.349121,8.850000,-4.317291
1.600000,12.470000,11.916667,-8.800000,2.362580,8.910000,-4.265597
1.600000,12.590000,12.000000,-8.600000,2.378033,8.830000,-4.265597
1.700000,12.650000,12.083333,-9.000000,2.394486,8.850000,-4.267380
1.800000,12.710000,12.166667,-9.400000,2.410240,8.810000,-4.294118
1.600000,12.830000,12.250000,-8.800000,2.426022,8.850000,-4.311943
1.700000,12.850000,12.333333,-8.600000,2.450968,8.890000,-4.363636
1.700000,12.950000,12.416667,-9.000000,2.461157,8.850000,-4.249554
1.600000,13.070000,12.500000,-8.800000,2.474750,8.810000,-4.329768
1.900000,13.150000,12.583333,-8.800000,2.490192,8.890000,-4.365419
2.000000,13.230000,12.666667,-8.400000,2.506720,8.870000,-4.367201
1.200000,13.310000,12.750000,-8.800000,2.522150,8.870000,-4.408200
1.500000,13.410000,12.833333,-9.000000,2.542017,8.830000,-4.319073
1.800000,13.550000,12.916667,-8.800000,2.554547,8.890000,-4.408200
1.700000,13.570000,13.000000,-9.200000,2.570088,8.890000,-4.404635
1.700000,13.670000,13.083333,-9.000000,2.586789,8.870000,-4.409982
1.700000,13.790000,13.166667,-9.000000,2.602339,8.850000,-4.401070
1.900000,13.890000,13.250000,-8.800000,2.617844,8.870000,-4.367201
1.900000,13.930000,13.333333,-8.800000,2.634320,8.910000,-4.361854
1.900000,14.010000,13.416667,-8.800000,2.649869,8.870000,-4.322638
1.600000,14.170000,13.500000,-8.400000,2.666317,8.910000,-4.317291
1.700000,14.210000,13.583333,-8.800000,2.681831,8.910000,-4.288770
1.700000,14.330000,13.666667,-9.400000,2.698257,8.870000,-4.283422
1.600000,14.410000,13.750000,-8.800000,2.714759,8.890000,-4.274510
1.800000,14.490000,13.833333,-9.200000,2.754068,8.890000,-4.417112
1.700000,14.570000,13.916667,-8.800000,2.770818,8.890000,-4.413547
1.800000,14.670000,14.000000,-8.600000,2.786255,8.890000,-4.413547
1.600000,14.750000,14.083333,-8.800000,2.802762,8.870000,-4.409982
1.700000,14.830000,14.166667,-8.400000,2.818195,8.910000,-4.390374
1.800000,14.850000,14.250000,-8.800000,2.835322,8.910000,-4.409982
1.700000,14.950000,14.333333,-8.400000,2.849953,8.930000,-4.347594
1.500000,15.110000,14.416667,-8.600000,2.866550,8.890000,-4.342246
1.600000,15.230000,14.500000,-8.600000,2.882062,8.870000,-4.303030
1.700000,15.210000,14.583333,-8.800000,2.898502,8.910000,-4.292335
1.800000,15.330000,14.666667,-8.400000,2.914035,8.870000,-4.272727
1.600000,15.450000,14.750000,-8.800000,2.939165,8.870000,-4.417112
1.700000,15.490000,14.833333,-9.000000,2.948595,8.870000,-4.297683
1.600000,15.630000,14.916667,-8.600000,2.962071,8.870000,-4.270945
1.900000,15.690000,15.000000,-8.600000,2.978504,8.830000,-4.272727
1.800000,15.810000,15.083333,-9.000000,2.994002,8.790000,-4.276292
1.600000,15.870000,15.166667,-9.000000,3.010435,8.850000,-4.286988
1.700000,15.930000,15.250000,-8.800000,3.025960,8.810000,-4.329768
1.900000,16.050000,15.333333,-8.600000,3.050551,8.890000,-4.372549
1.700000,16.130000,15.416667,-9.000000,3.060848,8.810000,-4.290553
1.600000,16.170000,15.500000,-8.800000,3.074324,8.870000,-4.381462
1.700000,16.230000,15.583333,-8.600000,3.090027,8.910000,-4.399287
1.800000,16.390000,15.666667,-8.600000,3.106569,8.870000,-4.390374
1.500000,16.450000,15.750000,-8.600000,3.122076,8.870000,-4.409982
1.600000,16.510000,15.833333,-9.000000,3.142145,8.850000,-4.335116
1.600000,16.610000,15.916667,-9.200000,3.154745,8.870000,-4.417112
2.000000,16.690000,16.000000,-9.200000,3.170206,8.890000,-4.420677
1.600000,16.850000,16.083333,-9.000000,3.186708,8.910000,-4.415330
1.900000,16.850000,16.166667,-8.600000,3.202166,8.950000,-4.388592
1.700000,17.030000,16.250000,-9.000000,3.218600,8.910000,-4.377897
1.700000,17.010000,16.333333,-9.000000,3.234064,8.890000,-4.342246
1.900000,17.130000,16.416667,-8.600000,3.250494,8.910000,-4.338681
1.500000,17.290000,16.500000,-11.400000,3.264992,8.870000,-4.276292
1.500000,17.350000,16.583333,-11.200000,3.280327,8.890000,-4.245989
1.500000,17.430000,16.666667,-11.000000,3.296661,8.890000,-4.245989
1.700000,17.510000,16.750000,-11.200000,3.312051,8.890000,-4.245989
1.500000,17.570000,16.833333,-11.400000,3.342180,8.890000,-4.324421
1.700000,17.610000,16.916667,-11.000000,3.349620,8.890000,-4.310160
1.700000,17.730000,17.000000,-11.400000,3.359956,8.830000,-4.290553
1.700000,17.790000,17.083333,-8.800000,3.378218,8.870000,-4.263815
1.600000,17.930000,17.166667,-8.600000,3.394742,8.890000,-4.269162
1.500000,18.050000,17.250000,-9.000000,3.410189,8.850000,-4.303030
1.600000,18.130000,17.333333,-9.000000,3.426716,8.830000,-4.308378
1.800000,18.230000,17.416667,-8.800000,3.442156,8.850000,-4.351159
1.700000,18.270000,17.500000,-8.600000,3.458605,8.870000,-4.349376
1.900000,18.390000,17.583333,-9.000000,3.474127,8.850000,-4.385027
1.800000,18.470000,17.666667,-8.600000,3.490603,8.790000,-4.390374
1.600000,18.550000,17.750000,-8.800000,3.506069,8.890000,-4.408200
1.800000,18.690000,17.833333,-9.200000,3.522510,8.870000,-4.415330
1.700000,18.750000,17.916667,-9.000000,3.542618,8.870000,-4.329768
1.500000,18.790000,18.000000,-9.000000,3.554153,8.850000,-4.418895
1.800000,18.950000,18.083333,-8.800000,3.570597,8.870000,-4.408200
1.700000,19.010000,18.166667,-8.800000,3.586791,8.910000,-4.404635
1.700000,19.150000,18.250000,-8.600000,3.602369,8.890000,-4.392157
1.400000,19.170000,18.333333,-8.600000,3.617869,8.890000,-4.361854
1.700000,19.310000,18.416667,-8.800000,3.643428,8.830000,-4.313725
1.600000,19.330000,18.500000,-8.800000,3.653915,8.870000,-4.420677
1.600000,19.450000,18.583333,-8.600000,3.666527,8.870000,-4.324421
1.600000,19.490000,18.666667,-8.800000,3.682066,8.850000,-4.288770
1.500000,19.550000,18.750000,-8.800000,3.698642,8.870000,-4.281640
1.700000,19.770000,18.833333,-8.800000,3.714263,8.870000,-4.263815
1.700000,19.830000,18.916667,-8.800000,3.739875,8.890000,-4.409982
1.400000,19.810000,19.000000,-8.800000,3.749349,8.910000,-4.299465
1.800000,19.890000,19.083333,-8.800000,3.761862,8.870000,-4.278075
1.700000,20.050000,19.166667,-8.800000,3.778330,8.910000,-4.278075
1.600000,20.130000,19.250000,-9.000000,3.793843,8.890000,-4.315508
1.800000,20.170000,19.333333,-9.000000,3.810305,8.830000,-4.319073
1.500000,20.290000,19.416667,-8.800000,3.825888,8.890000,-4.351159
1.700000,20.390000,19.500000,-9.000000,3.842602,8.850000,-4.344029
2.000000,20.430000,19.583333,-8.600000,3.858147,8.890000,-4.374332
1.700000,20.530000,19.666667,-8.800000,3.874604,8.870000,-4.381462
1.600000,20.610000,19.750000,-8.800000,3.890116,8.850000,-4.401070
1.600000,20.730000,19.833333,-9.000000,3.906560,8.910000,-4.411765
1.800000,20.830000,19.916667,-8.800000,3.922395,8.790000,-4.427807
1.600000,20.870000,20.000000,-8.800000,3.958082,8.850000,-4.361854
1.700000,20.950000,20.083333,-8.600000,3.973858,8.890000,-4.388592
1.800000,21.150000,20.166667,-9.200000,3.990292,8.890000,-4.392157
1.700000,21.130000,20.250000,-9.000000,4.005803,8.870000,-4.420677
1.600000,21.210000,20.333333,-8.800000,4.022241,8.890000,-4.426025
1.500000,21.370000,20.416667,-8.800000,4.038689,8.910000,-4.417112
1.800000,21.410000,20.500000,-8.800000,4.054193,8.890000,-4.420677
1.700000,21.450000,20.583333,-9.000000,4.070629,8.910000,-4.418895
1.700000,21.530000,20.666667,-8.600000,4.086676,8.950000,-4.406417
1.700000,21.650000,20.750000,-8.600000,4.102289,8.930000,-4.388592
1.900000,21.750000,20.833333,-8.600000,4.117813,8.930000,-4.361854
1.600000,21.930000,20.916667,-9.200000,4.139363,8.970000,-4.433155
1.600000,21.930000,21.000000,-8.800000,4.149966,8.910000,-4.324421
1.500000,22.030000,21.083333,-8.800000,4.166429,8.910000,-4.315508
1.900000,22.110000,21.166667,-8.800000,4.181928,8.890000,-4.285205
1.800000,22.170000,21.250000,-8.600000,4.198343,8.910000,-4.286988
2.000000,22.250000,21.333333,-9.000000,4.213847,8.930000,-4.276292
1.400000,22.390000,21.416667,-8.800000,4.243335,8.890000,-4.326203
1.700000,22.390000,21.500000,-9.000000,4.253493,8.950000,-4.413547
