# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 14
# Fit of Tap:
#	Ic = 8.72 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 17.8 uV
#	R = 7.13 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.270000,0.000000,-8.800000,0.035554,8.870000,-4.392157
1.600000,0.290000,0.166667,-9.000000,0.045332,8.910000,-4.267380
1.600000,0.450000,0.333333,-9.000000,0.059810,8.910000,-4.251337
1.400000,0.610000,0.500000,-9.200000,0.076207,8.890000,-4.258467
1.400000,0.830000,0.666667,-9.000000,0.091738,8.850000,-4.263815
1.700000,1.050000,0.833333,-9.000000,0.108117,8.870000,-4.262032
1.500000,1.130000,1.000000,-8.800000,0.123524,8.830000,-4.303030
1.700000,1.350000,1.166667,-9.000000,0.139883,8.810000,-4.303030
1.600000,1.510000,1.333333,-8.800000,0.157347,8.830000,-4.283422
1.500000,1.730000,1.500000,-8.800000,0.182267,8.930000,-4.361854
1.700000,1.870000,1.666667,-9.000000,0.192382,8.890000,-4.260250
1.700000,2.090000,1.833333,-9.200000,0.212078,8.910000,-4.267380
1.500000,2.210000,2.000000,-8.800000,0.221463,8.850000,-4.351159
1.600000,2.490000,2.166667,-9.000000,0.235893,8.890000,-4.393939
1.400000,2.630000,2.333333,-9.000000,0.252288,8.870000,-4.393939
1.500000,2.830000,2.500000,-9.000000,0.267855,8.830000,-4.383244
1.600000,2.930000,2.666667,-9.000000,0.284288,8.890000,-4.399287
1.600000,3.170000,2.833333,-8.800000,0.299675,8.910000,-4.383244
1.600000,3.330000,3.000000,-8.600000,0.316069,8.870000,-4.374332
1.600000,3.510000,3.166667,-8.400000,0.331447,8.930000,-4.336898
1.500000,3.710000,3.333333,-8.800000,0.347873,8.890000,-4.333333
1.700000,3.870000,3.500000,-9.000000,0.364333,8.910000,-4.317291
1.300000,4.130000,3.666667,-9.200000,0.379732,8.830000,-4.279857
1.500000,4.250000,3.833333,-8.600000,0.400636,8.850000,-4.386809
1.600000,4.450000,4.000000,-8.800000,0.412577,8.850000,-4.276292
1.600000,4.610000,4.166667,-8.800000,0.428097,8.870000,-4.247772
1.700000,4.790000,4.333333,-8.800000,0.443520,8.870000,-4.238859
1.500000,4.950000,4.500000,-8.600000,0.459938,8.870000,-4.238859
1.500000,5.170000,4.666667,-8.800000,0.482842,8.870000,-4.383244
1.600000,5.250000,4.833333,-9.600000,0.493563,8.890000,-4.262032
1.400000,5.490000,5.000000,-9.000000,0.508109,8.890000,-4.270945
