# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: (1) SOX 865-R
# Fit of Tap:
#	Ic = 8.72 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 10.4 uV
#	R = 6.25 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.230000,0.000000,-8.800000,0.033343,9.450000,-4.677362
1.300000,0.290000,0.083333,-8.800000,0.043193,8.350000,-4.147950
1.700000,0.290000,0.166667,-8.800000,0.059637,8.330000,-4.110517
1.400000,0.390000,0.250000,-8.800000,0.076028,8.310000,-4.078431
1.500000,0.450000,0.333333,-9.200000,0.091467,8.270000,-3.939394
1.400000,0.470000,0.416667,-8.600000,0.107855,8.230000,-3.912656
1.600000,0.630000,0.500000,-9.000000,0.123219,8.350000,-3.873440
1.400000,0.750000,0.583333,-8.800000,0.147912,9.250000,-4.746881
1.600000,0.730000,0.666667,-9.000000,0.158102,8.250000,-3.930481
1.400000,0.850000,0.750000,-8.800000,0.171630,8.650000,-3.953654
1.700000,1.010000,0.833333,-8.800000,0.188029,8.730000,-3.978610
1.400000,1.070000,0.916667,-9.200000,0.203510,9.010000,-4.158645
1.700000,1.130000,1.000000,-9.000000,0.219877,9.010000,-4.197861
1.500000,1.230000,1.083333,-8.600000,0.239343,8.450000,-3.878788
1.700000,1.290000,1.166667,-8.800000,0.251914,9.290000,-4.426025
1.500000,1.350000,1.250000,-8.800000,0.267297,9.450000,-4.606061
1.800000,1.470000,1.333333,-8.600000,0.283743,9.390000,-4.631016
1.800000,1.550000,1.416667,-8.800000,0.300125,9.430000,-4.655971
1.600000,1.670000,1.500000,-9.000000,0.315532,9.390000,-4.755793
1.500000,1.710000,1.583333,-9.000000,0.331917,9.310000,-4.757576
1.600000,1.770000,1.666667,-8.600000,0.347292,9.090000,-4.707665
1.700000,1.830000,1.750000,-9.000000,0.363703,9.090000,-4.689840
1.500000,2.030000,1.833333,-8.800000,0.380054,9.010000,-4.666667
1.700000,2.170000,1.916667,-8.600000,0.395558,8.770000,-4.524064
1.700000,2.150000,2.000000,-8.600000,0.412061,8.750000,-4.490196
1.700000,2.230000,2.083333,-8.800000,0.427549,8.490000,-4.294118
1.700000,2.370000,2.166667,-9.000000,0.460937,8.490000,-4.320856
1.600000,2.410000,2.250000,-9.200000,0.477602,8.510000,-4.322638
1.500000,2.510000,2.333333,-8.800000,0.493000,8.270000,-4.115865
1.600000,2.590000,2.416667,-9.200000,0.509391,8.290000,-4.078431
1.500000,2.670000,2.500000,-9.200000,0.524843,8.230000,-3.944742
1.600000,2.750000,2.583333,-9.000000,0.541238,8.250000,-3.919786
1.600000,2.870000,2.666667,-8.800000,0.557669,8.250000,-3.903743
1.700000,2.930000,2.750000,-8.600000,0.573043,8.390000,-3.889483
1.800000,3.050000,2.833333,-8.800000,0.589405,8.390000,-3.882353
1.800000,3.090000,2.916667,-9.200000,0.604867,8.610000,-3.975045
1.500000,3.170000,3.000000,-9.000000,0.621247,8.670000,-4.014260
1.600000,3.250000,3.083333,-8.800000,0.640291,8.330000,-3.869875
1.700000,3.410000,3.166667,-8.800000,0.652890,9.030000,-4.267380
1.700000,3.430000,3.250000,-9.000000,0.669301,9.130000,-4.315508
1.600000,3.590000,3.333333,-8.800000,0.685787,9.150000,-4.351159
1.600000,3.630000,3.416667,-9.000000,0.701186,9.390000,-4.563280
1.700000,3.670000,3.500000,-8.800000,0.717645,9.390000,-4.584670
1.600000,3.810000,3.583333,-9.200000,0.744044,8.430000,-4.270945
1.300000,3.890000,3.666667,-9.200000,0.754130,8.850000,-4.085561
1.500000,4.010000,3.750000,-8.600000,0.765632,9.390000,-4.773619
1.400000,4.050000,3.833333,-8.600000,0.781042,9.210000,-4.755793
1.700000,4.130000,3.916667,-8.800000,0.797603,9.250000,-4.750446
1.500000,4.190000,4.000000,-8.600000,0.813062,8.950000,-4.636364
1.600000,4.410000,4.083333,-9.000000,0.832562,9.430000,-4.768271
1.700000,4.410000,4.166667,-8.600000,0.849000,9.370000,-4.762923
1.600000,4.550000,4.250000,-8.600000,0.861540,8.610000,-4.411765
1.400000,4.650000,4.333333,-9.200000,0.876954,8.410000,-4.197861
1.300000,4.790000,4.416667,-9.000000,0.893397,8.490000,-4.163993
1.700000,4.790000,4.500000,-8.800000,0.908912,8.290000,-4.014260
1.400000,4.850000,4.583333,-9.000000,0.925303,8.290000,-3.983957
1.400000,4.930000,4.666667,-8.800000,0.941785,8.290000,-3.969697
1.600000,4.930000,4.750000,-8.400000,0.957177,8.330000,-3.875223
1.900000,5.070000,4.833333,-11.600000,0.972004,8.490000,-3.918004
1.600000,5.150000,4.916667,-11.400000,0.987317,8.670000,-4.064171
1.700000,5.290000,5.000000,-11.400000,1.003606,8.770000,-4.122995
1.700000,5.370000,5.083333,-11.600000,1.018884,9.070000,-4.354724
1.500000,5.430000,5.166667,-11.400000,1.042460,8.290000,-4.085561
1.500000,5.490000,5.250000,-11.400000,1.050889,9.330000,-4.561497
1.600000,5.590000,5.333333,-10.800000,1.067183,9.410000,-4.595365
1.600000,5.670000,5.416667,-8.800000,1.085463,9.270000,-4.431373
1.500000,5.770000,5.500000,-8.800000,1.100844,9.390000,-4.611408
1.600000,5.870000,5.583333,-8.800000,1.117225,9.450000,-4.641711
