# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 1-PP
# Fit of Tap:
#	Ic = 180 +/- 0.31 A
#	n = 19.1 +/- 0.96 
#	Vc = 1.5 uV
#	Vfloor = 1.46 +/- 0.0093 uV
#	R = 0.00716 +/- 0.00011 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.190000,0.000000,-8.400000,0.069586,8.950000,-4.329768
1.600000,0.310000,0.166667,-11.400000,0.085031,8.890000,-4.308378
1.600000,0.370000,0.333333,-11.400000,0.098729,8.950000,-4.262032
1.600000,0.610000,0.500000,-11.200000,0.121516,8.890000,-4.397504
1.800000,0.670000,0.666667,-11.400000,0.131639,8.670000,-4.276292
1.500000,0.890000,0.833333,-8.400000,0.149504,8.870000,-4.260250
1.500000,1.050000,1.000000,-8.800000,0.165423,8.850000,-4.263815
1.600000,1.170000,1.166667,-8.800000,0.181374,8.830000,-4.272727
1.700000,1.350000,1.333333,-8.800000,0.197473,8.890000,-4.279857
1.500000,1.570000,1.500000,-9.000000,0.219088,8.910000,-4.313725
1.300000,1.650000,1.666667,-9.000000,0.229500,8.830000,-4.311943
1.700000,1.930000,1.833333,-8.800000,0.250919,8.910000,-4.285205
1.700000,1.890000,2.000000,-9.000000,0.261465,8.810000,-4.352941
1.500000,2.210000,2.166667,-8.600000,0.277611,8.870000,-4.365419
1.300000,2.350000,2.333333,-9.000000,0.293474,8.870000,-4.379679
1.400000,2.530000,2.500000,-8.800000,0.309469,8.910000,-4.388592
1.500000,2.750000,2.666667,-9.000000,0.325170,8.830000,-4.399287
1.500000,2.870000,2.833333,-8.800000,0.340348,8.910000,-4.401070
1.600000,3.110000,3.000000,-8.800000,0.356430,8.910000,-4.388592
1.500000,3.190000,3.166667,-8.800000,0.372502,8.950000,-4.392157
1.600000,3.330000,3.333333,-8.800000,0.388798,8.870000,-4.385027
1.300000,3.570000,3.500000,-9.000000,0.409016,8.910000,-4.390374
1.500000,3.710000,3.666667,-8.800000,0.435348,8.930000,-4.301248
1.500000,3.810000,3.833333,-8.800000,0.445993,8.870000,-4.315508
1.400000,3.910000,4.000000,-8.800000,0.456028,8.970000,-4.413547
1.200000,4.170000,4.166667,-8.800000,0.468173,8.950000,-4.295900
1.600000,4.350000,4.333333,-8.800000,0.484231,8.930000,-4.279857
1.600000,4.510000,4.500000,-8.600000,0.500205,8.990000,-4.272727
1.500000,4.670000,4.666667,-8.600000,0.515834,8.970000,-4.263815
1.600000,4.870000,4.833333,-8.400000,0.532294,8.930000,-4.258467
1.600000,4.970000,5.000000,-9.000000,0.547928,8.930000,-4.267380
1.600000,5.170000,5.166667,-9.000000,0.564707,8.870000,-4.274510
1.400000,5.370000,5.333333,-8.800000,0.580956,8.830000,-4.283422
1.300000,5.530000,5.500000,-8.800000,0.600355,8.950000,-4.283422
1.400000,5.670000,5.666667,-9.000000,0.611909,8.930000,-4.342246
1.500000,5.810000,5.833333,-8.800000,0.628454,8.910000,-4.349376
1.500000,6.030000,6.000000,-8.800000,0.643983,8.890000,-4.374332
1.600000,6.150000,6.166667,-8.400000,0.660479,8.930000,-4.385027
