# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_011
# Fit of Tap:
#	Ic = 44.2 +/- 0.68 A
#	n = 50 +/- 1.4 
#	Vc = 1.5 uV
#	Vfloor = 21.5 +/- 2.8e+67 uV
#	R = 0.000617 +/- 1.3e+65 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.210000,0.000000,-8.600000,0.033855,8.990000,-4.814617
1.700000,0.210000,0.083333,-8.800000,0.044411,8.170000,-3.707665
1.900000,0.270000,0.166667,-8.800000,0.060542,8.290000,-3.705882
1.700000,0.410000,0.250000,-8.600000,0.076919,8.290000,-3.714795
1.600000,0.470000,0.333333,-8.800000,0.092298,8.630000,-3.819964
1.500000,0.570000,0.416667,-8.800000,0.108472,8.790000,-3.887701
1.500000,0.650000,0.500000,-9.000000,0.124626,8.850000,-3.980392
1.700000,0.750000,0.583333,-9.000000,0.140943,8.970000,-4.069519
1.900000,0.810000,0.666667,-8.800000,0.156143,9.290000,-4.406417
1.800000,0.850000,0.750000,-9.000000,0.172317,9.430000,-4.529412
1.800000,0.950000,0.833333,-9.000000,0.188476,9.590000,-4.618538
1.600000,1.130000,0.916667,-8.800000,0.220096,9.530000,-4.896613
1.800000,1.150000,1.000000,-8.800000,0.231124,8.330000,-4.228164
1.700000,1.210000,1.083333,-9.000000,0.251580,9.270000,-4.912656
1.600000,1.210000,1.166667,-9.000000,0.261706,8.190000,-3.739750
1.800000,1.370000,1.250000,-9.400000,0.271890,9.610000,-4.598930
1.900000,1.450000,1.333333,-8.800000,0.284366,9.170000,-4.864528
1.700000,1.510000,1.416667,-8.800000,0.300574,9.050000,-4.816399
2.000000,1.670000,1.500000,-8.600000,0.316799,8.870000,-4.746881
1.600000,1.730000,1.583333,-8.600000,0.332212,8.590000,-4.511586
1.600000,1.790000,1.666667,-9.200000,0.348427,8.470000,-4.397504
1.600000,1.830000,1.750000,-9.000000,0.364572,8.390000,-4.263815
1.700000,2.010000,1.833333,-8.600000,0.380748,8.250000,-4.146168
1.700000,2.090000,1.916667,-9.600000,0.397814,8.270000,-4.165775
1.700000,2.150000,2.000000,-9.600000,0.412788,8.170000,-3.893048
1.900000,2.190000,2.083333,-8.600000,0.428178,8.170000,-3.709447
1.600000,2.330000,2.166667,-8.800000,0.448225,8.430000,-4.326203
1.700000,2.450000,2.250000,-8.600000,0.460441,8.310000,-3.693405
1.600000,2.510000,2.333333,-8.600000,0.476642,8.450000,-3.714795
1.800000,2.610000,2.416667,-8.600000,0.492811,8.490000,-3.757576
1.800000,2.650000,2.500000,-8.600000,0.521892,9.510000,-4.609626
1.800000,2.670000,2.583333,-8.600000,0.532755,8.690000,-4.606061
1.800000,2.830000,2.666667,-8.800000,0.542859,8.490000,-3.759358
2.000000,2.930000,2.750000,-8.800000,0.556041,9.350000,-4.434938
1.900000,3.050000,2.833333,-8.800000,0.572286,9.470000,-4.525847
1.800000,3.110000,2.916667,-8.800000,0.588642,9.530000,-4.584670
2.100000,3.170000,3.000000,-8.400000,0.604852,9.610000,-4.679144
1.800000,3.290000,3.083333,-8.600000,0.620162,9.590000,-4.887701
1.700000,3.350000,3.166667,-9.200000,0.636341,9.510000,-4.925134
2.100000,3.450000,3.250000,-8.800000,0.656363,9.290000,-4.351159
2.100000,3.530000,3.333333,-8.800000,0.668534,9.350000,-4.918004
2.000000,3.650000,3.416667,-8.800000,0.684649,9.190000,-4.885918
1.900000,3.710000,3.500000,-8.800000,0.700909,9.070000,-4.846702
1.900000,3.810000,3.583333,-8.800000,0.716134,8.710000,-4.593583
1.900000,3.870000,3.666667,-8.600000,0.732339,8.550000,-4.500891
2.100000,3.950000,3.750000,-9.000000,0.748487,8.410000,-4.381462
2.000000,4.010000,3.833333,-8.800000,0.764673,8.350000,-4.260250
2.300000,4.150000,3.916667,-8.800000,0.780965,8.290000,-4.169340
1.800000,4.250000,4.000000,-9.000000,0.796178,8.170000,-3.889483
2.000000,4.270000,4.083333,-8.800000,0.822423,9.510000,-4.502674
2.200000,4.350000,4.166667,-8.800000,0.833486,8.890000,-4.721925
