# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 11
# Fit of Tap:
#	Ic = 2.91 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 27.1 uV
#	R = 4.52 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.230000,0.000000,-8.800000,0.037682,8.430000,-4.229947
1.700000,0.150000,0.083333,-9.200000,0.058003,9.170000,-4.648841
1.500000,0.330000,0.166667,-8.800000,0.073805,9.010000,-4.588235
1.700000,0.330000,0.250000,-9.000000,0.084495,8.250000,-3.887701
1.900000,0.410000,0.333333,-9.000000,0.094427,9.410000,-4.543672
1.500000,0.570000,0.416667,-9.000000,0.108473,9.210000,-4.670232
1.700000,0.650000,0.500000,-8.800000,0.124580,9.090000,-4.652406
1.300000,0.770000,0.583333,-8.800000,0.140564,9.050000,-4.598930
1.700000,0.730000,0.666667,-8.400000,0.156649,8.870000,-4.550802
1.800000,0.950000,0.750000,-8.800000,0.172741,8.770000,-4.484848
1.700000,0.950000,0.833333,-8.600000,0.188893,8.690000,-4.415330
1.800000,1.090000,0.916667,-8.600000,0.212431,9.250000,-4.392157
1.800000,1.110000,1.000000,-8.600000,0.223487,8.950000,-4.582888
1.400000,1.190000,1.083333,-9.000000,0.236868,8.290000,-4.126560
1.300000,1.270000,1.166667,-8.800000,0.252439,8.250000,-4.007130
1.300000,1.430000,1.250000,-9.000000,0.269084,8.250000,-4.003565
1.400000,1.510000,1.333333,-9.200000,0.285798,8.250000,-4.001783
1.800000,1.530000,1.416667,-9.000000,0.300415,8.390000,-3.907308
1.700000,1.650000,1.500000,-9.200000,0.317289,8.370000,-3.894831
1.600000,1.730000,1.583333,-8.800000,0.332380,8.610000,-3.950089
1.800000,1.830000,1.666667,-8.800000,0.357632,9.090000,-4.643494
1.600000,1.930000,1.750000,-9.000000,0.368421,8.270000,-3.937611
1.400000,2.010000,1.833333,-8.800000,0.380431,9.050000,-4.174688
1.500000,2.070000,1.916667,-8.800000,0.402098,8.250000,-3.960784
1.700000,2.130000,2.000000,-9.000000,0.412088,9.290000,-4.443850
1.500000,2.270000,2.083333,-8.800000,0.428074,9.370000,-4.522282
1.900000,2.350000,2.166667,-9.200000,0.444141,9.410000,-4.575758
1.600000,2.390000,2.250000,-8.800000,0.460136,9.430000,-4.636364
1.600000,2.510000,2.333333,-8.800000,0.476490,9.410000,-4.661319
1.400000,2.570000,2.416667,-8.600000,0.492561,9.330000,-4.680927
1.400000,2.730000,2.500000,-9.000000,0.508702,9.250000,-4.673797
1.700000,2.770000,2.583333,-8.800000,0.525149,9.190000,-4.670232
1.700000,2.850000,2.666667,-8.800000,0.540220,8.890000,-4.568627
1.700000,2.930000,2.750000,-8.800000,0.556312,8.790000,-4.495544
1.700000,3.030000,2.833333,-8.800000,0.572406,8.670000,-4.422460
1.700000,3.050000,2.916667,-8.800000,0.592218,9.270000,-4.663102
1.600000,3.150000,3.000000,-9.200000,0.604348,8.430000,-4.213904
1.300000,3.270000,3.083333,-9.200000,0.620475,8.390000,-4.139037
1.500000,3.330000,3.166667,-9.000000,0.636522,8.330000,-4.064171
1.700000,3.470000,3.250000,-8.600000,0.661605,9.330000,-4.475936
1.500000,3.510000,3.333333,-8.800000,0.677307,9.390000,-4.573975
1.600000,3.610000,3.416667,-9.000000,0.687620,8.390000,-4.208556
1.400000,3.730000,3.500000,-9.000000,0.702513,8.210000,-3.976827
1.500000,3.790000,3.583333,-8.800000,0.716573,8.430000,-3.896613
1.700000,3.890000,3.666667,-8.800000,0.732452,8.570000,-3.937611
1.500000,3.950000,3.750000,-9.000000,0.748539,8.670000,-3.996435
1.700000,4.030000,3.833333,-9.200000,0.764558,8.830000,-4.078431
1.900000,4.150000,3.916667,-8.400000,0.784464,8.290000,-3.903743
1.600000,4.250000,4.000000,-8.800000,0.796529,9.130000,-4.265597
1.500000,4.330000,4.083333,-8.800000,0.812514,9.230000,-4.383244
1.700000,4.410000,4.166667,-8.800000,0.828515,9.330000,-4.465241
1.800000,4.530000,4.250000,-8.600000,0.844528,9.430000,-4.550802
1.500000,4.650000,4.333333,-8.800000,0.860504,9.430000,-4.602496
1.600000,4.710000,4.416667,-8.800000,0.876600,9.410000,-4.643494
1.500000,4.790000,4.500000,-8.800000,0.892713,9.370000,-4.673797
1.300000,4.850000,4.583333,-8.800000,0.908929,9.310000,-4.680927
1.600000,4.910000,4.666667,-8.800000,0.924186,9.010000,-4.625668
1.600000,4.990000,4.750000,-8.800000,0.940239,8.930000,-4.584670
1.800000,5.070000,4.833333,-9.400000,0.965734,8.550000,-3.966132
1.600000,5.210000,4.916667,-8.800000,0.986901,8.290000,-4.126560
1.500000,5.230000,5.000000,-9.200000,0.996875,9.050000,-4.224599
1.500000,5.310000,5.083333,-8.600000,1.006774,8.910000,-4.565062
1.600000,5.410000,5.166667,-9.200000,1.020767,8.430000,-4.192513
1.700000,5.570000,5.250000,-8.800000,1.036859,8.290000,-4.114082
1.600000,5.610000,5.333333,-9.000000,1.052859,8.290000,-4.035651
1.600000,5.650000,5.416667,-8.800000,1.068855,8.310000,-3.964349
1.600000,5.810000,5.500000,-9.200000,1.086857,8.350000,-4.112299
1.500000,5.930000,5.583333,-8.600000,1.099908,8.510000,-3.907308
1.500000,6.010000,5.666667,-9.600000,1.117194,8.290000,-3.891266
1.500000,6.030000,5.750000,-9.200000,1.132365,8.590000,-3.953654
1.600000,6.150000,5.833333,-9.000000,1.148403,8.710000,-4.028520
1.700000,6.210000,5.916667,-8.600000,1.168332,8.310000,-3.928699
1.500000,6.250000,6.000000,-8.800000,1.180973,9.030000,-4.174688
1.600000,6.370000,6.083333,-8.600000,1.196166,9.210000,-4.319073
1.800000,6.470000,6.166667,-9.000000,1.212194,9.350000,-4.418895
1.700000,6.570000,6.250000,-9.000000,1.228460,9.370000,-4.465241
1.700000,6.650000,6.333333,-8.800000,1.255328,8.570000,-4.370766
1.400000,6.710000,6.416667,-9.400000,1.266021,8.510000,-3.932264
1.700000,6.790000,6.500000,-8.800000,1.276067,9.330000,-4.677362
1.400000,6.970000,6.583333,-9.000000,1.292130,9.310000,-4.672014
1.500000,6.990000,6.666667,-9.000000,1.308123,9.170000,-4.655971
1.900000,7.110000,6.750000,-8.800000,1.324266,9.090000,-4.629234
1.500000,7.170000,6.833333,-8.600000,1.340308,8.970000,-4.579323
1.800000,7.290000,6.916667,-8.800000,1.360103,9.370000,-4.641711
1.500000,7.350000,7.000000,-8.800000,1.372278,8.650000,-4.404635
1.800000,7.430000,7.083333,-9.000000,1.388314,8.590000,-4.324421
1.600000,7.550000,7.166667,-9.000000,1.404346,8.450000,-4.215686
1.400000,7.690000,7.250000,-9.000000,1.420460,8.350000,-4.133690
1.800000,7.710000,7.333333,-9.200000,1.436542,8.310000,-4.065954
1.400000,7.790000,7.416667,-9.200000,1.452554,8.290000,-4.000000
1.400000,7.890000,7.500000,-9.000000,1.469257,8.290000,-3.950089
1.900000,7.930000,7.583333,-8.800000,1.484419,8.350000,-3.894831
1.700000,8.030000,7.666667,-9.000000,1.500465,8.390000,-3.889483
1.500000,8.130000,7.750000,-9.000000,1.516488,8.470000,-3.916221
1.400000,8.250000,7.833333,-8.800000,1.532506,8.530000,-3.950089
1.700000,8.290000,7.916667,-8.800000,1.567273,8.410000,-3.891266
1.700000,8.410000,8.000000,-8.600000,1.583457,8.410000,-3.896613
1.400000,8.490000,8.083333,-9.200000,1.599533,8.490000,-3.928699
1.500000,8.590000,8.166667,-9.000000,1.615547,8.650000,-3.964349
1.500000,8.670000,8.250000,-9.000000,1.631539,8.790000,-4.028520
1.700000,8.690000,8.333333,-9.000000,1.647337,8.970000,-4.139037
1.500000,8.790000,8.416667,-9.200000,1.663401,9.110000,-4.231729
1.500000,8.910000,8.500000,-8.600000,1.679454,9.210000,-4.331551
1.700000,8.990000,8.583333,-8.800000,1.695478,9.310000,-4.431373
1.800000,9.090000,8.666667,-8.800000,1.711444,9.450000,-4.524064
1.800000,9.050000,8.750000,-9.000000,1.728144,9.390000,-4.515152
1.500000,9.250000,8.833333,-9.200000,1.751422,8.290000,-3.907308
1.400000,9.270000,8.916667,-8.600000,1.761440,9.390000,-4.516934
1.500000,9.410000,9.000000,-9.000000,1.775480,9.330000,-4.682709
1.500000,9.550000,9.083333,-8.600000,1.791482,9.130000,-4.655971
1.600000,9.590000,9.166667,-9.000000,1.807530,9.110000,-4.627451
1.700000,9.630000,9.250000,-8.800000,1.823519,8.910000,-4.573975
1.600000,9.710000,9.333333,-8.600000,1.839572,8.770000,-4.504456
1.500000,9.870000,9.416667,-9.000000,1.865004,8.730000,-4.014260
1.300000,9.890000,9.500000,-9.200000,1.875692,9.310000,-4.668449
1.700000,10.010000,9.583333,-9.000000,1.887707,8.470000,-4.224599
1.600000,10.110000,9.666667,-8.600000,1.903682,8.370000,-4.119430
1.300000,10.230000,9.750000,-8.800000,1.919686,8.290000,-4.044563
1.500000,10.270000,9.833333,-8.600000,1.935699,8.290000,-3.994652
1.600000,10.350000,9.916667,-8.800000,1.955832,8.690000,-4.445633
1.800000,10.450000,10.000000,-9.000000,1.967879,8.310000,-3.901961
1.700000,10.590000,10.083333,-8.600000,1.984079,8.330000,-3.896613
1.500000,10.650000,10.166667,-9.000000,1.999133,8.570000,-3.948307
1.600000,10.750000,10.250000,-8.800000,2.015217,8.690000,-4.000000
1.500000,10.850000,10.333333,-8.800000,2.031288,8.890000,-4.080214
1.600000,11.010000,10.416667,-9.000000,2.047369,8.990000,-4.146168
1.400000,10.990000,10.500000,-8.800000,2.063462,9.050000,-4.221034
1.600000,11.090000,10.583333,-8.800000,2.079515,9.210000,-4.326203
1.900000,11.130000,10.666667,-9.000000,2.095532,9.310000,-4.434938
1.700000,11.270000,10.750000,-8.600000,2.111530,9.430000,-4.509804
1.600000,11.310000,10.833333,-8.600000,2.127554,9.430000,-4.581105
1.700000,11.490000,10.916667,-9.200000,2.166621,8.430000,-3.907308
1.500000,11.530000,11.000000,-8.600000,2.182850,8.510000,-3.934046
1.700000,11.610000,11.083333,-9.400000,2.198853,8.650000,-3.985740
1.500000,11.670000,11.166667,-8.800000,2.214851,8.790000,-4.060606
1.600000,11.770000,11.250000,-9.000000,2.231118,8.930000,-4.110517
1.600000,11.950000,11.333333,-9.200000,2.247198,8.990000,-4.181818
1.500000,11.970000,11.416667,-8.600000,2.263218,9.210000,-4.265597
1.800000,12.050000,11.500000,-8.600000,2.279484,9.230000,-4.331551
1.600000,12.130000,11.583333,-8.800000,2.294468,9.410000,-4.557932
1.600000,12.270000,11.666667,-8.800000,2.310456,9.430000,-4.623886
1.500000,12.270000,11.750000,-9.000000,2.326558,9.450000,-4.666667
1.800000,12.370000,11.833333,-8.800000,2.350984,8.350000,-3.896613
1.800000,12.390000,11.916667,-8.800000,2.361028,9.430000,-4.575758
1.600000,12.550000,12.000000,-9.200000,2.374985,9.230000,-4.670232
1.800000,12.610000,12.083333,-8.600000,2.391017,9.110000,-4.631016
1.500000,12.650000,12.166667,-8.600000,2.407041,8.990000,-4.581105
1.700000,12.830000,12.250000,-8.800000,2.423079,8.810000,-4.515152
1.500000,12.950000,12.333333,-8.600000,2.439126,8.690000,-4.434938
1.700000,12.970000,12.416667,-8.800000,2.464612,8.790000,-4.067736
1.500000,13.030000,12.500000,-9.400000,2.475743,9.330000,-4.679144
1.500000,13.170000,12.583333,-9.000000,2.486841,8.350000,-4.112299
1.500000,13.230000,12.666667,-8.800000,2.502798,8.290000,-4.037433
1.600000,13.290000,12.750000,-8.800000,2.518762,8.270000,-3.964349
1.500000,13.410000,12.833333,-8.800000,2.534776,8.290000,-3.910873
1.500000,13.470000,12.916667,-8.600000,2.555242,8.590000,-4.356506
1.400000,13.590000,13.000000,-8.800000,2.566394,8.450000,-3.910873
1.500000,13.710000,13.083333,-9.200000,2.582428,8.630000,-3.953654
1.500000,13.810000,13.166667,-9.200000,2.598467,8.730000,-4.005348
1.700000,13.930000,13.250000,-11.400000,2.612375,9.270000,-4.363636
1.400000,13.970000,13.333333,-10.800000,2.628229,9.290000,-4.458111
1.500000,14.090000,13.416667,-11.400000,2.644830,9.270000,-4.468806
1.500000,14.150000,13.500000,-11.200000,2.660397,9.410000,-4.584670
1.600000,14.190000,13.583333,-11.400000,2.676947,9.430000,-4.588235
1.800000,14.290000,13.666667,-11.400000,2.692547,9.450000,-4.672014
1.600000,14.290000,13.750000,-8.800000,2.709733,9.370000,-4.672014
1.700000,14.490000,13.833333,-8.600000,2.727245,9.430000,-4.598930
1.800000,14.550000,13.916667,-8.600000,2.767521,8.370000,-3.903743
1.500000,14.610000,14.000000,-9.000000,2.783772,8.390000,-3.903743
1.700000,14.750000,14.083333,-9.200000,2.799780,8.510000,-3.925134
1.500000,14.850000,14.166667,-9.000000,2.815831,8.570000,-3.948307
1.500000,14.890000,14.250000,-8.800000,2.831837,8.730000,-4.007130
1.700000,15.010000,14.333333,-9.000000,2.847823,8.890000,-4.087344
1.600000,15.090000,14.416667,-9.200000,2.863886,9.010000,-4.167558
1.800000,15.210000,14.500000,-8.800000,2.879914,9.130000,-4.258467
1.700000,15.250000,14.583333,-8.800000,2.895919,9.230000,-4.368984
1.600000,15.350000,14.666667,-8.800000,2.911945,9.410000,-4.463458
1.600000,15.490000,14.750000,-8.600000,2.927945,9.490000,-4.536542
1.700000,15.550000,14.833333,-8.800000,2.951611,8.370000,-3.926916
1.500000,15.590000,14.916667,-8.800000,2.961593,9.450000,-4.491979
1.400000,15.690000,15.000000,-8.600000,2.975505,9.310000,-4.677362
1.900000,15.810000,15.083333,-9.000000,2.991136,9.230000,-4.643494
1.600000,15.830000,15.166667,-8.800000,3.007575,9.170000,-4.639929
1.600000,15.910000,15.250000,-8.600000,3.023068,8.890000,-4.534759
