# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_120_5
# Fit of Tap:
#	Ic = 8.47 +/- 0.01 A
#	n = 64 +/- 7.3 
#	Vc = 1.5 uV
#	Vfloor = 0.965 +/- 0.03 uV
#	R = 0.0072 +/- 0.0064 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.100000,0.250000,0.000000,-11.200000,0.067184,8.910000,-4.208556
0.800000,0.110000,0.083333,-11.000000,0.095842,9.270000,-4.650624
0.800000,0.290000,0.166667,-9.000000,0.113049,9.370000,-4.645276
1.000000,0.430000,0.250000,-8.600000,0.128616,9.270000,-4.632799
1.000000,0.430000,0.333333,-8.800000,0.144884,9.250000,-4.622103
1.000000,0.490000,0.416667,-8.600000,0.160366,8.970000,-4.554367
1.000000,0.630000,0.500000,-9.200000,0.176878,8.970000,-4.547237
1.000000,0.750000,0.583333,-8.800000,0.192317,8.730000,-4.413547
0.900000,0.770000,0.666667,-8.800000,0.208866,8.730000,-4.390374
1.100000,0.930000,0.750000,-9.000000,0.233256,9.210000,-4.310160
1.000000,0.930000,0.833333,-8.800000,0.243637,9.030000,-4.536542
1.000000,1.090000,0.916667,-8.800000,0.256935,8.430000,-4.163993
0.900000,1.130000,1.000000,-8.800000,0.272328,8.370000,-4.053476
1.000000,1.150000,1.083333,-9.000000,0.290000,8.350000,-4.140820
1.000000,1.330000,1.166667,-9.200000,0.316188,9.230000,-4.383244
1.100000,1.370000,1.250000,-8.600000,0.327211,9.070000,-4.568627
1.200000,1.450000,1.333333,-8.400000,0.337733,8.410000,-4.003565
1.000000,1.570000,1.416667,-9.000000,0.353007,8.590000,-4.033868
0.900000,1.650000,1.500000,-9.000000,0.368484,8.770000,-4.121212
1.100000,1.690000,1.583333,-8.800000,0.384662,8.890000,-4.163993
1.300000,1.810000,1.666667,-9.200000,0.400824,8.950000,-4.217469
1.000000,1.910000,1.750000,-8.800000,0.416569,9.170000,-4.327986
1.100000,2.010000,1.833333,-8.800000,0.442809,8.750000,-4.477718
1.000000,2.010000,1.916667,-9.000000,0.453126,8.530000,-4.030303
0.900000,2.170000,2.000000,-8.600000,0.466235,9.210000,-4.386809
1.100000,2.210000,2.083333,-8.400000,0.481567,9.330000,-4.520499
1.100000,2.350000,2.166667,-9.000000,0.497004,9.370000,-4.609626
0.600000,2.410000,2.250000,-8.600000,0.513050,9.330000,-4.643494
0.800000,2.510000,2.333333,-9.000000,0.529061,9.310000,-4.650624
0.900000,2.570000,2.416667,-9.200000,0.545098,9.190000,-4.636364
1.100000,2.670000,2.500000,-8.800000,0.560109,8.970000,-4.545455
1.000000,2.750000,2.583333,-8.800000,0.576140,8.830000,-4.477718
0.700000,2.890000,2.666667,-8.400000,0.592179,8.670000,-4.404635
1.100000,2.990000,2.750000,-8.800000,0.617819,8.950000,-4.160428
0.700000,3.030000,2.833333,-9.000000,0.628617,9.210000,-4.634581
1.000000,3.150000,2.916667,-8.400000,0.640703,8.450000,-4.212121
1.000000,3.210000,3.000000,-8.800000,0.662801,9.370000,-4.643494
0.900000,3.270000,3.083333,-9.200000,0.672879,8.370000,-4.105169
0.800000,3.370000,3.166667,-9.000000,0.688869,8.350000,-4.057041
0.800000,3.510000,3.250000,-8.800000,0.704852,8.390000,-4.001783
1.000000,3.510000,3.333333,-8.800000,0.721556,8.390000,-4.003565
1.000000,3.750000,3.416667,-8.600000,0.740290,8.390000,-4.172906
0.900000,3.730000,3.500000,-8.800000,0.752477,8.690000,-4.048128
0.800000,3.790000,3.583333,-8.800000,0.768576,8.770000,-4.083779
1.000000,3.890000,3.666667,-9.000000,0.784635,8.910000,-4.149733
0.900000,3.990000,3.750000,-9.200000,0.800792,9.010000,-4.204991
1.200000,4.070000,3.833333,-9.000000,0.816848,9.110000,-4.267380
0.900000,4.110000,3.916667,-8.800000,0.832938,9.190000,-4.335116
1.000000,4.270000,4.000000,-8.600000,0.849040,9.270000,-4.408200
1.000000,4.370000,4.083333,-8.600000,0.899046,9.250000,-4.411765
0.800000,4.390000,4.166667,-8.800000,0.931797,9.350000,-4.470588
1.200000,4.490000,4.250000,-8.800000,0.947798,9.470000,-4.540107
1.000000,4.590000,4.333333,-8.600000,0.963827,9.390000,-4.590018
1.100000,4.710000,4.416667,-8.800000,0.980474,9.430000,-4.588235
0.900000,4.750000,4.500000,-8.600000,0.995655,9.370000,-4.652406
1.200000,4.830000,4.583333,-8.800000,1.011725,9.230000,-4.645276
1.300000,4.910000,4.666667,-9.000000,1.027757,9.150000,-4.620321
1.100000,5.010000,4.750000,-8.800000,1.043808,9.030000,-4.582888
1.200000,5.050000,4.833333,-8.600000,1.059904,8.930000,-4.534759
1.000000,5.190000,4.916667,-8.800000,1.080933,9.370000,-4.566845
0.900000,5.270000,5.000000,-8.800000,1.092036,8.670000,-4.401070
1.000000,5.350000,5.083333,-8.800000,1.108041,8.570000,-4.320856
1.000000,5.470000,5.166667,-8.600000,1.124038,8.530000,-4.237077
0.800000,5.530000,5.250000,-8.800000,1.140019,8.330000,-4.160428
0.900000,5.610000,5.333333,-9.000000,1.156573,8.350000,-4.160428
0.900000,5.650000,5.416667,-8.800000,1.171755,8.370000,-4.040998
0.900000,5.790000,5.500000,-9.400000,1.187794,8.350000,-4.007130
1.200000,5.750000,5.583333,-8.400000,1.213703,9.390000,-4.606061
1.200000,5.970000,5.666667,-9.200000,1.224866,8.650000,-4.342246
0.900000,6.050000,5.750000,-8.800000,1.236678,8.510000,-4.005348
1.000000,6.150000,5.833333,-9.000000,1.252272,8.650000,-4.060606
1.100000,6.230000,5.916667,-9.000000,1.268354,8.790000,-4.108734
1.000000,6.290000,6.000000,-9.000000,1.290022,8.470000,-4.172906
0.900000,6.310000,6.083333,-9.000000,1.300475,9.050000,-4.233512
0.900000,6.510000,6.166667,-8.600000,1.316129,9.210000,-4.356506
0.900000,6.590000,6.250000,-8.600000,1.332201,9.270000,-4.429590
1.100000,6.630000,6.333333,-8.800000,1.348257,9.390000,-4.490196
1.100000,6.710000,6.416667,-8.400000,1.364203,9.410000,-4.550802
0.700000,6.850000,6.500000,-8.800000,1.380262,9.370000,-4.604278
1.100000,6.970000,6.583333,-9.000000,1.400400,8.990000,-4.245989
1.100000,6.950000,6.666667,-8.800000,1.415763,9.250000,-4.404635
1.200000,7.090000,6.750000,-8.600000,1.430994,9.390000,-4.549020
0.900000,7.190000,6.833333,-8.400000,1.447010,9.410000,-4.593583
0.900000,7.310000,6.916667,-9.000000,1.463052,9.350000,-4.634581
0.900000,7.350000,7.000000,-9.000000,1.479584,9.330000,-4.636364
1.200000,7.430000,7.083333,-8.600000,1.506862,8.470000,-4.180036
1.100000,7.570000,7.166667,-8.600000,1.542509,8.830000,-4.465241
1.200000,7.650000,7.250000,-8.800000,1.559182,8.790000,-4.461676
1.100000,7.730000,7.333333,-9.400000,1.579882,9.370000,-4.625668
1.000000,7.810000,7.416667,-9.400000,1.595805,9.350000,-4.648841
1.000000,7.910000,7.500000,-9.800000,1.611848,9.270000,-4.643494
1.100000,7.950000,7.583333,-9.400000,1.627838,9.130000,-4.625668
1.200000,8.030000,7.666667,-8.800000,1.643491,8.990000,-4.561497
1.200000,8.070000,7.750000,-8.800000,1.654676,8.410000,-4.016043
1.000000,8.250000,7.833333,-10.000000,1.747843,9.330000,-4.509804
1.200000,8.270000,7.916667,-8.800000,1.782118,9.310000,-4.427807
2.200000,8.410000,8.000000,-8.800000,1.809955,8.970000,-4.538324
3.700000,8.550000,8.083333,-9.800000,1.912189,9.150000,-4.652406
