# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: (2) SOX 365R 115-312
# Fit of Tap:
#	Ic = 155 +/- 0.091 A
#	n = 14.3 +/- 0.066 
#	Vc = 1.5 uV
#	Vfloor = 1.72 +/- 0.0076 uV
#	R = 0.0012 +/- 9.8e-05 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.250000,0.000000,-11.200000,0.025514,8.890000,-4.313725
1.600000,0.250000,0.083333,-11.200000,0.041614,8.910000,-4.301248
1.800000,0.270000,0.166667,-9.200000,0.059752,8.930000,-4.344029
1.700000,0.390000,0.250000,-8.600000,0.075825,8.870000,-4.322638
1.800000,0.450000,0.333333,-8.800000,0.092016,8.890000,-4.297683
1.600000,0.530000,0.416667,-8.400000,0.118052,8.890000,-4.367201
1.900000,0.570000,0.500000,-8.800000,0.128839,9.010000,-4.413547
2.000000,0.730000,0.583333,-8.600000,0.140494,8.850000,-4.260250
1.600000,0.770000,0.666667,-9.000000,0.155820,8.850000,-4.251337
1.600000,0.890000,0.750000,-9.200000,0.171000,8.770000,-4.269162
1.700000,0.970000,0.833333,-9.000000,0.187079,8.830000,-4.278075
1.400000,1.050000,0.916667,-8.600000,0.211727,8.950000,-4.392157
1.600000,1.090000,1.000000,-8.800000,0.221761,8.770000,-4.253119
1.600000,1.170000,1.083333,-8.600000,0.235714,8.850000,-4.319073
1.800000,1.310000,1.166667,-8.800000,0.253160,8.810000,-4.303030
1.700000,1.370000,1.250000,-8.800000,0.267882,8.830000,-4.367201
1.700000,1.450000,1.333333,-8.800000,0.283711,8.890000,-4.386809
1.500000,1.610000,1.416667,-9.000000,0.299820,8.850000,-4.402852
1.900000,1.650000,1.500000,-8.800000,0.315704,8.890000,-4.409982
1.800000,1.770000,1.583333,-9.200000,0.331807,8.910000,-4.417112
1.700000,1.770000,1.666667,-8.800000,0.347854,8.970000,-4.424242
1.700000,1.910000,1.750000,-8.600000,0.363734,8.970000,-4.431373
1.700000,1.990000,1.833333,-8.600000,0.379867,8.970000,-4.426025
1.800000,2.010000,1.916667,-8.600000,0.395449,8.990000,-4.395722
1.600000,2.130000,2.000000,-9.000000,0.431064,8.990000,-4.422460
1.600000,2.250000,2.083333,-8.800000,0.447845,8.930000,-4.427807
1.800000,2.330000,2.166667,-8.600000,0.463049,8.950000,-4.417112
1.700000,2.450000,2.250000,-8.400000,0.479165,8.990000,-4.408200
1.800000,2.470000,2.333333,-8.800000,0.495252,8.930000,-4.397504
1.700000,2.590000,2.416667,-8.800000,0.511294,8.930000,-4.374332
1.700000,2.690000,2.500000,-8.800000,0.527413,8.930000,-4.354724
1.600000,2.750000,2.583333,-8.800000,0.543460,8.910000,-4.327986
1.800000,2.830000,2.666667,-9.200000,0.559545,8.910000,-4.308378
1.600000,2.950000,2.750000,-8.800000,0.575592,8.890000,-4.290553
1.600000,3.050000,2.833333,-8.800000,0.591701,8.890000,-4.281640
1.600000,3.090000,2.916667,-8.600000,0.611624,8.950000,-4.388592
1.700000,3.210000,3.000000,-8.400000,0.623888,8.850000,-4.260250
1.600000,3.250000,3.083333,-8.600000,0.639538,8.830000,-4.262032
1.800000,3.310000,3.166667,-8.800000,0.655875,8.850000,-4.258467
1.500000,3.450000,3.250000,-9.000000,0.671005,8.790000,-4.269162
1.700000,3.570000,3.333333,-8.800000,0.687069,8.790000,-4.285205
1.700000,3.670000,3.416667,-8.800000,0.713039,8.970000,-4.415330
1.900000,3.730000,3.500000,-8.800000,0.723856,8.830000,-4.258467
1.500000,3.750000,3.583333,-9.200000,0.734994,8.890000,-4.356506
1.600000,3.850000,3.666667,-8.800000,0.751018,8.870000,-4.372549
1.700000,4.010000,3.750000,-8.800000,0.767094,8.870000,-4.393939
1.700000,4.010000,3.833333,-8.800000,0.783192,8.890000,-4.424242
1.700000,4.190000,3.916667,-8.800000,0.806206,8.890000,-4.258467
1.600000,4.210000,4.000000,-9.200000,0.816339,8.890000,-4.417112
1.800000,4.350000,4.083333,-8.400000,0.831362,8.930000,-4.438503
