# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 7 PP
# Fit of Tap:
#	Ic = 5.28 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 8.04 uV
#	R = 2.6 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.250000,0.000000,-8.800000,0.044353,8.410000,-4.069519
1.600000,0.210000,0.083333,-8.600000,0.059057,8.630000,-4.026738
1.900000,0.330000,0.166667,-8.800000,0.069346,9.390000,-4.602496
1.400000,0.350000,0.250000,-8.600000,0.078205,8.630000,-4.121212
1.100000,0.430000,0.333333,-11.400000,0.089890,8.870000,-4.190731
1.500000,0.650000,0.416667,-9.000000,0.108774,8.590000,-4.039216
1.500000,0.650000,0.500000,-8.800000,0.123870,8.890000,-4.160428
1.600000,0.690000,0.583333,-9.000000,0.139833,8.970000,-4.224599
1.500000,0.790000,0.666667,-9.200000,0.155885,9.110000,-4.301248
1.500000,0.890000,0.750000,-9.000000,0.171866,9.150000,-4.395722
1.800000,1.030000,0.833333,-8.800000,0.187880,9.170000,-4.481283
1.700000,1.030000,0.916667,-8.600000,0.203877,9.330000,-4.529412
1.700000,1.090000,1.000000,-9.200000,0.220852,9.290000,-4.499109
1.800000,1.210000,1.083333,-8.800000,0.240723,8.830000,-4.142602
1.500000,1.330000,1.166667,-9.000000,0.251828,9.330000,-4.659537
1.600000,1.370000,1.250000,-9.000000,0.277117,8.410000,-4.033868
1.600000,1.450000,1.333333,-8.800000,0.287493,9.310000,-4.509804
1.700000,1.530000,1.416667,-8.800000,0.299927,9.050000,-4.602496
1.700000,1.630000,1.500000,-8.600000,0.316324,9.030000,-4.582888
1.500000,1.690000,1.583333,-8.600000,0.331718,8.810000,-4.465241
1.600000,1.810000,1.666667,-8.800000,0.348226,8.690000,-4.442068
1.400000,1.890000,1.750000,-8.800000,0.364306,8.550000,-4.374332
1.500000,1.970000,1.833333,-9.000000,0.380242,8.530000,-4.274510
1.500000,2.090000,1.916667,-8.800000,0.396216,8.510000,-4.196078
1.400000,2.170000,2.000000,-8.800000,0.412205,8.390000,-4.137255
1.600000,2.290000,2.083333,-9.200000,0.428219,8.370000,-4.094474
1.500000,2.270000,2.166667,-8.800000,0.447839,8.690000,-4.399287
1.800000,2.410000,2.250000,-8.800000,0.459822,8.510000,-4.023173
1.700000,2.450000,2.333333,-8.800000,0.475833,8.530000,-4.044563
1.400000,2.610000,2.416667,-9.000000,0.492235,8.570000,-4.049911
1.500000,2.690000,2.500000,-9.000000,0.507691,8.710000,-4.119430
1.500000,2.750000,2.583333,-9.200000,0.524086,8.790000,-4.139037
1.600000,2.890000,2.666667,-9.000000,0.539544,8.990000,-4.281640
1.500000,2.970000,2.750000,-9.000000,0.568682,9.330000,-4.661319
1.500000,3.070000,2.833333,-9.000000,0.578944,8.410000,-4.158645
1.600000,3.090000,2.916667,-8.400000,0.588672,9.130000,-4.399287
1.500000,3.190000,3.000000,-8.800000,0.603868,9.370000,-4.563280
1.600000,3.210000,3.083333,-8.800000,0.620016,9.210000,-4.604278
1.600000,3.370000,3.166667,-8.800000,0.636328,9.270000,-4.620321
1.500000,3.410000,3.250000,-8.800000,0.655879,9.070000,-4.320856
1.300000,3.570000,3.333333,-9.200000,0.667834,9.250000,-4.655971
1.700000,3.630000,3.416667,-8.800000,0.683883,9.130000,-4.631016
1.700000,3.710000,3.500000,-9.800000,0.700219,9.030000,-4.616756
1.600000,3.770000,3.583333,-8.800000,0.716263,8.970000,-4.573975
1.700000,3.850000,3.666667,-8.800000,0.732248,8.850000,-4.518717
1.500000,4.030000,3.750000,-9.200000,0.748154,8.770000,-4.431373
1.600000,4.050000,3.833333,-9.200000,0.763672,8.490000,-4.286988
1.600000,4.150000,3.916667,-9.000000,0.780228,8.510000,-4.276292
1.600000,4.270000,4.000000,-8.800000,0.796207,8.390000,-4.204991
1.600000,4.330000,4.083333,-9.200000,0.812099,8.410000,-4.133690
1.400000,4.430000,4.166667,-9.000000,0.827612,8.370000,-4.055258
1.700000,4.530000,4.250000,-8.800000,0.844108,8.350000,-4.051693
1.600000,4.590000,4.333333,-8.800000,0.877836,8.410000,-4.080214
1.700000,4.710000,4.416667,-8.600000,0.894115,8.390000,-4.049911
1.700000,4.790000,4.500000,-8.600000,0.909690,8.490000,-4.035651
1.500000,4.850000,4.583333,-9.200000,0.926115,8.550000,-4.040998
1.500000,4.950000,4.666667,-9.200000,0.941678,8.710000,-4.090909
1.400000,4.990000,4.750000,-9.000000,0.958117,8.710000,-4.103387
1.500000,5.110000,4.833333,-9.000000,0.973628,8.910000,-4.213904
1.600000,5.170000,4.916667,-9.000000,0.990067,8.950000,-4.228164
1.700000,5.250000,5.000000,-8.800000,1.006549,8.990000,-4.249554
1.300000,5.350000,5.083333,-8.800000,1.021966,9.170000,-4.409982
1.600000,5.390000,5.166667,-8.800000,1.038527,9.190000,-4.427807
1.400000,5.510000,5.250000,-9.000000,1.063137,8.530000,-4.221034
1.700000,5.590000,5.333333,-8.800000,1.072657,9.070000,-4.315508
1.600000,5.670000,5.416667,-8.800000,1.086066,9.330000,-4.620321
1.400000,5.770000,5.500000,-8.800000,1.102480,9.290000,-4.639929
1.200000,5.910000,5.583333,-9.200000,1.118012,9.150000,-4.648841
1.500000,5.930000,5.666667,-9.200000,1.134591,9.210000,-4.638146
1.600000,6.010000,5.750000,-8.600000,1.150009,8.990000,-4.584670
1.400000,6.110000,5.833333,-8.800000,1.173755,8.870000,-4.203209
1.800000,6.170000,5.916667,-8.800000,1.183870,9.130000,-4.602496
1.600000,6.270000,6.000000,-8.800000,1.198479,8.770000,-4.431373
1.400000,6.390000,6.083333,-9.000000,1.213882,8.570000,-4.281640
1.800000,6.510000,6.166667,-9.200000,1.230276,8.510000,-4.253119
1.500000,6.590000,6.250000,-8.800000,1.245732,8.370000,-4.139037
1.400000,6.690000,6.333333,-8.800000,1.265290,8.750000,-4.442068
1.600000,6.730000,6.416667,-8.800000,1.282845,8.950000,-4.538324
1.600000,6.830000,6.500000,-9.600000,1.293866,8.370000,-4.012478
1.800000,6.950000,6.583333,-9.200000,1.309864,8.450000,-4.026738
1.400000,7.070000,6.666667,-8.600000,1.326440,8.550000,-4.030303
1.700000,7.170000,6.750000,-9.000000,1.343205,8.510000,-4.030303
1.500000,7.230000,6.833333,-9.200000,1.359168,8.590000,-4.042781
1.700000,7.310000,6.916667,-8.600000,1.377063,8.470000,-4.026738
1.600000,7.390000,7.000000,-9.000000,1.390607,8.870000,-4.190731
1.400000,7.490000,7.083333,-9.200000,1.407185,8.890000,-4.204991
1.500000,7.630000,7.166667,-9.000000,1.422933,9.150000,-4.313725
1.400000,7.710000,7.250000,-9.400000,1.438614,9.230000,-4.447415
1.600000,7.710000,7.333333,-9.200000,1.467086,9.050000,-4.602496
1.500000,7.810000,7.416667,-9.200000,1.489449,9.110000,-4.333333
1.600000,7.930000,7.500000,-8.800000,1.505734,9.190000,-4.383244
1.500000,7.930000,7.583333,-8.600000,1.521729,9.230000,-4.475936
1.600000,8.050000,7.666667,-8.200000,1.537823,9.350000,-4.529412
1.700000,8.190000,7.750000,-8.400000,1.553886,9.350000,-4.581105
1.500000,8.290000,7.833333,-8.800000,1.569945,9.330000,-4.622103
1.600000,8.270000,7.916667,-9.200000,1.585966,9.290000,-4.663102
1.300000,8.430000,8.000000,-8.800000,1.602017,9.190000,-4.657754
1.600000,8.490000,8.083333,-9.000000,1.618167,9.170000,-4.652406
1.800000,8.590000,8.166667,-8.800000,1.634240,9.130000,-4.627451
1.600000,8.610000,8.250000,-8.800000,1.649240,8.870000,-4.509804
1.100000,8.730000,8.333333,-8.800000,1.669376,9.290000,-4.645276
1.700000,8.830000,8.416667,-8.800000,1.681441,8.670000,-4.370766
1.500000,8.930000,8.500000,-8.800000,1.697429,8.550000,-4.285205
1.600000,8.990000,8.583333,-9.000000,1.713426,8.430000,-4.215686
1.500000,9.110000,8.666667,-9.000000,1.729470,8.410000,-4.156863
1.600000,9.190000,8.750000,-9.000000,1.745471,8.390000,-4.103387
1.700000,9.290000,8.833333,-9.200000,1.770262,9.250000,-4.595365
1.600000,9.290000,8.916667,-9.000000,1.781081,8.550000,-4.335116
1.600000,9.370000,9.000000,-8.600000,1.794228,8.390000,-4.032086
1.600000,9.470000,9.083333,-8.800000,1.809867,8.510000,-4.032086
