# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_011
# Fit of Tap:
#	Ic = 12.7 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 26.1 uV
#	R = 5.26 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.230000,0.000000,-9.000000,0.034064,9.530000,-4.841355
1.800000,0.290000,0.083333,-8.800000,0.044563,8.350000,-4.190731
1.500000,0.310000,0.166667,-8.600000,0.061021,8.210000,-4.137255
1.500000,0.390000,0.250000,-8.800000,0.076301,8.170000,-3.882353
1.400000,0.430000,0.333333,-9.000000,0.092523,8.110000,-3.816399
1.800000,0.530000,0.416667,-8.800000,0.108875,8.150000,-3.777184
1.800000,0.630000,0.500000,-8.800000,0.124115,8.330000,-3.702317
1.700000,0.730000,0.583333,-8.800000,0.140208,8.370000,-3.723708
1.600000,0.750000,0.666667,-9.000000,0.156363,8.490000,-3.764706
1.700000,0.910000,0.750000,-9.200000,0.172495,8.690000,-3.811052
1.700000,0.990000,0.833333,-8.600000,0.201873,9.550000,-4.638146
1.600000,1.050000,0.916667,-8.800000,0.223122,8.490000,-3.745098
1.800000,1.130000,1.000000,-9.400000,0.239309,8.550000,-3.802139
1.400000,1.210000,1.083333,-8.800000,0.255409,8.690000,-3.884135
2.000000,1.330000,1.166667,-9.000000,0.271575,8.910000,-3.959002
1.800000,1.350000,1.250000,-9.200000,0.287772,9.030000,-4.065954
1.700000,1.430000,1.333333,-9.800000,0.302964,9.370000,-4.427807
1.800000,1.530000,1.416667,-8.600000,0.319420,9.450000,-4.459893
1.700000,1.650000,1.500000,-8.400000,0.335674,9.530000,-4.559715
1.800000,1.670000,1.583333,-8.800000,0.351867,9.530000,-4.634581
1.700000,1.770000,1.666667,-9.000000,0.367064,9.590000,-4.860963
1.700000,1.930000,1.750000,-9.000000,0.383302,9.550000,-4.903743
1.700000,1.950000,1.833333,-8.600000,0.403302,9.270000,-4.319073
1.800000,2.010000,1.916667,-9.000000,0.415450,9.370000,-4.903743
1.900000,2.170000,2.000000,-8.800000,0.431618,9.210000,-4.864528
1.700000,2.270000,2.083333,-8.600000,0.447830,9.070000,-4.823529
1.700000,2.290000,2.166667,-8.800000,0.463065,8.710000,-4.598930
1.700000,2.390000,2.250000,-8.600000,0.479234,8.570000,-4.490196
1.600000,2.490000,2.333333,-8.800000,0.505034,8.930000,-3.939394
