# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_180_5
# Fit of Tap:
#	Ic = 9.11 +/- 0.03 A
#	n = 42.6 +/- 4 
#	Vc = 1.5 uV
#	Vfloor = 0.0692 +/- 0.084 uV
#	R = 0.0243 +/- 0.017 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
0.200000,0.270000,0.000000,-10.000000,0.084775,9.110000,-4.221034
0.100000,0.350000,0.083333,-8.600000,0.130717,9.370000,-4.737968
-0.100000,0.310000,0.166667,-9.000000,0.147731,9.430000,-4.716578
0.000000,0.430000,0.250000,-9.000000,0.163611,9.330000,-4.746881
0.000000,0.430000,0.333333,-9.000000,0.179493,9.230000,-4.741533
0.300000,0.550000,0.416667,-9.200000,0.196055,9.210000,-4.737968
0.100000,0.650000,0.500000,-9.000000,0.218293,9.210000,-4.197861
0.200000,0.710000,0.583333,-8.600000,0.228766,9.110000,-4.700535
-0.100000,0.810000,0.666667,-9.000000,0.242661,8.590000,-4.354724
0.200000,0.890000,0.750000,-8.800000,0.259501,8.630000,-4.390374
-0.100000,1.010000,0.833333,-9.000000,0.274641,8.390000,-4.149733
0.000000,1.050000,0.916667,-8.800000,0.291505,8.410000,-4.176471
0.000000,1.090000,1.000000,-9.200000,0.306621,8.370000,-4.001783
-0.100000,1.150000,1.083333,-9.000000,0.323643,8.370000,-4.021390
0.200000,1.310000,1.166667,-8.600000,0.338690,8.430000,-3.914439
-0.300000,1.370000,1.250000,-9.200000,0.364607,9.430000,-4.696970
0.000000,1.410000,1.333333,-8.800000,0.375766,8.550000,-4.288770
-0.100000,1.510000,1.416667,-8.800000,0.387311,8.650000,-3.939394
0.000000,1.610000,1.500000,-8.600000,0.407748,8.370000,-4.094474
0.000000,1.690000,1.583333,-8.800000,0.419342,8.850000,-4.049911
0.000000,1.770000,1.666667,-9.000000,0.434663,9.170000,-4.253119
-0.100000,1.870000,1.750000,-8.600000,0.450812,9.170000,-4.347594
0.200000,1.990000,1.833333,-9.000000,0.466792,9.310000,-4.452763
0.200000,2.050000,1.916667,-8.800000,0.482802,9.410000,-4.532977
0.300000,2.090000,2.000000,-8.800000,0.498902,9.410000,-4.593583
0.200000,2.230000,2.083333,-8.800000,0.514931,9.410000,-4.659537
0.100000,2.410000,2.166667,-8.800000,0.530972,9.390000,-4.720143
0.200000,2.430000,2.250000,-8.800000,0.546988,9.370000,-4.750446
0.000000,2.450000,2.333333,-8.800000,0.563002,9.290000,-4.736185
0.200000,2.430000,2.416667,-8.600000,0.579120,9.170000,-4.720143
0.200000,2.610000,2.500000,-8.600000,0.599026,9.450000,-4.602496
0.200000,2.770000,2.583333,-8.600000,0.611105,8.950000,-4.613191
0.100000,2.890000,2.666667,-9.000000,0.627095,8.750000,-4.532977
0.100000,2.950000,2.750000,-9.000000,0.657669,8.390000,-4.112299
0.200000,3.010000,2.833333,-8.800000,0.668353,9.070000,-4.221034
0.100000,3.010000,2.916667,-8.800000,0.678299,9.090000,-4.663102
0.100000,3.210000,3.000000,-8.800000,0.691258,8.450000,-4.140820
0.000000,3.250000,3.083333,-8.600000,0.706313,8.410000,-3.960784
0.200000,3.310000,3.166667,-9.000000,0.722375,8.450000,-3.923351
0.300000,3.430000,3.250000,-8.800000,0.738348,8.470000,-3.916221
0.100000,3.550000,3.333333,-8.800000,0.754399,8.570000,-3.937611
0.000000,3.610000,3.416667,-8.800000,0.770376,8.670000,-3.978610
0.200000,3.730000,3.500000,-9.200000,0.790156,8.370000,-4.007130
0.400000,3.790000,3.583333,-8.800000,0.803296,8.710000,-4.003565
0.300000,3.910000,3.666667,-9.000000,0.819258,8.910000,-4.074866
0.200000,3.970000,3.750000,-8.800000,0.835493,9.010000,-4.144385
0.300000,4.050000,3.833333,-8.800000,0.850677,9.250000,-4.377897
0.200000,4.130000,3.916667,-9.000000,0.866748,9.350000,-4.483066
0.200000,4.250000,4.000000,-8.800000,0.882766,9.430000,-4.552585
0.300000,4.310000,4.083333,-8.600000,0.898812,9.430000,-4.623886
0.300000,4.430000,4.166667,-8.800000,0.914830,9.470000,-4.693405
0.200000,4.470000,4.250000,-8.600000,0.931821,9.450000,-4.650624
0.100000,4.610000,4.333333,-9.000000,0.956619,8.370000,-3.991087
0.200000,4.690000,4.416667,-8.800000,0.969820,8.750000,-4.019608
0.000000,4.750000,4.500000,-9.000000,0.986639,8.670000,-4.001783
0.200000,4.810000,4.583333,-8.800000,0.996109,9.250000,-4.734403
0.500000,4.910000,4.666667,-8.800000,1.010563,8.830000,-4.534759
0.400000,4.970000,4.750000,-8.800000,1.026001,8.570000,-4.351159
0.400000,4.990000,4.833333,-8.800000,1.042528,8.610000,-4.313725
0.100000,5.190000,4.916667,-9.000000,1.057986,8.390000,-4.144385
0.400000,5.310000,5.000000,-9.000000,1.074999,8.390000,-4.119430
0.100000,5.330000,5.083333,-8.800000,1.090660,8.390000,-4.076649
0.200000,5.390000,5.166667,-8.800000,1.106251,8.450000,-3.966132
0.300000,5.510000,5.250000,-8.800000,1.122736,8.350000,-3.951872
0.300000,5.650000,5.333333,-8.800000,1.138276,8.430000,-3.926916
0.300000,5.650000,5.416667,-8.800000,1.161148,9.010000,-4.614973
0.200000,5.750000,5.500000,-8.600000,1.170607,8.590000,-3.960784
0.400000,5.870000,5.583333,-9.000000,1.186046,8.830000,-4.073084
0.300000,5.970000,5.666667,-9.000000,1.202568,8.890000,-4.105169
0.300000,6.050000,5.750000,-8.800000,1.218006,9.070000,-4.279857
0.300000,6.190000,5.833333,-8.800000,1.234508,9.150000,-4.301248
0.200000,6.210000,5.916667,-9.000000,1.258862,8.530000,-4.278075
0.500000,6.250000,6.000000,-9.200000,1.269042,8.930000,-4.128342
0.200000,6.370000,6.083333,-8.600000,1.282603,9.410000,-4.602496
0.300000,6.470000,6.166667,-8.800000,1.298063,9.430000,-4.725490
0.200000,6.590000,6.250000,-9.000000,1.314560,9.390000,-4.737968
0.200000,6.670000,6.333333,-9.200000,1.330519,9.390000,-4.759358
0.200000,6.690000,6.416667,-8.800000,1.352773,8.830000,-4.076649
0.500000,6.810000,6.500000,-8.600000,1.362461,9.170000,-4.716578
0.400000,6.910000,6.583333,-9.200000,1.378019,8.930000,-4.629234
0.500000,6.950000,6.666667,-8.800000,1.394620,8.990000,-4.623886
0.300000,7.130000,6.750000,-8.600000,1.410201,8.710000,-4.470588
0.200000,7.190000,6.833333,-8.600000,1.426678,8.730000,-4.445633
0.200000,7.270000,6.916667,-9.000000,1.442127,8.570000,-4.238859
0.300000,7.330000,7.000000,-8.600000,1.458850,8.570000,-4.242424
0.200000,7.530000,7.083333,-8.800000,1.474379,8.350000,-4.098039
0.400000,7.530000,7.166667,-8.600000,1.489853,8.410000,-3.969697
0.000000,7.650000,7.250000,-8.800000,1.506453,8.370000,-3.964349
0.400000,7.710000,7.333333,-8.800000,1.521936,8.450000,-3.909091
0.500000,7.750000,7.416667,-8.600000,1.538617,8.450000,-3.912656
0.400000,7.910000,7.500000,-8.800000,1.574896,8.410000,-4.108734
0.200000,7.970000,7.583333,-8.800000,1.590746,8.330000,-4.078431
0.200000,8.090000,7.666667,-8.800000,1.606509,8.350000,-3.975045
0.400000,8.190000,7.750000,-11.200000,1.620609,8.570000,-3.948307
0.100000,8.290000,7.833333,-11.400000,1.636949,8.570000,-3.971480
0.100000,8.270000,7.916667,-11.400000,1.652292,8.790000,-4.103387
0.300000,8.410000,8.000000,-11.600000,1.668626,8.790000,-4.151515
0.300000,8.510000,8.083333,-11.400000,1.684939,8.910000,-4.210339
0.300000,8.630000,8.166667,-11.600000,1.700259,9.150000,-4.434938
0.300000,8.710000,8.250000,-11.200000,1.716569,9.230000,-4.486631
0.400000,8.750000,8.333333,-9.000000,1.734851,9.070000,-4.260250
0.400000,8.790000,8.416667,-8.800000,1.755092,8.490000,-3.923351
0.600000,8.890000,8.500000,-8.800000,1.766646,9.330000,-4.513369
0.500000,8.970000,8.583333,-8.400000,1.782092,9.430000,-4.655971
0.600000,9.050000,8.666667,-8.400000,1.798630,9.470000,-4.663102
1.300000,9.170000,8.750000,-8.800000,1.814054,9.370000,-4.752228
3.600000,9.390000,8.833333,-8.400000,1.830703,9.350000,-4.752228
6.400000,9.290000,8.916667,-8.800000,1.857669,8.350000,-4.069519
7.000000,9.370000,9.000000,-8.800000,1.867856,9.150000,-4.306595
8.100000,9.470000,9.083333,-8.600000,1.878458,9.050000,-4.647059
