# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_120_5
# Fit of Tap:
#	Ic = 12.6 +/- 0.45 A
#	n = 15.9 +/- 4.1 
#	Vc = 1.5 uV
#	Vfloor = 19.5 +/- 0.64 uV
#	R = 0.85 +/- 0.096 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.100000,0.210000,0.000000,-10.200000,0.088556,8.390000,-4.000000
0.800000,0.170000,0.083333,-8.800000,0.119149,8.830000,-4.139037
1.300000,0.250000,0.166667,-8.800000,0.128664,9.150000,-4.613191
1.200000,0.510000,0.250000,-8.600000,0.138079,8.490000,-4.007130
1.200000,0.430000,0.333333,-8.800000,0.151499,9.010000,-4.247772
1.100000,0.550000,0.416667,-9.000000,0.167996,9.010000,-4.263815
0.900000,0.650000,0.500000,-8.800000,0.183390,9.290000,-4.424242
1.100000,0.690000,0.583333,-10.200000,0.207790,8.430000,-4.174688
1.000000,0.790000,0.666667,-9.000000,0.218161,9.010000,-4.245989
1.000000,0.890000,0.750000,-8.800000,0.238593,8.450000,-4.003565
1.000000,0.890000,0.833333,-8.800000,0.248067,9.430000,-4.600713
0.800000,1.050000,0.916667,-9.000000,0.263485,9.350000,-4.650624
0.900000,1.110000,1.000000,-9.000000,0.279944,9.290000,-4.654189
0.900000,1.250000,1.083333,-8.800000,0.295398,9.170000,-4.618538
1.100000,1.270000,1.166667,-8.800000,0.311791,9.110000,-4.602496
1.200000,1.370000,1.250000,-8.800000,0.328201,9.170000,-4.575758
1.000000,1.470000,1.333333,-8.600000,0.343610,8.830000,-4.456328
1.000000,1.510000,1.416667,-8.600000,0.359992,8.750000,-4.427807
1.100000,1.650000,1.500000,-9.000000,0.375568,8.590000,-4.290553
1.000000,1.690000,1.583333,-8.600000,0.392160,8.570000,-4.285205
0.900000,1.790000,1.666667,-8.800000,0.407594,8.390000,-4.162210
1.000000,1.870000,1.750000,-9.000000,0.424058,8.390000,-4.142602
1.100000,2.010000,1.833333,-8.800000,0.442954,8.730000,-4.388592
1.200000,2.030000,1.916667,-8.600000,0.455410,8.390000,-3.998217
1.200000,2.150000,2.000000,-8.800000,0.471786,8.470000,-3.987522
1.000000,2.250000,2.083333,-8.600000,0.488356,8.470000,-3.996435
0.900000,2.350000,2.166667,-8.600000,0.512749,9.290000,-4.638146
0.600000,2.370000,2.250000,-8.600000,0.523123,8.390000,-4.069519
1.000000,2.530000,2.333333,-8.600000,0.536153,8.770000,-4.101604
1.100000,2.650000,2.416667,-9.000000,0.552202,8.870000,-4.162210
1.000000,2.710000,2.500000,-8.800000,0.568195,9.030000,-4.231729
1.000000,2.830000,2.583333,-9.000000,0.584185,9.170000,-4.311943
1.000000,2.890000,2.666667,-8.600000,0.600201,9.230000,-4.409982
1.000000,2.970000,2.750000,-8.800000,0.616181,9.370000,-4.470588
1.100000,3.050000,2.833333,-8.600000,0.632419,9.370000,-4.522282
1.200000,3.130000,2.916667,-8.800000,0.652638,8.850000,-4.126560
1.000000,3.290000,3.000000,-9.000000,0.664054,9.350000,-4.643494
0.900000,3.390000,3.083333,-8.600000,0.680650,9.370000,-4.645276
0.900000,3.350000,3.166667,-9.000000,0.696588,9.270000,-4.648841
1.000000,3.430000,3.250000,-8.800000,0.712693,9.250000,-4.636364
1.200000,3.490000,3.333333,-8.600000,0.728769,9.130000,-4.616756
1.200000,3.610000,3.416667,-8.600000,0.744803,8.990000,-4.577540
1.100000,3.670000,3.500000,-8.800000,0.760844,8.910000,-4.525847
1.000000,3.790000,3.583333,-9.000000,0.776913,8.770000,-4.461676
1.100000,3.930000,3.666667,-9.000000,0.804715,8.470000,-4.012478
0.800000,4.030000,3.750000,-8.800000,0.815509,9.370000,-4.541889
1.000000,4.050000,3.833333,-8.800000,0.825560,8.550000,-4.295900
1.100000,4.170000,3.916667,-9.200000,0.840608,8.390000,-4.130125
1.000000,4.250000,4.000000,-8.800000,0.862607,9.270000,-4.632799
0.800000,4.310000,4.083333,-8.600000,0.872648,8.350000,-4.028520
1.000000,4.410000,4.166667,-8.800000,0.888816,8.350000,-4.008913
1.400000,4.490000,4.250000,-9.200000,0.904825,8.470000,-4.005348
1.000000,4.650000,4.333333,-8.600000,0.920837,8.570000,-4.021390
0.800000,4.710000,4.416667,-9.000000,0.936844,8.630000,-4.049911
1.100000,4.810000,4.500000,-8.800000,0.952842,8.750000,-4.096257
1.100000,4.830000,4.583333,-9.200000,0.968833,8.890000,-4.158645
1.000000,4.890000,4.666667,-8.800000,0.984840,9.010000,-4.240642
0.900000,5.070000,4.750000,-8.600000,1.000895,9.130000,-4.327986
1.100000,5.090000,4.833333,-8.800000,1.015923,9.370000,-4.516934
1.100000,5.170000,4.916667,-8.800000,1.031940,9.390000,-4.572193
1.000000,5.270000,5.000000,-8.600000,1.047934,9.410000,-4.620321
1.000000,5.310000,5.083333,-8.800000,1.072016,8.370000,-4.021390
0.900000,5.430000,5.166667,-8.800000,1.081968,9.350000,-4.575758
1.100000,5.530000,5.250000,-9.000000,1.106276,8.370000,-4.076649
1.200000,5.510000,5.333333,-8.200000,1.116961,9.270000,-4.397504
0.900000,5.650000,5.416667,-8.800000,1.128088,9.050000,-4.590018
1.100000,5.790000,5.500000,-8.400000,1.144176,8.970000,-4.536542
1.100000,5.890000,5.583333,-8.600000,1.160265,8.850000,-4.479501
