# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_400_5
# Fit of Tap:
#	Ic = 15.4 +/- 0.23 A
#	n = 13 +/- 1.2 
#	Vc = 1.5 uV
#	Vfloor = 0.991 +/- 0.21 uV
#	R = 0.989 +/- 0.027 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.000000,0.230000,0.000000,-13.800000,0.055793,8.910000,-4.479501
1.100000,0.270000,0.083333,-9.000000,0.077098,9.310000,-4.597148
1.100000,0.370000,0.166667,-9.000000,0.088717,8.710000,-4.395722
1.000000,0.330000,0.250000,-9.000000,0.105698,8.810000,-4.433155
0.900000,0.470000,0.333333,-8.800000,0.121258,8.590000,-4.292335
1.000000,0.570000,0.416667,-8.800000,0.146728,9.030000,-4.306595
1.000000,0.690000,0.500000,-9.000000,0.163762,8.930000,-4.263815
1.100000,0.730000,0.583333,-8.600000,0.178406,9.290000,-4.497326
0.900000,0.790000,0.666667,-9.000000,0.193084,9.290000,-4.648841
1.300000,0.850000,0.750000,-9.000000,0.207657,9.090000,-4.613191
1.300000,0.970000,0.833333,-8.800000,0.224282,9.110000,-4.607843
1.000000,1.050000,0.916667,-8.800000,0.251871,8.410000,-4.051693
1.000000,1.150000,1.000000,-8.600000,0.272474,8.790000,-4.440285
1.000000,1.230000,1.083333,-9.000000,0.287739,8.550000,-4.270945
0.900000,1.290000,1.166667,-8.800000,0.303079,8.430000,-4.140820
1.000000,1.390000,1.250000,-8.800000,0.318215,8.390000,-4.024955
1.200000,1.450000,1.333333,-8.600000,0.333582,8.530000,-4.016043
1.000000,1.510000,1.416667,-8.800000,0.348671,8.710000,-4.089127
1.100000,1.650000,1.500000,-8.800000,0.363954,8.930000,-4.222816
0.900000,1.690000,1.583333,-8.800000,0.380547,8.910000,-4.237077
1.100000,1.850000,1.666667,-8.800000,0.395858,9.150000,-4.399287
1.200000,1.910000,1.750000,-9.000000,0.412131,9.190000,-4.443850
1.100000,1.930000,1.833333,-8.800000,0.428634,9.230000,-4.458111
1.100000,2.070000,1.916667,-8.600000,0.467231,8.470000,-4.001783
0.900000,2.170000,2.000000,-9.400000,0.488044,8.610000,-4.315508
0.900000,2.270000,2.083333,-9.200000,0.503442,8.330000,-4.155080
1.000000,2.370000,2.166667,-9.200000,0.518634,8.370000,-4.051693
1.100000,2.350000,2.250000,-8.600000,0.533914,8.530000,-4.003565
0.900000,2.470000,2.333333,-8.600000,0.549012,8.610000,-4.073084
1.100000,2.610000,2.416667,-8.800000,0.564240,8.870000,-4.183601
1.200000,2.710000,2.500000,-9.400000,0.579926,8.990000,-4.295900
1.100000,2.730000,2.583333,-8.800000,0.595527,9.190000,-4.433155
1.100000,2.850000,2.666667,-8.600000,0.611977,9.170000,-4.463458
1.000000,2.990000,2.750000,-8.400000,0.627483,9.310000,-4.563280
1.000000,3.050000,2.833333,-9.200000,0.646711,9.030000,-4.283422
1.100000,3.110000,2.916667,-8.800000,0.659235,9.290000,-4.650624
1.000000,3.210000,3.000000,-9.000000,0.675817,9.230000,-4.647059
1.000000,3.270000,3.083333,-9.000000,0.691355,9.170000,-4.618538
0.900000,3.350000,3.166667,-8.600000,0.707810,9.110000,-4.623886
1.000000,3.470000,3.250000,-9.200000,0.723245,8.930000,-4.541889
1.000000,3.550000,3.333333,-8.800000,0.747547,8.890000,-4.204991
1.000000,3.610000,3.416667,-8.800000,0.757726,9.090000,-4.614973
0.900000,3.710000,3.500000,-9.000000,0.771184,8.550000,-4.306595
1.200000,3.730000,3.583333,-8.800000,0.787675,8.590000,-4.290553
0.900000,3.890000,3.666667,-8.800000,0.803089,8.370000,-4.169340
1.100000,4.070000,3.750000,-8.600000,0.819559,8.410000,-4.151515
1.000000,4.090000,3.833333,-9.000000,0.841832,9.170000,-4.654189
1.000000,4.150000,3.916667,-9.000000,0.851353,8.370000,-4.046346
1.200000,4.310000,4.000000,-8.800000,0.867770,8.410000,-4.030303
0.900000,4.350000,4.083333,-9.200000,0.883218,8.510000,-4.037433
1.000000,4.410000,4.166667,-8.800000,0.899644,8.530000,-4.046346
0.900000,4.450000,4.250000,-9.200000,0.915089,8.750000,-4.115865
1.100000,4.550000,4.333333,-8.800000,0.931634,8.730000,-4.124777
1.200000,4.670000,4.416667,-9.000000,0.947080,8.910000,-4.238859
1.000000,4.790000,4.500000,-8.800000,0.963616,8.950000,-4.254902
1.000000,4.810000,4.583333,-8.600000,0.979016,9.130000,-4.408200
1.100000,4.910000,4.666667,-8.800000,0.995507,9.190000,-4.429590
1.000000,4.970000,4.750000,-8.800000,1.011905,9.230000,-4.454545
1.000000,5.070000,4.833333,-8.600000,1.027423,9.310000,-4.561497
1.000000,5.150000,4.916667,-8.400000,1.061879,9.230000,-4.474153
1.000000,5.230000,5.000000,-8.800000,1.078639,9.210000,-4.458111
1.100000,5.350000,5.083333,-8.800000,1.094056,9.290000,-4.554367
1.200000,5.390000,5.166667,-8.600000,1.110548,9.350000,-4.566845
1.200000,5.570000,5.250000,-8.800000,1.125938,9.290000,-4.639929
1.400000,5.650000,5.333333,-8.800000,1.142344,9.270000,-4.634581
1.200000,5.630000,5.416667,-9.200000,1.157806,9.150000,-4.614973
1.100000,5.770000,5.500000,-9.000000,1.174475,9.130000,-4.616756
1.000000,5.910000,5.583333,-8.600000,1.189990,8.990000,-4.556150
1.000000,5.970000,5.666667,-8.600000,1.206491,9.030000,-4.540107
0.900000,6.030000,5.750000,-8.600000,1.221929,8.770000,-4.415330
1.100000,6.130000,5.833333,-8.800000,1.244086,9.310000,-4.566845
1.200000,6.190000,5.916667,-8.800000,1.254668,8.650000,-4.354724
1.200000,6.310000,6.000000,-8.800000,1.270107,8.510000,-4.210339
1.300000,6.450000,6.083333,-9.000000,1.286592,8.490000,-4.204991
0.900000,6.490000,6.166667,-8.800000,1.301993,8.430000,-4.101604
1.200000,6.610000,6.250000,-8.800000,1.318500,8.410000,-4.089127
1.200000,6.610000,6.333333,-9.000000,1.346871,8.990000,-4.262032
1.100000,6.750000,6.416667,-8.800000,1.356977,9.030000,-4.595365
1.100000,6.810000,6.500000,-9.400000,1.366654,8.530000,-4.039216
0.900000,6.890000,6.583333,-8.600000,1.382265,8.630000,-4.074866
1.100000,7.030000,6.666667,-9.000000,1.397809,8.790000,-4.169340
1.100000,7.070000,6.750000,-8.800000,1.414261,8.830000,-4.190731
1.100000,7.170000,6.833333,-8.800000,1.429820,9.050000,-4.304813
1.100000,7.270000,6.916667,-8.400000,1.449552,8.650000,-4.042781
1.000000,7.330000,7.000000,-9.000000,1.462154,9.170000,-4.429590
0.900000,7.390000,7.083333,-9.000000,1.478661,9.190000,-4.454545
1.100000,7.450000,7.166667,-8.600000,1.494110,9.350000,-4.561497
1.100000,7.630000,7.250000,-8.600000,1.510593,9.310000,-4.573975
1.200000,7.670000,7.333333,-8.800000,1.526053,9.350000,-4.654189
1.100000,7.750000,7.416667,-9.000000,1.542551,9.270000,-4.663102
1.000000,7.870000,7.500000,-8.800000,1.557980,9.170000,-4.647059
1.200000,7.950000,7.583333,-9.000000,1.574440,9.150000,-4.604278
1.300000,8.050000,7.666667,-8.600000,1.590074,8.970000,-4.554367
1.000000,8.110000,7.750000,-8.800000,1.606592,9.010000,-4.556150
1.200000,8.230000,7.833333,-8.400000,1.621975,8.790000,-4.429590
1.200000,8.330000,7.916667,-8.800000,1.656970,9.030000,-4.584670
1.200000,8.410000,8.000000,-8.800000,1.673732,9.030000,-4.591800
1.200000,8.470000,8.083333,-8.600000,1.689313,8.870000,-4.509804
1.200000,8.570000,8.166667,-8.600000,1.705727,8.810000,-4.493761
1.200000,8.610000,8.250000,-9.000000,1.721112,8.570000,-4.349376
1.300000,8.670000,8.333333,-8.600000,1.737585,8.610000,-4.315508
1.000000,8.790000,8.416667,-9.000000,1.752976,8.470000,-4.176471
0.900000,8.910000,8.500000,-8.800000,1.769405,8.410000,-4.147950
1.200000,8.990000,8.583333,-8.800000,1.784789,8.390000,-4.049911
1.100000,9.030000,8.666667,-9.000000,1.801244,8.410000,-4.032086
1.100000,9.150000,8.750000,-8.800000,1.817644,8.390000,-4.019608
1.200000,9.290000,8.833333,-8.800000,1.842566,9.270000,-4.655971
1.000000,9.330000,8.916667,-8.800000,1.851970,8.370000,-4.094474
0.900000,9.410000,9.000000,-8.600000,1.865398,8.650000,-4.078431
1.100000,9.490000,9.083333,-8.800000,1.880796,8.770000,-4.174688
1.000000,9.590000,9.166667,-8.800000,1.897163,8.870000,-4.210339
1.000000,9.670000,9.250000,-9.200000,1.913591,8.950000,-4.247772
1.200000,9.770000,9.333333,-8.800000,1.929122,9.130000,-4.386809
1.200000,9.910000,9.416667,-8.800000,1.952762,8.430000,-4.160428
1.100000,9.950000,9.500000,-9.000000,1.962885,9.050000,-4.320856
1.200000,10.010000,9.583333,-8.600000,1.977445,9.270000,-4.561497
1.200000,10.130000,9.666667,-9.000000,1.992825,9.330000,-4.650624
1.000000,10.230000,9.750000,-8.800000,2.009197,9.290000,-4.657754
1.000000,10.290000,9.833333,-8.800000,2.025661,9.270000,-4.650624
1.200000,10.390000,9.916667,-8.600000,2.045522,9.090000,-4.408200
1.400000,10.450000,10.000000,-8.600000,2.056965,9.090000,-4.600713
1.000000,10.590000,10.083333,-8.800000,2.073417,9.010000,-4.581105
1.300000,10.650000,10.166667,-8.600000,2.088794,8.790000,-4.470588
1.000000,10.710000,10.250000,-8.600000,2.105183,8.770000,-4.434938
1.300000,10.830000,10.333333,-8.600000,2.121534,8.690000,-4.395722
1.200000,10.950000,10.416667,-8.800000,2.137394,8.610000,-4.290553
1.200000,11.010000,10.500000,-8.600000,2.152909,8.390000,-4.169340
1.100000,11.070000,10.583333,-9.400000,2.169444,8.370000,-4.158645
1.100000,11.210000,10.666667,-9.200000,2.184983,8.450000,-4.078431
1.000000,11.230000,10.750000,-8.800000,2.201396,8.370000,-4.058824
1.300000,11.330000,10.833333,-8.800000,2.216783,8.450000,-4.021390
1.100000,11.490000,10.916667,-8.600000,2.257859,9.130000,-4.647059
1.100000,11.550000,11.000000,-9.000000,2.274558,9.170000,-4.647059
1.500000,11.570000,11.083333,-8.400000,2.289955,9.010000,-4.575758
1.200000,11.710000,11.166667,-8.600000,2.306425,9.010000,-4.563280
1.200000,11.790000,11.250000,-8.600000,2.321808,8.750000,-4.434938
1.300000,11.910000,11.333333,-8.800000,2.338180,8.730000,-4.397504
1.200000,11.970000,11.416667,-8.800000,2.354617,8.670000,-4.363636
1.100000,12.070000,11.500000,-9.000000,2.369989,8.510000,-4.212121
1.400000,12.110000,11.583333,-9.400000,2.386444,8.430000,-4.196078
0.900000,12.250000,11.666667,-9.000000,2.401813,8.390000,-4.092692
1.000000,12.250000,11.750000,-8.800000,2.418258,8.410000,-4.076649
1.300000,12.410000,11.833333,-8.800000,2.442591,9.290000,-4.655971
1.100000,12.470000,11.916667,-9.000000,2.452008,8.430000,-4.105169
1.400000,12.550000,12.000000,-8.800000,2.466497,8.490000,-4.024955
1.100000,12.630000,12.083333,-8.600000,2.482053,8.590000,-4.071301
0.900000,12.710000,12.166667,-9.000000,2.498628,8.610000,-4.073084
1.000000,12.830000,12.250000,-9.000000,2.514054,8.850000,-4.169340
1.100000,12.870000,12.333333,-9.200000,2.530572,8.830000,-4.185383
1.100000,12.950000,12.416667,-8.800000,2.554947,8.770000,-4.415330
0.900000,13.110000,12.500000,-8.800000,2.565034,8.690000,-4.089127
1.200000,13.130000,12.583333,-8.800000,2.578957,9.190000,-4.372549
1.200000,13.230000,12.666667,-8.800000,2.594545,9.270000,-4.488414
