# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_006
# Fit of Tap:
#	Ic = 14.3 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 7.87 uV
#	R = 5.44 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.000000,0.250000,0.000000,-8.400000,0.028642,8.550000,-3.959002
1.400000,0.210000,0.083333,-8.800000,0.043806,8.850000,-4.089127
1.300000,0.330000,0.166667,-9.200000,0.060104,8.950000,-4.151515
1.600000,0.390000,0.250000,-8.800000,0.076260,9.030000,-4.206774
1.500000,0.450000,0.333333,-9.000000,0.092336,9.130000,-4.283422
1.700000,0.490000,0.416667,-8.800000,0.108381,9.270000,-4.383244
1.600000,0.670000,0.500000,-8.800000,0.124409,9.310000,-4.479501
1.500000,0.670000,0.583333,-9.200000,0.140440,9.430000,-4.557932
1.700000,0.770000,0.666667,-9.000000,0.156462,9.470000,-4.636364
1.500000,0.890000,0.750000,-8.800000,0.172498,9.450000,-4.689840
1.500000,1.030000,0.833333,-8.800000,0.188530,9.390000,-4.730838
1.200000,1.110000,0.916667,-8.600000,0.204595,9.370000,-4.720143
1.500000,1.110000,1.000000,-9.200000,0.229268,8.430000,-3.934046
1.500000,1.210000,1.083333,-10.200000,0.250572,8.510000,-4.288770
1.400000,1.290000,1.166667,-8.800000,0.260628,8.850000,-4.080214
1.400000,1.310000,1.250000,-9.000000,0.270534,9.330000,-4.725490
1.300000,1.470000,1.333333,-9.000000,0.284506,8.710000,-4.458111
1.400000,1.530000,1.416667,-8.800000,0.300517,8.530000,-4.358289
1.400000,1.610000,1.500000,-8.600000,0.316498,8.410000,-4.245989
1.500000,1.710000,1.583333,-9.000000,0.332503,8.350000,-4.153298
1.300000,1.830000,1.666667,-9.200000,0.348465,8.330000,-4.067736
1.300000,1.810000,1.750000,-9.200000,0.364498,8.330000,-4.017825
1.600000,2.070000,1.833333,-9.200000,0.380590,8.270000,-3.966132
1.500000,1.990000,1.916667,-8.800000,0.396641,8.390000,-3.939394
1.500000,2.170000,2.000000,-8.800000,0.412676,8.410000,-3.944742
1.200000,2.230000,2.083333,-8.800000,0.428810,8.510000,-3.959002
1.300000,2.370000,2.166667,-9.000000,0.448428,8.330000,-4.074866
1.500000,2.390000,2.250000,-9.200000,0.460502,8.810000,-4.085561
1.500000,2.490000,2.333333,-8.800000,0.476466,8.970000,-4.171123
1.600000,2.610000,2.416667,-9.000000,0.492519,9.070000,-4.254902
1.600000,2.750000,2.500000,-8.800000,0.509180,9.050000,-4.263815
1.500000,2.750000,2.583333,-9.200000,0.533716,8.530000,-4.349376
