# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_020
# Fit of Tap:
#	Ic = 153 +/- 0.3 A
#	n = 56.2 +/- 6 
#	Vc = 1.5 uV
#	Vfloor = 0.671 +/- 0.054 uV
#	R = 0.00568 +/- 0.00064 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
0.800000,-0.050000,0.000000,-9.400000,0.095678,8.830000,-4.270945
0.900000,0.190000,0.166667,-8.600000,0.129845,8.850000,-4.270945
1.000000,0.290000,0.333333,-8.600000,0.145741,8.850000,-4.270945
1.000000,0.490000,0.500000,-9.000000,0.161890,8.850000,-4.262032
1.000000,0.650000,0.666667,-9.000000,0.178026,8.870000,-4.253119
1.000000,0.850000,0.833333,-9.200000,0.194210,8.810000,-4.253119
0.800000,0.950000,1.000000,-8.400000,0.210279,8.850000,-4.235294
0.900000,1.230000,1.166667,-8.800000,0.234091,8.830000,-4.383244
0.900000,1.310000,1.333333,-8.800000,0.243899,8.870000,-4.238859
0.800000,1.510000,1.500000,-8.600000,0.258608,8.830000,-4.237077
0.800000,1.630000,1.666667,-8.600000,0.273809,8.830000,-4.270945
1.100000,1.930000,1.833333,-9.400000,0.290519,8.870000,-4.265597
0.900000,1.970000,2.000000,-9.200000,0.306272,8.830000,-4.286988
0.600000,2.230000,2.166667,-10.000000,0.335594,8.770000,-4.388592
1.100000,2.390000,2.333333,-9.400000,0.351344,8.770000,-4.390374
0.900000,2.550000,2.500000,-8.600000,0.365835,8.930000,-4.367201
0.900000,2.690000,2.666667,-8.600000,0.380549,8.870000,-4.315508
1.000000,2.850000,2.833333,-8.800000,0.394861,8.850000,-4.254902
1.000000,2.990000,3.000000,-8.600000,0.409583,8.910000,-4.238859
1.000000,3.150000,3.166667,-9.000000,0.424101,8.870000,-4.258467
1.100000,3.370000,3.333333,-9.400000,0.447914,8.910000,-4.347594
0.900000,3.490000,3.500000,-8.800000,0.462610,8.730000,-4.279857
0.900000,3.770000,3.666667,-9.000000,0.477071,8.830000,-4.242424
1.100000,3.810000,3.833333,-8.800000,0.491764,8.830000,-4.231729
0.900000,4.010000,4.000000,-8.800000,0.506153,8.790000,-4.285205
0.800000,4.090000,4.166667,-8.600000,0.520833,8.830000,-4.349376
0.500000,4.370000,4.333333,-9.000000,0.535671,8.850000,-4.393939
0.700000,4.550000,4.500000,-8.800000,0.550310,8.850000,-4.390374
1.100000,4.690000,4.666667,-8.800000,0.564656,8.870000,-4.349376
0.800000,4.830000,4.833333,-8.800000,0.579428,8.830000,-4.290553
1.000000,4.990000,5.000000,-8.800000,0.594586,8.850000,-4.251337
0.900000,5.150000,5.166667,-8.800000,0.610595,8.870000,-4.249554
1.000000,5.370000,5.333333,-8.600000,0.648987,8.830000,-4.374332
0.800000,5.490000,5.500000,-8.800000,0.667836,8.790000,-4.393939
0.600000,5.630000,5.666667,-8.800000,0.682111,8.890000,-4.370766
0.900000,5.790000,5.833333,-8.600000,0.697759,8.870000,-4.342246
1.000000,6.030000,6.000000,-8.600000,0.713226,8.910000,-4.290553
1.000000,6.190000,6.166667,-9.000000,0.729796,8.870000,-4.299465
0.700000,6.350000,6.333333,-9.000000,0.745247,8.870000,-4.279857
0.800000,6.530000,6.500000,-8.800000,0.761693,8.850000,-4.276292
1.000000,6.690000,6.666667,-8.800000,0.777146,8.850000,-4.244207
1.000000,6.850000,6.833333,-8.800000,0.793645,8.870000,-4.242424
1.000000,7.010000,7.000000,-8.600000,0.809071,8.830000,-4.233512
0.700000,7.210000,7.166667,-9.000000,0.828091,8.790000,-4.263815
0.900000,7.310000,7.333333,-8.600000,0.841676,8.870000,-4.249554
0.800000,7.570000,7.500000,-9.000000,0.857265,8.850000,-4.270945
1.100000,7.710000,7.666667,-9.000000,0.873796,8.770000,-4.260250
1.100000,7.810000,7.833333,-9.200000,0.889253,8.830000,-4.285205
0.800000,8.010000,8.000000,-8.800000,0.905723,8.830000,-4.299465
0.900000,8.270000,8.166667,-8.800000,0.934536,8.850000,-4.390374
0.900000,8.290000,8.333333,-8.800000,0.944760,8.890000,-4.260250
1.100000,8.410000,8.500000,-8.800000,0.954123,8.810000,-4.338681
0.800000,8.670000,8.666667,-8.600000,0.969596,8.870000,-4.379679
0.800000,8.830000,8.833333,-8.800000,0.985010,8.830000,-4.388592
1.000000,8.930000,9.000000,-8.800000,1.001693,8.850000,-4.392157
1.000000,9.090000,9.166667,-8.800000,1.017171,8.870000,-4.390374
1.100000,9.290000,9.333333,-8.800000,1.036726,8.850000,-4.370766
1.000000,9.510000,9.500000,-8.600000,1.051526,8.770000,-4.383244
0.800000,9.610000,9.666667,-8.600000,1.065033,8.830000,-4.368984
1.100000,9.770000,9.833333,-8.800000,1.081811,8.910000,-4.374332
1.000000,10.010000,10.000000,-8.600000,1.097826,8.870000,-4.360071
1.000000,10.170000,10.166667,-8.800000,1.113580,8.830000,-4.331551
0.900000,10.330000,10.333333,-8.800000,1.129730,8.930000,-4.310160
1.000000,10.470000,10.500000,-9.000000,1.150360,8.850000,-4.397504
1.000000,10.610000,10.666667,-8.800000,1.160969,8.890000,-4.267380
1.000000,10.830000,10.833333,-8.800000,1.177631,8.850000,-4.265597
