# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_020
# Fit of Tap:
#	Ic = 104 +/- 1.4 A
#	n = 50 +/- 1.2 
#	Vc = 1.5 uV
#	Vfloor = 1.68 +/- 3.9e+107 uV
#	R = 5.81 +/- 2e+97 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.250000,0.000000,-8.600000,0.032418,8.870000,-4.238859
1.100000,0.270000,0.166667,-8.800000,0.043523,8.810000,-4.367201
1.000000,0.370000,0.333333,-9.000000,0.060487,8.870000,-4.363636
1.100000,0.570000,0.500000,-8.800000,0.075694,8.830000,-4.385027
1.200000,0.730000,0.666667,-9.200000,0.099629,8.850000,-4.244207
1.200000,0.870000,0.833333,-8.800000,0.110594,8.850000,-4.354724
1.100000,0.970000,1.000000,-9.000000,0.124520,8.910000,-4.367201
1.200000,1.170000,1.166667,-8.600000,0.139817,8.890000,-4.365419
1.400000,1.350000,1.333333,-8.800000,0.156304,8.930000,-4.365419
1.000000,1.550000,1.500000,-8.600000,0.172484,8.830000,-4.347594
1.300000,1.650000,1.666667,-9.200000,0.187615,8.850000,-4.306595
1.300000,1.870000,1.833333,-9.000000,0.203750,8.870000,-4.285205
1.200000,2.010000,2.000000,-8.600000,0.219908,8.910000,-4.276292
1.100000,2.270000,2.166667,-8.800000,0.241211,8.870000,-4.385027
1.300000,2.290000,2.333333,-8.800000,0.252474,8.930000,-4.269162
1.300000,2.510000,2.500000,-8.800000,0.267594,8.910000,-4.237077
1.000000,2.650000,2.666667,-8.600000,0.283764,8.850000,-4.237077
1.300000,2.870000,2.833333,-8.800000,0.300227,8.870000,-4.238859
1.400000,2.930000,3.000000,-8.400000,0.316908,8.890000,-4.235294
1.200000,3.150000,3.166667,-8.600000,0.332481,8.850000,-4.242424
1.300000,3.270000,3.333333,-8.600000,0.347599,8.850000,-4.270945
1.400000,3.530000,3.500000,-8.800000,0.363895,8.810000,-4.281640
1.200000,3.730000,3.666667,-9.000000,0.380414,8.850000,-4.283422
1.400000,3.930000,3.833333,-8.800000,0.407470,8.910000,-4.376114
1.400000,3.990000,4.000000,-8.600000,0.418152,8.850000,-4.247772
1.300000,4.170000,4.166667,-8.800000,0.436226,8.850000,-4.256684
1.200000,4.390000,4.333333,-8.800000,0.460571,8.830000,-4.360071
1.500000,4.570000,4.500000,-8.800000,0.480658,8.930000,-4.269162
1.100000,4.710000,4.666667,-8.800000,0.496359,8.870000,-4.294118
1.400000,4.810000,4.833333,-8.800000,0.511863,8.810000,-4.322638
1.300000,5.010000,5.000000,-8.800000,0.528120,8.890000,-4.333333
1.200000,5.170000,5.166667,-8.800000,0.544039,8.830000,-4.352941
1.200000,5.370000,5.333333,-8.600000,0.560209,8.850000,-4.358289
1.300000,5.470000,5.500000,-9.000000,0.575495,8.850000,-4.376114
1.200000,5.630000,5.666667,-8.800000,0.589384,8.890000,-4.361854
1.400000,5.830000,5.833333,-8.600000,0.605269,8.850000,-4.338681
1.400000,5.990000,6.000000,-9.000000,0.620653,8.890000,-4.304813
1.200000,6.210000,6.166667,-8.800000,0.637496,8.870000,-4.301248
1.100000,6.330000,6.333333,-9.000000,0.663424,8.910000,-4.295900
1.300000,6.510000,6.500000,-8.800000,0.679398,8.870000,-4.311943
1.600000,6.690000,6.666667,-8.600000,0.704729,8.890000,-4.329768
1.400000,6.870000,6.833333,-8.800000,0.725663,8.830000,-4.392157
1.200000,6.990000,7.000000,-8.800000,0.741996,8.850000,-4.390374
1.300000,7.230000,7.166667,-9.200000,0.758405,8.770000,-4.386809
1.300000,7.330000,7.333333,-8.800000,0.774123,8.830000,-4.383244
1.200000,7.490000,7.500000,-8.600000,0.789672,8.870000,-4.368984
1.400000,7.690000,7.666667,-8.800000,0.806450,8.850000,-4.376114
1.400000,7.870000,7.833333,-8.600000,0.821911,8.910000,-4.345811
1.300000,8.010000,8.000000,-8.800000,0.837527,8.870000,-4.311943
1.300000,8.290000,8.166667,-9.200000,0.864026,8.850000,-4.279857
1.200000,8.350000,8.333333,-8.800000,0.879441,8.790000,-4.322638
1.300000,8.490000,8.500000,-8.800000,0.895281,8.870000,-4.352941
1.500000,8.670000,8.666667,-9.200000,0.910548,8.870000,-4.379679
1.300000,8.850000,8.833333,-8.600000,0.925742,8.850000,-4.402852
1.300000,8.930000,9.000000,-9.000000,0.937178,8.890000,-4.310160
1.300000,9.170000,9.166667,-8.400000,0.950515,8.970000,-4.270945
1.300000,9.290000,9.333333,-9.000000,0.966566,8.870000,-4.263815
1.300000,9.450000,9.500000,-8.600000,0.981750,8.970000,-4.267380
1.500000,9.730000,9.666667,-8.600000,1.008166,8.850000,-4.408200
1.400000,9.750000,9.833333,-8.800000,1.021848,8.930000,-4.358289
1.400000,9.870000,10.000000,-8.600000,1.031639,8.850000,-4.260250
1.400000,10.170000,10.166667,-8.800000,1.045807,8.870000,-4.326203
1.200000,10.350000,10.333333,-8.600000,1.064552,8.870000,-4.267380
1.100000,10.490000,10.500000,-8.800000,1.080790,8.850000,-4.279857
1.500000,10.650000,10.666667,-8.800000,1.093388,8.830000,-4.381462
1.200000,10.830000,10.833333,-9.200000,1.109920,8.890000,-4.372549
1.200000,11.030000,11.000000,-9.000000,1.125457,8.870000,-4.392157
1.500000,11.190000,11.166667,-8.800000,1.142352,8.830000,-4.404635
0.800000,11.370000,11.333333,-8.800000,1.158355,8.810000,-4.395722
1.200000,11.530000,11.500000,-8.600000,1.173932,8.870000,-4.390374
1.300000,11.710000,11.666667,-8.800000,1.189467,8.890000,-4.377897
1.400000,11.830000,11.833333,-8.600000,1.206402,8.890000,-4.388592
1.300000,11.970000,12.000000,-8.800000,1.222471,8.910000,-4.372549
1.200000,12.170000,12.166667,-8.600000,1.237596,8.910000,-4.317291
1.300000,12.310000,12.333333,-8.800000,1.253769,8.870000,-4.297683
1.400000,12.530000,12.500000,-9.200000,1.270163,8.850000,-4.288770
1.100000,12.650000,12.666667,-9.000000,1.302658,8.950000,-4.262032
1.400000,12.810000,12.833333,-8.600000,1.316571,8.830000,-4.229947
1.300000,12.930000,13.000000,-9.000000,1.327261,8.890000,-4.354724
1.100000,13.090000,13.166667,-9.400000,1.337399,8.890000,-4.299465
1.400000,13.250000,13.333333,-8.600000,1.350520,8.890000,-4.240642
1.400000,13.510000,13.500000,-8.400000,1.365569,8.870000,-4.242424
1.200000,13.670000,13.666667,-8.800000,1.381633,8.870000,-4.251337
1.400000,13.830000,13.833333,-9.000000,1.397682,8.850000,-4.256684
1.300000,13.970000,14.000000,-9.000000,1.413711,8.790000,-4.272727
1.200000,14.130000,14.166667,-9.000000,1.430324,8.870000,-4.274510
1.400000,14.310000,14.333333,-8.800000,1.445877,8.850000,-4.315508
1.400000,14.510000,14.500000,-8.600000,1.461355,8.850000,-4.342246
1.500000,14.690000,14.666667,-8.600000,1.477931,8.750000,-4.351159
1.500000,14.870000,14.833333,-9.000000,1.498124,8.870000,-4.251337
1.100000,14.950000,15.000000,-8.800000,1.509751,8.890000,-4.372549
1.300000,15.170000,15.166667,-8.600000,1.526348,8.850000,-4.379679
1.300000,15.330000,15.333333,-8.800000,1.541924,8.890000,-4.386809
1.500000,15.490000,15.500000,-8.800000,1.557461,8.850000,-4.392157
1.400000,15.710000,15.666667,-8.800000,1.574049,8.850000,-4.379679
1.200000,15.850000,15.833333,-8.400000,1.599231,8.890000,-4.245989
1.500000,15.950000,16.000000,-9.200000,1.609472,8.870000,-4.388592
1.300000,16.130000,16.166667,-8.800000,1.622122,8.890000,-4.354724
1.300000,16.290000,16.333333,-8.800000,1.638009,8.930000,-4.342246
1.200000,16.430000,16.500000,-8.800000,1.653586,8.870000,-4.304813
1.500000,16.670000,16.666667,-8.600000,1.670184,8.870000,-4.297683
1.300000,16.870000,16.833333,-8.800000,1.695264,8.870000,-4.342246
1.500000,16.910000,17.000000,-8.400000,1.704797,8.870000,-4.345811
1.500000,17.110000,17.166667,-8.800000,1.718454,8.850000,-4.258467
1.300000,17.310000,17.333333,-8.400000,1.734150,8.850000,-4.244207
1.400000,17.450000,17.500000,-8.800000,1.749871,8.870000,-4.238859
1.100000,17.670000,17.666667,-8.400000,1.765482,8.830000,-4.237077
1.300000,17.810000,17.833333,-8.600000,1.782135,8.870000,-4.237077
1.400000,17.990000,18.000000,-8.800000,1.797713,8.850000,-4.262032
1.100000,18.170000,18.166667,-9.400000,1.814473,8.850000,-4.260250
1.400000,18.290000,18.333333,-9.200000,1.830848,8.810000,-4.278075
1.300000,18.510000,18.500000,-8.800000,1.846102,8.830000,-4.310160
1.300000,18.650000,18.666667,-8.600000,1.862236,8.870000,-4.326203
1.400000,18.830000,18.833333,-8.400000,1.878398,8.850000,-4.336898
1.300000,19.050000,19.000000,-8.600000,1.914070,8.810000,-4.276292
1.400000,19.190000,19.166667,-8.800000,1.930518,8.790000,-4.286988
1.400000,19.330000,19.333333,-8.800000,1.946650,8.790000,-4.288770
1.500000,19.470000,19.500000,-8.800000,1.961766,8.830000,-4.345811
1.500000,19.670000,19.666667,-8.800000,1.977920,8.810000,-4.349376
1.300000,19.790000,19.833333,-8.600000,1.994269,8.850000,-4.358289
1.100000,19.970000,20.000000,-8.400000,2.010531,8.870000,-4.368984
1.200000,20.170000,20.166667,-8.800000,2.026650,8.790000,-4.386809
1.300000,20.230000,20.333333,-8.800000,2.041772,8.830000,-4.392157
1.500000,20.470000,20.500000,-8.800000,2.057891,8.830000,-4.388592
1.300000,20.630000,20.666667,-8.600000,2.074056,8.850000,-4.383244
1.100000,20.850000,20.833333,-8.600000,2.095864,8.870000,-4.319073
1.100000,20.890000,21.000000,-8.600000,2.105956,8.870000,-4.376114
1.400000,21.130000,21.166667,-8.800000,2.122091,8.870000,-4.363636
1.200000,21.270000,21.333333,-8.600000,2.138400,8.890000,-4.342246
1.600000,21.430000,21.500000,-8.800000,2.154598,8.890000,-4.347594
1.300000,21.590000,21.666667,-9.000000,2.169813,8.850000,-4.292335
1.400000,21.810000,21.833333,-8.600000,2.200936,8.910000,-4.245989
1.500000,21.910000,22.000000,-8.800000,2.211821,8.870000,-4.342246
1.400000,22.070000,22.166667,-8.200000,2.221861,8.890000,-4.351159
1.500000,22.230000,22.333333,-8.400000,2.234029,8.890000,-4.249554
1.300000,22.430000,22.500000,-8.600000,2.250399,8.850000,-4.237077
1.300000,22.630000,22.666667,-9.400000,2.266901,8.770000,-4.256684
1.500000,22.790000,22.833333,-8.800000,2.282114,8.850000,-4.269162
1.100000,22.970000,23.000000,-8.800000,2.303012,8.890000,-4.303030
1.300000,23.170000,23.166667,-8.800000,2.314244,8.830000,-4.272727
1.500000,23.290000,23.333333,-8.800000,2.330438,8.850000,-4.286988
1.300000,23.450000,23.500000,-8.600000,2.346562,8.830000,-4.303030
1.200000,23.570000,23.666667,-8.600000,2.362745,8.830000,-4.320856
1.600000,23.710000,23.833333,-8.600000,2.378010,8.910000,-4.354724
1.300000,23.950000,24.000000,-8.400000,2.394202,8.870000,-4.370766
1.300000,24.110000,24.166667,-8.600000,2.410439,8.850000,-4.376114
1.400000,24.210000,24.333333,-9.200000,2.426595,8.890000,-4.383244
1.400000,24.450000,24.500000,-8.600000,2.441750,8.850000,-4.390374
1.500000,24.630000,24.666667,-8.600000,2.457953,8.850000,-4.397504
1.400000,24.830000,24.833333,-8.800000,2.474889,8.830000,-4.397504
1.400000,24.910000,25.000000,-11.000000,2.500156,8.870000,-4.247772
1.400000,24.950000,25.166667,-11.200000,2.507806,8.810000,-4.395722
1.600000,25.250000,25.333333,-11.000000,2.519415,8.870000,-4.295900
1.400000,25.390000,25.500000,-11.000000,2.536008,8.910000,-4.294118
1.400000,25.550000,25.666667,-11.400000,2.551626,8.850000,-4.267380
1.100000,25.750000,25.833333,-11.400000,2.568292,8.890000,-4.258467
1.300000,25.930000,26.000000,-11.000000,2.584585,8.810000,-4.254902
1.500000,26.070000,26.166667,-8.800000,2.601794,8.910000,-4.258467
1.500000,26.290000,26.333333,-8.200000,2.617977,8.910000,-4.253119
1.300000,26.350000,26.500000,-8.200000,2.634109,8.950000,-4.249554
1.300000,26.550000,26.666667,-8.800000,2.650310,8.910000,-4.249554
1.400000,26.730000,26.833333,-8.400000,2.666492,8.910000,-4.254902
1.300000,26.890000,27.000000,-8.800000,2.682631,8.890000,-4.244207
1.400000,27.090000,27.166667,-8.600000,2.703639,8.890000,-4.301248
1.200000,27.130000,27.333333,-8.600000,2.713869,8.830000,-4.270945
1.300000,27.310000,27.500000,-8.800000,2.730017,8.850000,-4.292335
1.400000,27.510000,27.666667,-8.800000,2.746443,8.830000,-4.299465
1.200000,27.690000,27.833333,-8.600000,2.762684,8.850000,-4.308378
1.500000,27.830000,28.000000,-8.800000,2.777819,8.870000,-4.352941
1.100000,28.010000,28.166667,-8.800000,2.803731,8.890000,-4.306595
1.300000,28.090000,28.333333,-8.800000,2.814712,8.850000,-4.260250
1.200000,28.290000,28.500000,-8.600000,2.825877,8.870000,-4.386809
1.300000,28.490000,28.666667,-8.800000,2.841997,8.850000,-4.385027
1.500000,28.670000,28.833333,-8.600000,2.858257,8.890000,-4.395722
1.200000,28.890000,29.000000,-8.800000,2.874448,8.870000,-4.392157
1.600000,29.050000,29.166667,-8.800000,2.896950,8.890000,-4.288770
1.300000,29.130000,29.333333,-8.600000,2.907187,8.830000,-4.381462
1.300000,29.310000,29.500000,-8.400000,2.922354,8.890000,-4.358289
1.500000,29.490000,29.666667,-8.200000,2.938553,8.890000,-4.345811
1.400000,29.710000,29.833333,-8.800000,2.954668,8.910000,-4.331551
1.200000,29.930000,30.000000,-8.600000,2.969897,8.870000,-4.283422
1.300000,30.050000,30.166667,-8.600000,2.986208,8.970000,-4.278075
1.300000,30.210000,30.333333,-9.000000,3.002519,8.890000,-4.270945
1.400000,30.410000,30.500000,-8.600000,3.018648,8.850000,-4.262032
1.200000,30.510000,30.666667,-8.400000,3.033808,8.910000,-4.240642
1.400000,30.690000,30.833333,-8.400000,3.049989,8.890000,-4.240642
1.500000,30.850000,31.000000,-8.600000,3.066240,8.850000,-4.233512
1.400000,30.990000,31.166667,-8.600000,3.082520,8.910000,-4.244207
1.100000,31.130000,31.333333,-8.800000,3.119780,8.810000,-4.276292
1.100000,31.310000,31.500000,-8.600000,3.136238,8.870000,-4.281640
1.400000,31.470000,31.666667,-8.600000,3.152422,8.930000,-4.274510
1.600000,31.630000,31.833333,-8.600000,3.167559,8.890000,-4.238859
1.700000,31.790000,32.000000,-8.800000,3.183779,8.850000,-4.244207
1.400000,31.990000,32.166667,-9.200000,3.200064,8.890000,-4.249554
1.500000,32.150000,32.333333,-9.400000,3.216357,8.890000,-4.253119
1.300000,32.310000,32.500000,-9.400000,3.231551,8.870000,-4.263815
1.400000,32.470000,32.666667,-8.600000,3.247806,8.870000,-4.267380
1.500000,32.670000,32.833333,-8.600000,3.263959,8.830000,-4.269162
1.500000,32.830000,33.000000,-9.200000,3.280092,8.890000,-4.272727
1.500000,32.990000,33.166667,-8.200000,3.301431,8.870000,-4.251337
1.600000,33.070000,33.333333,-8.600000,3.311738,8.950000,-4.329768
1.500000,33.270000,33.500000,-8.800000,3.328273,8.890000,-4.326203
1.500000,33.510000,33.666667,-8.600000,3.344435,8.850000,-4.342246
1.300000,33.650000,33.833333,-8.800000,3.359627,8.830000,-4.365419
1.300000,33.850000,34.000000,-8.600000,3.375720,8.810000,-4.372549
