# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_009
# Fit of Tap:
#	Ic = 107 +/- 1.1 A
#	n = 50 +/- 0.84 
#	Vc = 1.5 uV
#	Vfloor = 18.1 +/- 9.8e+113 uV
#	R = 6.6 +/- 1.2e+112 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.900000,0.190000,0.000000,-8.600000,0.034740,8.910000,-4.253119
1.600000,0.230000,0.083333,-8.800000,0.044617,8.850000,-4.342246
1.500000,0.350000,0.166667,-8.600000,0.060235,8.790000,-4.365419
1.700000,0.390000,0.250000,-8.800000,0.075807,8.850000,-4.383244
1.600000,0.430000,0.333333,-9.000000,0.091410,8.870000,-4.392157
1.600000,0.510000,0.416667,-8.800000,0.107831,8.830000,-4.395722
1.700000,0.630000,0.500000,-8.800000,0.130740,8.830000,-4.267380
1.600000,0.650000,0.583333,-8.800000,0.140820,8.890000,-4.390374
1.800000,0.670000,0.666667,-8.600000,0.155784,8.870000,-4.368984
1.800000,0.790000,0.750000,-8.800000,0.171595,8.930000,-4.344029
1.700000,0.990000,0.833333,-8.400000,0.188120,8.930000,-4.331551
1.500000,1.010000,0.916667,-9.000000,0.203674,8.850000,-4.303030
1.500000,1.070000,1.000000,-9.000000,0.219681,8.890000,-4.294118
1.700000,1.150000,1.083333,-8.800000,0.239544,8.890000,-4.377897
1.800000,1.190000,1.166667,-8.600000,0.251265,8.890000,-4.265597
1.700000,1.310000,1.250000,-9.000000,0.267689,8.870000,-4.262032
1.600000,1.390000,1.333333,-9.800000,0.284206,8.930000,-4.251337
1.500000,1.470000,1.416667,-9.800000,0.300197,8.930000,-4.240642
1.700000,1.530000,1.500000,-9.200000,0.316298,8.830000,-4.245989
1.500000,1.670000,1.583333,-9.200000,0.332724,8.850000,-4.247772
1.600000,1.710000,1.666667,-9.000000,0.347910,8.830000,-4.265597
1.800000,1.810000,1.750000,-9.800000,0.364010,8.790000,-4.286988
1.500000,1.870000,1.833333,-9.800000,0.380018,8.790000,-4.295900
1.600000,1.930000,1.916667,-9.400000,0.395977,8.850000,-4.326203
1.700000,2.070000,2.000000,-8.800000,0.422047,8.790000,-4.370766
1.600000,2.090000,2.083333,-8.800000,0.432937,8.850000,-4.254902
1.500000,2.230000,2.166667,-8.800000,0.452531,8.830000,-4.285205
1.500000,2.250000,2.250000,-8.800000,0.462685,8.810000,-4.310160
