# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 14
# Fit of Tap:
#	Ic = 16.2 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 8.97 uV
#	R = 9.09 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.250000,0.000000,-9.000000,0.036411,8.830000,-4.299465
1.400000,0.210000,0.166667,-9.200000,0.046853,8.750000,-4.295900
1.600000,0.450000,0.333333,-9.200000,0.060956,8.850000,-4.370766
1.400000,0.610000,0.500000,-9.400000,0.076405,8.770000,-4.401070
1.400000,0.730000,0.666667,-9.000000,0.092653,8.830000,-4.395722
1.500000,1.050000,0.833333,-9.000000,0.108817,8.790000,-4.411765
1.600000,1.150000,1.000000,-9.200000,0.124914,8.770000,-4.409982
1.400000,1.330000,1.166667,-8.800000,0.150721,8.850000,-4.267380
1.500000,1.490000,1.333333,-8.800000,0.161492,8.790000,-4.365419
1.700000,1.710000,1.500000,-8.800000,0.172552,8.850000,-4.397504
1.200000,1.890000,1.666667,-8.800000,0.188672,8.890000,-4.381462
1.700000,2.090000,1.833333,-8.400000,0.204732,8.830000,-4.361854
1.300000,2.250000,2.000000,-8.800000,0.221379,8.850000,-4.352941
1.600000,2.490000,2.166667,-8.800000,0.241829,8.810000,-4.404635
1.300000,2.650000,2.333333,-9.200000,0.252894,8.870000,-4.301248
1.700000,2.790000,2.500000,-8.800000,0.268950,8.870000,-4.285205
1.400000,2.970000,2.666667,-8.800000,0.284068,8.870000,-4.256684
1.600000,3.190000,2.833333,-8.800000,0.300146,8.830000,-4.249554
1.600000,3.350000,3.000000,-9.000000,0.316282,8.810000,-4.258467
1.600000,3.490000,3.166667,-8.600000,0.332427,8.830000,-4.254902
1.500000,3.690000,3.333333,-9.000000,0.348539,8.850000,-4.251337
1.400000,3.870000,3.500000,-8.800000,0.364743,8.770000,-4.256684
1.300000,4.090000,3.666667,-8.600000,0.380853,8.810000,-4.270945
1.400000,4.250000,3.833333,-8.800000,0.397031,8.850000,-4.278075
1.600000,4.470000,4.000000,-8.800000,0.412168,8.830000,-4.326203
1.600000,4.610000,4.166667,-8.800000,0.428277,8.850000,-4.335116
1.500000,4.770000,4.333333,-8.800000,0.463987,8.870000,-4.267380
1.400000,4.990000,4.500000,-8.800000,0.480428,8.890000,-4.276292
1.600000,5.210000,4.666667,-8.800000,0.496611,8.810000,-4.297683
1.400000,5.330000,4.833333,-8.800000,0.512685,8.810000,-4.317291
1.400000,5.570000,5.000000,-8.600000,0.528765,8.810000,-4.333333
1.300000,5.690000,5.166667,-8.600000,0.543832,8.810000,-4.367201
1.500000,5.890000,5.333333,-9.000000,0.559889,8.850000,-4.381462
1.400000,6.050000,5.500000,-9.000000,0.575944,8.810000,-4.390374
1.500000,6.270000,5.666667,-9.000000,0.592138,8.830000,-4.393939
1.500000,6.450000,5.833333,-8.600000,0.608245,8.870000,-4.399287
1.600000,6.670000,6.000000,-9.200000,0.624404,8.890000,-4.395722
