# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: W 2/3 SOX 853-L
# Fit of Tap:
#	Ic = 151 +/- 0.2 A
#	n = 12.1 +/- 0.065 
#	Vc = 0.75 uV
#	Vfloor = 1.45 +/- 0.014 uV
#	R = 0.00788 +/- 0.00017 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.270000,0.000000,-11.200000,0.034398,8.810000,-4.367201
1.500000,0.270000,0.166667,-11.400000,0.042112,8.790000,-4.244207
1.600000,0.390000,0.333333,-8.800000,0.059908,8.850000,-4.229947
1.500000,0.570000,0.500000,-8.600000,0.076008,8.830000,-4.238859
1.500000,0.750000,0.666667,-8.800000,0.093296,8.730000,-4.231729
1.400000,0.890000,0.833333,-8.800000,0.108089,8.810000,-4.267380
1.500000,1.070000,1.000000,-9.000000,0.124662,8.750000,-4.276292
1.400000,1.250000,1.166667,-8.800000,0.140188,8.790000,-4.304813
1.700000,1.390000,1.333333,-8.800000,0.156749,8.710000,-4.317291
1.800000,1.590000,1.500000,-8.800000,0.172336,8.810000,-4.331551
1.700000,1.710000,1.666667,-8.800000,0.188980,8.790000,-4.335116
1.500000,1.850000,1.833333,-8.800000,0.204592,8.730000,-4.351159
1.700000,2.070000,2.000000,-9.000000,0.222473,8.790000,-4.319073
1.600000,2.250000,2.166667,-9.200000,0.256847,8.830000,-4.292335
1.700000,2.370000,2.333333,-8.600000,0.272690,8.810000,-4.320856
1.300000,2.530000,2.500000,-8.600000,0.288707,8.830000,-4.336898
1.400000,2.710000,2.666667,-8.600000,0.304785,8.810000,-4.349376
1.300000,2.830000,2.833333,-8.800000,0.320800,8.850000,-4.360071
1.400000,3.050000,3.000000,-9.200000,0.336868,8.810000,-4.374332
1.700000,3.190000,3.166667,-8.600000,0.353144,8.830000,-4.379679
1.600000,3.350000,3.333333,-8.800000,0.369246,8.850000,-4.383244
1.300000,3.530000,3.500000,-8.800000,0.385324,8.810000,-4.374332
1.600000,3.710000,3.666667,-8.800000,0.400336,8.870000,-4.354724
1.800000,3.810000,3.833333,-8.600000,0.416437,8.850000,-4.345811
1.700000,4.010000,4.000000,-8.800000,0.439019,8.810000,-4.342246
1.500000,4.110000,4.166667,-8.800000,0.449100,8.870000,-4.335116
1.400000,4.330000,4.333333,-9.200000,0.464817,8.850000,-4.292335
1.400000,4.570000,4.500000,-8.600000,0.481755,8.830000,-4.308378
1.300000,4.750000,4.666667,-8.600000,0.497650,8.870000,-4.288770
1.500000,4.830000,4.833333,-9.000000,0.513536,8.830000,-4.270945
1.700000,5.070000,5.000000,-8.600000,0.539795,8.850000,-4.324421
1.700000,5.070000,5.166667,-8.600000,0.550851,8.910000,-4.372549
1.700000,5.250000,5.333333,-8.400000,0.561032,8.850000,-4.238859
1.700000,5.490000,5.500000,-8.600000,0.576595,8.850000,-4.242424
1.400000,5.710000,5.666667,-8.800000,0.593259,8.810000,-4.238859
1.400000,5.870000,5.833333,-9.200000,0.608454,8.810000,-4.267380
1.700000,6.070000,6.000000,-8.600000,0.627517,8.870000,-4.244207
1.400000,6.190000,6.166667,-9.200000,0.647696,8.870000,-4.288770
1.500000,6.250000,6.333333,-8.800000,0.657660,8.790000,-4.292335
1.600000,6.510000,6.500000,-8.800000,0.672723,8.830000,-4.329768
1.600000,6.670000,6.666667,-8.800000,0.688717,8.830000,-4.352941
1.400000,6.850000,6.833333,-8.800000,0.704714,8.770000,-4.370766
1.500000,6.990000,7.000000,-8.800000,0.720736,8.810000,-4.374332
1.500000,7.170000,7.166667,-9.800000,0.737106,8.810000,-4.383244
1.300000,7.310000,7.333333,-8.800000,0.754965,8.790000,-4.365419
1.400000,7.550000,7.500000,-8.800000,0.769080,8.830000,-4.381462
1.600000,7.650000,7.666667,-8.600000,0.785173,8.850000,-4.388592
1.800000,7.830000,7.833333,-8.800000,0.801194,8.790000,-4.370766
1.700000,7.990000,8.000000,-9.000000,0.817247,8.830000,-4.363636
1.500000,8.210000,8.166667,-8.800000,0.857379,8.810000,-4.303030
1.700000,8.270000,8.333333,-8.800000,0.906318,8.790000,-4.342246
1.500000,8.510000,8.500000,-8.600000,0.921550,8.810000,-4.379679
1.600000,8.630000,8.666667,-9.000000,0.937647,8.830000,-4.374332
1.500000,8.850000,8.833333,-8.600000,0.953637,8.810000,-4.381462
1.600000,9.010000,9.000000,-9.400000,0.969723,8.770000,-4.393939
1.500000,9.150000,9.166667,-9.000000,0.985884,8.810000,-4.393939
1.500000,9.310000,9.333333,-8.800000,1.001875,8.830000,-4.383244
1.700000,9.510000,9.500000,-8.800000,1.017879,8.830000,-4.379679
1.600000,9.690000,9.666667,-8.800000,1.037707,8.790000,-4.381462
1.400000,9.730000,9.833333,-8.800000,1.049785,8.870000,-4.356506
1.300000,9.950000,10.000000,-8.600000,1.065753,8.830000,-4.342246
1.600000,10.130000,10.166667,-8.800000,1.081803,8.830000,-4.311943
1.300000,10.430000,10.333333,-9.000000,1.097937,8.770000,-4.299465
1.400000,10.510000,10.500000,-9.200000,1.114043,8.850000,-4.279857
1.600000,10.710000,10.666667,-8.800000,1.139578,8.810000,-4.333333
1.500000,10.830000,10.833333,-8.800000,1.150276,8.770000,-4.365419
1.400000,10.990000,11.000000,-8.800000,1.162479,8.810000,-4.253119
1.700000,11.210000,11.166667,-8.600000,1.177620,8.830000,-4.238859
1.600000,11.370000,11.333333,-8.800000,1.193673,8.870000,-4.240642
1.500000,11.550000,11.500000,-8.800000,1.209782,8.750000,-4.249554
