# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 8PP
# Fit of Tap:
#	Ic = 4.97 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 21.3 uV
#	R = 0.817 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.210000,0.000000,-11.000000,0.025854,8.850000,-4.385027
1.700000,0.210000,0.083333,-9.400000,0.047764,8.870000,-4.249554
1.300000,0.330000,0.166667,-9.200000,0.059234,8.870000,-4.393939
1.500000,0.450000,0.250000,-9.000000,0.074972,8.890000,-4.406417
1.800000,0.430000,0.333333,-9.000000,0.090774,8.830000,-4.392157
1.600000,0.530000,0.416667,-9.000000,0.107317,8.850000,-4.390374
1.600000,0.670000,0.500000,-9.200000,0.122850,8.890000,-4.383244
1.700000,0.750000,0.583333,-8.600000,0.139373,8.850000,-4.388592
1.600000,0.770000,0.666667,-8.800000,0.154895,8.910000,-4.351159
1.800000,0.890000,0.750000,-8.800000,0.170536,8.930000,-4.324421
1.800000,0.970000,0.833333,-8.800000,0.187053,8.890000,-4.319073
1.800000,1.110000,0.916667,-8.800000,0.211902,8.830000,-4.311943
1.700000,1.130000,1.000000,-9.200000,0.221538,8.890000,-4.351159
1.700000,1.150000,1.083333,-8.800000,0.235040,8.890000,-4.262032
1.500000,1.250000,1.166667,-8.800000,0.250660,8.830000,-4.235294
1.600000,1.370000,1.250000,-8.800000,0.267177,8.870000,-4.237077
1.700000,1.470000,1.333333,-8.600000,0.282773,8.850000,-4.233512
1.600000,1.530000,1.416667,-8.800000,0.299297,8.890000,-4.235294
1.600000,1.630000,1.500000,-8.800000,0.314842,8.850000,-4.237077
1.700000,1.690000,1.583333,-8.800000,0.331650,8.890000,-4.244207
1.700000,1.830000,1.666667,-8.800000,0.356404,8.910000,-4.386809
1.900000,1.810000,1.750000,-8.800000,0.366762,8.850000,-4.231729
1.700000,2.010000,1.833333,-8.800000,0.379322,8.830000,-4.295900
1.700000,2.010000,1.916667,-8.600000,0.399895,8.870000,-4.219251
1.700000,2.150000,2.000000,-8.800000,0.410597,8.890000,-4.345811
1.900000,2.270000,2.083333,-8.800000,0.427191,8.890000,-4.354724
1.300000,2.310000,2.166667,-8.800000,0.442769,8.870000,-4.388592
1.400000,2.370000,2.250000,-8.800000,0.459238,8.850000,-4.383244
1.400000,2.510000,2.333333,-9.200000,0.474841,8.850000,-4.399287
1.500000,2.590000,2.416667,-8.800000,0.491320,8.850000,-4.395722
1.600000,2.730000,2.500000,-9.200000,0.506910,8.890000,-4.390374
1.500000,2.750000,2.583333,-8.800000,0.522536,8.890000,-4.379679
1.700000,2.790000,2.666667,-8.600000,0.539021,8.850000,-4.372549
1.700000,2.970000,2.750000,-8.600000,0.554604,8.870000,-4.342246
1.600000,3.030000,2.833333,-8.400000,0.571073,8.890000,-4.331551
1.600000,3.150000,2.916667,-9.200000,0.590890,8.850000,-4.395722
1.400000,3.210000,3.000000,-8.600000,0.602647,8.830000,-4.279857
1.400000,3.310000,3.083333,-8.800000,0.619170,8.910000,-4.279857
1.500000,3.330000,3.166667,-9.000000,0.634803,8.870000,-4.256684
1.500000,3.490000,3.250000,-9.000000,0.659880,8.850000,-4.383244
1.700000,3.510000,3.333333,-8.600000,0.670077,8.890000,-4.304813
1.600000,3.630000,3.416667,-8.800000,0.682739,8.830000,-4.254902
1.500000,3.670000,3.500000,-8.800000,0.699244,8.850000,-4.249554
1.800000,3.790000,3.583333,-8.600000,0.714834,8.890000,-4.251337
1.700000,3.890000,3.666667,-9.000000,0.731332,8.870000,-4.256684
1.400000,4.010000,3.750000,-9.200000,0.746872,8.810000,-4.286988
1.600000,4.030000,3.833333,-9.000000,0.763368,8.790000,-4.294118
1.500000,4.110000,3.916667,-8.800000,0.782937,8.870000,-4.247772
1.800000,4.210000,4.000000,-8.800000,0.794639,8.890000,-4.365419
1.600000,4.330000,4.083333,-8.800000,0.811182,8.830000,-4.361854
1.600000,4.370000,4.166667,-8.800000,0.826821,8.830000,-4.385027
1.600000,4.470000,4.250000,-8.800000,0.842646,8.850000,-4.401070
1.600000,4.570000,4.333333,-9.000000,0.859187,8.870000,-4.406417
1.400000,4.730000,4.416667,-9.000000,0.874823,8.870000,-4.411765
1.400000,4.770000,4.500000,-9.200000,0.891319,8.890000,-4.422460
1.500000,4.830000,4.583333,-8.800000,0.906868,8.910000,-4.402852
1.600000,4.890000,4.666667,-9.200000,0.923379,8.910000,-4.408200
1.400000,5.050000,4.750000,-9.000000,0.952652,8.850000,-4.301248
1.700000,5.050000,4.833333,-8.800000,0.962961,8.850000,-4.324421
