# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: DCC_Ni_005
# Fit of Tap:
#	Ic = 95.8 +/- 0.73 A
#	n = 41.5 +/- 3.6 
#	Vc = 0.75 uV
#	Vfloor = 16.9 +/- 0.38 uV
#	R = 0.124 +/- 0.0069 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.250000,0.000000,-8.600000,0.035438,8.890000,-4.229947
1.900000,0.150000,0.166667,-9.200000,0.046147,8.810000,-4.322638
1.600000,0.450000,0.333333,-8.800000,0.060650,8.870000,-4.361854
1.500000,0.610000,0.500000,-9.000000,0.075892,8.830000,-4.368984
1.700000,0.790000,0.666667,-8.800000,0.092261,8.850000,-4.372549
1.700000,0.930000,0.833333,-8.800000,0.108865,8.810000,-4.376114
1.800000,1.090000,1.000000,-8.600000,0.124313,8.850000,-4.367201
1.800000,1.230000,1.166667,-8.800000,0.141003,8.870000,-4.370766
1.700000,1.390000,1.333333,-8.600000,0.156645,8.930000,-4.351159
1.800000,1.550000,1.500000,-8.800000,0.184893,8.870000,-4.238859
1.700000,1.670000,1.666667,-8.800000,0.195461,8.870000,-4.336898
1.700000,1.850000,1.833333,-8.600000,0.209350,8.790000,-4.377897
1.700000,2.030000,2.000000,-8.800000,0.227124,8.810000,-4.370766
1.600000,2.130000,2.166667,-9.000000,0.236900,8.850000,-4.267380
1.800000,2.430000,2.333333,-8.800000,0.252568,8.810000,-4.247772
1.700000,2.550000,2.500000,-8.800000,0.267856,8.910000,-4.233512
1.700000,2.730000,2.666667,-8.800000,0.284253,8.890000,-4.237077
1.700000,2.850000,2.833333,-8.600000,0.300974,8.870000,-4.238859
1.800000,3.090000,3.000000,-8.800000,0.316618,8.870000,-4.247772
1.700000,3.210000,3.166667,-8.800000,0.332020,8.830000,-4.263815
1.700000,3.450000,3.333333,-9.000000,0.348624,8.830000,-4.256684
1.700000,3.530000,3.500000,-9.200000,0.364036,8.850000,-4.286988
1.400000,3.790000,3.666667,-9.200000,0.380623,8.870000,-4.274510
1.800000,3.890000,3.833333,-8.800000,0.402295,8.930000,-4.237077
2.000000,4.010000,4.000000,-8.600000,0.412609,8.870000,-4.317291
1.600000,4.170000,4.166667,-9.000000,0.427893,8.870000,-4.360071
1.400000,4.430000,4.333333,-8.800000,0.444273,8.830000,-4.356506
1.600000,4.570000,4.500000,-9.200000,0.460799,8.890000,-4.363636
1.700000,4.750000,4.666667,-9.200000,0.486771,8.850000,-4.265597
1.500000,4.830000,4.833333,-9.000000,0.497424,8.850000,-4.283422
1.700000,4.990000,5.000000,-9.000000,0.508807,8.870000,-4.377897
1.800000,5.190000,5.166667,-8.600000,0.524271,8.850000,-4.360071
1.600000,5.370000,5.333333,-11.600000,0.538462,8.850000,-4.324421
