# Date: 20210517
# Operator: DCC
# Notes: post test 
# Tap_cm: 0.5
# Sample: W 2/3 SOX 853-L
# Fit of Tap:
#	Ic = 159 +/- 1.2 A
#	n = 16.6 +/- 0.77 
#	Vc = 0.75 uV
#	Vfloor = 14.1 +/- 0.11 uV
#	R = 0.035 +/- 0.0012 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.500000,0.030000,0.000000,-11.000000,0.036138,8.750000,-4.415330
1.600000,0.250000,0.166667,-10.800000,0.043695,8.830000,-4.267380
1.600000,0.430000,0.333333,-11.000000,0.057986,8.830000,-4.311943
1.500000,0.630000,0.500000,-11.600000,0.073344,8.810000,-4.376114
1.400000,0.750000,0.666667,-8.800000,0.092036,8.710000,-4.313725
1.500000,0.910000,0.833333,-9.000000,0.108064,8.730000,-4.317291
1.600000,1.050000,1.000000,-9.000000,0.124084,8.710000,-4.342246
1.600000,1.210000,1.166667,-8.800000,0.140089,8.690000,-4.360071
1.500000,1.330000,1.333333,-8.800000,0.156192,8.750000,-4.374332
1.300000,1.550000,1.500000,-8.800000,0.172303,8.730000,-4.388592
1.200000,1.730000,1.666667,-9.200000,0.188985,8.710000,-4.393939
1.400000,1.850000,1.833333,-8.800000,0.204017,8.710000,-4.411765
1.700000,1.970000,2.000000,-9.000000,0.239686,8.830000,-4.360071
1.600000,2.210000,2.166667,-8.800000,0.256039,8.790000,-4.374332
1.500000,2.390000,2.333333,-8.600000,0.272493,8.870000,-4.381462
1.600000,2.510000,2.500000,-9.200000,0.287549,8.850000,-4.408200
1.400000,2.670000,2.666667,-8.800000,0.303624,8.850000,-4.408200
1.700000,2.930000,2.833333,-8.800000,0.319689,8.830000,-4.411765
1.700000,3.030000,3.000000,-9.000000,0.335731,8.870000,-4.404635
1.700000,3.150000,3.166667,-8.800000,0.351925,8.870000,-4.401070
1.600000,3.370000,3.333333,-8.800000,0.368227,8.810000,-4.397504
1.500000,3.470000,3.500000,-8.800000,0.383406,8.870000,-4.377897
1.600000,3.610000,3.666667,-9.400000,0.399596,8.810000,-4.365419
1.700000,3.890000,3.833333,-9.000000,0.424545,8.830000,-4.329768
1.500000,3.930000,4.000000,-8.600000,0.434240,8.850000,-4.408200
1.100000,4.190000,4.166667,-8.800000,0.447911,8.830000,-4.324421
1.300000,4.350000,4.333333,-8.800000,0.463430,8.850000,-4.303030
1.600000,4.510000,4.500000,-9.600000,0.479909,8.810000,-4.285205
1.500000,4.670000,4.666667,-8.800000,0.495481,8.850000,-4.265597
1.700000,4.830000,4.833333,-9.000000,0.511909,8.850000,-4.265597
1.400000,5.070000,5.000000,-8.800000,0.536576,8.810000,-4.401070
1.700000,5.130000,5.166667,-8.600000,0.546705,8.790000,-4.285205
1.600000,5.330000,5.333333,-9.200000,0.559261,8.810000,-4.283422
1.900000,5.570000,5.500000,-9.000000,0.575792,8.810000,-4.276292
1.400000,5.690000,5.666667,-8.800000,0.591880,8.790000,-4.297683
1.500000,5.850000,5.833333,-9.000000,0.607965,8.770000,-4.317291
1.400000,6.030000,6.000000,-8.800000,0.627806,8.830000,-4.270945
1.600000,6.150000,6.166667,-8.800000,0.639622,8.750000,-4.358289
1.700000,6.250000,6.333333,-9.200000,0.655587,8.810000,-4.376114
1.600000,6.470000,6.500000,-8.600000,0.671580,8.850000,-4.399287
1.500000,6.650000,6.666667,-9.000000,0.688192,8.770000,-4.392157
1.400000,6.850000,6.833333,-8.800000,0.703265,8.790000,-4.404635
1.200000,7.030000,7.000000,-9.000000,0.719754,8.810000,-4.406417
1.600000,7.110000,7.166667,-8.800000,0.735393,8.830000,-4.401070
1.400000,7.290000,7.333333,-8.600000,0.751482,8.910000,-4.402852
1.700000,7.410000,7.500000,-8.400000,0.767520,8.890000,-4.393939
1.500000,7.630000,7.666667,-8.600000,0.783589,8.890000,-4.381462
1.700000,7.810000,7.833333,-8.600000,0.799601,8.930000,-4.368984
1.500000,8.050000,8.000000,-8.800000,0.840326,8.810000,-4.347594
1.300000,8.150000,8.166667,-9.000000,0.856218,8.810000,-4.376114
1.500000,8.350000,8.333333,-8.600000,0.872657,8.810000,-4.376114
1.500000,8.490000,8.500000,-8.600000,0.888167,8.790000,-4.406417
1.400000,8.650000,8.666667,-8.800000,0.904588,8.810000,-4.411765
1.600000,8.850000,8.833333,-9.000000,0.920039,8.830000,-4.418895
1.500000,9.010000,9.000000,-9.200000,0.936876,8.790000,-4.417112
1.600000,9.090000,9.166667,-8.800000,0.952453,8.790000,-4.411765
1.500000,9.290000,9.333333,-8.800000,0.968927,8.830000,-4.411765
1.600000,9.510000,9.500000,-8.600000,0.984360,8.850000,-4.404635
1.600000,9.670000,9.666667,-8.800000,1.000845,8.830000,-4.397504
1.600000,9.830000,9.833333,-9.000000,1.024096,8.810000,-4.335116
1.500000,9.890000,10.000000,-8.800000,1.033505,8.830000,-4.381462
1.600000,10.150000,10.166667,-8.800000,1.048934,8.870000,-4.344029
1.300000,10.330000,10.333333,-8.800000,1.064318,8.810000,-4.320856
1.300000,10.530000,10.500000,-10.200000,1.080886,8.810000,-4.311943
1.700000,10.670000,10.666667,-8.600000,1.096943,8.830000,-4.306595
1.600000,10.790000,10.833333,-8.800000,1.112962,8.830000,-4.286988
1.500000,11.070000,11.000000,-9.000000,1.138297,8.810000,-4.401070
1.500000,11.150000,11.166667,-9.600000,1.148642,8.830000,-4.342246
