# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_300_5
# Fit of Tap:
#	Ic = 8.85 +/- 0.32 A
#	n = 50 +/- 3.2 
#	Vc = 1.5 uV
#	Vfloor = 14.8 +/- 2.6e+58 uV
#	R = 0.346 +/- 8.8e+55 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.200000,0.250000,0.000000,-11.400000,0.026434,8.510000,-4.021390
1.200000,0.210000,0.083333,-11.200000,0.042242,8.610000,-4.053476
1.200000,0.290000,0.166667,-11.000000,0.057667,8.730000,-4.142602
1.000000,0.410000,0.250000,-11.000000,0.075135,8.630000,-4.083779
1.200000,0.410000,0.333333,-8.600000,0.092104,8.670000,-4.078431
1.300000,0.550000,0.416667,-8.800000,0.107729,8.870000,-4.163993
1.200000,0.650000,0.500000,-8.800000,0.124236,8.910000,-4.172906
1.300000,0.770000,0.583333,-8.600000,0.139785,9.050000,-4.297683
1.300000,0.830000,0.666667,-8.800000,0.156283,9.090000,-4.324421
1.000000,0.890000,0.750000,-8.600000,0.171832,9.270000,-4.447415
1.400000,0.970000,0.833333,-8.600000,0.188304,9.270000,-4.456328
1.200000,1.090000,0.916667,-9.000000,0.211468,8.390000,-4.023173
1.200000,1.090000,1.000000,-8.800000,0.220929,9.250000,-4.506239
1.000000,1.170000,1.083333,-9.000000,0.235415,9.250000,-4.582888
1.300000,1.310000,1.166667,-8.800000,0.251998,9.190000,-4.581105
1.300000,1.410000,1.250000,-8.800000,0.267713,9.030000,-4.540107
1.200000,1.470000,1.333333,-8.800000,0.283970,9.050000,-4.516934
1.200000,1.530000,1.416667,-8.800000,0.299897,8.870000,-4.461676
1.300000,1.630000,1.500000,-8.800000,0.315837,8.810000,-4.383244
1.200000,1.730000,1.583333,-8.800000,0.331412,8.590000,-4.274510
1.300000,1.790000,1.666667,-8.800000,0.347900,8.570000,-4.245989
1.100000,1.890000,1.750000,-8.800000,0.363510,8.430000,-4.147950
1.500000,1.990000,1.833333,-8.600000,0.388368,9.250000,-4.438503
1.300000,2.030000,1.916667,-8.600000,0.401679,9.150000,-4.554367
1.100000,2.170000,2.000000,-8.800000,0.418468,9.190000,-4.566845
1.100000,2.170000,2.083333,-8.800000,0.427938,8.410000,-3.998217
1.500000,2.350000,2.166667,-9.000000,0.443444,8.470000,-4.010695
1.400000,2.390000,2.250000,-8.800000,0.459962,8.590000,-4.019608
1.200000,2.510000,2.333333,-8.800000,0.475461,8.670000,-4.090909
1.400000,2.630000,2.416667,-8.800000,0.492023,8.730000,-4.108734
1.300000,2.670000,2.500000,-8.800000,0.507578,8.910000,-4.203209
1.200000,2.730000,2.583333,-8.800000,0.524072,8.930000,-4.203209
1.100000,2.830000,2.666667,-8.800000,0.539633,9.130000,-4.329768
1.200000,2.930000,2.750000,-8.600000,0.556307,9.150000,-4.326203
1.100000,3.010000,2.833333,-8.600000,0.571878,9.270000,-4.447415
