# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 1-PP
# Fit of Tap:
#	Ic = 10.3 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 9.9 uV
#	R = 6.4 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.270000,0.000000,-11.400000,0.045314,8.950000,-4.413547
1.400000,0.290000,0.166667,-11.400000,0.065559,8.910000,-4.399287
1.600000,0.330000,0.333333,-11.200000,0.076757,8.890000,-4.365419
1.600000,0.550000,0.500000,-11.200000,0.095231,8.730000,-4.401070
1.600000,0.730000,0.666667,-9.000000,0.112083,8.990000,-4.408200
1.200000,0.950000,0.833333,-9.000000,0.132741,8.910000,-4.413547
1.400000,1.030000,1.000000,-8.600000,0.142998,8.990000,-4.342246
1.600000,1.250000,1.166667,-8.600000,0.162888,8.950000,-4.413547
1.500000,1.370000,1.333333,-8.600000,0.179532,8.950000,-4.399287
1.500000,1.530000,1.500000,-9.000000,0.195937,8.950000,-4.393939
1.500000,1.730000,1.666667,-8.600000,0.222851,8.950000,-4.270945
1.600000,1.890000,1.833333,-8.800000,0.244051,8.950000,-4.358289
1.700000,1.990000,2.000000,-8.600000,0.260032,8.930000,-4.336898
1.600000,2.210000,2.166667,-8.800000,0.275993,8.930000,-4.311943
1.500000,2.370000,2.333333,-8.800000,0.291953,8.990000,-4.308378
1.600000,2.470000,2.500000,-8.800000,0.303614,8.930000,-4.278075
1.700000,2.770000,2.666667,-8.600000,0.322878,8.930000,-4.270945
1.700000,2.830000,2.833333,-8.800000,0.338633,8.950000,-4.270945
1.700000,2.990000,3.000000,-8.600000,0.350712,8.910000,-4.370766
1.500000,3.190000,3.166667,-8.800000,0.366838,8.930000,-4.379679
1.500000,3.350000,3.333333,-8.600000,0.394675,8.950000,-4.383244
1.500000,3.610000,3.500000,-8.800000,0.415219,8.950000,-4.399287
1.600000,3.710000,3.666667,-8.800000,0.431419,8.890000,-4.399287
1.700000,3.790000,3.833333,-9.000000,0.447470,8.930000,-4.399287
1.700000,4.050000,4.000000,-8.800000,0.463567,8.930000,-4.406417
1.400000,4.190000,4.166667,-8.600000,0.479650,8.950000,-4.399287
1.500000,4.330000,4.333333,-8.600000,0.495779,8.950000,-4.401070
1.800000,4.510000,4.500000,-8.600000,0.511791,8.950000,-4.390374
1.600000,4.730000,4.666667,-8.400000,0.527912,8.890000,-4.377897
1.700000,4.850000,4.833333,-8.600000,0.543927,8.950000,-4.356506
1.700000,4.990000,5.000000,-8.800000,0.560121,8.930000,-4.338681
1.400000,5.170000,5.166667,-8.800000,0.575220,8.950000,-4.297683
1.400000,5.370000,5.333333,-8.800000,0.595043,8.970000,-4.390374
