# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 7
# Fit of Tap:
#	Ic = 176 A
#	n = 18.5 
#	Vc = 1.5 uV
#	Vfloor = 1.48 uV
#	R = 0.0001 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.130000,0.000000,-9.000000,0.037703,8.910000,-4.240642
1.600000,0.250000,0.083333,-8.800000,0.048273,9.110000,-4.577540
1.300000,0.270000,0.166667,-9.200000,0.060278,8.570000,-4.222816
1.500000,0.330000,0.250000,-9.200000,0.076275,8.470000,-4.171123
1.600000,0.410000,0.333333,-9.200000,0.092278,8.490000,-4.124777
1.400000,0.510000,0.416667,-8.800000,0.109211,8.470000,-4.146168
1.500000,0.590000,0.500000,-9.000000,0.124193,8.550000,-4.085561
1.400000,0.770000,0.583333,-8.800000,0.141081,8.510000,-4.083779
1.800000,0.850000,0.666667,-8.600000,0.157147,8.530000,-4.090909
1.500000,0.870000,0.750000,-9.200000,0.175229,8.510000,-4.106952
1.500000,0.950000,0.833333,-8.800000,0.192822,8.510000,-4.171123
1.600000,1.110000,0.916667,-9.200000,0.209468,8.530000,-4.178253
1.400000,1.110000,1.000000,-8.800000,0.225821,8.510000,-4.149733
1.600000,1.110000,1.083333,-8.800000,0.261584,8.670000,-4.352941
1.500000,1.330000,1.166667,-8.800000,0.280360,8.950000,-4.525847
1.500000,1.310000,1.250000,-9.000000,0.294473,8.610000,-4.295900
1.400000,1.430000,1.333333,-8.800000,0.309896,8.510000,-4.203209
1.100000,1.450000,1.416667,-9.200000,0.326205,8.510000,-4.174688
1.500000,1.610000,1.500000,-9.200000,0.341549,8.470000,-4.105169
1.500000,1.650000,1.583333,-8.800000,0.358084,8.490000,-4.098039
1.600000,1.750000,1.666667,-9.400000,0.374637,8.490000,-4.098039
1.100000,1.770000,1.750000,-8.600000,0.390135,8.570000,-4.106952
1.400000,1.870000,1.833333,-9.200000,0.406612,8.630000,-4.115865
1.600000,2.050000,1.916667,-8.600000,0.430266,8.950000,-4.524064
