# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_011
# Fit of Tap:
#	Ic = 46 +/- 0.66 A
#	n = 50 +/- 1.3 
#	Vc = 1.5 uV
#	Vfloor = 11.1 +/- 3.2e+72 uV
#	R = 2.23 +/- 4.2e+69 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.230000,0.000000,-9.000000,0.038321,8.290000,-3.811052
1.800000,0.230000,0.083333,-9.000000,0.049121,9.450000,-4.511586
1.600000,0.250000,0.166667,-8.800000,0.059635,8.650000,-4.442068
1.500000,0.450000,0.250000,-9.000000,0.075747,8.590000,-4.360071
1.600000,0.410000,0.333333,-9.000000,0.091726,8.450000,-4.213904
1.800000,0.510000,0.416667,-8.800000,0.107700,8.330000,-4.101604
1.800000,0.670000,0.500000,-9.200000,0.123708,8.230000,-4.014260
1.900000,0.750000,0.583333,-8.400000,0.150026,9.250000,-4.388592
1.600000,0.730000,0.666667,-8.800000,0.160855,8.970000,-4.636364
1.700000,0.870000,0.750000,-8.800000,0.182155,9.410000,-4.602496
1.900000,0.970000,0.833333,-8.800000,0.192202,8.510000,-4.295900
1.800000,1.050000,0.916667,-8.800000,0.212486,9.290000,-4.775401
1.800000,1.130000,1.000000,-9.200000,0.222467,8.250000,-3.868093
1.800000,1.190000,1.083333,-9.200000,0.235715,8.730000,-3.991087
1.800000,1.270000,1.166667,-9.000000,0.252763,8.670000,-3.939394
1.700000,1.330000,1.250000,-9.400000,0.268518,8.870000,-4.055258
1.600000,1.470000,1.333333,-8.800000,0.284232,9.110000,-4.213904
1.700000,1.550000,1.416667,-8.600000,0.299784,9.290000,-4.417112
1.600000,1.650000,1.500000,-9.200000,0.316428,9.310000,-4.426025
1.800000,1.650000,1.583333,-8.800000,0.331906,9.450000,-4.602496
1.600000,1.770000,1.666667,-9.200000,0.348633,9.490000,-4.611408
1.600000,1.910000,1.750000,-9.000000,0.364317,9.470000,-4.718360
1.700000,1.970000,1.833333,-9.000000,0.379811,9.370000,-4.778966
1.800000,2.050000,1.916667,-9.200000,0.401324,9.070000,-4.181818
1.800000,2.110000,2.000000,-8.800000,0.411894,9.170000,-4.725490
1.800000,2.230000,2.083333,-8.800000,0.428460,9.090000,-4.709447
1.600000,2.310000,2.166667,-8.800000,0.453273,8.610000,-3.884135
1.600000,2.390000,2.250000,-9.000000,0.463523,9.410000,-4.775401
1.800000,2.430000,2.333333,-9.000000,0.476125,8.650000,-4.386809
1.500000,2.590000,2.416667,-9.000000,0.491604,8.350000,-4.158645
1.700000,2.730000,2.500000,-9.200000,0.508212,8.390000,-4.147950
1.500000,2.730000,2.583333,-8.600000,0.523830,8.250000,-4.001783
1.700000,2.850000,2.666667,-8.800000,0.540352,8.230000,-3.973262
1.800000,2.950000,2.750000,-9.200000,0.555814,8.230000,-3.852050
1.500000,3.050000,2.833333,-8.800000,0.572396,8.270000,-3.841355
1.700000,3.090000,2.916667,-8.800000,0.591828,8.370000,-4.208556
1.900000,3.210000,3.000000,-8.600000,0.604429,8.390000,-3.827094
1.700000,3.290000,3.083333,-9.000000,0.619889,8.610000,-3.900178
2.100000,3.350000,3.166667,-8.800000,0.636443,8.610000,-3.914439
1.700000,3.430000,3.250000,-9.000000,0.651901,8.910000,-4.081996
2.100000,3.550000,3.333333,-9.200000,0.668435,8.950000,-4.115865
