# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 14
# Fit of Tap:
#	Ic = 7.65 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 6.68 uV
#	R = 8.27 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.210000,0.000000,-8.800000,0.090857,8.790000,-4.345811
1.600000,0.270000,0.166667,-8.800000,0.137547,8.850000,-4.372549
1.800000,0.330000,0.333333,-8.600000,0.153533,8.890000,-4.356506
1.600000,0.510000,0.500000,-8.600000,0.169713,8.750000,-4.344029
1.600000,0.690000,0.666667,-8.800000,0.185915,8.850000,-4.324421
1.500000,0.830000,0.833333,-8.800000,0.202069,8.830000,-4.311943
1.600000,1.050000,1.000000,-8.800000,0.222669,8.790000,-4.377897
1.600000,1.110000,1.166667,-8.800000,0.233788,8.850000,-4.276292
1.400000,1.270000,1.333333,-9.000000,0.249896,8.850000,-4.267380
1.700000,1.430000,1.500000,-9.000000,0.265943,8.870000,-4.251337
1.700000,1.570000,1.666667,-8.600000,0.281798,8.870000,-4.244207
1.800000,1.750000,1.833333,-8.600000,0.297975,8.810000,-4.235294
1.600000,1.870000,2.000000,-9.200000,0.313944,8.850000,-4.228164
1.500000,2.090000,2.166667,-8.600000,0.329886,8.790000,-4.226381
1.600000,2.270000,2.333333,-8.600000,0.347561,8.870000,-4.217469
1.400000,2.430000,2.500000,-8.800000,0.374270,8.790000,-4.340463
1.600000,2.490000,2.666667,-8.600000,0.385739,8.830000,-4.311943
1.600000,2.710000,2.833333,-8.800000,0.399640,8.870000,-4.242424
1.500000,2.910000,3.000000,-8.800000,0.417409,8.830000,-4.278075
1.600000,2.950000,3.166667,-8.800000,0.427880,8.850000,-4.258467
1.700000,3.170000,3.333333,-8.800000,0.441754,8.830000,-4.331551
1.400000,3.350000,3.500000,-8.400000,0.458055,8.870000,-4.338681
1.500000,3.510000,3.666667,-9.000000,0.473899,8.850000,-4.358289
1.400000,3.650000,3.833333,-8.600000,0.489824,8.830000,-4.374332
1.500000,3.830000,4.000000,-8.800000,0.506027,8.810000,-4.376114
1.500000,3.970000,4.166667,-9.200000,0.522223,8.850000,-4.374332
1.500000,4.150000,4.333333,-8.800000,0.537346,8.850000,-4.360071
1.700000,4.270000,4.500000,-9.000000,0.553555,8.850000,-4.356506
1.900000,4.430000,4.666667,-8.600000,0.569683,8.870000,-4.347594
1.600000,4.590000,4.833333,-8.800000,0.591791,8.810000,-4.336898
1.600000,4.730000,5.000000,-8.800000,0.601893,8.890000,-4.310160
1.600000,4.930000,5.166667,-9.000000,0.618282,8.850000,-4.308378
1.300000,5.090000,5.333333,-9.000000,0.633501,8.870000,-4.274510
1.600000,5.210000,5.500000,-9.200000,0.649609,8.790000,-4.262032
1.700000,5.450000,5.666667,-9.200000,0.675429,8.790000,-4.342246
1.500000,5.530000,5.833333,-8.400000,0.686482,8.890000,-4.361854
1.700000,5.690000,6.000000,-8.800000,0.697619,8.870000,-4.235294
1.400000,5.870000,6.166667,-8.800000,0.713759,8.870000,-4.233512
