# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 6-PP
# Fit of Tap:
#	Ic = 10.5 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 12.7 uV
#	R = 7.29 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.300000,0.170000,0.000000,-12.200000,0.051872,8.830000,-4.522282
1.500000,0.230000,0.083333,-9.000000,0.086432,8.970000,-4.657754
1.700000,0.330000,0.166667,-8.800000,0.102841,8.870000,-4.627451
1.600000,0.450000,0.250000,-8.600000,0.118448,8.670000,-4.434938
1.600000,0.410000,0.333333,-8.800000,0.134879,8.590000,-4.418895
1.500000,0.510000,0.416667,-9.000000,0.150401,8.330000,-4.192513
1.200000,0.650000,0.500000,-9.000000,0.166849,8.350000,-4.171123
1.500000,0.750000,0.583333,-9.000000,0.182457,8.210000,-4.019608
1.700000,0.790000,0.666667,-9.000000,0.198915,8.190000,-3.994652
1.600000,0.850000,0.750000,-8.800000,0.214620,8.250000,-3.893048
1.700000,1.010000,0.833333,-8.600000,0.235338,8.730000,-4.508021
1.500000,1.030000,0.916667,-8.800000,0.247398,8.310000,-3.862745
1.800000,1.110000,1.000000,-9.200000,0.263380,8.350000,-3.864528
1.700000,1.190000,1.083333,-9.200000,0.278535,8.650000,-3.957219
1.600000,1.370000,1.166667,-8.800000,0.294603,8.790000,-4.023173
1.400000,1.410000,1.250000,-8.800000,0.310936,8.850000,-4.073084
1.600000,1.450000,1.333333,-8.800000,0.327360,8.950000,-4.122995
1.400000,1.590000,1.416667,-8.800000,0.352644,8.890000,-4.618538
1.900000,1.630000,1.500000,-9.200000,0.363257,8.390000,-3.859180
1.500000,1.670000,1.583333,-8.600000,0.375304,9.410000,-4.470588
1.700000,1.810000,1.666667,-8.600000,0.390480,9.530000,-4.688057
1.600000,1.850000,1.750000,-8.800000,0.406536,9.530000,-4.755793
1.400000,1.990000,1.833333,-8.800000,0.422824,9.510000,-4.798574
1.600000,2.090000,1.916667,-8.800000,0.442595,9.250000,-4.347594
1.500000,2.150000,2.000000,-8.800000,0.454604,9.330000,-4.803922
1.800000,2.270000,2.083333,-9.200000,0.470909,9.310000,-4.780749
1.800000,2.350000,2.166667,-8.800000,0.487262,9.130000,-4.745098
1.700000,2.430000,2.250000,-8.800000,0.502472,8.810000,-4.584670
1.700000,2.550000,2.333333,-8.800000,0.518607,8.710000,-4.484848
1.400000,2.610000,2.416667,-8.600000,0.534710,8.570000,-4.393939
1.500000,2.710000,2.500000,-8.600000,0.550928,8.490000,-4.310160
1.400000,2.790000,2.583333,-8.800000,0.567273,8.390000,-4.240642
