# Date: 20210518
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 5PP
# Fit of Tap:
#	Ic = 10.7 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 1.37 uV
#	R = 9.93 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.300000,0.230000,0.000000,-11.600000,0.025348,8.810000,-4.361854
1.500000,0.270000,0.083333,-9.200000,0.043361,8.830000,-4.351159
1.400000,0.270000,0.166667,-8.800000,0.059441,8.850000,-4.356506
1.600000,0.350000,0.250000,-9.000000,0.086330,8.910000,-4.249554
1.300000,0.410000,0.333333,-9.000000,0.097327,8.830000,-4.256684
1.900000,0.530000,0.416667,-9.400000,0.107567,8.790000,-4.356506
1.500000,0.610000,0.500000,-8.200000,0.123363,8.770000,-4.347594
1.800000,0.710000,0.583333,-8.800000,0.140071,8.870000,-4.345811
1.500000,0.830000,0.666667,-8.600000,0.155763,8.810000,-4.317291
1.400000,0.850000,0.750000,-8.800000,0.171410,8.790000,-4.285205
1.400000,0.990000,0.833333,-9.200000,0.188057,8.890000,-4.278075
1.300000,1.110000,0.916667,-8.600000,0.211200,8.830000,-4.336898
1.400000,1.150000,1.000000,-8.800000,0.231609,8.870000,-4.226381
1.600000,1.170000,1.083333,-9.000000,0.242128,8.870000,-4.361854
1.400000,1.310000,1.166667,-8.800000,0.258010,8.870000,-4.360071
1.600000,1.350000,1.250000,-9.200000,0.268318,8.870000,-4.210339
1.800000,1.430000,1.333333,-8.800000,0.283972,8.890000,-4.199643
1.500000,1.550000,1.416667,-8.800000,0.299068,8.890000,-4.215686
1.500000,1.690000,1.500000,-8.800000,0.315194,8.870000,-4.219251
1.500000,1.710000,1.583333,-8.800000,0.331311,8.850000,-4.240642
1.500000,1.790000,1.666667,-9.000000,0.347491,8.830000,-4.253119
1.300000,1.950000,1.750000,-8.600000,0.363795,8.810000,-4.262032
1.400000,2.010000,1.833333,-8.800000,0.389527,8.930000,-4.329768
1.400000,2.050000,1.916667,-8.800000,0.403340,8.850000,-4.240642
1.500000,2.130000,2.000000,-8.800000,0.419970,8.850000,-4.235294
1.300000,2.210000,2.083333,-9.200000,0.430074,8.830000,-4.267380
1.200000,2.390000,2.166667,-9.000000,0.443154,8.810000,-4.349376
1.300000,2.390000,2.250000,-9.000000,0.459187,8.850000,-4.352941
1.600000,2.470000,2.333333,-8.800000,0.475398,8.830000,-4.361854
1.300000,2.610000,2.416667,-8.800000,0.491556,8.790000,-4.365419
1.500000,2.690000,2.500000,-9.000000,0.507637,8.890000,-4.358289
1.500000,2.750000,2.583333,-8.600000,0.523663,8.870000,-4.349376
1.500000,2.850000,2.666667,-8.800000,0.539680,8.890000,-4.342246
1.600000,2.930000,2.750000,-8.600000,0.555776,8.930000,-4.324421
1.500000,3.070000,2.833333,-8.600000,0.571861,8.870000,-4.310160
1.500000,3.130000,2.916667,-8.800000,0.591741,8.890000,-4.377897
1.400000,3.130000,3.000000,-9.000000,0.603912,8.830000,-4.258467
1.600000,3.290000,3.083333,-9.200000,0.619126,8.850000,-4.251337
1.800000,3.310000,3.166667,-9.000000,0.635281,8.870000,-4.240642
1.700000,3.430000,3.250000,-9.200000,0.651355,8.890000,-4.226381
1.600000,3.590000,3.333333,-8.800000,0.667450,8.890000,-4.217469
1.400000,3.670000,3.416667,-9.200000,0.693295,8.850000,-4.365419
1.400000,3.710000,3.500000,-8.800000,0.704144,8.870000,-4.274510
1.500000,3.770000,3.583333,-8.800000,0.715301,8.850000,-4.235294
