# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_360_5
# Fit of Tap:
#	Ic = 14.3 +/- 0.0095 A
#	n = 153 +/- 5.7 
#	Vc = 1.5 uV
#	Vfloor = 1.79 +/- 0.063 uV
#	R = 0.0616 +/- 0.0077 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
2.100000,0.210000,0.000000,-9.000000,0.088756,8.470000,-4.055258
2.000000,0.270000,0.083333,-8.800000,0.119396,8.770000,-4.131907
1.700000,0.270000,0.166667,-8.600000,0.128888,9.250000,-4.604278
2.200000,0.430000,0.250000,-11.400000,0.136411,8.570000,-4.092692
2.000000,0.450000,0.333333,-11.400000,0.149959,9.030000,-4.363636
2.000000,0.530000,0.416667,-11.000000,0.165552,9.210000,-4.461676
1.800000,0.630000,0.500000,-11.400000,0.182115,9.210000,-4.477718
2.000000,0.770000,0.583333,-11.200000,0.197669,9.250000,-4.557932
1.800000,0.750000,0.666667,-11.400000,0.213771,9.270000,-4.586453
2.200000,0.910000,0.750000,-11.400000,0.232403,9.090000,-4.499109
2.000000,0.990000,0.833333,-8.600000,0.248461,9.330000,-4.545455
2.100000,1.090000,0.916667,-8.800000,0.263481,9.290000,-4.623886
2.000000,1.130000,1.000000,-9.000000,0.279511,9.230000,-4.613191
2.100000,1.230000,1.083333,-9.600000,0.295573,9.110000,-4.591800
2.300000,1.330000,1.166667,-9.000000,0.311739,9.070000,-4.563280
2.100000,1.430000,1.250000,-8.600000,0.327750,8.950000,-4.524064
2.000000,1.450000,1.333333,-8.800000,0.343791,8.850000,-4.468806
2.100000,1.570000,1.416667,-8.800000,0.359803,8.790000,-4.397504
2.000000,1.650000,1.500000,-8.800000,0.375789,8.690000,-4.338681
1.900000,1.650000,1.583333,-9.000000,0.391838,8.630000,-4.267380
2.100000,1.770000,1.666667,-8.800000,0.411242,8.970000,-4.531194
2.100000,1.870000,1.750000,-8.800000,0.424369,8.510000,-4.194296
1.800000,1.970000,1.833333,-9.000000,0.440427,8.430000,-4.155080
2.300000,2.070000,1.916667,-8.600000,0.455480,8.450000,-4.058824
2.200000,2.150000,2.000000,-8.800000,0.472205,8.510000,-4.060606
2.200000,2.210000,2.083333,-8.600000,0.488294,8.530000,-4.055258
2.100000,2.350000,2.166667,-9.000000,0.504233,8.590000,-4.067736
1.800000,2.410000,2.250000,-8.400000,0.520142,8.670000,-4.096257
2.100000,2.450000,2.333333,-9.800000,0.546349,9.190000,-4.613191
2.000000,2.570000,2.416667,-8.600000,0.557530,8.490000,-4.190731
2.100000,2.650000,2.500000,-9.200000,0.567882,8.950000,-4.267380
1.800000,2.750000,2.583333,-9.200000,0.591134,8.430000,-4.210339
2.100000,2.930000,2.666667,-9.200000,0.608408,8.530000,-4.262032
1.800000,2.970000,2.750000,-9.600000,0.623651,8.430000,-4.151515
2.100000,3.050000,2.833333,-8.800000,0.638771,8.390000,-4.060606
1.800000,3.130000,2.916667,-8.800000,0.653938,8.590000,-4.071301
2.100000,3.210000,3.000000,-9.200000,0.668919,8.870000,-4.178253
2.200000,3.330000,3.083333,-9.000000,0.684179,9.030000,-4.311943
2.000000,3.290000,3.166667,-8.600000,0.698800,9.250000,-4.513369
2.300000,3.410000,3.250000,-8.800000,0.711833,9.010000,-4.566845
2.100000,3.590000,3.333333,-8.800000,0.727865,8.970000,-4.522282
2.100000,3.630000,3.416667,-8.400000,0.743831,8.830000,-4.477718
2.000000,3.710000,3.500000,-8.800000,0.759792,8.750000,-4.415330
2.200000,3.790000,3.583333,-8.400000,0.781669,9.230000,-4.536542
2.200000,3.870000,3.666667,-9.200000,0.791730,8.590000,-4.265597
2.200000,4.030000,3.750000,-8.800000,0.807853,8.510000,-4.217469
2.000000,4.050000,3.833333,-8.800000,0.837720,8.530000,-4.051693
2.100000,4.130000,3.916667,-8.400000,0.848523,9.250000,-4.531194
2.300000,4.170000,4.000000,-8.800000,0.858480,8.590000,-4.285205
1.900000,4.330000,4.083333,-9.000000,0.871505,8.450000,-4.046346
1.900000,4.410000,4.166667,-8.800000,0.887531,8.530000,-4.053476
1.800000,4.490000,4.250000,-8.600000,0.903550,8.610000,-4.071301
2.000000,4.630000,4.333333,-8.800000,0.919647,8.710000,-4.110517
2.200000,4.730000,4.416667,-8.600000,0.936566,8.630000,-4.089127
1.900000,4.750000,4.500000,-9.000000,0.951808,8.890000,-4.194296
1.900000,4.830000,4.583333,-8.800000,0.972228,8.430000,-4.051693
2.200000,4.910000,4.666667,-8.600000,0.984387,9.010000,-4.265597
2.100000,4.950000,4.750000,-8.800000,0.999451,9.170000,-4.431373
2.200000,5.010000,4.833333,-8.800000,1.015493,9.290000,-4.477718
2.300000,5.170000,4.916667,-8.800000,1.031591,9.250000,-4.522282
2.300000,5.230000,5.000000,-9.200000,1.047677,9.250000,-4.561497
2.000000,5.310000,5.083333,-8.600000,1.063750,9.250000,-4.593583
2.000000,5.470000,5.166667,-9.000000,1.079750,9.170000,-4.600713
2.100000,5.510000,5.250000,-8.600000,1.095750,9.150000,-4.593583
2.300000,5.550000,5.333333,-9.000000,1.111784,9.070000,-4.575758
2.200000,5.650000,5.416667,-9.000000,1.137970,8.530000,-4.044563
2.100000,5.730000,5.500000,-8.600000,1.148683,9.270000,-4.502674
1.900000,5.910000,5.583333,-8.800000,1.169182,8.750000,-4.139037
2.100000,5.950000,5.666667,-8.800000,1.179134,9.150000,-4.598930
2.100000,6.010000,5.750000,-8.600000,1.192087,8.650000,-4.301248
2.200000,6.130000,5.833333,-8.800000,1.208057,8.550000,-4.222816
1.900000,6.230000,5.916667,-8.800000,1.224103,8.470000,-4.165775
2.100000,6.230000,6.000000,-9.200000,1.240147,8.410000,-4.124777
2.000000,6.370000,6.083333,-9.200000,1.256219,8.470000,-4.090909
1.800000,6.470000,6.166667,-8.600000,1.272206,8.430000,-4.055258
2.300000,6.590000,6.250000,-9.000000,1.288237,8.550000,-4.030303
2.000000,6.650000,6.333333,-9.200000,1.304458,8.530000,-4.035651
2.100000,6.690000,6.416667,-8.600000,1.319582,8.690000,-4.101604
2.000000,6.870000,6.500000,-9.000000,1.335585,8.850000,-4.156863
1.900000,6.930000,6.583333,-9.000000,1.356272,8.450000,-4.099822
2.000000,6.970000,6.666667,-8.800000,1.368398,8.850000,-4.206774
2.100000,7.090000,6.750000,-8.800000,1.383411,9.130000,-4.374332
2.100000,7.170000,6.833333,-8.800000,1.399469,9.230000,-4.429590
2.100000,7.290000,6.916667,-8.800000,1.415494,9.270000,-4.474153
2.100000,7.350000,7.000000,-8.800000,1.442872,8.710000,-4.381462
2.000000,7.450000,7.083333,-9.000000,1.453612,8.590000,-4.062389
2.100000,7.530000,7.166667,-8.600000,1.463526,9.230000,-4.591800
1.800000,7.670000,7.250000,-8.800000,1.479589,9.170000,-4.586453
2.200000,7.710000,7.333333,-8.800000,1.495622,9.090000,-4.579323
2.500000,7.790000,7.416667,-8.600000,1.511694,9.010000,-4.572193
2.000000,7.850000,7.500000,-8.600000,1.527688,8.970000,-4.529412
2.100000,7.970000,7.583333,-9.000000,1.549078,9.250000,-4.479501
2.000000,7.970000,7.666667,-8.600000,1.560155,8.850000,-4.470588
2.100000,8.190000,7.750000,-8.600000,1.576215,8.710000,-4.392157
2.100000,8.210000,7.833333,-9.000000,1.592185,8.650000,-4.324421
2.100000,8.310000,7.916667,-8.800000,1.608228,8.550000,-4.253119
2.100000,8.410000,8.000000,-9.200000,1.624262,8.450000,-4.190731
2.000000,8.490000,8.083333,-8.800000,1.640260,8.470000,-4.133690
2.100000,8.610000,8.166667,-9.200000,1.656264,8.450000,-4.099822
2.200000,8.630000,8.250000,-8.800000,1.672280,8.470000,-4.062389
2.200000,8.690000,8.333333,-8.600000,1.688342,8.530000,-4.035651
2.300000,8.830000,8.416667,-8.400000,1.704404,8.530000,-4.049911
2.100000,8.930000,8.500000,-8.800000,1.719466,8.770000,-4.103387
2.000000,8.970000,8.583333,-8.600000,1.756225,8.430000,-4.094474
2.000000,9.070000,8.666667,-8.800000,1.772471,8.410000,-4.074866
2.200000,9.150000,8.750000,-8.800000,1.788558,8.430000,-4.046346
