# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: 
# Fit of Tap:
#	Ic = 153 +/- 0.9 A
#	n = 49.8 +/- 2.4 
#	Vc = 1.5 uV
#	Vfloor = 10.2 +/- 3.6e+22 uV
#	R = 9.82 +/- 7.2e+08 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.700000,0.210000,0.000000,-11.400000,0.025155,8.730000,-4.294118
1.600000,0.250000,0.083333,-11.400000,0.040895,8.630000,-4.213904
1.600000,0.350000,0.166667,-8.600000,0.059752,8.770000,-4.397504
1.700000,0.390000,0.250000,-8.800000,0.075763,8.690000,-4.342246
1.600000,0.350000,0.333333,-8.800000,0.091773,8.630000,-4.258467
1.600000,0.510000,0.416667,-8.800000,0.107758,8.510000,-4.204991
1.800000,0.650000,0.500000,-8.600000,0.134115,9.070000,-4.315508
1.700000,0.610000,0.583333,-8.800000,0.145168,9.030000,-4.557932
1.700000,0.750000,0.666667,-8.800000,0.155578,8.490000,-4.060606
1.700000,0.870000,0.750000,-8.600000,0.171310,8.550000,-4.044563
1.800000,0.970000,0.833333,-8.600000,0.187871,8.530000,-4.064171
1.800000,1.090000,0.916667,-8.600000,0.211808,9.090000,-4.549020
1.600000,1.130000,1.000000,-9.000000,0.222068,8.430000,-4.053476
1.700000,1.190000,1.083333,-9.400000,0.235699,8.790000,-4.165775
1.700000,1.290000,1.166667,-8.800000,0.251852,8.930000,-4.206774
1.700000,1.430000,1.250000,-9.200000,0.267533,9.010000,-4.285205
1.700000,1.430000,1.333333,-8.600000,0.283273,9.150000,-4.393939
1.500000,1.630000,1.416667,-8.800000,0.300125,9.130000,-4.374332
1.700000,1.630000,1.500000,-9.000000,0.315780,9.270000,-4.483066
1.600000,1.730000,1.583333,-8.800000,0.331453,9.270000,-4.550802
1.400000,1.810000,1.666667,-8.800000,0.347150,9.190000,-4.579323
1.700000,1.930000,1.750000,-8.600000,0.363755,9.210000,-4.595365
1.600000,2.030000,1.833333,-8.600000,0.379547,9.150000,-4.600713
1.800000,2.110000,1.916667,-8.800000,0.400853,9.070000,-4.286988
1.800000,2.130000,2.000000,-8.800000,0.411148,8.950000,-4.513369
1.600000,2.250000,2.083333,-8.800000,0.437622,8.550000,-4.057041
1.800000,2.310000,2.166667,-8.600000,0.448476,9.290000,-4.500891
1.800000,2.390000,2.250000,-8.800000,0.459581,8.770000,-4.383244
1.700000,2.490000,2.333333,-9.200000,0.475575,8.690000,-4.311943
1.700000,2.590000,2.416667,-9.200000,0.491676,8.530000,-4.256684
1.800000,2.670000,2.500000,-9.000000,0.507687,8.510000,-4.201426
1.600000,2.770000,2.583333,-8.800000,0.523727,8.410000,-4.155080
1.500000,2.870000,2.666667,-9.000000,0.539898,8.450000,-4.119430
1.700000,2.870000,2.750000,-8.800000,0.555082,8.490000,-4.039216
1.800000,3.010000,2.833333,-8.800000,0.571167,8.530000,-4.051693
1.700000,3.070000,2.916667,-9.200000,0.590771,8.510000,-4.185383
1.800000,3.230000,3.000000,-8.800000,0.603871,8.570000,-4.064171
1.600000,3.310000,3.083333,-9.200000,0.618941,8.810000,-4.151515
1.500000,3.330000,3.166667,-8.800000,0.634925,8.890000,-4.208556
1.600000,3.390000,3.250000,-9.200000,0.650916,9.050000,-4.278075
1.500000,3.530000,3.333333,-9.000000,0.666905,9.070000,-4.340463
1.500000,3.650000,3.416667,-8.800000,0.682902,9.110000,-4.420677
1.500000,3.670000,3.500000,-8.600000,0.698879,9.210000,-4.475936
1.900000,3.790000,3.583333,-8.800000,0.728674,9.050000,-4.573975
1.700000,3.870000,3.666667,-8.800000,0.739435,8.470000,-4.098039
1.600000,3.950000,3.750000,-8.600000,0.749444,9.170000,-4.434938
1.600000,4.050000,3.833333,-8.800000,0.763482,9.210000,-4.597148
1.800000,4.130000,3.916667,-9.200000,0.783015,9.150000,-4.413547
1.600000,4.170000,4.000000,-8.800000,0.795222,9.030000,-4.559715
1.700000,4.370000,4.083333,-8.800000,0.811230,8.970000,-4.524064
1.900000,4.390000,4.166667,-8.600000,0.827254,8.970000,-4.490196
1.700000,4.510000,4.250000,-8.600000,0.843224,8.810000,-4.433155
1.700000,4.610000,4.333333,-8.800000,0.859286,8.750000,-4.368984
1.600000,4.690000,4.416667,-8.800000,0.875346,8.710000,-4.303030
1.600000,4.770000,4.500000,-8.800000,0.891387,8.550000,-4.242424
1.700000,4.830000,4.583333,-8.600000,0.907438,8.510000,-4.190731
1.400000,4.930000,4.666667,-9.000000,0.923500,8.490000,-4.160428
1.800000,4.950000,4.750000,-9.200000,0.939515,8.490000,-4.117647
1.700000,5.050000,4.833333,-8.600000,0.955523,8.470000,-4.085561
1.400000,5.150000,4.916667,-8.800000,0.975345,8.670000,-4.308378
1.700000,5.270000,5.000000,-8.400000,0.987468,8.610000,-4.071301
1.500000,5.330000,5.083333,-9.000000,1.003496,8.650000,-4.085561
1.700000,5.410000,5.166667,-8.800000,1.029917,9.210000,-4.606061
1.600000,5.470000,5.250000,-9.000000,1.040789,8.530000,-4.190731
1.700000,5.510000,5.333333,-9.400000,1.050896,9.050000,-4.279857
1.600000,5.690000,5.416667,-8.800000,1.067076,9.110000,-4.333333
1.600000,5.790000,5.500000,-8.800000,1.083108,9.170000,-4.404635
1.600000,5.870000,5.583333,-9.000000,1.099093,9.250000,-4.463458
1.800000,5.970000,5.666667,-8.800000,1.115448,9.290000,-4.488414
1.700000,6.050000,5.750000,-8.600000,1.131532,9.250000,-4.527629
1.800000,6.110000,5.833333,-8.800000,1.147573,9.290000,-4.573975
1.600000,6.250000,5.916667,-9.200000,1.167555,9.090000,-4.267380
1.700000,6.290000,6.000000,-9.200000,1.179651,9.230000,-4.593583
1.700000,6.350000,6.083333,-8.800000,1.195628,9.190000,-4.579323
1.700000,6.470000,6.166667,-8.800000,1.212050,9.130000,-4.579323
1.700000,6.570000,6.250000,-8.800000,1.227255,8.970000,-4.497326
1.600000,6.670000,6.333333,-8.600000,1.243273,8.870000,-4.443850
1.600000,6.770000,6.416667,-8.600000,1.259319,8.810000,-4.385027
1.900000,6.790000,6.500000,-8.800000,1.275356,8.690000,-4.313725
1.600000,6.950000,6.583333,-8.800000,1.291587,8.650000,-4.265597
1.800000,7.050000,6.666667,-9.200000,1.307632,8.550000,-4.212121
1.800000,7.130000,6.750000,-8.800000,1.333011,9.130000,-4.393939
1.800000,7.190000,6.833333,-8.800000,1.343839,8.970000,-4.490196
2.000000,7.390000,6.916667,-8.800000,1.363807,9.250000,-4.573975
1.700000,7.350000,7.000000,-8.800000,1.373944,8.410000,-4.181818
1.800000,7.430000,7.083333,-8.800000,1.387629,8.590000,-4.058824
1.400000,7.570000,7.166667,-9.000000,1.403088,8.730000,-4.103387
1.500000,7.650000,7.250000,-9.000000,1.419187,8.770000,-4.137255
1.600000,7.670000,7.333333,-8.800000,1.435324,8.890000,-4.169340
1.700000,7.810000,7.416667,-8.800000,1.451388,8.890000,-4.222816
1.500000,7.930000,7.500000,-9.000000,1.467529,9.010000,-4.276292
1.500000,7.990000,7.583333,-8.800000,1.483577,9.070000,-4.340463
1.900000,8.030000,7.666667,-8.800000,1.499651,9.110000,-4.402852
1.800000,8.110000,7.750000,-8.800000,1.515684,9.210000,-4.456328
1.600000,8.190000,7.833333,-9.000000,1.541027,8.630000,-4.219251
1.800000,8.250000,7.916667,-9.000000,1.551013,9.030000,-4.251337
1.600000,8.390000,8.000000,-9.200000,1.563018,9.250000,-4.584670
1.800000,8.490000,8.083333,-9.200000,1.579006,9.190000,-4.582888
1.900000,8.570000,8.166667,-9.000000,1.595054,9.150000,-4.561497
1.700000,8.590000,8.250000,-8.800000,1.611063,9.030000,-4.524064
1.500000,8.690000,8.333333,-8.800000,1.636665,8.650000,-4.076649
1.800000,8.850000,8.416667,-8.600000,1.647410,9.350000,-4.557932
1.700000,8.890000,8.500000,-8.800000,1.659489,8.810000,-4.406417
1.800000,8.930000,8.583333,-8.800000,1.675462,8.690000,-4.336898
1.700000,9.010000,8.666667,-8.800000,1.691476,8.610000,-4.267380
1.400000,9.170000,8.750000,-8.800000,1.707522,8.550000,-4.204991
1.700000,9.230000,8.833333,-8.800000,1.731846,9.270000,-4.506239
1.700000,9.310000,8.916667,-8.600000,1.741816,8.670000,-4.317291
1.600000,9.430000,9.000000,-9.400000,1.755788,8.490000,-4.106952
1.800000,9.530000,9.083333,-8.400000,1.771783,8.550000,-4.067736
1.900000,9.530000,9.166667,-8.600000,1.787821,8.510000,-4.057041
1.700000,9.650000,9.250000,-9.000000,1.802919,8.690000,-4.096257
1.700000,9.790000,9.333333,-8.800000,1.818930,8.790000,-4.142602
1.600000,9.850000,9.416667,-9.200000,1.834919,8.870000,-4.190731
2.000000,9.930000,9.500000,-8.800000,1.850887,8.990000,-4.260250
1.700000,10.010000,9.583333,-8.600000,1.866901,9.090000,-4.326203
1.800000,10.110000,9.666667,-8.600000,1.882898,9.150000,-4.401070
1.800000,10.150000,9.750000,-8.800000,1.898895,9.270000,-4.458111
1.600000,10.290000,9.833333,-9.000000,1.939725,8.490000,-4.140820
1.700000,10.390000,9.916667,-9.400000,1.955954,8.470000,-4.112299
1.800000,10.530000,10.000000,-9.200000,1.971980,8.450000,-4.076649
2.100000,10.550000,10.083333,-8.600000,1.987993,8.510000,-4.051693
1.800000,10.650000,10.166667,-8.800000,2.003970,8.610000,-4.057041
1.600000,10.690000,10.250000,-8.800000,2.020046,8.630000,-4.074866
1.700000,10.910000,10.333333,-8.800000,2.036189,8.690000,-4.089127
1.600000,10.970000,10.416667,-8.600000,2.052256,8.790000,-4.122995
1.600000,11.030000,10.500000,-8.800000,2.068350,8.870000,-4.183601
1.600000,11.090000,10.583333,-9.000000,2.084395,8.970000,-4.237077
1.600000,11.270000,10.666667,-9.000000,2.100430,9.050000,-4.292335
1.700000,11.250000,10.750000,-8.600000,2.124893,8.650000,-4.288770
1.700000,11.370000,10.833333,-9.000000,2.134841,8.890000,-4.196078
1.700000,11.370000,10.916667,-8.600000,2.147819,9.250000,-4.525847
1.700000,11.550000,11.000000,-8.800000,2.163819,9.270000,-4.559715
1.600000,11.610000,11.083333,-8.800000,2.179799,9.210000,-4.600713
1.700000,11.690000,11.166667,-8.800000,2.195751,9.150000,-4.602496
1.800000,11.830000,11.250000,-8.600000,2.211732,9.110000,-4.568627
1.800000,11.930000,11.333333,-8.800000,2.237260,8.550000,-4.058824
1.900000,11.890000,11.416667,-8.400000,2.247916,9.250000,-4.520499
1.800000,12.050000,11.500000,-8.800000,2.259925,8.870000,-4.459893
2.000000,12.130000,11.583333,-8.800000,2.275900,8.790000,-4.385027
2.000000,12.230000,11.666667,-8.600000,2.292022,8.630000,-4.345811
1.800000,12.370000,11.750000,-8.800000,2.308038,8.610000,-4.270945
1.900000,12.350000,11.833333,-8.600000,2.328448,9.110000,-4.570410
1.900000,12.470000,11.916667,-9.200000,2.339554,8.510000,-4.124777
1.700000,12.590000,12.000000,-8.600000,2.355542,8.410000,-4.087344
1.700000,12.610000,12.083333,-8.600000,2.371586,8.450000,-4.060606
2.000000,12.710000,12.166667,-8.800000,2.387579,8.530000,-4.051693
1.800000,12.830000,12.250000,-8.800000,2.403596,8.590000,-4.062389
1.500000,12.870000,12.333333,-8.800000,2.419713,8.650000,-4.081996
1.800000,12.970000,12.416667,-9.000000,2.435699,8.710000,-4.121212
1.800000,13.130000,12.500000,-8.800000,2.451823,8.810000,-4.160428
1.700000,13.190000,12.583333,-8.800000,2.467812,8.910000,-4.213904
1.900000,13.250000,12.666667,-8.600000,2.483812,8.930000,-4.279857
1.800000,13.350000,12.750000,-8.800000,2.499794,9.050000,-4.354724
1.700000,13.510000,12.833333,-8.800000,2.540056,8.470000,-4.174688
1.700000,13.550000,12.916667,-9.000000,2.556421,8.410000,-4.146168
1.500000,13.570000,13.000000,-8.800000,2.572596,8.430000,-4.112299
1.900000,13.650000,13.083333,-9.000000,2.588614,8.450000,-4.080214
2.100000,13.750000,13.166667,-8.800000,2.604613,8.530000,-4.055258
1.900000,13.930000,13.250000,-8.600000,2.620686,8.550000,-4.058824
2.000000,13.930000,13.333333,-8.800000,2.636731,8.550000,-4.074866
1.900000,14.070000,13.416667,-8.600000,2.651757,8.850000,-4.172906
1.900000,14.170000,13.500000,-8.800000,2.667763,8.910000,-4.229947
1.700000,14.190000,13.583333,-9.200000,2.683786,8.990000,-4.288770
2.100000,14.250000,13.666667,-8.600000,2.699789,9.150000,-4.360071
1.800000,14.410000,13.750000,-9.000000,2.724599,8.630000,-4.258467
1.900000,14.430000,13.833333,-8.800000,2.734573,8.870000,-4.201426
1.900000,14.530000,13.916667,-8.800000,2.748565,9.270000,-4.458111
2.000000,14.630000,14.000000,-8.400000,2.764563,9.270000,-4.511586
2.100000,14.730000,14.083333,-9.000000,2.780609,9.270000,-4.545455
1.800000,14.850000,14.166667,-9.000000,2.796726,9.250000,-4.568627
1.900000,14.870000,14.250000,-8.800000,2.811768,9.090000,-4.557932
2.100000,15.010000,14.333333,-8.600000,2.837305,8.530000,-4.057041
2.100000,15.090000,14.416667,-8.400000,2.848017,9.250000,-4.504456
1.900000,15.170000,14.500000,-8.600000,2.860043,8.870000,-4.461676
1.900000,15.250000,14.583333,-8.600000,2.876084,8.810000,-4.408200
2.000000,15.350000,14.666667,-8.800000,2.892055,8.710000,-4.342246
2.000000,15.490000,14.750000,-9.000000,2.908052,8.650000,-4.270945
2.100000,15.570000,14.833333,-8.800000,2.928646,9.130000,-4.557932
1.900000,15.590000,14.916667,-8.800000,2.940698,8.570000,-4.192513
1.900000,15.730000,15.000000,-8.800000,2.956664,8.490000,-4.139037
2.000000,15.830000,15.083333,-8.800000,2.972691,8.470000,-4.099822
1.600000,15.850000,15.166667,-8.800000,2.988676,8.470000,-4.065954
2.100000,15.950000,15.250000,-9.800000,3.005285,8.490000,-4.053476
2.100000,15.990000,15.333333,-8.800000,3.020746,8.590000,-4.032086
1.900000,16.170000,15.416667,-8.800000,3.035876,8.690000,-4.099822
1.800000,16.190000,15.500000,-8.800000,3.051987,8.790000,-4.142602
2.000000,16.290000,15.583333,-8.800000,3.067993,8.890000,-4.197861
2.000000,16.350000,15.666667,-8.800000,3.083948,9.010000,-4.253119
2.000000,16.450000,15.750000,-8.800000,3.100011,9.110000,-4.310160
1.900000,16.550000,15.833333,-8.800000,3.140577,8.490000,-4.190731
2.100000,16.650000,15.916667,-9.200000,3.156789,8.510000,-4.160428
1.800000,16.770000,16.000000,-8.800000,3.172818,8.450000,-4.117647
2.000000,16.850000,16.083333,-9.000000,3.188767,8.450000,-4.071301
1.900000,16.870000,16.166667,-8.600000,3.204750,8.450000,-4.048128
2.100000,16.950000,16.250000,-8.800000,3.220736,8.530000,-4.046346
2.000000,17.090000,16.333333,-8.800000,3.236701,8.590000,-4.067736
1.700000,17.190000,16.416667,-8.800000,3.252702,8.690000,-4.099822
1.800000,17.250000,16.500000,-9.000000,3.268699,8.810000,-4.146168
2.100000,17.370000,16.583333,-9.000000,3.283849,9.050000,-4.237077
2.000000,17.470000,16.666667,-11.000000,3.298503,9.150000,-4.431373
1.700000,17.530000,16.750000,-11.600000,3.317834,8.750000,-4.171123
2.100000,17.570000,16.833333,-11.200000,3.330549,9.270000,-4.534759
1.900000,17.670000,16.916667,-11.200000,3.346149,9.330000,-4.586453
2.100000,17.790000,17.000000,-11.000000,3.362753,9.270000,-4.584670
1.900000,17.850000,17.083333,-11.400000,3.378324,9.170000,-4.586453
2.100000,17.930000,17.166667,-8.600000,3.397201,9.230000,-4.549020
2.000000,18.030000,17.250000,-9.000000,3.413190,9.230000,-4.581105
2.000000,18.130000,17.333333,-8.800000,3.438702,8.470000,-4.073084
2.100000,18.210000,17.416667,-8.400000,3.449494,9.130000,-4.367201
2.000000,18.290000,17.500000,-8.800000,3.460559,8.990000,-4.500891
2.000000,18.370000,17.583333,-8.800000,3.476540,8.850000,-4.447415
2.000000,18.510000,17.666667,-8.800000,3.492618,8.830000,-4.393939
2.100000,18.550000,17.750000,-9.000000,3.508599,8.710000,-4.324421
1.800000,18.690000,17.833333,-8.800000,3.529520,9.230000,-4.581105
1.900000,18.670000,17.916667,-8.600000,3.540782,8.570000,-4.210339
2.000000,18.850000,18.000000,-8.800000,3.556885,8.490000,-4.174688
1.800000,18.950000,18.083333,-8.800000,3.572901,8.470000,-4.133690
1.900000,18.990000,18.166667,-9.000000,3.588880,8.490000,-4.090909
1.900000,19.090000,18.250000,-8.600000,3.604873,8.410000,-4.057041
2.200000,19.150000,18.333333,-8.600000,3.620854,8.470000,-4.051693
2.100000,19.290000,18.416667,-8.800000,3.636851,8.590000,-4.058824
1.900000,19.350000,18.500000,-9.000000,3.652855,8.690000,-4.092692
2.000000,19.450000,18.583333,-8.800000,3.668852,8.750000,-4.126560
1.900000,19.530000,18.666667,-8.800000,3.684819,8.810000,-4.160428
2.100000,19.690000,18.750000,-8.800000,3.700807,8.890000,-4.229947
1.800000,19.710000,18.833333,-8.600000,3.740524,8.510000,-4.210339
2.200000,19.790000,18.916667,-8.800000,3.756725,8.490000,-4.167558
1.900000,19.850000,19.000000,-8.800000,3.772768,8.430000,-4.131907
1.900000,19.930000,19.083333,-10.000000,3.788852,8.410000,-4.085561
2.100000,20.010000,19.166667,-8.800000,3.804963,8.470000,-4.069519
2.100000,20.070000,19.250000,-8.800000,3.820984,8.510000,-4.040998
2.000000,20.170000,19.333333,-8.600000,3.836987,8.550000,-4.053476
1.600000,20.230000,19.416667,-8.800000,3.853054,8.610000,-4.074866
1.800000,20.430000,19.500000,-8.800000,3.869066,8.730000,-4.099822
2.000000,20.470000,19.583333,-9.000000,3.885119,8.770000,-4.149733
1.900000,20.530000,19.666667,-9.200000,3.901127,8.910000,-4.199643
2.000000,20.630000,19.750000,-8.600000,3.925389,8.730000,-4.349376
1.900000,20.710000,19.833333,-8.800000,3.935421,8.690000,-4.126560
2.200000,20.710000,19.916667,-8.600000,3.948463,9.250000,-4.452763
2.100000,20.850000,20.000000,-8.600000,3.964449,9.250000,-4.504456
2.100000,20.990000,20.083333,-8.600000,3.980495,9.350000,-4.527629
2.000000,21.090000,20.166667,-8.800000,3.996492,9.230000,-4.572193
1.700000,21.090000,20.250000,-8.800000,4.012522,9.230000,-4.584670
2.100000,21.210000,20.333333,-8.600000,4.038323,8.330000,-4.060606
2.000000,21.250000,20.416667,-9.000000,4.049112,9.150000,-4.406417
2.200000,21.390000,20.500000,-8.400000,4.060803,9.070000,-4.536542
2.000000,21.490000,20.583333,-8.400000,4.076299,8.870000,-4.456328
1.800000,21.570000,20.666667,-8.600000,4.091718,8.670000,-4.326203
2.000000,21.750000,20.750000,-8.800000,4.108176,8.710000,-4.317291
1.900000,21.770000,20.833333,-8.800000,4.128754,9.170000,-4.582888
2.000000,21.810000,20.916667,-8.800000,4.140344,8.490000,-4.201426
2.000000,21.950000,21.000000,-9.000000,4.155792,8.430000,-4.124777
1.800000,22.050000,21.083333,-8.800000,4.172245,8.490000,-4.122995
2.100000,22.070000,21.166667,-8.800000,4.187677,8.510000,-4.055258
2.000000,22.170000,21.250000,-8.800000,4.204261,8.530000,-4.048128
2.100000,22.210000,21.333333,-8.800000,4.220217,8.570000,-4.055258
2.100000,22.390000,21.416667,-8.800000,4.235699,8.610000,-4.092692
1.900000,22.510000,21.500000,-8.800000,4.252154,8.690000,-4.115865
2.000000,22.530000,21.583333,-9.000000,4.268547,8.770000,-4.126560
2.000000,22.610000,21.666667,-8.800000,4.283924,8.930000,-4.240642
2.200000,22.670000,21.750000,-8.600000,4.300515,8.950000,-4.240642
1.800000,22.770000,21.833333,-9.000000,4.340351,8.550000,-4.204991
1.900000,22.850000,21.916667,-8.600000,4.357072,8.530000,-4.201426
1.800000,23.010000,22.000000,-9.000000,4.372488,8.450000,-4.121212
2.000000,23.090000,22.083333,-8.800000,4.388945,8.490000,-4.114082
1.900000,23.150000,22.166667,-9.000000,4.404340,8.490000,-4.065954
2.000000,23.250000,22.250000,-8.800000,4.420722,8.510000,-4.058824
2.200000,23.350000,22.333333,-9.200000,4.437149,8.490000,-4.062389
1.700000,23.470000,22.416667,-8.600000,4.452612,8.630000,-4.089127
1.700000,23.450000,22.500000,-8.600000,4.469069,8.650000,-4.098039
2.200000,23.590000,22.583333,-8.800000,4.484459,8.830000,-4.194296
1.900000,23.670000,22.666667,-9.000000,4.500916,8.830000,-4.215686
1.900000,23.690000,22.750000,-8.800000,4.524659,8.690000,-4.319073
2.000000,23.770000,22.833333,-9.000000,4.534116,8.890000,-4.231729
2.000000,23.850000,22.916667,-9.200000,4.548618,9.170000,-4.443850
2.100000,24.010000,23.000000,-8.600000,4.564442,9.230000,-4.511586
2.000000,24.070000,23.083333,-8.400000,4.580918,9.310000,-4.527629
1.900000,24.170000,23.166667,-8.400000,4.596306,9.250000,-4.591800
