# Date: 20210520
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: SOX_120_5
# Fit of Tap:
#	Ic = 14.2 +/- 0.28 A
#	n = 31 +/- 5.7 
#	Vc = 1.5 uV
#	Vfloor = 29.7 +/- 1.2 uV
#	R = 1.02 +/- 0.15 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.000000,0.270000,0.000000,-8.600000,0.080095,9.190000,-4.361854
1.100000,0.190000,0.083333,-8.400000,0.125641,9.230000,-4.643494
1.000000,0.270000,0.166667,-8.800000,0.142117,9.270000,-4.638146
1.100000,0.370000,0.250000,-8.800000,0.158229,9.190000,-4.614973
1.100000,0.450000,0.333333,-8.600000,0.173955,9.030000,-4.557932
1.200000,0.490000,0.416667,-8.600000,0.189640,8.830000,-4.459893
1.200000,0.670000,0.500000,-8.600000,0.206171,8.770000,-4.443850
1.000000,0.710000,0.583333,-8.800000,0.225211,9.190000,-4.629234
0.800000,0.810000,0.666667,-8.800000,0.241925,9.230000,-4.636364
0.800000,0.850000,0.750000,-8.800000,0.253520,8.410000,-4.151515
1.100000,1.010000,0.833333,-9.000000,0.270107,8.430000,-4.144385
1.100000,1.050000,0.916667,-8.800000,0.286386,8.370000,-4.110517
1.000000,1.110000,1.000000,-8.800000,0.302079,8.390000,-4.042781
1.200000,1.170000,1.083333,-8.800000,0.317780,8.450000,-4.012478
1.200000,1.310000,1.166667,-8.800000,0.334397,8.510000,-4.010695
0.900000,1.430000,1.250000,-8.600000,0.349901,8.570000,-4.035651
1.100000,1.450000,1.333333,-8.600000,0.378724,9.430000,-4.495544
1.200000,1.510000,1.416667,-8.400000,0.389067,8.750000,-4.379679
0.900000,1.590000,1.500000,-9.000000,0.398610,8.870000,-4.130125
1.100000,1.710000,1.583333,-9.200000,0.414150,9.110000,-4.262032
1.000000,1.750000,1.666667,-8.800000,0.429688,9.250000,-4.411765
1.100000,1.890000,1.750000,-8.800000,0.448901,8.750000,-4.115865
1.000000,1.970000,1.833333,-8.600000,0.461513,9.430000,-4.566845
1.100000,2.030000,1.916667,-8.800000,0.478079,9.410000,-4.561497
1.100000,2.190000,2.000000,-8.600000,0.493637,9.410000,-4.643494
