# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: R+J 11
# Fit of Tap:
#	Ic = 167 +/- 0.1 A
#	n = 17.8 +/- 0.074 
#	Vc = 1.5 uV
#	Vfloor = 1.54 +/- 0.016 uV
#	R = 0.0001 +/- 0.00019 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.600000,0.270000,0.000000,-11.200000,0.026059,9.250000,-4.458111
1.500000,0.250000,0.083333,-11.200000,0.041472,9.430000,-4.597148
1.500000,0.290000,0.166667,-11.600000,0.056776,9.370000,-4.698752
1.600000,0.370000,0.250000,-11.600000,0.073066,9.390000,-4.704100
1.400000,0.450000,0.333333,-8.600000,0.091260,9.450000,-4.645276
1.300000,0.550000,0.416667,-9.000000,0.106730,9.390000,-4.695187
1.400000,0.630000,0.500000,-9.200000,0.123119,9.370000,-4.705882
1.700000,0.710000,0.583333,-8.800000,0.138503,9.130000,-4.652406
1.900000,0.750000,0.666667,-8.800000,0.155095,9.130000,-4.647059
1.900000,0.870000,0.750000,-8.800000,0.171205,9.050000,-4.595365
1.600000,0.970000,0.833333,-8.600000,0.187277,8.870000,-4.532977
1.700000,1.050000,0.916667,-8.800000,0.203332,8.790000,-4.445633
1.600000,1.150000,1.000000,-8.600000,0.219466,8.650000,-4.370766
1.900000,1.230000,1.083333,-8.600000,0.254670,9.050000,-4.606061
1.900000,1.270000,1.166667,-8.800000,0.271361,9.070000,-4.616756
1.600000,1.370000,1.250000,-8.600000,0.287349,8.910000,-4.549020
1.400000,1.430000,1.333333,-8.800000,0.303376,8.750000,-4.456328
1.700000,1.570000,1.416667,-8.800000,0.319352,8.610000,-4.368984
1.600000,1.670000,1.500000,-8.800000,0.334884,8.390000,-4.196078
1.500000,1.710000,1.583333,-8.800000,0.351260,8.370000,-4.155080
1.500000,1.850000,1.666667,-9.000000,0.366653,8.290000,-4.012478
1.500000,1.910000,1.750000,-9.000000,0.383084,8.290000,-3.998217
1.500000,2.010000,1.833333,-9.000000,0.398461,8.350000,-3.921569
1.500000,1.990000,1.916667,-8.800000,0.414928,8.370000,-3.925134
1.500000,2.150000,2.000000,-9.000000,0.433891,8.310000,-4.080214
1.700000,2.250000,2.083333,-9.000000,0.447397,8.470000,-3.948307
1.600000,2.330000,2.166667,-9.400000,0.462870,8.670000,-4.026738
1.700000,2.410000,2.250000,-8.800000,0.479413,8.710000,-4.046346
1.500000,2.490000,2.333333,-8.800000,0.494951,8.970000,-4.187166
1.600000,2.610000,2.416667,-9.000000,0.511388,9.030000,-4.215686
1.700000,2.670000,2.500000,-9.200000,0.535564,8.530000,-4.304813
1.400000,2.770000,2.583333,-9.000000,0.545649,8.830000,-4.092692
1.600000,2.810000,2.666667,-8.800000,0.559076,9.450000,-4.543672
1.500000,2.970000,2.750000,-9.200000,0.574457,9.490000,-4.659537
1.600000,3.050000,2.833333,-9.000000,0.590907,9.430000,-4.693405
1.400000,3.070000,2.916667,-9.000000,0.607327,9.430000,-4.709447
1.600000,3.210000,3.000000,-8.800000,0.630313,8.530000,-3.975045
1.500000,3.250000,3.083333,-9.000000,0.639785,9.350000,-4.714795
1.500000,3.370000,3.166667,-8.600000,0.655156,9.110000,-4.657754
1.500000,3.430000,3.250000,-8.400000,0.670560,8.870000,-4.534759
1.900000,3.550000,3.333333,-8.800000,0.687005,8.870000,-4.508021
1.800000,3.610000,3.416667,-9.000000,0.703371,8.770000,-4.465241
1.400000,3.730000,3.500000,-8.800000,0.718842,8.490000,-4.299465
