# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_001
# Fit of Tap:
#	Ic = 51.8 +/- 0.74 A
#	n = 50 +/- 1.3 
#	Vc = 1.5 uV
#	Vfloor = 1.49 +/- 5.5e+49 uV
#	R = 8.98 +/- 1.9e+45 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.800000,0.230000,0.000000,-8.600000,0.036028,8.810000,-4.393939
1.500000,0.270000,0.083333,-8.800000,0.045881,8.610000,-4.067736
1.500000,0.290000,0.166667,-8.800000,0.059409,9.010000,-4.319073
1.700000,0.410000,0.250000,-8.800000,0.075818,9.070000,-4.338681
1.500000,0.410000,0.333333,-8.800000,0.091292,9.150000,-4.438503
1.400000,0.510000,0.416667,-8.600000,0.107750,9.170000,-4.450980
1.400000,0.610000,0.500000,-8.800000,0.124147,9.190000,-4.461676
1.700000,0.710000,0.583333,-8.800000,0.139639,9.190000,-4.520499
1.400000,0.790000,0.666667,-9.000000,0.156080,9.130000,-4.527629
1.400000,0.890000,0.750000,-9.200000,0.171555,9.030000,-4.511586
1.500000,1.030000,0.833333,-9.000000,0.199474,8.430000,-4.115865
1.600000,1.070000,0.916667,-8.800000,0.212867,8.530000,-4.062389
1.400000,1.110000,1.000000,-8.800000,0.229541,8.510000,-4.040998
1.500000,1.190000,1.083333,-9.000000,0.238977,9.130000,-4.532977
1.500000,1.290000,1.166667,-9.000000,0.251515,8.650000,-4.278075
1.500000,1.410000,1.250000,-9.000000,0.268048,8.650000,-4.270945
1.200000,1.450000,1.333333,-8.600000,0.283560,8.430000,-4.149733
1.300000,1.570000,1.416667,-9.400000,0.300007,8.410000,-4.144385
1.500000,1.670000,1.500000,-9.200000,0.315516,8.410000,-4.078431
1.500000,1.710000,1.583333,-9.000000,0.331929,8.450000,-4.071301
1.600000,1.710000,1.666667,-8.600000,0.347660,8.470000,-4.032086
1.600000,1.830000,1.750000,-8.800000,0.363732,8.450000,-4.035651
1.500000,1.910000,1.833333,-8.800000,0.379752,8.530000,-4.046346
1.600000,2.050000,1.916667,-9.200000,0.400613,8.550000,-4.190731
1.400000,2.090000,2.000000,-9.000000,0.411688,8.730000,-4.121212
1.400000,2.170000,2.083333,-9.200000,0.427780,8.770000,-4.160428
1.600000,2.310000,2.166667,-8.800000,0.444672,8.790000,-4.153298
1.500000,2.370000,2.250000,-9.000000,0.459864,8.930000,-4.269162
1.600000,2.430000,2.333333,-9.200000,0.475841,8.990000,-4.344029
1.600000,2.630000,2.416667,-9.000000,0.500149,8.450000,-4.153298
1.400000,2.750000,2.500000,-9.200000,0.510991,8.730000,-4.172906
1.700000,2.690000,2.583333,-8.800000,0.523814,9.150000,-4.491979
1.500000,2.730000,2.666667,-9.200000,0.539849,9.150000,-4.520499
1.300000,2.850000,2.750000,-9.000000,0.555801,9.110000,-4.538324
1.500000,2.970000,2.833333,-9.000000,0.571855,9.070000,-4.532977
1.600000,3.070000,2.916667,-9.200000,0.594110,8.790000,-4.187166
1.800000,3.110000,3.000000,-9.000000,0.606872,9.150000,-4.495544
1.800000,3.210000,3.083333,-9.000000,0.620098,8.890000,-4.436720
1.600000,3.350000,3.166667,-8.800000,0.636360,8.870000,-4.404635
1.600000,3.430000,3.250000,-8.600000,0.651297,8.590000,-4.254902
1.500000,3.530000,3.333333,-9.200000,0.667781,8.570000,-4.233512
1.500000,3.630000,3.416667,-8.800000,0.684196,8.570000,-4.203209
1.600000,3.690000,3.500000,-9.000000,0.699674,8.450000,-4.122995
1.600000,3.790000,3.583333,-9.000000,0.716118,8.450000,-4.106952
1.600000,3.930000,3.666667,-8.800000,0.731578,8.410000,-4.028520
1.600000,4.030000,3.750000,-9.000000,0.748024,8.430000,-4.001783
1.600000,4.050000,3.833333,-8.800000,0.763743,8.510000,-4.016043
1.600000,4.130000,3.916667,-8.600000,0.779233,8.570000,-4.046346
1.800000,4.270000,4.000000,-8.800000,0.813185,8.510000,-4.035651
1.900000,4.350000,4.083333,-8.800000,0.829861,8.530000,-4.039216
1.600000,4.430000,4.166667,-9.000000,0.845291,8.670000,-4.089127
1.600000,4.490000,4.250000,-9.000000,0.861774,8.690000,-4.099822
1.700000,4.630000,4.333333,-9.200000,0.877178,8.870000,-4.197861
1.800000,4.730000,4.416667,-9.000000,0.893675,8.870000,-4.217469
1.500000,4.730000,4.500000,-8.800000,0.909075,9.050000,-4.340463
1.500000,4.810000,4.583333,-9.000000,0.925564,9.030000,-4.358289
1.500000,4.910000,4.666667,-8.800000,0.940943,9.170000,-4.454545
1.600000,4.950000,4.750000,-8.800000,0.957424,9.170000,-4.467023
1.700000,5.070000,4.833333,-8.800000,0.973841,9.150000,-4.481283
1.400000,5.190000,4.916667,-9.000000,0.995096,8.690000,-4.112299
1.400000,5.290000,5.000000,-8.800000,1.005822,9.130000,-4.531194
1.800000,5.330000,5.083333,-9.200000,1.021448,9.030000,-4.511586
1.500000,5.410000,5.166667,-8.800000,1.038151,9.090000,-4.513369
1.400000,5.510000,5.250000,-9.000000,1.053339,8.870000,-4.443850
1.600000,5.590000,5.333333,-8.800000,1.069622,8.850000,-4.417112
1.500000,5.650000,5.416667,-9.200000,1.100249,8.490000,-4.153298
1.600000,5.750000,5.500000,-9.200000,1.110824,8.830000,-4.181818
1.800000,5.850000,5.583333,-8.800000,1.120775,8.990000,-4.491979
1.800000,6.030000,5.666667,-8.800000,1.133716,8.510000,-4.172906
1.600000,6.050000,5.750000,-9.200000,1.149790,8.450000,-4.135472
1.700000,6.190000,5.833333,-9.200000,1.165858,8.430000,-4.110517
1.600000,6.210000,5.916667,-9.000000,1.182032,8.390000,-4.076649
1.800000,6.290000,6.000000,-9.000000,1.201976,8.730000,-4.326203
1.900000,6.370000,6.083333,-8.800000,1.213848,8.510000,-4.019608
1.800000,6.470000,6.166667,-9.200000,1.229853,8.530000,-4.035651
1.700000,6.630000,6.250000,-9.000000,1.245887,8.630000,-4.053476
1.700000,6.610000,6.333333,-9.000000,1.262064,8.670000,-4.078431
1.800000,6.730000,6.416667,-9.000000,1.278153,8.790000,-4.124777
1.800000,6.890000,6.500000,-9.000000,1.293227,9.010000,-4.267380
1.700000,6.990000,6.583333,-8.800000,1.309485,9.050000,-4.308378
1.700000,6.970000,6.666667,-8.800000,1.325645,9.050000,-4.377897
1.900000,7.090000,6.750000,-9.000000,1.341774,9.090000,-4.406417
1.600000,7.130000,6.833333,-9.000000,1.357800,9.130000,-4.450980
1.800000,7.270000,6.916667,-8.800000,1.373851,9.190000,-4.490196
1.900000,7.350000,7.000000,-9.200000,1.410813,8.850000,-4.187166
1.900000,7.490000,7.083333,-9.200000,1.426857,8.910000,-4.254902
1.700000,7.530000,7.166667,-9.000000,1.442427,9.030000,-4.351159
1.800000,7.590000,7.250000,-8.800000,1.458871,9.070000,-4.376114
2.000000,7.670000,7.333333,-9.000000,1.474505,9.190000,-4.458111
2.000000,7.730000,7.416667,-8.800000,1.490958,9.210000,-4.467023
1.900000,7.830000,7.500000,-8.600000,1.506685,9.170000,-4.515152
