# Date: 20210519
# Operator: DCC
# Notes: post test 
# Tap_cm: 1.0
# Sample: DCC_Ni_012
# Fit of Tap:
#	Ic = 13.9 A
#	n = 50 
#	Vc = 1.5 uV
#	Vfloor = 8.85 uV
#	R = 9.35 Ohms
Tap [uV],Shunt [A],Supply [A],Input_5 [uV],Time [S],Hall [A],Cernox [T]
1.400000,0.190000,0.000000,-9.200000,0.040577,9.830000,-5.263815
1.400000,0.250000,0.083333,-9.200000,0.050635,7.790000,-3.661319
1.400000,0.230000,0.166667,-8.800000,0.060216,9.810000,-4.623886
1.600000,0.410000,0.250000,-9.000000,0.085247,7.810000,-4.024955
1.500000,0.450000,0.333333,-8.800000,0.095566,9.070000,-3.910873
1.400000,0.550000,0.416667,-8.800000,0.108131,9.950000,-5.192513
1.400000,0.630000,0.500000,-8.800000,0.123614,9.750000,-5.274510
1.300000,0.750000,0.583333,-8.800000,0.140213,9.670000,-5.270945
1.700000,0.790000,0.666667,-8.800000,0.155669,9.310000,-5.183601
1.600000,0.930000,0.750000,-8.600000,0.172224,9.250000,-5.169340
1.500000,1.010000,0.833333,-8.800000,0.187671,8.790000,-4.889483
1.400000,1.090000,0.916667,-8.800000,0.211488,9.370000,-4.151515
1.500000,1.090000,1.000000,-8.800000,0.221076,8.770000,-4.893048
1.500000,1.190000,1.083333,-9.200000,0.235570,8.010000,-4.146168
1.400000,1.290000,1.166667,-8.600000,0.252049,7.930000,-4.083779
1.600000,1.390000,1.250000,-9.000000,0.268234,7.770000,-3.926916
1.400000,1.430000,1.333333,-8.800000,0.283898,7.710000,-3.631016
1.500000,1.550000,1.416667,-8.600000,0.299467,7.750000,-3.404635
1.600000,1.610000,1.500000,-8.800000,0.316008,7.790000,-3.390374
1.800000,1.730000,1.583333,-9.000000,0.331479,8.070000,-3.381462
1.300000,1.830000,1.666667,-8.800000,0.348029,8.130000,-3.390374
1.700000,1.910000,1.750000,-8.800000,0.377711,9.510000,-4.331551
1.700000,1.930000,1.833333,-8.800000,0.388086,8.910000,-4.998217
1.400000,2.030000,1.916667,-8.800000,0.400495,7.710000,-3.639929
1.200000,2.110000,2.000000,-8.800000,0.417179,7.750000,-3.638146
1.500000,2.210000,2.083333,-8.800000,0.427827,9.490000,-4.278075
1.900000,2.370000,2.166667,-9.000000,0.443339,9.910000,-4.684492
1.600000,2.390000,2.250000,-9.000000,0.459853,9.910000,-4.739750
1.400000,2.490000,2.333333,-8.800000,0.475341,10.010000,-5.048128
1.600000,2.630000,2.416667,-9.000000,0.491866,9.990000,-5.085561
1.200000,2.750000,2.500000,-9.000000,0.507359,9.830000,-5.267380
1.300000,2.730000,2.583333,-8.600000,0.524161,9.830000,-5.269162
1.700000,2.830000,2.666667,-9.000000,0.539808,9.610000,-5.269162
1.800000,2.950000,2.750000,-9.000000,0.555342,9.170000,-5.139037
1.700000,3.010000,2.833333,-8.600000,0.571844,9.150000,-5.105169
1.600000,3.110000,2.916667,-8.800000,0.591263,9.930000,-5.229947
1.700000,3.210000,3.000000,-8.600000,0.603897,8.490000,-4.709447
1.500000,3.290000,3.083333,-9.200000,0.619422,8.170000,-4.336898
1.600000,3.430000,3.166667,-11.200000,0.633910,7.770000,-3.743316
1.600000,3.470000,3.250000,-11.200000,0.650259,7.730000,-3.654189
1.600000,3.550000,3.333333,-11.200000,0.670682,8.950000,-4.871658
1.400000,3.610000,3.416667,-11.200000,0.681483,7.890000,-3.358289
1.900000,3.690000,3.500000,-10.800000,0.697816,7.950000,-3.370766
1.500000,3.750000,3.583333,-11.200000,0.714130,8.010000,-3.392157
1.500000,3.930000,3.666667,-8.400000,0.731428,8.110000,-3.370766
1.500000,3.990000,3.750000,-8.800000,0.747981,8.090000,-3.377897
1.400000,4.070000,3.833333,-9.200000,0.764257,8.230000,-3.426025
1.500000,4.150000,3.916667,-9.000000,0.783987,7.710000,-3.616756
1.700000,4.250000,4.000000,-9.000000,0.795531,9.050000,-3.918004
1.600000,4.330000,4.083333,-8.800000,0.812051,9.090000,-3.969697
1.600000,4.410000,4.166667,-9.000000,0.827551,9.550000,-4.399287
1.600000,4.510000,4.250000,-8.600000,0.844144,9.630000,-4.461676
1.400000,4.570000,4.333333,-9.000000,0.859635,9.950000,-4.807487
1.700000,4.690000,4.416667,-8.600000,0.876147,10.010000,-4.857398
1.500000,4.750000,4.500000,-8.800000,0.891618,9.990000,-5.153298
1.500000,4.870000,4.583333,-9.200000,0.908203,9.970000,-5.172906
1.700000,4.930000,4.666667,-8.800000,0.923663,9.770000,-5.256684
1.300000,4.970000,4.750000,-9.000000,0.940214,9.730000,-5.267380
1.700000,5.050000,4.833333,-8.600000,0.955680,9.310000,-5.181818
1.500000,5.170000,4.916667,-8.800000,0.990477,9.810000,-5.272727
