# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
2.916667,-0.300000,6.575030,0.515535
2.940000,-0.200000,6.489640,0.519063
2.963333,-0.200000,6.404250,0.525743
2.986667,-0.300000,6.318860,0.529095
3.010000,-0.400000,6.575030,0.533135
3.033333,-0.200000,6.404250,0.536618
3.056667,-0.300000,6.489640,0.543290
3.080000,-0.200000,6.575030,0.546660
3.103333,-0.600000,6.575030,0.550763
3.126667,-0.600000,6.233470,0.557544
3.150000,-0.400000,6.575030,0.560902
3.173333,-0.300000,6.404250,0.564459
3.196667,-0.400000,6.745810,0.567940
3.220000,-0.600000,6.660420,0.574647
3.243333,-0.200000,6.404250,0.578062
3.266667,-0.200000,6.660420,0.581916
3.290000,-0.400000,6.916590,0.585441
3.313333,-0.200000,6.575030,0.592130
3.336667,-0.200000,6.745810,0.596194
3.360000,-0.200000,6.831200,0.599680
3.383333,-0.200000,6.745810,0.606396
3.406667,-0.400000,6.916590,0.616517
3.430000,-0.100000,7.087370,0.620282
3.453333,-0.300000,6.660420,0.623637
3.476667,-0.300000,6.831200,0.626950
3.500000,-0.100000,6.745810,0.630248
3.523333,-0.300000,7.001980,0.633541
3.546667,-0.200000,6.916590,0.636842
3.570000,-0.200000,6.404250,0.640129
3.593333,-0.400000,6.745810,0.643411
3.616667,-0.300000,6.745810,0.646713
3.640000,-0.300000,7.001980,0.650008
3.663333,-0.200000,7.001980,0.653301
3.686667,-0.200000,6.575030,0.656614
3.710000,-0.200000,6.745810,0.659898
3.733333,-0.200000,6.831200,0.663182
3.756667,-0.300000,6.916590,0.666464
3.780000,-0.100000,6.916590,0.669751
3.803333,-0.200000,6.660420,0.673071
3.826667,-0.400000,6.916590,0.676378
3.850000,-0.300000,6.745810,0.679672
3.873333,-0.100000,7.001980,0.682951
3.896667,-0.100000,7.087370,0.686278
3.920000,-0.200000,7.001980,0.689572
3.943333,-0.100000,6.831200,0.692858
3.966667,-0.200000,7.001980,0.696160
