# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.033 A
#	n = 27.5 +/- 0.33 
#	Vc = 6 uV
#	Vfloor = -0.328 +/- 0.0049 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
0.000000,-0.600000,5.464960,0.036627
0.023333,-1.000000,5.464960,0.054985
0.046667,-0.900000,4.952620,0.058324
0.070000,-0.800000,5.208790,0.061631
0.093333,-0.700000,5.294180,0.064930
0.116667,-1.000000,5.379570,0.068220
0.140000,-1.100000,5.550350,0.071518
0.163333,-1.000000,4.952620,0.074815
0.186667,-1.000000,5.294180,0.078136
0.210000,-0.900000,5.294180,0.081420
0.233333,-0.900000,5.464960,0.084702
0.256667,-1.000000,5.464960,0.088024
0.280000,-0.700000,5.208790,0.097807
0.303333,-0.800000,5.294180,0.101595
0.326667,-0.800000,5.379570,0.104914
0.350000,-1.000000,4.952620,0.108212
0.373333,-0.800000,5.379570,0.111794
0.396667,-0.600000,5.294180,0.115298
0.420000,-0.800000,5.464960,0.118699
0.443333,-0.800000,5.464960,0.121995
0.466667,-0.800000,5.379570,0.125287
0.490000,-0.800000,5.379570,0.129339
0.513333,-0.900000,5.464960,0.132816
0.536667,-0.800000,5.379570,0.136234
0.560000,-0.900000,5.379570,0.139582
0.583333,-1.000000,5.379570,0.142878
0.606667,-0.800000,5.123400,0.146981
0.630000,-0.900000,5.721130,0.150480
0.653333,-0.900000,5.464960,0.153783
0.676667,-0.800000,5.294180,0.157079
0.700000,-0.600000,5.379570,0.160554
0.723333,-0.800000,5.635740,0.164026
0.746667,-0.900000,5.550350,0.167424
0.770000,-0.800000,5.550350,0.170722
0.793333,-0.900000,5.464960,0.174008
0.816667,-0.600000,5.379570,0.177960
0.840000,-0.700000,5.464960,0.181440
0.863333,-1.000000,5.464960,0.184866
0.886667,-1.000000,5.635740,0.188172
0.910000,-1.000000,5.123400,0.191773
0.933333,-0.900000,5.550350,0.195280
